_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ACRNM,V_EF_PROGRAM_FACILITY_EZ.PGM_SYS_ID,V_EF_PROGRAM_FACILITY_EZ.REGISTRY_ID,V_EF_PROGRAM_FACILITY_EZ.STANDZED_PRIM_NAME,V_EF_PROGRAM_FACILITY_EZ.PRIMARY_NAME,V_EF_PROGRAM_FACILITY_EZ.CITY_NAME,V_EF_PROGRAM_FACILITY_EZ.COUNTY_NAME,V_EF_PROGRAM_FACILITY_EZ.STATE_CODE,V_EF_PROGRAM_FACILITY_EZ.POSTAL_CODE
TRIS,78704BRYHL118EA,110001870654,MAJESTIC PROD AUSTIN,MAJESTIC PRODUCTS AUSTIN,AUSTIN,TRAVIS,TX,78704
TRIS,78123CMBRCFM725,110000495250,ACME BRICK MCQUEENEY PLT,ACME BRICK MCQUEENEY PLANT,MCQUEENEY,GUADALUPE,TX,78123
TRIS,78766SHRMN401NA,110000495287,SHERMAN WIRE OF CALDWELL,SHERMAN WIRE OF CALDWELL,CALDWELL,BURLESON,TX,77836
TRIS,79008PHLLP2MILE,110000497837,PHILLIPS CHEM ; PHILTEX RYTON COMPLEX,PHILLIPS CHEMICAL COMPANY PHILTEX RYTON COMPLEX,BORGER,HUTCHINSON,TX,79007
TRIS,79107CRGLL301NG,110000497855,CARGILL ACCO FEEDS,CARGILL ACCO FEEDS,AMARILLO,POTTER,TX,79107
TRIS,77536WRGRC739BA,110000499050,HAMPSHIRE CHEM,HAMPSHIRE CHEMICAL CORPORATION,DEER PARK,HARRIS,TX,775361909
TRIS,77541NLCCHPODRA,110000754167,NALCO,NALCO,FREEPORT,BRAZORIA,TX,77541
TRIS,76031PRKRH2501N,110000821816,PARKER HANNIFIN ; HOSE PROD DIV,PARKER HANNIFIN CORP HOSE PRODUCTS DIV.,CLEBURNE,JOHNSON,TX,76031
TRIS,79556LDLMM501OA,110000821834,LUDLUM MEASUREMENTS,LUDLUM MEASUREMENTS,SWEETWATER,NOLAN,TX,79556
TRIS,77075PWLLL8550M,110000821861,POWELL ELEC MFG,POWELL ELECTRICAL MANUFACTURING,HOUSTON,HARRIS,TX,77075
TRIS,76107MNVLL2222W,110002132825,MANVILLE SALES,MANVILLE SALES CORPORATION,FORT WORTH,TARRANT,TX,76107
TRIS,76119NDRSN5901F,110002132941,ANDERSON LAB,ANDERSON LABORATORIES INC,FORT WORTH,TARRANT,TX,76119
TRIS,76131TRTCH2800G,110002132969,REGENCY CONVERSIONS,REGENCY CONVERSIONS,FORT WORTH,TARRANT,TX,76131
TRIS,76140HLLBR1100E,110002132987,HALLIBURTON ENGRY SVC FT WORTH,HALLIBURTON ENERGY SERVICES FORT WORTH,FORT WORTH,TARRANT,TX,761404994
TRIS,76207TRMSY4545A,110002133021,TRIM SYS,TRIM SYSTEMS,DENTON,DENTON,TX,76207
TRIS,76302BBCNT1206H,110002133049,ABB,ABB,WICHITA FALLS,WICHITA,TX,76302
TRIS,76302SPRGL2815E,110002133058,SPRAGUE CERAMICS,SPRAGUE CERAMICS,WICHITA FALLS,WICHITA,TX,76302
TRIS,79404STHWS2MIEO,110005028585,SPS JONES STATON,SPS JONES STATON,LUBBOCK,LUBBOCK,TX,79408
TRIS,75601HGHLNFM275,110001880288,WEATHERFORD ARTIFICAL LIFT SYS,WEATHERFORD ARTIFICAL LIFT SYSTEMS,JUDSON,GREGG,TX,75660
TRIS,76501MRCND3120R,110002133110,AMER DESK MFG ; PUBLIC SEATING DIV,AMERICAN DESK MANUFACTURING CO PUBLIC SEATING DIV,TEMPLE,BELL,TX,76501
TRIS,77007HLLBR1201S,110002133307,HALLIBURTON ENGRY SVC,HALLIBURTON ENERGY SERVICES,HOUSTON,HARRIS,TX,77007
TRIS,76126PRCSN5WINS,110005015429,COMPUTALOG WIRELINE PROD,COMPUTALOG WIRELINE PRODUCTS,BENBROOK,TARRANT,TX,76126
TRIS,77503MMCPS3000N,110000462687,MEMC PASADENA,MEMC PASADENA INC.,PASADENA,HARRIS,TX,77503
TRIS,77592NNCRB33015,110000505524,UNION CARBIDE TX CITY,UNION CARBIDE TEXAS CITY,TEXAS CITY,GALVESTON,TX,77590
TRIS,79073XCLCRPOBOX,110000709957,EXCEL,EXCEL CORP,PLAINVIEW,HALE,TX,79072
TRIS,77019LGHTH3530W,110002133432,LIGHTHOUSE FOR BLIND OF HOUSTON,LIGHTHOUSE FOR THE BLIND OF HOUSTON,HOUSTON,HARRIS,TX,770193435
TRIS,77022STRLN4555A,110002133478,STERLING ENGINEERED PROD,STERLING ENGINEERED PRODUCTS INC,HOUSTON,HARRIS,TX,77022
TRIS,75247TRNTY4001I,110005032712,TRINITY IND,TRINITY INDUSTRIES,DALLAS,DALLAS,TX,75207
TRIS,77507HCHST12212,110000462874,CNA HOLDINGS ; GUR BAYPORT PLT,CNA HOLDINGS INCORPORATED GUR BAYPORT PLANT,PASADENA,HARRIS,TX,77507
TRIS,75228NVRNM11910,110000769641,ENVIR INKSAND COTG,ENVIRONMENTAL INKSAND COATINGS,DALLAS,DALLAS,TX,75228
TRIS,77034RCHMC13103,110002133593,ARCHEM,ARCHEM CO,HOUSTON,HARRIS,TX,77034
TRIS,77036RDGWY5711H,110002133600,RIDGWAYS,RIDGWAYS INCORPORATED,HOUSTON,HARRIS,TX,77036
TRIS,78728DRSSR3814J,110005020280,WAYNE DRESSER IND,WAYNE DRESSER INDUSTRIES,AUSTIN,TRAVIS,TX,78728
TRIS,77508CRLN 4395P,110000463043,LAMSON AND SESSIONS,LAMSON & SESSIONS,PASADENA,HARRIS,TX,77508
TRIS,77530KGNDS1514S,110000463203,IKG IND,IKG INDUSTRIES,CHANNELVIEW,HARRIS,TX,77530
TRIS,77536GLBLC2621T,110000463301,GLOBAL OCTANES DEER PARK FACLTY,GLOBAL OCTANES DEER PARK FACILITY,DEER PARK,HARRIS,TX,77536
TRIS,77471GRFFT30444,110000769829,GRIFFITH OIL TOOL,GRIFFITH OIL TOOL,ROSENBERG,FORT BEND,TX,77471
TRIS,75050NRTHT1501W,110000824092,NORTH TX CIRCUIT BOARD,NORTH TEXAS CIRCUIT BOARD,GRAND PRAIRIE,DALLAS,TX,75050
TRIS,77536RHMXS1700T,110000463356,ROHM AND HAAS,ROHM & HAAS,DEER PARK,HARRIS,TX,77536
TRIS,77536RHMND6600L,110000463356,ROHM AND HAAS,ROHM & HAAS,DEER PARK,HARRIS,TX,77536
TRIS,77536TXSLK730BA,110000463374,AKZO NOBEL CHEM DEER PARK,AKZO NOBEL CHEMICALS DEER PARK,DEER PARK,HARRIS,TX,775360600
TRIS,77547MRCNT900CL,110000463490,TEXMARK CHEM,TEXMARK CHEMICALS,GALENA PARK,HARRIS,TX,77547
TRIS,77571QNTMC11603,110000463597,MILLENNIUM PETROCHEMICALS ; LA PORTE PLT,MILLENNIUM PETROCHEMICALS INCORPORATED LA PORTE PLANT,LA PORTE,HARRIS,TX,77571
TRIS,78538VLFRZ62MIL,110000714932,PICTSWEET ; MONTE ALTO TX PLT,PICTSWEET CO MONTE ALTO TX  PLANT,EDCOUCH,HIDALGO,TX,78538
TRIS,77641TXCPRSAVAN,110002134253,PORT ARTHUR RESEARCH FACLTY,PORT ARTHUR RESEARCH FAC,PORT ARTHUR,JEFFERSON,TX,77640
TRIS,77859LFTMD2000M,110002134360,LIFETIME DOORS,LIFETIME DOORS INCORPORATED,HEARNE,ROBERTSON,TX,778593200
TRIS,77927SMLSS9660C,110002134388,PROFESSIONAL MEDICAL PROD SEAMLESS DIV,PROFESSIONAL MEDICAL PRODUCTS SEAMLESS DIVISION,EL PASO,EL PASO,TX,79927
TRIS,75061QMTCM2222V,110005016286,QUEMETCO METALS IRVING FACLTY,QUEMETCO METALS IRVING FACILITY,IRVING,DALLAS,TX,75061
TRIS,76001GHMFG1015C,110005016311,G AND H MFG,G & H MANUFACTURING,ARLINGTON,TARRANT,TX,76017
TRIS,77572THDWCBATTL,110000463686,DOW CHEM LA PORTE SITE,DOW CHEMICAL LA PORTE SITE,LA PORTE,HARRIS,TX,77571
TRIS,77583SCHLM14910,110000463739,SCHLUMBERGER RESERVIOR COMPLETION,SCHLUMBERGER RESERVIOR COMPLETION,ROSHARON,BRAZORIA,TX,77583
TRIS,77590SLNCH5700J,110000463800,SEA LION TECH,SEA LION TECHNOLOGY INC,TEXAS CITY,GALVESTON,TX,77590
TRIS,77627CCRYL6350N,110000463917,LUCITE BEAUMONT SITE,LUCITE BEAUMONT SITE,NEDERLAND,JEFFERSON,TX,77627
TRIS,79066HCHSTFIVEM,110000717298,CELANESE ; PAMPA PLT,CELANESE LIMITED PAMPA PLANT,PAMPA,GRAY,TX,79065
TRIS,77592PRXRN7036T,110000825037,PRAXAIR TX CITY,PRAXAIR TEXAS CITY,TEXAS CITY,GALVESTON,TX,77592
TRIS,77902BGTHROLDBL,110000917090,AIR LIQUIDE VICTORIA,AIR LIQUIDE VICTORIA,BLOOMINGTON,VICTORIA,TX,77951
TRIS,78702PRCST2110E,110000918213,PURE CASTINGS,PURE CASTINGS,AUSTIN,TRAVIS,TX,78702
TRIS,78201NTRNT831WE,110002134547,INTL AIRCRAFT CYLINDERS,INTERNATIONAL AIRCRAFT CYLINDERS INCORPORATED,SAN ANTONIO,BEXAR,TX,78201
TRIS,78210NWLLN530ST,110002134609,NEWELL IND,NEWELL INDUSTRIES,SAN ANTONIO,BEXAR,TX,78204
TRIS,77641THYLDSAVAN,110000464051,ETHYL ADDITIVES,ETHYL ADDITIVES CORPORATION,PORT ARTHUR,JEFFERSON,TX,77641
TRIS,77704PNNWL2052G,110000464168,ATOFINA CHEM,ATOFINA CHEMICALS INCORPORATED,BEAUMONT,JEFFERSON,TX,777011427
TRIS,77705MBLLH15651,110000464177,MOBIL OIL HEBERT TERML,MOBIL OIL HEBERT TERMINAL,BEAUMONT,JEFFERSON,TX,77705
TRIS,75126BNCSL503EH,110000598773,BENCO SALES,BENCO SALES INCORPORATED,FORNEY,KAUFMAN,TX,75126
TRIS,78503LMBDL3801W,110002134841,LAMBDA ELEC,LAMBDA ELECTRONICS INCORPORATED,MCALLEN,HIDALGO,TX,78503
TRIS,77592MCCHMFOOTO,110005030572,BP AMOCO CHEM,BP AMOCO CHEMICAL COMPANY,TEXAS CITY,GALVESTON,TX,77590
TRIS,77902DPNTVOLDBL,110000464391,INVISTA S A R L VICTORIA TX FACLTY,INVISTA S.A.R.L.  VICTORIA  TX FACILITY,VICTORIA,VICTORIA,TX,77905
TRIS,77971MTPPC101IN,110000464408,AMTOPP,AMTOPP,LOLITA,JACKSON,TX,77971
TRIS,75644RBRYNHWY27,110000598871,ROBROY IND TX CONDUIT DIV,ROBROY INDUSTRIES-TEXAS CONDUIT DIVISION,GILMER,UPSHUR,TX,75644
TRIS,75710TYLRPHIGHW,110000598933,TYLER PIPE,TYLER PIPE COMPANY,TYLER,SMITH,TX,75706
TRIS,75974TYSNFHWY96,110000599086,TYSON FOODS ; TENAHA FEED MILL,TYSON FOODS INCORPORATED TENAHA FEED MILL,TENAHA,SHELBY,TX,75974
TRIS,76178NKLLN5650A,110000825402,NOKIA MOBILE PHONES MFG US,NOKIA MOBILE PHONES MANUFACTURING USA INCORPORATED,FORT WORTH,TARRANT,TX,76177
TRIS,78550HYGDR720SF,110002134921,HYGEIA DAIRY,HYGEIA DAIRY COMPANY,HARLINGEN,CAMERON,TX,78550
TRIS,78626TSSCG310WE,110002134958,TESSCO GROUP,TESSCO GROUP,GEORGETOWN,WILLIAMSON,TX,78626
TRIS,78664TLLBS601JE,110002135001,TELLABS OPR,TELLABS OPERATIONS INC,ROUND ROCK,WILLIAMSON,TX,78664
TRIS,78728STHRN1916B,110002135056,SOUTHERN POST,SOUTHERN POST CO,AUSTIN,TRAVIS,TX,78728
TRIS,78754CLSSC9204B,110002135092,CLASSIC MARBLE,CLASSIC MARBLE CO,AUSTIN,TRAVIS,TX,78754
TRIS,78131LFRGCSOLMS,110000464550,CEMEX CEM OF TX,CEMEX CEMENT OF TEXAS,NEW BRAUNFELS,COMAL,TX,78132
TRIS,78215DRMTL307EJ,110000464694,DPT LAB,DPT LABORATORIES,SAN ANTONIO,BEXAR,TX,78215
TRIS,79105FRMLN6300S,110005090604,FARMLAND IND,FARMLAND IND,AMARILLO,RANDALL,TX,791187816
TRIS,79936TTRNC1490H,110005052717,AUTOTRONIC CONTROLS,AUTOTRONIC CONTROLS,EL PASO,EL PASO,TX,79936
TRIS,75751HRVYNFLATC,110005062467,HARVEY IND,HARVEY INDUSTRIES INC,ATHENS,HENDERSON,TX,75751
TRIS,77305CNRCRHWY10,110005037708,CONROE CREOSOTE,CONROE CREOSOTE,CONROE,MONTGOMERY,TX,77301
TRIS,77551VTXPCSCHOL,110005037806,VITEX PKG,VITEX PACKAGING INC,GALVESTON,GALVESTON,TX,77550
TRIS,76306CRCHS8600C,110005067738,DELPHI ENGRY AND ENGINE MGMT SYS,DELPHI ENERGY & ENGINE  MANAGEMENT SYSTEMS,WICHITA FALLS,WICHITA,TX,76306
TRIS,76427RMRNNHWY38,110007181860,AERO MARINE ENGINEERING,AERO-MARINE ENGINEERING INC.,BRYSON,JACK,TX,76427
TRIS,75668TNLNSHWY25,110006525493,STAR TUBULAR SVC DIV,STAR TUBULAR SERVICES DIVISION,LONE STAR,MORRIS,TX,75668
TRIS,76262WLRYNBENSO,110006525634,WALRAY ; DBA LASER BOATS OF TX,WALRAY INCORPORATED DBA LASER BOATS OF TEXAS,ROANOKE,DENTON,TX,76262-6397
TRIS,77901GFFRDHWY59,110006553390,HANSON PIPE AND PROD,HANSON PIPE & PRODUCTS INCORPORATED,VICTORIA,VICTORIA,TX,77901
TRIS,76705TRDNGFM295,110006621307,TRADINGHOUSE STEAM ELEC STA,TRADINGHOUSE STEAM ELECTRIC STATION,WACO,MCLENNAN,TX,76703
TRIS,79252GRGPCLOOP2,110007177722,GA PACIFIC GYPSUM LLC AC ME TX,GEORGIA-PACIFIC GYPSUM LLC AC ME TEXAS,QUANAH,HARDEMAN,TX,79252
TRIS,77041YRKNT11935,110009503670,YORK INTNTL,YORK INTNTL CORPORATION,HOUSTON,HARRIS,TX,77040
TRIS,76513SPRRCONEIN,110009504090,SUPERIORFURNITURE,SUPERIORFURNITURE,BELTON,BELL,TX,76513
TRIS,78130WSTPN555PO,110009498490,WEST POINT PEPPERELL MISSION VALLEY MI,WEST POINT PEPPERELL-MISSION VALLEY MI,NEW BRAUNFELS,COMAL,TX,78130
TRIS,79906BXTRHONEBU,110009498917,ALLEGIANCE HEALTHCARE ; CONVER OPRNS,ALLEGIANCE HEALTHCARE CORP CONVER OPRNS,EL PASO,EL PASO,TX,79906
TRIS,75141SNYDR302NI,110009499514,AAF INTL,AAF INTERNATIONAL,HUTCHINS,DALLAS,TX,75141
TRIS,77553NWPRK6800P,110009505320,NEWPARK SHIPBUILDING GALVESTON ISLAND,NEWPARK SHIPBUILDING GALVESTON ISLAND,GALVESTON,GALVESTON,TX,77553
TRIS,77450CMRNL29501,110008157181,CAMERON ELASTOMER TECH,CAMERON ELASTOMER TECHNOLOGY,KATY,WALLER,TX,77494
TRIS,75042LTVNR2735F,110009500236,AUTOMATIC PROD,AUTOMATIC PRODUCTS,GARLAND,DALLAS,TX,75042
TRIS,76117LNNXN4900A,110008143696,LENNOX IND ; SOUTHWEST DIV,LENNOX INDUSTRIES INC. SOUTHWEST DIV.,FORT WORTH,TARRANT,TX,76101
TRIS,75859KRSLFPOBOX,110008060418,AKER SULFUR RECOVERY PLT,AKER SULFUR RECOVERY PLANT,STREETMAN,FREESTONE,TX,75859
TRIS,77086KCHTT6611K,110008060515,KOCH OTTO YORK,KOCH OTTO YORK,HOUSTON,HARRIS,TX,77086
TRIS,77541MCCHMFM523,110008139941,INEOS US LLC STRATTON RIDGE,INEOS USA LLC STRATTON RIDGE,CLUTE,BRAZORIA,TX,77531
TRIS,75110TMSFDEASTH,110002339470,TOMS FOODS,TOM'S FOODS INCORPORATED,CORSICANA,NAVARRO,TX,75110
TRIS,75704BRRYM11405,110002339504,BERRY MARBLE,BERRY MARBLE CO INC,TYLER,SMITH,TX,75704
TRIS,77541FRPRT6220H,110002339568,FREEPORT VINYL TECH,FREEPORT VINYL TECHS. CO.,FREEPORT,BRAZORIA,TX,77541
TRIS,75935BRCHR1100C,110012493140,CTR PLT,CENTER PLANT,CENTER,SHELBY,TX,759353234
TRIS,78758XTLCR2105G,110005176736,XETEL,XETEL,AUSTIN,TRAVIS,TX,787588132
TRIS,77651LCPRTFM366,110010578188,ALAC PORT NECHES ASU,ALAC PORT NECHES ASU,PORT NECHES,JEFFERSON,TX,77651
TRIS,79936SMNSN14HEN,110005161163,SIEMENS ENGRY AND AUTOMATI,SIEMENS ENERGY & AUTOMATI,EL PASO,EL PASO,TX,79936
TRIS,76179SFTYK10272,110005163740,SAFETY KLEEN SYS,SAFETY KLEEN SYSTEMS,FORT WORTH,TARRANT,TX,76179
TRIS,77378RMNRG10586,110006133852,ROBBINS AND MYERS WILLIS PLT,ROBBINS & MYERS WILLIS PLANT,WILLIS,MONTGOMERY,TX,773785715
TRIS,76017NTNLS1111W,110002345230,NATL SEMICONDUCTOR,NATIONAL SEMICONDUCTOR,ARLINGTON,TARRANT,TX,76017-5999
TRIS,78409TRFNR6600U,110002345249,BTB RFNRY,BTB REFINING,CORPUS CHRISTI,NUECES,TX,78409
TRIS,78226LCKHD661DU,110005187225,KELLY AVIATION CTR BLDG 360,KELLY AVIATION CENTER BUILDING 360,SAN ANTONIO,BEXAR,TX,78226
TRIS,75688TNKLNFM219,110006171917,TRINITY IND ; TANK LINING AND RAILCAR REPAIR,TRINITY INDUSTRIES INC TANK LINING & RAILCAR REPAIR,SCOTTSVILLE,HARRISON,TX,75688
TRIS,77039RYLBT14635,110002371790,ROYAL BATHS CHRISMAN ROAD FACLTY,ROYAL BATHS CHRISMAN ROAD FACILITY,HOUSTON,HARRIS,TX,77039
TRIS,75050SMNSN501FO,110005174435,SIEMENS ENGRY AND AUTOMATION,SIEMENS ENERGY & AUTOMATION,GRAND PRAIRIE,TARRANT,TX,75050
TRIS,77477LQDRC12201,110002445541,LIQUID AIR ; IND GASES DIV,LIQUID AIR CORP. INDUSTRIAL GASES DIV.,STAFFORD,FORT BEND,TX,77477
TRIS,75088LNSTR421IN,110005183666,LONE STAR CIRCUITS ROWLETT,LONE STAR CIRCUITS ROWLETT,ROWLETT,DALLAS,TX,75088
TRIS,76311SDDSH419GA,110001132284,US AIR FORCE SHEPPARD AFB TX,U.S. AIR FORCE SHEPPARD AFB TX,WICHITA FALLS,WICHITA,TX,763113333
TRIS,75901LSNPCOLDMI,110002452836,LA PACIFIC ; PLYWOOD,LOUISIANA-PACIFIC CORPORATION PLYWOOD,LUFKIN,ANGELINA,TX,75901
TRIS,78362BGTHRDUPON,110002468534,BIG 3 IND GAS ; INGLESIDE PLT,BIG THREE INDUSTRIAL GAS INC INGLESIDE PLANT,INGLESIDE,SAN PATRICIO,TX,78362
TRIS,77040CMRNF22301,110002469953,COOPER IND ; CAMERON FORGED PROD DIV,COOPER INDUSTRIES INCORPORATED CAMERON FORGED PRODUCTS DIVISION,HOUSTON,HARRIS,TX,77040
TRIS,75009FNNTRFM289,110002470102,FINI ENTRPRS,FINI ENTERPRISES INC.,CELINA,COLLIN,TX,75009
TRIS,77086GRDNR123NH,110005188974,GARDNER DENVER WATER JETTING SYS,GARDNER DENVER WATER JETTING SYSTEMS,HOUSTON,HARRIS,TX,77086
TRIS,77375MRCNC22802,110001138778,AMER COTG,AMERICAN COATINGS,TOMBALL,HARRIS,TX,77375
TRIS,75712THKLLHWY31,110001140453,GOODYEAR TIRE AND RUBBER ; TYLER TX PLT,GOODYEAR TIRE & RUBBER CO TYLER TX  PLANT,TYLER,SMITH,TX,75701
TRIS,79007KRLYG3MISO,110002470380,KERLEY AG,KERLEY AG INCORPORATED,BORGER,HUTCHINSON,TX,79007
TRIS,79118WLDNGSWASH,110002470433,LONE STAR AIRGAS,LONE STAR AIRGAS INCORPORATED,AMARILLO,RANDALL,TX,79118
TRIS,76011SHRWN71010,110005184086,SHERWIN WILLIAMS,SHERWIN-WILLIAMS,ARLINGTON,TARRANT,TX,76011
TRIS,77902CCDNTOLDBL,110012498476,LYONDELL PETROCHEMICAL VICTORIA,LYONDELL PETROCHEMICAL VICTORIA,VICTORIA,VICTORIA,TX,77901
TRIS,75662CHMPN3306H,110006132041,CHAMPION TECH,CHAMPION TECHNOLOGIES,KILGORE,GREGG,TX,75662
TRIS,78029MNYRCLOUIS,110001143058,MOONEY AIRCRAFT,MOONEY AIRCRAFT CORPORATION,KERRVILLE,KERR,TX,78029
TRIS,75244MGTRN4103L,110002317494,PRESTOLITE ELEC ; MEGATRON IND DIV,PRESTOLITE ELECTRIC INC MEGATRON INDUSTRIES DIV.,ADDISON,DALLAS,TX,75001
TRIS,76504TMPLB3510P,110010774929,TEMPLE BTLG,TEMPLE BOTTLING CO INC,TEMPLE,BELL,TX,76501
