Storm Name	Storm #	Year	Month	Day	Hour (UTC)	Latitude (deg)	Longitude (deg)	Storm direction (deg)	Storm speed (mph)	Storm speed (kph)	Wind speed (mph)	Wind speed (kph)	Pressure (mb)	Storm category
NOT NAMED 	4	1916	August 	16	18	19.9N	82.3W	290	17	27	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	17	0	20.4N	83.8W	290	16	25	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	17	6	20.9N	85.4W	290	17	27	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	17	12	21.8N	87.1W	300	20	33	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	17	18	22.5N	88.7W	295	18	29	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	18	0	23.1N	90.2W	295	17	27	125	205	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	18	6	24.0N	92.0W	300	20	33	125	205	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	18	12	25.3N	94.7W	300	31	50	125	205	948	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	18	18	26.2N	96.4W	300	19	31	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	4	1916	August 	19	0	27.1N	98.0W	300	18	29	75	120	-9	Hurricane - Category 1    
NOT NAMED 	4	1916	August 	19	6	27.9N	99.6W	300	18	29	60	95	-9	Tropical Storm            
NOT NAMED 	4	1916	August 	19	12	29.1N	100.9W	315	18	29	40	65	-9	Tropical Storm            
NOT NAMED 	4	1916	August 	19	18	31.2N	101.4W	350	24	38	35	55	-9	Tropical Depression       
NOT NAMED 	5	1916	August 	21	6	18.0N	61.0W	-9	-9	-9	65	100	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	21	12	18.0N	62.5W	270	16	25	75	120	-9	Hurricane - Category 1    
NOT NAMED 	5	1916	August 	21	18	18.1N	63.2W	280	6	11	85	140	-9	Hurricane - Category 1    
NOT NAMED 	5	1916	August 	22	0	18.2N	64.1W	275	9	14	100	160	988	Hurricane - Category 2    
NOT NAMED 	5	1916	August 	22	6	18.2N	65.3W	270	12	20	90	150	-9	Hurricane - Category 1    
NOT NAMED 	5	1916	August 	22	12	18.2N	66.5W	270	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	5	1916	August 	22	18	18.5N	68.0W	280	16	25	75	120	-9	Hurricane - Category 1    
NOT NAMED 	5	1916	August 	23	0	18.8N	69.7W	280	18	29	70	110	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	23	6	19.2N	71.2W	285	16	25	65	100	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	23	12	19.5N	72.9W	280	18	29	50	85	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	23	18	20.0N	74.6W	285	18	29	50	85	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	24	0	21.0N	76.3W	300	20	33	45	75	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	24	6	21.7N	77.6W	300	14	24	45	75	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	24	12	22.5N	78.5W	315	12	20	40	65	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	24	18	23.2N	79.0W	325	9	14	40	65	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	25	0	23.8N	79.3W	335	6	11	40	65	-9	Tropical Storm            
NOT NAMED 	5	1916	August 	25	6	24.5N	79.6W	340	8	12	35	55	-9	Tropical Depression       
NOT NAMED 	5	1916	August 	25	12	25.2N	79.8W	345	8	12	35	55	-9	Tropical Depression       
NOT NAMED 	5	1916	August 	25	18	26.1N	79.8W	0	9	14	35	55	-9	Tropical Depression       
NOT NAMED 	6	1916	August 	27	6	14.0N	46.3W	-9	-9	-9	70	110	-9	Tropical Storm            
NOT NAMED 	6	1916	August 	27	12	14.0N	48.5W	270	24	38	70	110	-9	Tropical Storm            
NOT NAMED 	6	1916	August 	27	18	14.3N	51.2W	275	29	48	75	120	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	28	0	14.7N	53.5W	280	25	40	75	120	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	28	6	15.1N	56.0W	280	27	44	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	28	12	15.3N	58.5W	275	27	44	85	140	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	28	18	15.4N	60.5W	275	21	35	85	140	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	29	0	15.5N	62.8W	275	25	40	90	150	989	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	29	6	15.6N	65.1W	275	25	40	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	29	12	15.6N	67.6W	270	27	44	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	29	18	15.7N	69.2W	275	17	27	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	30	0	15.9N	71.3W	275	23	37	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	30	6	16.0N	73.1W	275	19	31	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	30	12	16.2N	75.1W	275	21	35	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	30	18	16.6N	76.7W	285	17	27	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	31	0	16.8N	78.2W	280	16	25	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	31	6	17.0N	79.6W	280	14	24	100	160	-9	Hurricane - Category 2    
NOT NAMED 	6	1916	August 	31	12	17.4N	81.0W	285	14	24	90	150	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	August 	31	18	17.7N	82.0W	285	10	16	90	150	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	1	0	18.0N	83.2W	285	12	20	85	140	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	1	6	18.1N	84.1W	275	9	14	85	140	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	1	12	18.2N	85.3W	275	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	1	18	18.2N	86.4W	270	11	18	80	130	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	2	0	18.1N	87.6W	265	12	20	75	120	-9	Hurricane - Category 1    
NOT NAMED 	6	1916	September	2	6	17.9N	89.3W	265	18	29	65	100	-9	Tropical Storm            
NOT NAMED 	6	1916	September	2	12	17.0N	91.0W	240	20	33	35	55	-9	Tropical Depression       
NOT NAMED 	7	1916	September	4	12	24.2N	74.8W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	4	18	25.9N	75.8W	330	21	35	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	5	0	27.5N	76.7W	335	19	31	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	5	6	29.0N	77.3W	340	17	27	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	5	12	30.5N	77.9W	340	17	27	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	5	18	31.9N	78.3W	345	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	6	0	33.3N	78.3W	0	14	24	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	6	6	34.7N	78.2W	5	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	7	1916	September	6	12	36.0N	78.1W	5	14	24	30	45	-9	Tropical Depression       
NOT NAMED 	8	1916	September	9	6	18.8N	57.0W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	9	12	19.0N	58.3W	280	13	22	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	9	18	19.3N	59.8W	280	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	10	0	19.7N	61.3W	285	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	10	6	20.2N	62.7W	290	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	10	12	20.6N	64.2W	285	16	25	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	10	18	21.2N	65.9W	290	18	29	40	65	-9	Tropical Storm            
NOT NAMED 	8	1916	September	11	0	21.6N	67.1W	290	12	20	45	75	-9	Tropical Storm            
NOT NAMED 	8	1916	September	11	6	22.1N	68.5W	290	14	24	45	75	-9	Tropical Storm            
NOT NAMED 	8	1916	September	11	12	22.7N	70.0W	295	17	27	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	11	18	23.1N	71.5W	285	16	25	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	12	0	23.6N	73.0W	290	16	25	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	12	6	24.0N	74.5W	285	16	25	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	12	12	25.1N	75.9W	310	18	29	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	12	18	26.3N	77.0W	320	17	27	50	85	-9	Tropical Storm            
NOT NAMED 	8	1916	September	13	0	27.4N	78.3W	315	17	27	45	75	-9	Tropical Storm            
NOT NAMED 	8	1916	September	13	6	28.3N	79.8W	305	18	29	45	75	-9	Tropical Storm            
NOT NAMED 	8	1916	September	13	12	29.3N	81.6W	300	20	33	35	55	-9	Tropical Depression       
NOT NAMED 	8	1916	September	13	18	29.7N	82.8W	290	12	20	35	55	-9	Tropical Depression       
NOT NAMED 	8	1916	September	14	0	30.1N	83.9W	295	11	18	30	45	-9	Tropical Depression       
NOT NAMED 	8	1916	September	14	6	30.8N	84.9W	310	12	20	25	35	-9	Tropical Depression       
NOT NAMED 	8	1916	September	14	12	31.5N	85.8W	310	11	18	25	35	-9	Tropical Depression       
NOT NAMED 	8	1916	September	14	18	32.2N	84.9W	50	11	18	25	35	-9	Tropical Depression       
NOT NAMED 	9	1916	September	14	6	21.1N	59.7W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	9	1916	September	14	12	21.3N	60.7W	280	10	16	40	65	-9	Tropical Storm            
NOT NAMED 	9	1916	September	14	18	21.4N	61.6W	275	9	14	40	65	-9	Tropical Storm            
NOT NAMED 	9	1916	September	15	0	21.5N	62.3W	280	6	11	40	65	-9	Tropical Storm            
NOT NAMED 	9	1916	September	15	6	21.8N	63.0W	295	8	12	45	75	-9	Tropical Storm            
NOT NAMED 	9	1916	September	15	12	22.4N	63.7W	315	9	14	45	75	-9	Tropical Storm            
NOT NAMED 	9	1916	September	15	18	23.1N	63.7W	0	8	12	50	85	-9	Tropical Storm            
NOT NAMED 	9	1916	September	16	0	23.6N	63.5W	20	5	9	50	85	-9	Tropical Storm            
NOT NAMED 	9	1916	September	16	6	24.1N	63.3W	20	5	9	60	95	-9	Tropical Storm            
NOT NAMED 	9	1916	September	16	12	24.8N	63.0W	20	8	12	65	100	-9	Tropical Storm            
NOT NAMED 	9	1916	September	16	18	26.0N	62.6W	15	13	22	65	100	-9	Tropical Storm            
NOT NAMED 	9	1916	September	17	0	27.2N	62.0W	25	14	24	70	110	-9	Tropical Storm            
NOT NAMED 	9	1916	September	17	6	28.5N	61.1W	30	17	27	70	110	-9	Tropical Storm            
NOT NAMED 	9	1916	September	17	12	29.7N	59.8W	45	18	29	75	120	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	17	18	30.9N	58.9W	35	16	25	80	130	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	18	0	32.1N	58.0W	35	16	25	85	140	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	18	6	33.1N	57.1W	35	13	22	90	150	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	18	12	34.2N	55.9W	40	16	25	100	160	-9	Hurricane - Category 2    
NOT NAMED 	9	1916	September	18	18	35.1N	54.6W	50	14	24	105	165	-9	Hurricane - Category 2    
NOT NAMED 	9	1916	September	19	0	35.9N	53.2W	55	14	24	105	165	-9	Hurricane - Category 2    
NOT NAMED 	9	1916	September	19	6	36.5N	51.9W	60	13	22	100	160	-9	Hurricane - Category 2    
NOT NAMED 	9	1916	September	19	12	37.0N	50.5W	65	13	22	90	150	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	19	18	37.6N	49.1W	60	13	22	80	130	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	20	0	38.0N	47.7W	70	12	20	80	130	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	20	6	38.3N	46.4W	75	11	18	80	130	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	20	12	38.6N	45.0W	75	12	20	75	120	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	20	18	38.8N	43.7W	80	11	18	75	120	-9	Hurricane - Category 1    
NOT NAMED 	9	1916	September	21	0	39.0N	42.4W	80	11	18	65	100	-9	Tropical Storm            
NOT NAMED 	9	1916	September	21	6	39.1N	41.2W	85	10	16	50	85	-9	Tropical Storm            
NOT NAMED 	9	1916	September	21	12	39.2N	40.0W	85	10	16	40	65	-9	Tropical Storm            
NOT NAMED 	9	1916	September	21	18	39.2N	37.0W	90	26	42	30	45	-9	Tropical Depression       
NOT NAMED 	10	1916	September	17	12	13.0N	45.5W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	10	1916	September	17	18	13.5N	46.7W	295	13	22	40	65	-9	Tropical Storm            
NOT NAMED 	10	1916	September	18	0	14.0N	47.7W	295	11	18	45	75	-9	Tropical Storm            
NOT NAMED 	10	1916	September	18	6	14.5N	48.8W	295	12	20	50	85	-9	Tropical Storm            
NOT NAMED 	10	1916	September	18	12	15.0N	50.0W	295	13	22	60	95	-9	Tropical Storm            
NOT NAMED 	10	1916	September	18	18	15.5N	51.3W	290	14	24	60	95	-9	Tropical Storm            
NOT NAMED 	10	1916	September	19	0	16.0N	52.5W	295	13	22	70	110	-9	Tropical Storm            
NOT NAMED 	10	1916	September	19	6	16.5N	53.8W	290	14	24	75	120	-9	Hurricane - Category 1    
NOT NAMED 	10	1916	September	19	12	17.0N	55.0W	295	13	22	85	140	-9	Hurricane - Category 1    
NOT NAMED 	10	1916	September	19	18	17.3N	56.3W	285	13	22	90	150	-9	Hurricane - Category 1    
NOT NAMED 	10	1916	September	20	0	17.5N	57.5W	280	12	20	100	160	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	20	6	17.7N	58.8W	280	13	22	105	165	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	20	12	18.0N	60.0W	285	12	20	110	175	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	20	18	18.7N	60.8W	315	11	18	110	175	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	21	0	19.4N	61.7W	310	12	20	110	175	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	21	6	20.2N	62.4W	320	11	18	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	21	12	21.0N	63.2W	315	11	18	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	21	18	22.1N	64.2W	320	16	25	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	22	0	23.3N	65.3W	320	17	27	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	22	6	24.5N	66.5W	320	18	29	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	22	12	25.8N	67.5W	325	17	27	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	22	18	27.1N	68.2W	335	16	25	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	23	0	28.4N	68.5W	350	14	24	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	23	6	29.7N	68.5W	0	14	24	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	10	1916	September	23	12	30.9N	68.2W	10	13	22	110	175	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	23	18	32.5N	67.0W	35	20	33	110	175	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	24	0	33.9N	65.2W	45	23	37	105	165	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	24	6	35.4N	63.8W	40	20	33	105	165	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	24	12	36.9N	62.3W	40	21	35	100	160	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	24	18	39.5N	60.5W	30	33	53	100	160	-9	Hurricane - Category 2    
NOT NAMED 	10	1916	September	25	0	43.0N	57.8W	30	46	74	90	150	-9	Extratropical Storm       
NOT NAMED 	11	1916	October	2	6	26.5N	72.2W	-9	-9	-9	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	2	12	27.1N	72.9W	315	9	14	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	2	18	27.6N	73.5W	315	8	12	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	3	0	28.2N	74.2W	315	9	14	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	3	6	28.6N	74.8W	305	6	11	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	3	12	29.1N	75.5W	310	8	12	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	3	18	29.6N	76.2W	310	8	12	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	4	0	30.2N	77.0W	310	10	16	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	4	6	30.7N	77.8W	305	9	14	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	4	12	31.3N	78.7W	310	10	16	45	75	-9	Tropical Storm            
NOT NAMED 	11	1916	October	4	18	31.8N	80.1W	295	13	22	35	55	-9	Tropical Depression       
NOT NAMED 	12	1916	October	6	6	11.5N	58.3W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	6	12	12.1N	58.9W	315	9	14	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	6	18	12.3N	59.4W	290	5	9	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	7	0	12.5N	59.9W	290	5	9	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	7	6	12.8N	60.4W	300	5	9	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	7	12	13.0N	61.0W	290	6	11	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	7	18	13.4N	61.7W	300	8	12	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	8	0	13.7N	62.3W	295	6	11	40	65	-9	Tropical Storm            
NOT NAMED 	12	1916	October	8	6	14.2N	62.8W	315	6	11	45	75	-9	Tropical Storm            
NOT NAMED 	12	1916	October	8	12	14.8N	63.4W	315	9	14	50	85	-9	Tropical Storm            
NOT NAMED 	12	1916	October	8	18	15.4N	63.8W	325	8	12	50	85	-9	Tropical Storm            
NOT NAMED 	12	1916	October	9	0	15.9N	64.0W	340	5	9	60	95	-9	Tropical Storm            
NOT NAMED 	12	1916	October	9	6	16.4N	64.3W	330	5	9	65	100	-9	Tropical Storm            
NOT NAMED 	12	1916	October	9	12	17.1N	64.5W	345	8	12	70	110	-9	Tropical Storm            
NOT NAMED 	12	1916	October	9	18	18.0N	64.8W	340	10	16	100	160	970	Hurricane - Category 2    
NOT NAMED 	12	1916	October	10	0	19.0N	64.9W	355	11	18	105	165	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	10	6	19.9N	64.9W	0	9	14	105	165	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	10	12	20.9N	64.7W	10	11	18	100	160	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	10	18	21.9N	64.3W	20	11	18	100	160	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	11	0	22.7N	64.0W	20	9	14	100	160	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	11	6	23.8N	63.6W	20	12	20	105	165	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	11	12	24.8N	63.0W	30	12	20	105	165	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	11	18	25.7N	62.5W	25	11	18	110	175	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	12	0	26.4N	62.1W	25	8	12	110	175	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	12	6	27.1N	61.7W	25	8	12	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	12	1916	October	12	12	27.9N	61.0W	40	11	18	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	12	1916	October	12	18	28.5N	60.0W	55	11	18	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	12	1916	October	13	0	29.1N	58.0W	70	20	33	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	12	1916	October	13	6	29.9N	56.2W	65	19	31	105	165	-9	Hurricane - Category 2    
NOT NAMED 	12	1916	October	13	12	30.8N	55.0W	50	14	24	90	150	-9	Hurricane - Category 1    
NOT NAMED 	12	1916	October	13	18	32.1N	53.1W	50	23	37	85	140	-9	Hurricane - Category 1    
NOT NAMED 	12	1916	October	14	0	33.5N	51.6W	40	20	33	75	120	-9	Hurricane - Category 1    
NOT NAMED 	12	1916	October	14	6	36.1N	48.8W	40	39	63	70	110	-9	Tropical Storm            
NOT NAMED 	12	1916	October	14	12	39.2N	46.0W	35	43	70	65	100	-9	Tropical Storm            
NOT NAMED 	12	1916	October	14	18	41.7N	43.5W	35	35	57	60	95	-9	Tropical Storm            
NOT NAMED 	12	1916	October	15	0	44.4N	41.1W	35	36	59	50	85	-9	Tropical Storm            
NOT NAMED 	12	1916	October	15	6	47.1N	38.6W	35	36	59	50	85	-9	Extratropical Storm       
NOT NAMED 	12	1916	October	15	12	50.0N	35.6W	35	40	64	45	75	-9	Extratropical Storm       
NOT NAMED 	13	1916	October	12	6	15.4N	74.7W	-9	-9	-9	70	110	-9	Tropical Storm            
NOT NAMED 	13	1916	October	12	12	15.5N	75.6W	275	9	14	70	110	-9	Tropical Storm            
NOT NAMED 	13	1916	October	12	18	15.6N	76.5W	275	9	14	70	110	-9	Tropical Storm            
NOT NAMED 	13	1916	October	13	0	15.7N	77.4W	275	9	14	80	130	-9	Hurricane - Category 1    
NOT NAMED 	13	1916	October	13	6	15.8N	78.3W	275	9	14	85	140	-9	Hurricane - Category 1    
NOT NAMED 	13	1916	October	13	12	16.0N	79.2W	285	9	14	100	160	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	13	18	16.2N	80.4W	280	12	20	105	165	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	14	0	16.5N	81.3W	290	10	16	105	165	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	14	6	16.7N	82.2W	285	9	14	110	175	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	14	12	17.0N	83.1W	290	10	16	110	175	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	14	18	17.3N	84.1W	285	11	18	110	175	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	15	0	17.7N	85.1W	295	11	18	110	175	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	15	6	18.1N	86.2W	290	12	20	105	165	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	15	12	18.6N	87.2W	300	11	18	100	160	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	15	18	19.1N	88.2W	300	11	18	100	160	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	16	0	19.7N	89.0W	310	10	16	100	160	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	16	6	20.3N	89.7W	310	9	14	105	165	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	16	12	21.0N	90.5W	315	11	18	110	175	-9	Hurricane - Category 2    
NOT NAMED 	13	1916	October	16	18	21.7N	90.7W	345	8	12	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	17	0	22.5N	90.8W	355	9	14	115	185	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	17	6	23.5N	90.1W	35	12	20	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	17	12	24.0N	89.4W	50	9	14	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	17	18	25.2N	88.9W	20	13	22	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	18	0	26.5N	88.5W	15	14	24	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	18	6	27.9N	88.1W	15	16	25	120	195	-9	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	18	12	29.6N	87.5W	15	19	31	115	185	974	Major Hurricane - Category 3
NOT NAMED 	13	1916	October	18	18	31.6N	87.1W	10	23	37	75	120	-9	Hurricane - Category 1    
NOT NAMED 	13	1916	October	19	0	33.9N	87.4W	355	26	42	65	100	-9	Tropical Storm            
NOT NAMED 	13	1916	October	19	6	36.6N	87.6W	355	31	50	60	95	-9	Tropical Storm            
NOT NAMED 	13	1916	October	19	12	39.5N	86.0W	25	35	57	50	85	-9	Extratropical Storm       
NOT NAMED 	14	1916	November	11	0	12.7N	75.0W	-9	-9	-9	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	11	6	12.8N	76.3W	275	13	22	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	11	12	12.9N	77.2W	275	9	14	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	11	18	13.0N	78.3W	275	11	18	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	12	0	13.1N	79.1W	275	8	12	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	12	6	13.3N	79.8W	285	8	12	40	65	-9	Tropical Storm            
NOT NAMED 	14	1916	November	12	12	13.6N	80.7W	290	10	16	45	75	-9	Tropical Storm            
NOT NAMED 	14	1916	November	12	18	14.0N	81.7W	290	11	18	45	75	-9	Tropical Storm            
