-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CIC1        49718.000    1995     1     1     0
CIC1        52274.750    2001    12    31    18
CIC1     -2433176.853 -4845045.125  3348295.738
50496.25    -0.135379     0.642492    -0.255652
50496.50     0.124435     0.157552     0.916414
50496.75     0.049802     0.472433     0.411667
50497.00     0.012697     0.262189     1.800151
50497.25    -0.113466     0.217976     1.460119
50497.50     0.290285    -0.236935     1.678812
50497.75     0.299910     0.181892     0.080961
50498.00     0.241004     0.201741     0.632513
50498.25    -0.005214     0.407551    -0.154020
50498.50     0.113298     0.095646     0.425843
50498.75     0.191312     0.493185    -0.538360
50499.00     0.097637     0.407197     0.723090
50499.25    -0.410636     0.429540     0.559154
50499.50    -0.306830     0.016387     0.878369
50499.75    -0.369883     0.272427    -0.088604
50500.00    -0.554421     0.255050     0.464782
50500.25    -0.741431     0.368245    -0.321726
50500.50    -0.496420     0.159565    -0.462674
50500.75    -0.454562     0.528713    -1.994788
50501.00    -0.682965     0.473368    -1.165136
50501.25    -1.046749     0.444113    -1.237474
50501.50    -0.745812    -0.051286    -0.536058
50501.75    -0.735544     0.234196    -1.430956
50502.00    -0.715127     0.083505    -0.492338
50502.25    -0.981478     0.049813    -0.783360
50502.50    -0.666855    -0.308910    -0.590420
50502.75    -0.586100     0.115842    -2.078364
50503.00    -0.587357     0.071087    -1.264937
50503.25    -0.771724     0.298088    -2.126249
50503.50    -0.322536    -0.008648    -1.742669
50503.75    -0.158005     0.388643    -2.418803
50504.00    -0.215708     0.535224    -1.610128
50504.25    -0.268218     0.584265    -1.547884
50504.50     0.115687     0.189694    -0.473557
50504.75     0.214264     0.409380    -0.752531
50505.00     0.093387     0.399464     0.558823
50505.25    -0.235875     0.490233     0.561786
50505.50     0.033171    -0.052294     1.948137
50505.75    -0.319945     0.327103     1.507469
50506.00    -0.626932     0.296248     2.624184
50506.25    -1.132316     0.277747     2.827364
50506.50    -1.237106    -0.104529     3.692909
50506.75    -1.655199     0.097102     3.377811
50507.00    -1.890085    -0.017653     4.336181
50507.25    -2.300316    -0.116488     4.107051
50507.50    -2.038511    -0.425584     3.873758
50507.75    -1.844600    -0.086198     2.076577
50508.00    -1.552545    -0.032707     2.013252
50508.25    -1.666597     0.101813     1.000886
50508.50    -1.137352    -0.000753     0.347678
50508.75    -0.770180     0.538547    -1.236823
50509.00    -0.473039     0.652562    -0.809766
50509.25    -0.470853     0.747470    -1.209808
50509.50    -0.041466     0.513665    -0.979145
50509.75     0.103117     0.682413    -1.372331
50510.00     0.000288     0.456719    -0.143650
50510.25    -0.316100     0.270983    -0.131012
50510.50    -0.024276    -0.108089     0.365631
50510.75    -0.046190     0.164866    -0.382743
50511.00     0.045065     0.040063     0.635290
50511.25    -0.154261    -0.074420     0.645524
50511.50     0.173527    -0.320439     0.514404
50511.75     0.267371     0.092083    -1.159644
50512.00     0.202832     0.024295    -0.290501
50512.25    -0.204069     0.168613    -1.301405
50512.50     0.014866     0.017955    -1.557143
50512.75    -0.080344     0.454282    -2.820382
50513.00    -0.221594     0.460412    -1.875604
50513.25    -0.811700     0.539195    -2.032396
50513.50    -0.693319     0.269575    -1.335395
50513.75    -0.907346     0.704973    -2.032530
50514.00    -1.206135     0.607127    -0.696336
50514.25    -1.706471     0.643677    -0.745888
50514.50    -1.518281     0.317386    -0.407219
50514.75    -1.767289     0.692659    -1.344210
50515.00    -1.985712     0.596520    -0.346091
50515.25    -2.208287     0.617601    -0.526684
50515.50    -1.757293     0.244823    -0.139363
50515.75    -1.561718     0.520390    -1.117900
50516.00    -1.602670     0.431070    -0.627850
50516.25    -1.986087     0.490231    -1.397781
50516.50    -1.685984     0.242075    -1.288040
50516.75    -1.521812     0.663942    -2.450118
50517.00    -1.461966     0.521961    -1.540784
50517.25    -1.561685     0.441628    -1.653946
50517.50    -1.226961     0.051441    -1.310406
50517.75    -1.309186     0.258562    -1.985212
50518.00    -1.758531     0.142629    -0.874793
50518.25    -2.112052     0.059530    -0.967384
50518.50    -2.045196    -0.280412    -0.807617
50518.75    -2.279718     0.016337    -1.996879
50519.00    -2.511722    -0.127482    -1.064429
50519.25    -2.885724    -0.144246    -1.526424
50519.50    -2.630850    -0.523535    -1.194680
50519.75    -2.661762    -0.246719    -2.364386
50520.00    -2.571787    -0.427110    -1.672514
50520.25    -2.471111    -0.599855    -1.727125
50520.50    -1.833175    -0.931817    -1.449257
50520.75    -1.348293    -0.653585    -2.311325
50521.00    -1.185011    -0.730433    -1.328909
50521.25    -1.117986    -0.694571    -1.427236
50521.50    -0.738814    -0.831567    -1.124202
50521.75    -0.628059    -0.303979    -1.981336
50522.00    -0.669472    -0.339202    -0.488948
50522.25    -0.875911    -0.094753    -0.744862
50522.50    -0.630297    -0.271758    -0.186708
50522.75    -0.662618     0.295033    -1.074721
50523.00    -0.915972     0.229138     0.281891
50523.25    -1.299798     0.372461    -0.000161
50523.50    -1.127008     0.112057     0.102395
50523.75    -1.242738     0.481085    -1.105570
50524.00    -1.425856     0.383013    -0.451622
50524.25    -1.498672     0.483411    -1.232332
50524.50    -1.035080     0.082606    -0.994228
50524.75    -0.941442     0.510357    -2.658393
50525.00    -0.838422     0.445449    -2.155652
50525.25    -0.834732     0.554347    -2.953055
50525.50    -0.343890     0.264944    -2.877713
50525.75    -0.011176     0.695976    -4.153442
50526.00     0.120061     0.507931    -2.909426
50526.25    -0.073153     0.559044    -3.379498
50526.50     0.314961     0.229924    -3.011406
50526.75     0.268591     0.490152    -3.551846
50527.00     0.041812     0.304320    -2.131290
50527.25    -0.450434     0.327769    -1.852552
50527.50    -0.188465    -0.021413    -1.012710
50527.75    -0.204352     0.295786    -1.648593
50528.00    -0.408965     0.167296    -0.384812
50528.25    -0.704568     0.187925    -0.409382
50528.50    -0.291765    -0.127189    -0.086542
50528.75    -0.151108     0.204549    -1.014926
50529.00    -0.203783     0.095418    -0.108430
50529.25    -0.346864     0.134564    -0.590205
50529.50    -0.035534    -0.137222    -0.456021
50529.75     0.088159     0.184979    -1.445224
50530.00     0.166476     0.031328    -0.347918
50530.25     0.044201     0.041143    -0.593812
50530.50     0.557175    -0.368560     0.055404
50530.75     0.542506    -0.041808    -0.743298
50531.00     0.541177    -0.163586     0.078560
50531.25     0.323590    -0.160318    -0.270912
50531.50     0.534341    -0.431337     0.049624
50531.75     0.465762     0.034418    -1.172981
50532.00     0.376257     0.000688    -0.222438
50532.25     0.251676     0.197472    -0.934584
50532.50     0.611601     0.047081    -0.737721
50532.75     0.765770     0.481356    -1.784098
50533.00     0.697700     0.469506    -0.481620
50533.25     0.404136     0.644750    -0.916551
50533.50     0.782950     0.399963    -0.623946
50533.75     0.731236     0.677551    -1.042643
50534.00     0.566248     0.540798     0.201175
50534.25     0.404855     0.474791     0.189690
50534.50     0.724415     0.075650     0.559792
50534.75     0.743729     0.255176    -0.323100
50535.00     0.674698     0.044544     0.555667
50535.25     0.455932     0.028933     0.188867
50535.50     0.698705    -0.246267     0.484935
50535.75     0.674987    -0.002194    -0.228520
50536.00     0.448964    -0.058259     0.639575
50536.25     0.326685    -0.087768     0.239354
50536.50     0.512800    -0.280497     0.194101
50536.75     0.481627     0.056830    -0.969020
50537.00     0.154941    -0.010750     0.182852
50537.25    -0.093188     0.147962    -0.517150
50537.50     0.204780    -0.066823    -0.248579
50537.75     0.379275     0.250290    -1.167000
50538.00     0.290121     0.125748    -0.004653
50538.25     0.048223     0.149788    -0.216058
50538.50     0.430065    -0.207138    -0.033272
50538.75     0.485768    -0.052725    -0.767748
50539.00     0.464973    -0.300233     0.321098
50539.25     0.254633    -0.396348     0.016095
50539.50     0.623567    -0.770377     0.204465
50539.75     0.767135    -0.519369    -0.497794
50540.00     0.953386    -0.672369     0.486312
50540.25     1.084647    -0.788763     0.691062
50540.50     1.701734    -1.106030     1.466043
50540.75     1.890100    -0.664740     0.797454
50541.00     2.093193    -0.689756     1.761931
50541.25     1.978771    -0.639960     1.714375
50541.50     2.332894    -1.050131     2.458509
50541.75     2.312324    -0.734259     1.988691
50542.00     2.361730    -0.857416     3.120190
50542.25     1.970712    -0.826828     3.015682
50542.50     2.111934    -1.172004     3.329634
50542.75     1.901728    -0.894909     2.667240
50543.00     1.468771    -0.799813     3.137412
50543.25     1.050407    -0.668183     2.416894
50543.50     1.294513    -0.925897     2.452309
50543.75     1.250332    -0.521994     1.234948
50544.00     0.991625    -0.519058     1.799914
50544.25     0.496764    -0.355647     1.035024
50544.50     0.667372    -0.574022     0.805327
50544.75     0.374462    -0.114435    -0.776014
50545.00     0.155860    -0.228910     0.062831
50545.25    -0.361838    -0.080342    -0.453737
50545.50    -0.098266    -0.367191    -0.628575
50545.75    -0.168847    -0.036300    -1.860032
50546.00    -0.378945    -0.132546    -1.096939
50546.25    -0.826131    -0.005793    -1.638008
50546.50    -0.584766    -0.207788    -1.501000
50546.75    -0.563594     0.170590    -2.402270
50547.00    -0.720854     0.111659    -1.539047
50547.25    -1.100714     0.004448    -1.311925
50547.50    -0.919154    -0.366592    -0.643412
50547.75    -1.069935    -0.141539    -1.134544
50548.00    -1.280395    -0.283144    -0.054462
50548.25    -1.366418    -0.285949    -0.260242
50548.50    -0.772962    -0.691006     0.110871
50548.75    -0.519345    -0.421486    -0.617716
50549.00    -0.379693    -0.503865     0.369613
50549.25    -0.356364    -0.490600    -0.033459
50549.50     0.059373    -0.697305    -0.187438
50549.75     0.186453    -0.326241    -1.153019
50550.00    -0.141672    -0.315610    -0.355472
50550.25    -0.607122    -0.078182    -0.920354
50550.50    -0.505134    -0.311837    -0.687159
50550.75    -0.769312     0.247646    -1.683185
50551.00    -1.226638     0.377771    -0.688003
50551.25    -1.602107     0.647780    -1.022947
50551.50    -1.419693     0.493026    -0.623604
50551.75    -1.377537     0.939758    -1.509921
50552.00    -1.594033     0.933419    -0.484270
50552.25    -1.742377     1.009776    -0.653278
50552.50    -1.278219     0.652515    -0.496988
50552.75    -1.200958     0.917252    -1.489875
50553.00    -1.303501     0.784174    -0.534462
50553.25    -1.450151     0.765715    -0.784061
50553.50    -1.029098     0.454022    -0.811495
50553.75    -0.914629     0.773526    -1.693347
50554.00    -0.902581     0.638512    -0.733653
50554.25    -0.948597     0.661953    -1.031912
50554.50    -0.255774     0.317132    -0.673868
50554.75     0.012239     0.700550    -1.546468
50555.00     0.081867     0.518724    -0.183871
50555.25     0.180977     0.524907    -0.398842
50555.50     0.706194     0.174713    -0.043117
50555.75     0.833259     0.515872    -0.773210
50556.00     0.798841     0.391028     0.575940
50556.25     0.715974     0.464669     0.283397
50556.50     0.963128     0.112562     0.688501
50556.75     0.762204     0.467719    -0.079827
50557.00     0.722985     0.336196     0.845374
50557.25     0.262635     0.518491     0.141522
50557.50     0.608136     0.229254     0.391020
50557.75     0.569323     0.540322    -0.482514
50558.00     0.530866     0.326618     0.687146
50558.25     0.117179     0.438337     0.322594
50558.50     0.657717     0.130480     0.703337
50558.75     0.585326     0.467527    -0.407506
50559.00     0.501890     0.258894     0.524272
50559.25     0.095833     0.285920     0.125496
50559.50     0.416162    -0.057491     0.373347
50559.75     0.241133     0.274475    -0.700192
50560.00     0.120261     0.150704     0.218360
50560.25    -0.226717     0.200476    -0.243430
50560.50     0.051358    -0.040891    -0.069830
50560.75    -0.162219     0.328864    -1.158125
50561.00    -0.419070     0.238282     0.000220
50561.25    -0.943514     0.362117    -0.161872
50561.50    -0.623207     0.019928     0.531128
50561.75    -0.786781     0.265697     0.064785
50562.00    -0.817658    -0.029809     1.360237
50562.25    -1.003788    -0.091758     1.452006
50562.50    -0.244601    -0.571580     1.931761
50562.75     0.026118    -0.420220     1.551270
50563.00     0.249819    -0.504979     2.072012
50563.25     0.268482    -0.409874     1.268520
50563.50     0.803921    -0.745990     1.195385
50563.75     0.858386    -0.361825    -0.019746
50564.00     0.860930    -0.319207     0.496624
50564.25     0.577936    -0.132973    -0.209701
50564.50     1.183162    -0.390650    -0.095796
50564.75     1.218585     0.030647    -0.869411
50565.00     1.277587    -0.062178     0.510900
50565.25     0.991951     0.032718     0.477333
50565.50     1.468857    -0.312954     1.066477
50565.75     1.471465    -0.046144     0.795216
50566.00     1.262892    -0.132081     1.818754
50566.25     0.990908    -0.227858     2.072045
