-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
50356.25     0.274324    -0.190741    -0.321403
50356.50     0.175826    -0.243665     0.287551
50356.75     0.114110    -0.235492    -0.112740
50357.00     0.160797    -0.348860     0.369319
50357.25     0.307110    -0.248147    -0.481958
50357.50     0.393226    -0.158322    -1.082018
50357.75     0.443078     0.082711    -2.372963
50358.00     0.477798     0.152630    -2.155488
50358.25     0.405035     0.362163    -2.378942
50358.50     0.271630     0.465880    -1.917363
50358.75     0.154679     0.512424    -1.946402
50359.00     0.086057     0.387293    -1.095637
50359.25    -0.036221     0.495988    -1.313723
50359.50    -0.089521     0.521693    -1.059953
50359.75    -0.144177     0.504712    -1.230367
50360.00    -0.171894     0.334989    -0.405575
50360.25    -0.214157     0.293910     0.007926
50360.50    -0.348204     0.196018     0.964531
50360.75    -0.473620     0.097525     0.991109
50361.00    -0.329444    -0.112872     1.079648
50361.25    -0.192444    -0.062193     0.097290
50361.50    -0.098558     0.004745    -0.758821
50361.75     0.022398     0.143211    -2.094677
50362.00     0.118965     0.146515    -2.192262
50362.25     0.080039     0.340297    -2.662443
50362.50    -0.024260     0.424122    -2.757221
50362.75    -0.127791     0.530493    -3.613286
50363.00    -0.120842     0.427122    -3.161488
50363.25    -0.133670     0.439330    -3.182949
50363.50    -0.121884     0.401084    -3.140900
50363.75    -0.121627     0.293939    -3.269474
50364.00     0.010789     0.116085    -2.704411
50364.25     0.162588     0.106943    -2.881908
50364.50     0.307422     0.132501    -2.795170
50364.75     0.398766     0.194804    -3.146330
50365.00     0.489485     0.138060    -2.227555
50365.25     0.512596     0.262444    -2.237818
50365.50     0.376016     0.382748    -1.672158
50365.75     0.229335     0.480468    -1.696772
50366.00     0.122091     0.373254    -0.564514
50366.25    -0.085052     0.358570     0.025397
50366.50    -0.324556     0.256513     0.732690
50366.75    -0.463287     0.190283     0.143736
50367.00    -0.386624    -0.043646     0.627788
50367.25    -0.295428    -0.097754     0.529568
50367.50    -0.251534    -0.144376     0.894877
50367.75    -0.229322    -0.126211     0.324591
50368.00    -0.203823    -0.197237     0.743586
50368.25    -0.116544    -0.037128     0.244699
50368.50    -0.161988     0.055199     0.917146
50368.75    -0.221458     0.194613     0.614664
50369.00    -0.239084     0.127877     1.459221
50369.25    -0.376228     0.212727     1.597597
50369.50    -0.476520     0.222898     1.795116
50369.75    -0.530749     0.173485     1.111057
50370.00    -0.453303     0.041776     0.667970
50370.25    -0.423878     0.154240    -0.177210
50370.50    -0.522421     0.247857     0.647859
50370.75    -0.714533     0.192840     1.400309
50371.00    -0.622035    -0.168949     1.845423
50371.25    -0.489199    -0.225891     0.888688
50371.50    -0.356672    -0.310023     0.845644
50371.75    -0.201794    -0.319753     0.021901
50372.00    -0.014810    -0.453450     0.030835
50372.25     0.167626    -0.387813    -0.742347
50372.50     0.247029    -0.288784    -1.317360
50372.75     0.312231    -0.102741    -2.635456
50373.00     0.459707    -0.040366    -2.627711
50373.25     0.551531     0.123486    -2.798516
50373.50     0.523652     0.228355    -1.908243
50373.75     0.266769     0.301762    -0.292643
50374.00    -0.072792     0.163907     2.844627
50374.25    -0.373877    -0.171354     4.616169
50374.50    -0.495310    -0.398989     5.229191
50374.75    -0.465959    -0.596266     4.598074
50375.00    -0.272223    -0.826298     4.770384
50375.25    -0.144324    -0.850290     4.298655
50375.50    -0.053911    -0.837165     3.842696
50375.75    -0.025710    -0.711049     2.276996
50376.00     0.025729    -0.657231     2.029148
50376.25     0.080132    -0.399625     0.969854
50376.50     0.094791    -0.208173     0.529336
50376.75     0.131358     0.015000    -0.945218
50377.00     0.165985     0.090992    -0.924693
50377.25     0.091479     0.295758    -0.944949
50377.50    -0.189797     0.438615    -0.200283
50377.75    -0.367990     0.463196     0.017538
50378.00    -0.296834     0.275479     0.789328
50378.25    -0.240454     0.094145     0.999320
50378.50    -0.187646    -0.074373     1.024246
50378.75    -0.112089    -0.150588     0.211152
50379.00     0.033548    -0.301650     0.689508
50379.25     0.036016    -0.286024     0.745622
50379.50    -0.079034    -0.248497     1.347139
50379.75    -0.394091    -0.268684     2.503402
50380.00    -0.652125    -0.468860     5.332219
50380.25    -0.757051    -0.869071     6.907332
50380.50    -0.790726    -1.102118     7.080393
50380.75    -0.729027    -1.084240     6.478098
50381.00    -0.515696    -1.187476     6.653028
50381.25    -0.266807    -1.167151     5.756879
50381.50    -0.015329    -1.082692     4.755243
50381.75     0.312711    -0.889616     2.442317
50382.00     0.670488    -0.643776     0.694635
50382.25     0.876942    -0.179395    -1.788235
50382.50     0.872734     0.197071    -3.272767
50382.75     0.719691     0.572347    -5.042937
50383.00     0.580362     0.612493    -4.961601
50383.25     0.432581     0.684483    -5.161300
50383.50     0.260093     0.683891    -4.919322
50383.75     0.099298     0.713566    -5.144685
50384.00    -0.038217     0.553090    -3.992168
50384.25    -0.153214     0.378539    -2.813551
50384.50    -0.139174     0.029731    -0.762550
50384.75     0.078279    -0.364251     0.624942
50385.00     0.419707    -0.667238     1.723126
50385.25     0.667051    -0.605430     0.627483
50385.50     0.703932    -0.560162    -0.350847
50385.75     0.702058    -0.351341    -2.104316
50386.00     0.652964    -0.327815    -1.733352
50386.25     0.584187    -0.234233    -1.831802
50386.50     0.447590    -0.192408    -1.516341
50386.75     0.395775    -0.118761    -1.811643
50387.00     0.373342    -0.134222    -1.374143
50387.25     0.332897    -0.016490    -1.893497
50387.50     0.221728     0.010754    -1.853040
50387.75     0.179758     0.075933    -2.660089
50388.00     0.253713     0.073136    -2.852018
50388.25     0.198797     0.182570    -3.340026
50388.50     0.105719     0.240672    -3.252307
50388.75     0.016595     0.332167    -3.831170
50389.00     0.028293     0.243695    -3.146661
50389.25    -0.056779     0.243454    -2.628882
50389.50    -0.158823     0.195245    -1.932936
50389.75    -0.226896     0.149475    -1.631550
50390.00    -0.206056    -0.026655    -0.315247
50390.25    -0.345670    -0.109439     0.852276
50390.50    -0.483924    -0.233697     1.682116
50390.75    -0.512091    -0.233957     1.232193
50391.00    -0.455961    -0.281402     1.590799
50391.25    -0.418938    -0.210090     1.328213
50391.50    -0.374637    -0.206245     1.102374
50391.75    -0.375806    -0.097713     0.085039
50392.00    -0.338871    -0.135961     0.248046
50392.25    -0.366383     0.013162    -0.157483
50392.50    -0.441653     0.052233     0.012748
50392.75    -0.544776     0.128496    -0.370264
50393.00    -0.536597     0.049315     0.295518
50393.25    -0.580210    -0.026389     0.897029
50393.50    -0.632617    -0.188930     1.566363
50393.75    -0.592379    -0.299553     0.979322
50394.00    -0.398475    -0.417092     0.341118
50394.25    -0.228172    -0.304373    -1.155890
50394.50    -0.072658    -0.104594    -2.374708
50394.75    -0.081769     0.178433    -3.506679
50395.00    -0.119971     0.289690    -2.619725
50395.25    -0.225816     0.256418    -2.337130
50395.50    -0.179312     0.229877    -2.467477
50395.75    -0.067223     0.303206    -3.476323
50396.00     0.197343     0.310184    -3.662416
50396.25     0.304999     0.389903    -3.765593
50396.50     0.346181     0.448921    -3.517492
50396.75     0.374992     0.493624    -3.639152
50397.00     0.529117     0.401261    -2.887976
50397.25     0.634261     0.406777    -2.551046
50397.50     0.598187     0.461807    -1.853122
50397.75     0.622528     0.511341    -1.931902
50398.00     0.676258     0.491173    -1.455138
50398.25     0.669874     0.645029    -1.655848
50398.50     0.583007     0.733224    -1.345886
50398.75     0.483512     0.879130    -2.090290
50399.00     0.466927     0.892059    -1.805881
50399.25     0.408791     1.021939    -2.345833
50399.50     0.328672     1.082234    -2.532926
50399.75     0.229857     1.170028    -3.227714
50400.00     0.160767     1.042230    -2.730895
50400.25     0.054564     0.968065    -2.655131
50400.50    -0.086170     0.845254    -2.715261
50400.75    -0.234530     0.755113    -3.163576
50401.00    -0.179583     0.500469    -2.502964
50401.25    -0.107978     0.340546    -2.200649
50401.50    -0.024053     0.216822    -1.868338
50401.75     0.082291     0.090038    -1.863008
50402.00     0.239586    -0.069084    -1.026084
50402.25     0.360901    -0.070398    -0.774246
50402.50     0.417385    -0.173233    -0.093202
50402.75     0.430584    -0.209448     0.073330
50403.00     0.410986    -0.268800     0.844930
50403.25     0.408938    -0.178828     1.226442
50403.50     0.334301    -0.152709     1.994033
50403.75     0.205425    -0.057268     2.069424
50404.00     0.162988    -0.087892     2.388272
50404.25     0.165959     0.000097     1.974311
50404.50     0.186104     0.009399     1.862597
50404.75     0.108679    -0.035148     1.447246
50405.00     0.181730    -0.101184     1.158465
50405.25     0.243696    -0.037489     0.537296
50405.50     0.350749    -0.055313     0.536190
50405.75     0.422366    -0.104843     0.143681
50406.00     0.545281    -0.258469     0.639270
50406.25     0.661516    -0.254677     0.656332
50406.50     0.627263    -0.347438     1.896532
50406.75     0.526514    -0.498703     2.772238
50407.00     0.399496    -0.635952     3.064733
50407.25     0.303843    -0.514904     1.679310
50407.50     0.318207    -0.394865     0.502650
50407.75     0.413676    -0.206175    -1.038281
50408.00     0.515517    -0.193041    -0.958287
50408.25     0.521522    -0.130516    -0.818351
50408.50     0.473163    -0.132830    -0.376781
50408.75     0.503268    -0.080152    -0.555411
50409.00     0.508082    -0.176615     0.329878
50409.25     0.554095    -0.196915     0.602509
50409.50     0.496594    -0.280499     1.034125
50409.75     0.445790    -0.304954     0.178602
50410.00     0.503293    -0.309378    -0.230183
50410.25     0.536535    -0.099601    -1.608101
50410.50     0.498912     0.071063    -1.968442
50410.75     0.389832     0.268596    -2.462989
50411.00     0.306006     0.360315    -1.873807
50411.25     0.212175     0.485898    -1.636061
50411.50     0.161859     0.512208    -1.326425
50411.75     0.074025     0.529480    -1.634979
50412.00     0.112774     0.425618    -1.168048
50412.25     0.106884     0.420902    -2.090734
50412.50     0.170666     0.475322    -2.907548
50412.75     0.257079     0.619904    -4.421918
50413.00     0.366130     0.651528    -4.737206
50413.25     0.292996     0.740261    -4.827285
50413.50     0.178340     0.880350    -4.635535
50413.75     0.044396     0.976796    -4.757795
50414.00    -0.051842     0.895447    -3.838534
50414.25    -0.279838     0.868415    -2.797019
50414.50    -0.458459     0.683578    -1.368317
50414.75    -0.484751     0.545631    -1.157640
50415.00    -0.473176     0.214665     1.269830
50415.25    -0.549073    -0.162954     3.125306
50415.50    -0.437680    -0.357186     2.941965
50415.75    -0.214997    -0.385594     1.537226
50416.00     0.008300    -0.338358     0.730515
50416.25     0.116749    -0.228385    -0.106701
50416.50     0.128282    -0.135008    -0.386333
50416.75    -0.025561    -0.026590    -0.537042
50417.00    -0.140544    -0.083572     0.549312
50417.25    -0.309613    -0.062349     1.235370
50417.50    -0.386092    -0.103416     1.637868
50417.75    -0.639868    -0.054936     2.523290
50418.00    -0.960362    -0.301176     5.317742
50418.25    -1.199004    -0.509848     6.116198
50418.50    -1.127123    -0.731398     5.505710
50418.75    -0.868280    -0.888417     3.472603
50419.00    -0.596509    -0.795802     2.047749
50419.25    -0.507611    -0.491441     1.156331
50419.50    -0.548623    -0.231270     1.820384
50419.75    -0.557577    -0.188881     1.713455
50420.00    -0.491797    -0.295436     2.075360
50420.25    -0.421449    -0.211537     1.139513
50420.50    -0.470626    -0.074366     0.570107
50420.75    -0.615273     0.155858    -0.395001
50421.00    -0.799233     0.220409     0.177174
50421.25    -1.152080     0.339121     1.254181
50421.50    -1.577057     0.350078     3.790776
50421.75    -2.056984     0.034236     7.115845
50422.00    -2.113385    -0.629858     9.278976
50422.25    -2.125993    -0.904032     9.346691
50422.50    -1.985789    -1.059691     9.028222
50422.75    -1.859787    -1.144619     8.247465
50423.00    -1.609876    -1.172558     7.781459
50423.25    -1.410339    -1.126023     7.260346
50423.50    -1.243067    -1.108378     6.913550
50423.75    -1.179361    -0.991894     5.682504
50424.00    -0.967231    -0.859955     4.392741
50424.25    -0.782143    -0.552884     2.722025
50424.50    -0.528961    -0.306869     2.244529
50424.75    -0.547238    -0.123973     2.496380
50425.00    -0.720610    -0.220106     3.342559
50425.25    -0.748768    -0.090438     2.433091
50425.50    -0.788566    -0.059158     2.892786
50425.75    -0.933963    -0.131271     3.357324
50426.00    -0.999288    -0.337925     4.322359
50426.25    -0.988116    -0.388139     4.581164
50426.50    -0.961498    -0.438961     5.371515
50426.75    -0.953114    -0.428465     5.707279
50427.00    -0.945000    -0.627380     7.267981
