-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SIO3        49718.000    1995     1     1     0
SIO3        52274.750    2001    12    31    18
SIO3     -2455456.521 -4767480.705  3441383.654
50276.25     0.321639     0.121236    -0.303526
50276.50     0.237525     0.077569     0.043890
50276.75     0.268385     0.140535    -0.582101
50277.00     0.140162    -0.161291     0.419120
50277.25     0.144470    -0.026341     0.016456
50277.50     0.074246    -0.062886     0.307801
50277.75     0.131355     0.012975    -0.327643
50278.00     0.001204    -0.312069     0.920411
50278.25     0.060527    -0.134563     0.527107
50278.50     0.026161    -0.116449     0.839523
50278.75     0.080834     0.006271     0.082869
50279.00    -0.012643    -0.175283     0.878486
50279.25     0.065517     0.030864     0.405150
50279.50    -0.003796     0.003810     0.848764
50279.75     0.035170     0.146534    -0.037930
50280.00    -0.116156    -0.127545     0.924485
50280.25    -0.067441     0.063586     0.341476
50280.50    -0.147470     0.027259     0.809021
50280.75    -0.085685     0.110713     0.143892
50281.00    -0.124948    -0.171939     1.090402
50281.25    -0.073086    -0.034483     0.722267
50281.50    -0.123581    -0.022725     1.056588
50281.75    -0.002106     0.094857     0.144339
50282.00    -0.026254    -0.101701     0.808762
50282.25     0.085152     0.099484     0.177892
50282.50     0.058324     0.106072     0.306230
50282.75     0.154980     0.226916    -0.616884
50283.00     0.128707    -0.051589     0.247377
50283.25     0.175715     0.096040    -0.131787
50283.50     0.096941     0.111793     0.103401
50283.75     0.157617     0.211879    -0.582123
50284.00     0.081328    -0.057935     0.339941
50284.25     0.064233     0.039306     0.169326
50284.50    -0.035288     0.020935     0.538968
50284.75     0.026139     0.082102    -0.065488
50285.00    -0.051110    -0.230575     1.020421
50285.25     0.074125    -0.023273     0.337473
50285.50     0.103457    -0.039832     0.670460
50285.75     0.164045     0.120565    -0.227872
50286.00     0.181039    -0.094643     0.387609
50286.25     0.334209     0.101515    -0.278248
50286.50     0.286533     0.160286    -0.150260
50286.75     0.398549     0.269802    -1.044685
50287.00     0.335679     0.009597    -0.278733
50287.25     0.386043     0.109331    -0.582489
50287.50     0.323688     0.121663    -0.305883
50287.75     0.435649     0.235923    -1.140657
50288.00     0.348377    -0.079612     0.070683
50288.25     0.383751     0.051807    -0.237398
50288.50     0.350477     0.106545     0.040314
50288.75     0.404972     0.239175    -0.740826
50289.00     0.272211    -0.015376     0.296627
50289.25     0.298966     0.160407    -0.165027
50289.50     0.246652     0.166468     0.035939
50289.75     0.296252     0.329840    -0.989075
50290.00     0.237299     0.096359    -0.283337
50290.25     0.286276     0.260077    -0.722356
50290.50     0.236679     0.221882    -0.316320
50290.75     0.325710     0.358652    -1.171152
50291.00     0.217571     0.096703    -0.167262
50291.25     0.240579     0.278484    -0.567230
50291.50     0.268726     0.318900    -0.411375
50291.75     0.350074     0.432478    -1.185948
50292.00     0.281914     0.176871    -0.329946
50292.25     0.360124     0.370757    -0.874093
50292.50     0.406007     0.396791    -0.815300
50292.75     0.471054     0.494725    -1.547716
50293.00     0.414287     0.223689    -0.678419
50293.25     0.468949     0.396490    -1.108178
50293.50     0.456221     0.359539    -0.767942
50293.75     0.463567     0.416674    -1.340054
50294.00     0.366702     0.159070    -0.462093
50294.25     0.339206     0.252256    -0.728509
50294.50     0.253086     0.204931    -0.210442
50294.75     0.291096     0.251255    -0.785747
50295.00     0.156758    -0.067373     0.399370
50295.25     0.142375     0.088688     0.123908
50295.50     0.115068     0.104428     0.400561
50295.75     0.150139     0.209576    -0.320633
50296.00    -0.000262    -0.086169     0.694661
50296.25     0.021909     0.079635     0.178218
50296.50    -0.032755     0.053592     0.467267
50296.75    -0.042888     0.139327    -0.156181
50297.00    -0.148542    -0.086615     0.583016
50297.25    -0.158429     0.054132     0.332281
50297.50    -0.211842     0.037623     0.593025
50297.75    -0.241899     0.126947    -0.100288
50298.00    -0.320595    -0.139917     0.788334
50298.25    -0.287801     0.014425     0.375230
50298.50    -0.327433    -0.024642     0.802268
50298.75    -0.323400     0.032549     0.322024
50299.00    -0.393772    -0.249365     1.291303
50299.25    -0.349294    -0.125110     1.058342
50299.50    -0.325029    -0.139869     1.285240
50299.75    -0.289458    -0.014774     0.588880
50300.00    -0.337466    -0.194764     1.260436
50300.25    -0.240044    -0.027756     0.711204
50300.50    -0.275555    -0.027228     0.924117
50300.75    -0.173502     0.083759    -0.039852
50301.00    -0.217196    -0.181183     0.815031
50301.25    -0.124192    -0.006662     0.300311
50301.50    -0.079334    -0.041111     0.517721
50301.75     0.102171     0.064253    -0.438073
50302.00     0.109046    -0.189589     0.504793
50302.25     0.254047     0.011371    -0.085898
50302.50     0.297504     0.061824     0.026655
50302.75     0.460895     0.211662    -1.021349
50303.00     0.420514    -0.002274    -0.220672
50303.25     0.501572     0.218739    -0.869417
50303.50     0.511341     0.279917    -0.766930
50303.75     0.596127     0.459308    -1.784092
50304.00     0.513367     0.189353    -0.826010
50304.25     0.522911     0.365078    -1.165699
50304.50     0.441022     0.328852    -0.760141
50304.75     0.419860     0.422790    -1.402048
50305.00     0.212375     0.055606     0.002980
50305.25     0.202173     0.209168    -0.338070
50305.50     0.108304     0.158760     0.045655
50305.75     0.095861     0.176426    -0.400977
50306.00    -0.052842    -0.132759     0.745538
50306.25     0.012232     0.012153     0.356218
50306.50     0.022941     0.069589     0.429745
50306.75     0.118333     0.117546    -0.285201
50307.00     0.044741    -0.167354     0.671142
50307.25     0.115769     0.027925     0.068936
50307.50     0.126116     0.053156     0.201007
50307.75     0.229711     0.177331    -0.778869
50308.00     0.160949    -0.082495     0.166275
50308.25     0.222682     0.135618    -0.544122
50308.50     0.222942     0.157188    -0.382214
50308.75     0.287979     0.302506    -1.211893
50309.00     0.203999     0.126745    -0.554910
50309.25     0.256055     0.318671    -1.131787
50309.50     0.263017     0.308753    -0.929215
50309.75     0.324909     0.392933    -1.581699
50310.00     0.251724     0.077895    -0.449977
50310.25     0.302827     0.216534    -0.731770
50310.50     0.294497     0.252734    -0.514066
50310.75     0.366535     0.293341    -1.100865
50311.00     0.266952     0.090068    -0.252009
50311.25     0.369946     0.231247    -0.711139
50311.50     0.311180     0.234404    -0.320607
50311.75     0.378168     0.319753    -0.994349
50312.00     0.258897     0.041130     0.086461
50312.25     0.253917     0.124075    -0.100571
50312.50     0.170097     0.156477     0.111019
50312.75     0.165280     0.160241    -0.340348
50313.00     0.010497    -0.127350     0.681500
50313.25     0.030101     0.008402     0.401772
50313.50     0.025333    -0.013903     0.760386
50313.75     0.090305     0.118894    -0.057661
50314.00     0.056228    -0.073460     0.667360
50314.25     0.169699     0.112999     0.214702
50314.50     0.173332     0.194250     0.313291
50314.75     0.226792     0.316037    -0.607066
50315.00     0.114553     0.068623     0.261611
50315.25     0.170817     0.219210    -0.174274
50315.50     0.123397     0.248606    -0.040840
50315.75     0.185334     0.316134    -0.764839
50316.00     0.083555     0.018433     0.161141
50316.25     0.176917     0.174137    -0.451347
50316.50     0.133747     0.135085    -0.053286
50316.75     0.210080     0.161924    -0.571482
50317.00     0.118360    -0.087171     0.389811
50317.25     0.214900     0.048171     0.017212
50317.50     0.196788     0.032069     0.399760
50317.75     0.246029     0.191830    -0.651593
50318.00     0.146627    -0.052485     0.105007
50318.25     0.223706     0.139272    -0.545844
50318.50     0.185646     0.183345    -0.415708
50318.75     0.251656     0.308141    -1.345510
50319.00     0.090000     0.044596    -0.428596
50319.25     0.107881     0.196109    -0.916856
50319.50     0.031958     0.166446    -0.579904
50319.75     0.061158     0.212065    -1.197635
50320.00    -0.131305    -0.093852    -0.047020
50320.25    -0.114274     0.015612    -0.296831
50320.50    -0.259551    -0.047566     0.333525
50320.75    -0.301229    -0.000123    -0.141076
50321.00    -0.531569    -0.334775     1.240908
50321.25    -0.483228    -0.192196     0.884746
50321.50    -0.577404    -0.206882     1.387793
50321.75    -0.501444    -0.093626     0.589418
50322.00    -0.638436    -0.404355     1.772560
50322.25    -0.534005    -0.225475     1.275700
50322.50    -0.532749    -0.182920     1.540175
50322.75    -0.381955    -0.062463     0.612858
50323.00    -0.404046    -0.318759     1.498717
50323.25    -0.212874    -0.032911     0.503699
50323.50    -0.124638     0.034286     0.459310
50323.75     0.032126     0.123555    -0.505792
50324.00    -0.024982    -0.076627     0.200012
50324.25     0.082742     0.119932    -0.409576
50324.50     0.057010     0.114905    -0.124272
50324.75     0.134514     0.219361    -0.992713
50325.00    -0.032020    -0.047554     0.129381
50325.25    -0.044941     0.092864    -0.171114
50325.50    -0.104742     0.084789     0.125246
50325.75    -0.136090     0.110941    -0.508422
50326.00    -0.363759    -0.236030     0.853955
50326.25    -0.352333    -0.102974     0.498388
50326.50    -0.385081    -0.127416     0.902032
50326.75    -0.399464    -0.081364     0.359721
50327.00    -0.515529    -0.444474     1.530952
50327.25    -0.459026    -0.322029     1.258718
50327.50    -0.457989    -0.313075     1.517384
50327.75    -0.396356    -0.223243     0.857408
50328.00    -0.447414    -0.471381     1.773737
50328.25    -0.342091    -0.287643     1.243445
50328.50    -0.332100    -0.218573     1.316724
50328.75    -0.196019    -0.103650     0.404601
50329.00    -0.271836    -0.339764     1.210489
50329.25    -0.163381    -0.155900     0.541447
50329.50    -0.194462    -0.099434     0.556566
50329.75    -0.105404     0.005809    -0.291350
50330.00    -0.231976    -0.272347     0.663008
50330.25    -0.221565    -0.133530     0.313449
50330.50    -0.286800    -0.089461     0.549790
50330.75    -0.314093    -0.090856     0.233400
50331.00    -0.441959    -0.343286     1.192358
50331.25    -0.405736    -0.192225     1.080863
50331.50    -0.404437    -0.234769     1.528265
50331.75    -0.354129    -0.185876     0.963591
50332.00    -0.382958    -0.435907     1.904523
50332.25    -0.291500    -0.233683     1.382783
50332.50    -0.269192    -0.174666     1.462089
50332.75    -0.186403    -0.057453     0.546432
50333.00    -0.286756    -0.223980     1.161914
50333.25    -0.254756    -0.062167     0.582694
50333.50    -0.324276    -0.044431     0.715063
50333.75    -0.269479     0.011536    -0.070944
50334.00    -0.387025    -0.227686     0.781002
50334.25    -0.343267    -0.130192     0.492386
50334.50    -0.340627    -0.107389     0.772656
50334.75    -0.249554    -0.018597     0.008737
50335.00    -0.312662    -0.279934     1.028725
50335.25    -0.198871    -0.120683     0.551988
50335.50    -0.213522    -0.088665     0.880298
50335.75    -0.087488     0.041966     0.010094
50336.00    -0.096600    -0.161386     0.920846
50336.25     0.103084     0.095229     0.135994
50336.50     0.117431     0.139904     0.429857
50336.75     0.274760     0.240162    -0.479976
50337.00     0.170413     0.006349     0.470713
50337.25     0.269280     0.175169    -0.063067
50337.50     0.167232     0.156494     0.360636
50337.75     0.190157     0.217423    -0.345568
50338.00    -0.016991    -0.072619     0.771627
50338.25    -0.019721     0.037529     0.454262
50338.50    -0.154795     0.009036     0.993611
50338.75    -0.150805     0.091044     0.231254
50339.00    -0.339311    -0.210131     1.443070
50339.25    -0.389361    -0.107188     1.276118
50339.50    -0.533748    -0.162282     1.955212
50339.75    -0.526795    -0.122743     1.459047
50340.00    -0.649096    -0.406995     2.449939
50340.25    -0.615547    -0.337597     2.347936
50340.50    -0.690141    -0.456244     3.098009
50340.75    -0.610623    -0.334841     2.152572
50341.00    -0.675232    -0.530136     2.906316
50341.25    -0.550271    -0.373352     2.328524
50341.50    -0.559398    -0.324705     2.467389
50341.75    -0.466652    -0.223815     1.732532
50342.00    -0.468788    -0.502340     2.549818
50342.25    -0.372843    -0.355650     2.003280
50342.50    -0.359646    -0.356908     2.293629
50342.75    -0.200320    -0.232114     1.300095
50343.00    -0.145862    -0.391437     1.859068
50343.25     0.046973    -0.119156     0.913864
50343.50     0.103742    -0.033562     0.967142
50343.75     0.159410     0.124797     0.002363
50344.00     0.083264    -0.033483     0.629212
50344.25     0.136852     0.157888    -0.037219
50344.50     0.075050     0.176841     0.161817
50344.75     0.180958     0.295511    -0.895910
50345.00     0.117508     0.078798    -0.211736
50345.25     0.186598     0.227344    -0.843445
50345.50     0.076036     0.182213    -0.320074
50345.75     0.093864     0.167491    -0.885926
50346.00    -0.046861    -0.152317     0.223651
50346.25    -0.036622    -0.040727    -0.119216
50346.50    -0.080239    -0.065482     0.380317
