-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ATL1        49718.000    1995     1     1     0
ATL1        52274.750    2001    12    31    18
ATL1       505865.080 -5273284.628  3540689.627
50593.00     0.096740     0.373859     2.023328
50593.25     0.045926     0.372528     2.565493
50593.50     0.031698     0.318070     2.984938
50593.75    -0.016526     0.277497     3.463820
50594.00     0.052098     0.247982     4.044708
50594.25     0.149900     0.121108     3.420920
50594.50     0.248093     0.086828     3.265007
50594.75     0.375713     0.080771     2.673713
50595.00     0.516766     0.112182     2.915633
50595.25     0.643453     0.095462     2.076995
50595.50     0.724994     0.082148     1.461438
50595.75     0.774216     0.183951     0.431891
50596.00     0.792779     0.203645     0.128464
50596.25     0.774549     0.229821    -0.963351
50596.50     0.783547     0.215840    -1.949564
50596.75     0.707596     0.211334    -2.005252
50597.00     0.598383     0.262272    -1.419215
50597.25     0.504031     0.202036    -1.651959
50597.50     0.471027     0.193873    -1.665738
50597.75     0.383853     0.202673    -1.555701
50598.00     0.325933     0.221033    -0.869098
50598.25     0.274264     0.147034    -0.929785
50598.50     0.247443     0.117804    -0.803622
50598.75     0.213065     0.151976    -0.407863
50599.00     0.169741     0.209428     0.695002
50599.25     0.061978     0.144455     1.227151
50599.50     0.049611     0.127331     1.820728
50599.75     0.013706     0.150133     2.550629
50600.00    -0.044715     0.205015     4.072957
50600.25    -0.159633     0.121179     4.798061
50600.50    -0.171225     0.119489     4.643217
50600.75    -0.165115     0.227394     4.488660
50601.00    -0.130966     0.355204     5.080047
50601.25    -0.086346     0.329204     4.974077
50601.50     0.003659     0.316524     4.703613
50601.75     0.028518     0.292572     4.231737
50602.00     0.094258     0.335016     4.132476
50602.25     0.164447     0.185372     3.522115
50602.50     0.264990     0.153165     3.070991
50602.75     0.328161     0.104549     2.412059
50603.00     0.359051     0.172807     2.721007
50603.25     0.356010     0.125919     2.430713
50603.50     0.389864     0.135191     2.258827
50603.75     0.386716     0.230344     1.895848
50604.00     0.326187     0.330868     2.406420
50604.25     0.282908     0.356125     2.219999
50604.50     0.303794     0.353907     1.953256
50604.75     0.276276     0.447163     1.925302
50605.00     0.222260     0.513587     2.635960
50605.25     0.275116     0.411114     2.506571
50605.50     0.335781     0.360773     2.381886
50605.75     0.333147     0.411520     2.167815
50606.00     0.298535     0.482045     2.498229
50606.25     0.301616     0.389520     1.852206
50606.50     0.354745     0.368055     1.273707
50606.75     0.348385     0.376915     0.803078
50607.00     0.298406     0.353720     1.279129
50607.25     0.262639     0.326249     0.674112
50607.50     0.291121     0.299156     0.176598
50607.75     0.277705     0.297604     0.264388
50608.00     0.279309     0.260660     0.688631
50608.25     0.277060     0.222222     0.235030
50608.50     0.354443     0.152666    -0.323170
50608.75     0.410299     0.095855    -0.799813
50609.00     0.393231     0.122091    -0.388569
50609.25     0.386266     0.046200    -1.021186
50609.50     0.407234     0.028404    -1.175057
50609.75     0.300834    -0.001067    -1.006560
50610.00     0.209661     0.056889    -0.060300
50610.25     0.126187     0.035568    -0.188697
50610.50     0.086227     0.051922    -0.074698
50610.75    -0.019191     0.095538     0.296394
50611.00    -0.125674     0.211797     1.593894
50611.25    -0.231996     0.190286     2.106449
50611.50    -0.267619     0.244096     2.520711
50611.75    -0.356006     0.295369     3.257596
50612.00    -0.449172     0.369029     4.526404
50612.25    -0.491099     0.336010     4.602627
50612.50    -0.474828     0.249929     4.473986
50612.75    -0.460362     0.250081     3.979353
50613.00    -0.469132     0.292289     4.725113
50613.25    -0.432498     0.197730     4.042907
50613.50    -0.390096     0.145587     3.337195
50613.75    -0.294686     0.059271     3.221095
50614.00    -0.235119     0.123864     3.533811
50614.25    -0.172660     0.019169     2.907962
50614.50    -0.183904     0.060401     2.234687
50614.75    -0.271107     0.200893     1.880713
50615.00    -0.471065     0.386490     3.017437
50615.25    -0.606878     0.391433     3.252482
50615.50    -0.620837     0.399142     2.806269
50615.75    -0.662504     0.367686     2.913408
50616.00    -0.646559     0.345840     3.491292
50616.25    -0.589125     0.274214     3.075636
50616.50    -0.489303     0.235252     2.763300
50616.75    -0.508054     0.337931     2.665231
50617.00    -0.549865     0.330452     2.660745
50617.25    -0.612251     0.265795     2.010538
50617.50    -0.588252     0.189415     1.512027
50617.75    -0.601281     0.066657     1.026371
50618.00    -0.583049     0.098774     1.108022
50618.25    -0.536765     0.029592     0.412347
50618.50    -0.498786     0.046352    -0.353384
50618.75    -0.508762     0.073098    -0.609163
50619.00    -0.521571     0.236528    -0.036440
50619.25    -0.551174     0.222957    -0.087040
50619.50    -0.521549     0.254853    -0.255511
50619.75    -0.564105     0.327442     0.018631
50620.00    -0.556619     0.364637     0.606942
50620.25    -0.606844     0.315911     0.745575
50620.50    -0.572868     0.289898     0.567502
50620.75    -0.586102     0.212572     0.052507
50621.00    -0.565105     0.243224     0.825516
50621.25    -0.498659     0.054853    -0.242458
50621.50    -0.408008    -0.019107    -0.459282
50621.75    -0.255913    -0.057473    -0.783023
50622.00    -0.208173     0.072252    -0.264028
50622.25    -0.084306    -0.000380    -0.926809
50622.50     0.006329     0.020534    -1.530868
50622.75     0.028391     0.099819    -1.593035
50623.00     0.009573     0.184032    -0.978276
50623.25    -0.011007     0.181573    -1.275720
50623.50    -0.055426     0.185687    -1.053621
50623.75    -0.139765     0.214158    -0.984450
50624.00    -0.218494     0.256682    -0.293674
50624.25    -0.307478     0.173676    -0.767163
50624.50    -0.345859     0.124781    -0.915775
50624.75    -0.455062     0.083446    -0.756924
50625.00    -0.557584     0.126183     0.126480
50625.25    -0.540443     0.028520    -0.375029
50625.50    -0.518457    -0.010090    -0.663519
50625.75    -0.531143     0.000498    -0.096084
50626.00    -0.475214     0.060341     0.295836
50626.25    -0.396240    -0.006091     0.133433
50626.50    -0.317046     0.029138    -0.265757
50626.75    -0.288835     0.074523    -0.334417
50627.00    -0.263779     0.155523     0.418409
50627.25    -0.246523     0.096369     0.368974
50627.50    -0.169145     0.089729     0.410929
50627.75    -0.175476     0.139593     0.541959
50628.00    -0.143409     0.262243     1.234177
50628.25    -0.127603     0.208672     0.937967
50628.50    -0.080781     0.218248     0.531766
50628.75    -0.104674     0.249714     0.081291
50629.00    -0.116117     0.313374     0.660637
50629.25    -0.136579     0.231800     0.593321
50629.50    -0.100523     0.209141     0.121479
50629.75    -0.135658     0.199412    -0.110790
50630.00    -0.168868     0.204178     0.924624
50630.25    -0.184964     0.129228     1.081564
50630.50    -0.213478     0.099479     1.422754
50630.75    -0.216359     0.082274     1.769658
50631.00    -0.228855     0.141695     2.692959
50631.25    -0.227817     0.052368     2.677125
50631.50    -0.239989    -0.001752     2.547979
50631.75    -0.252473     0.006850     2.593768
50632.00    -0.288781     0.032273     3.395724
50632.25    -0.314380    -0.077498     3.311632
50632.50    -0.272527    -0.173151     2.980444
50632.75    -0.291340    -0.205528     2.557817
50633.00    -0.277579    -0.141874     3.136906
50633.25    -0.293999    -0.236741     2.856788
50633.50    -0.346145    -0.276123     2.664979
50633.75    -0.349208    -0.324581     2.030201
50634.00    -0.250106    -0.248129     2.569572
50634.25    -0.177085    -0.333616     1.462678
50634.50    -0.136396    -0.305677     0.871588
50634.75    -0.143608    -0.267506     0.398148
50635.00    -0.127063    -0.119015     0.957791
50635.25    -0.147140    -0.132024     0.364927
50635.50    -0.107709    -0.104654    -0.106346
50635.75    -0.098239    -0.058822    -0.254099
50636.00    -0.104868     0.029134     0.187676
50636.25    -0.045754     0.018801    -0.162790
50636.50     0.022726     0.002898    -1.116344
50636.75     0.045057     0.024213    -1.672495
50637.00     0.057381     0.075274    -1.177795
50637.25     0.073503     0.047886    -1.640951
50637.50     0.100431     0.036120    -1.700175
50637.75     0.041951     0.012177    -1.915045
50638.00    -0.023203     0.053092    -0.492295
50638.25    -0.034239    -0.002019    -0.207305
50638.50    -0.012518    -0.042136    -0.406706
50638.75     0.010038    -0.049996    -0.262845
50639.00     0.089447    -0.003619     0.509148
50639.25     0.148368    -0.032509     0.298018
50639.50     0.245048    -0.059322    -0.296573
50639.75     0.299860    -0.038345    -0.654417
50640.00     0.318745     0.060317    -0.202485
50640.25     0.304105     0.030158    -0.629463
50640.50     0.346798    -0.018066    -1.088206
50640.75     0.299867     0.027020    -1.504679
50641.00     0.232276     0.091922    -0.767485
50641.25     0.205544     0.068124    -1.247485
50641.50     0.220090     0.008134    -1.606020
50641.75     0.102257     0.007153    -1.342218
50642.00     0.032885     0.065570    -0.249969
50642.25    -0.034088     0.042781    -0.022224
50642.50    -0.074490    -0.000005    -0.074820
50642.75    -0.132661    -0.017256     0.231828
50643.00    -0.138820     0.057347     1.381244
50643.25    -0.210798    -0.013219     1.224840
50643.50    -0.162705    -0.062002     0.595757
50643.75    -0.199569    -0.074951     0.591739
50644.00    -0.208135    -0.047803     1.039887
50644.25    -0.211456    -0.082056     0.603338
50644.50    -0.133749    -0.148737     0.160376
50644.75    -0.148636    -0.152594    -0.053942
50645.00    -0.115461    -0.093950     0.452693
50645.25    -0.127363    -0.114115     0.373433
50645.50    -0.090128    -0.157924     0.086269
50645.75    -0.142048    -0.100959     0.160978
50646.00    -0.143253    -0.023822     1.172449
50646.25    -0.181609    -0.061434     0.835834
50646.50    -0.159436    -0.051640     1.018437
50646.75    -0.183132    -0.035057     1.124426
50647.00    -0.210470     0.014392     1.994853
50647.25    -0.137102    -0.027019     1.797487
50647.50    -0.093411    -0.072117     1.553934
50647.75    -0.059961    -0.085160     1.315936
50648.00    -0.033745    -0.057258     2.237311
50648.25     0.036980    -0.114840     2.013133
50648.50     0.149091    -0.148100     1.494474
50648.75     0.188229    -0.102482     1.402608
50649.00     0.189119    -0.032750     1.958337
50649.25     0.243312    -0.047572     1.339329
50649.50     0.299043    -0.062925     0.669163
50649.75     0.287531    -0.040481     0.313399
50650.00     0.258428     0.015976     0.884108
50650.25     0.260711    -0.011718     0.235314
50650.50     0.269874    -0.008573    -0.020517
50650.75     0.271206    -0.010889    -0.195391
50651.00     0.284635     0.061644     0.253261
50651.25     0.243993     0.009471     0.110051
50651.50     0.310429     0.006347    -0.017070
50651.75     0.253567     0.015740     0.071231
50652.00     0.241033     0.081856     0.992189
50652.25     0.231542     0.043269     0.765559
50652.50     0.213430     0.035199     0.839817
50652.75     0.198229     0.022917     0.792755
50653.00     0.184309     0.035549     1.413285
50653.25     0.124814    -0.027537     1.088227
50653.50     0.178537    -0.081679     0.569292
50653.75     0.164084    -0.070443     0.192626
50654.00     0.211799    -0.025476     0.720698
50654.25     0.182125    -0.036639     0.332632
50654.50     0.203671    -0.065202     0.304506
50654.75     0.175990    -0.046841     0.342571
50655.00     0.132104     0.069948     1.243928
50655.25     0.092787    -0.006267     1.344357
50655.50     0.109463    -0.027750     1.210718
50655.75     0.068849    -0.013508     1.320484
50656.00     0.110234     0.044540     1.919603
50656.25     0.076388    -0.054115     1.730820
50656.50     0.141550    -0.100159     1.379034
50656.75     0.122360    -0.129763     1.441253
50657.00     0.126680    -0.106892     1.897834
50657.25     0.125276    -0.195305     1.515541
50657.50     0.167565    -0.290030     0.870518
50657.75     0.154814    -0.310476     0.487128
50658.00     0.199291    -0.281100     1.161135
50658.25     0.255972    -0.331114     0.764596
50658.50     0.319854    -0.294354     0.110250
50658.75     0.409805    -0.275179    -0.384833
50659.00     0.433732    -0.168096     0.137078
50659.25     0.471007    -0.225191    -0.375910
50659.50     0.535122    -0.223670    -0.840705
50659.75     0.528682    -0.159956    -1.293468
50660.00     0.485811    -0.083085    -1.101976
50660.25     0.519548    -0.153428    -1.603795
50660.50     0.531182    -0.141215    -1.938554
50660.75     0.481293    -0.113292    -2.441133
50661.00     0.362636    -0.085644    -1.808513
50661.25     0.307881    -0.176964    -2.074785
50661.50     0.309441    -0.224496    -2.090272
50661.75     0.229917    -0.223123    -1.749262
50662.00     0.139425    -0.178937    -0.617557
50662.25     0.137908    -0.235072    -0.777764
50662.50     0.194133    -0.258583    -0.944917
50662.75     0.176567    -0.241246    -0.845077
50663.00     0.137432    -0.152601     0.088352
50663.25     0.225747    -0.231472    -0.307850
50663.50     0.301095    -0.224266    -0.415110
50663.75     0.327688    -0.274414    -0.465971
50664.00     0.321668    -0.206649     0.366349
50664.25     0.337999    -0.305609     0.433175
50664.50     0.351967    -0.376022     0.695383
