-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CME1        49718.000    1995     1     1     0
CME1        52274.750    2001    12    31    18
CME1     -2746197.164 -4011270.648  4115639.284
50286.50     0.358709     0.348054    -0.839377
50286.75     0.367795     0.481689    -1.525000
50287.00     0.396668     0.302094    -1.208105
50287.25     0.428660     0.375619    -1.380782
50287.50     0.410276     0.369145    -1.275288
50287.75     0.462964     0.493970    -1.924946
50288.00     0.484128     0.243736    -1.196692
50288.25     0.523085     0.320964    -1.323915
50288.50     0.511969     0.339095    -1.141718
50288.75     0.488365     0.444066    -1.609029
50289.00     0.425490     0.203387    -0.846826
50289.25     0.412804     0.277538    -0.904046
50289.50     0.353839     0.265705    -0.723536
50289.75     0.300033     0.347728    -1.187723
50290.00     0.295445     0.194312    -0.807453
50290.25     0.295271     0.283863    -0.879736
50290.50     0.237614     0.291595    -0.695041
50290.75     0.224580     0.449549    -1.303236
50291.00     0.191807     0.248788    -0.696686
50291.25     0.218097     0.310480    -0.714470
50291.50     0.198165     0.364551    -0.608413
50291.75     0.223688     0.497159    -1.212546
50292.00     0.228808     0.320665    -0.813187
50292.25     0.276587     0.441523    -1.027258
50292.50     0.277296     0.482448    -0.949278
50292.75     0.329758     0.604156    -1.595120
50293.00     0.318871     0.486520    -1.314426
50293.25     0.349676     0.576816    -1.371635
50293.50     0.351127     0.585946    -1.246322
50293.75     0.312628     0.664954    -1.697565
50294.00     0.297304     0.474991    -1.211998
50294.25     0.254647     0.475308    -1.136016
50294.50     0.196761     0.431840    -0.791035
50294.75     0.161284     0.473368    -1.162827
50295.00     0.123732     0.207152    -0.432246
50295.25     0.106030     0.264523    -0.410284
50295.50     0.102008     0.279219    -0.254916
50295.75     0.072525     0.343513    -0.636452
50296.00     0.008043     0.074022     0.017890
50296.25    -0.001932     0.123207    -0.027989
50296.50    -0.058737     0.108614     0.166358
50296.75    -0.121261     0.153519    -0.197595
50297.00    -0.168062    -0.043524     0.281015
50297.25    -0.170727    -0.000142     0.324373
50297.50    -0.239892    -0.012114     0.501833
50297.75    -0.285138     0.032713     0.056095
50298.00    -0.284971    -0.172979     0.564326
50298.25    -0.244654    -0.092992     0.415990
50298.50    -0.255618    -0.123918     0.684167
50298.75    -0.232535    -0.112501     0.389854
50299.00    -0.195567    -0.293351     0.809077
50299.25    -0.136786    -0.214193     0.731448
50299.50    -0.163901    -0.199704     0.888743
50299.75    -0.191837    -0.102023     0.474779
50300.00    -0.198479    -0.284479     0.961120
50300.25    -0.190094    -0.233857     0.904853
50300.50    -0.211152    -0.254013     1.046957
50300.75    -0.174255    -0.133775     0.291598
50301.00    -0.067774    -0.269303     0.538615
50301.25     0.021541    -0.126980     0.245181
50301.50     0.052035    -0.031192     0.135457
50301.75     0.105303     0.153409    -0.702834
50302.00     0.234472     0.043255    -0.454948
50302.25     0.327403     0.197600    -0.746741
50302.50     0.344412     0.264726    -0.741320
50302.75     0.378590     0.431429    -1.492602
50303.00     0.439198     0.288733    -1.155742
50303.25     0.477003     0.423363    -1.395029
50303.50     0.459939     0.506150    -1.362709
50303.75     0.456468     0.636943    -1.908589
50304.00     0.443210     0.450987    -1.378392
50304.25     0.410460     0.494079    -1.229524
50304.50     0.325850     0.483732    -0.998672
50304.75     0.233558     0.505729    -1.239275
50305.00     0.159111     0.199343    -0.350902
50305.25     0.093423     0.243976    -0.251842
50305.50    -0.004828     0.177787     0.110218
50305.75    -0.063776     0.204693    -0.222725
50306.00    -0.091319    -0.037075     0.371962
50306.25    -0.050849     0.067233     0.248005
50306.50    -0.047725     0.103920     0.348400
50306.75    -0.003643     0.219410    -0.295865
50307.00    -0.011403     0.039858     0.170980
50307.25     0.049373     0.130242    -0.053781
50307.50     0.079593     0.182178    -0.096074
50307.75     0.085333     0.280200    -0.743274
50308.00     0.115705     0.150660    -0.486008
50308.25     0.168855     0.267191    -0.822443
50308.50     0.170018     0.322312    -0.798084
50308.75     0.177254     0.454507    -1.451676
50309.00     0.179689     0.282060    -1.045446
50309.25     0.207097     0.390941    -1.287667
50309.50     0.202230     0.424630    -1.246501
50309.75     0.211266     0.506367    -1.708522
50310.00     0.224626     0.288770    -1.083179
50310.25     0.289974     0.379362    -1.218328
50310.50     0.291941     0.389363    -1.030429
50310.75     0.291405     0.436326    -1.398463
50311.00     0.284056     0.227428    -0.772027
50311.25     0.333284     0.322804    -0.884731
50311.50     0.294623     0.321584    -0.602824
50311.75     0.256540     0.397895    -0.962327
50312.00     0.222878     0.151669    -0.188465
50312.25     0.207073     0.157094    -0.134356
50312.50     0.128541     0.132966     0.167398
50312.75     0.101263     0.159414    -0.232735
50313.00     0.072109    -0.111453     0.425682
50313.25     0.120658    -0.072298     0.398371
50313.50     0.137408    -0.009897     0.485271
50313.75     0.167480     0.107308    -0.102188
50314.00     0.181823    -0.026280     0.355500
50314.25     0.185880     0.076922     0.375949
50314.50     0.130358     0.155850     0.516378
50314.75     0.042494     0.260632    -0.044555
50315.00     0.000034     0.093341     0.344339
50315.25     0.037618     0.200471     0.108490
50315.50     0.007225     0.261082     0.059254
50315.75     0.029147     0.360465    -0.575501
50316.00     0.039052     0.157631    -0.182442
50316.25     0.101201     0.255816    -0.439883
50316.50     0.083502     0.259133    -0.277128
50316.75     0.134915     0.346142    -0.829582
50317.00     0.140333     0.117153    -0.225255
50317.25     0.216041     0.228807    -0.423939
50317.50     0.217038     0.230803    -0.216297
50317.75     0.162659     0.346910    -0.850494
50318.00     0.132310     0.151606    -0.470515
50318.25     0.154456     0.291522    -0.849761
50318.50     0.089091     0.338079    -0.806035
50318.75     0.073850     0.471500    -1.539746
50319.00     0.009458     0.211212    -0.942457
50319.25    -0.001685     0.307625    -1.216497
50319.50    -0.079295     0.327078    -1.119025
50319.75    -0.086975     0.427689    -1.740701
50320.00    -0.170954     0.142018    -0.910628
50320.25    -0.173333     0.209779    -0.962126
50320.50    -0.307421     0.106175    -0.322751
50320.75    -0.383477     0.142271    -0.591002
50321.00    -0.491897    -0.181341     0.452901
50321.25    -0.501913    -0.128794     0.519617
50321.50    -0.579569    -0.197285     1.004175
50321.75    -0.577513    -0.129320     0.553360
50322.00    -0.612209    -0.405940     1.319019
50322.25    -0.523180    -0.281668     1.030572
50322.50    -0.493965    -0.268902     1.254973
50322.75    -0.415373    -0.114188     0.450557
50323.00    -0.329977    -0.207800     0.635781
50323.25    -0.168562     0.038813    -0.038245
50323.50    -0.143962     0.164674    -0.128576
50323.75    -0.073603     0.324695    -0.943445
50324.00    -0.011297     0.214456    -0.770574
50324.25     0.045614     0.327510    -0.959252
50324.50    -0.013855     0.324268    -0.695824
50324.75    -0.031677     0.437040    -1.273279
50325.00    -0.088142     0.202833    -0.541919
50325.25    -0.125349     0.246790    -0.502792
50325.50    -0.226897     0.227797    -0.168520
50325.75    -0.329787     0.244666    -0.495178
50326.00    -0.385003    -0.077610     0.363083
50326.25    -0.376667    -0.074614     0.428879
50326.50    -0.408015    -0.103726     0.765555
50326.75    -0.409543    -0.107748     0.421060
50327.00    -0.387078    -0.424420     1.119844
50327.25    -0.312041    -0.403894     1.123443
50327.50    -0.296978    -0.392274     1.240758
50327.75    -0.271439    -0.312807     0.739722
50328.00    -0.219317    -0.489327     1.169294
50328.25    -0.146465    -0.361712     0.880716
50328.50    -0.143692    -0.287356     0.871336
50328.75    -0.115157    -0.167570     0.223714
50329.00    -0.074444    -0.333129     0.504347
50329.25    -0.000673    -0.209502     0.106360
50329.50    -0.051319    -0.185823     0.196598
50329.75    -0.046680    -0.071667    -0.440705
50330.00    -0.080855    -0.301389     0.136221
50330.25    -0.101670    -0.253940     0.156141
50330.50    -0.179371    -0.251227     0.457542
50330.75    -0.263760    -0.227250     0.207569
50331.00    -0.269994    -0.395880     0.637294
50331.25    -0.203354    -0.281399     0.572530
50331.50    -0.222514    -0.235224     0.753846
50331.75    -0.178876    -0.094141     0.076877
50332.00    -0.109881    -0.250025     0.562609
50332.25    -0.059501    -0.138003     0.440205
50332.50    -0.093402    -0.056517     0.485093
50332.75    -0.118310     0.023737     0.014956
50333.00    -0.185885    -0.130645     0.403495
50333.25    -0.215112    -0.039424     0.220061
50333.50    -0.301739    -0.003263     0.324340
50333.75    -0.350115     0.046348    -0.134442
50334.00    -0.362888    -0.111431     0.221855
50334.25    -0.333397    -0.077138     0.185006
50334.50    -0.307222    -0.019771     0.222864
50334.75    -0.291440     0.053078    -0.260513
50335.00    -0.229000    -0.140388     0.238975
50335.25    -0.131550    -0.023365    -0.035172
50335.50    -0.115788     0.006756     0.147790
50335.75    -0.070553     0.100471    -0.384052
50336.00    -0.002748    -0.049971     0.106827
50336.25     0.125694     0.176954    -0.355510
50336.50     0.144296     0.231106    -0.209010
50336.75     0.171506     0.357331    -0.795168
50337.00     0.197778     0.180044    -0.325205
50337.25     0.244176     0.289972    -0.530642
50337.50     0.161793     0.247277    -0.150812
50337.75     0.084855     0.313799    -0.568327
50338.00    -0.023751    -0.020179     0.362419
50338.25    -0.056767     0.025096     0.319614
50338.50    -0.149054    -0.081749     0.920148
50338.75    -0.221872    -0.005336     0.416858
50339.00    -0.305964    -0.290681     1.237137
50339.25    -0.317607    -0.258113     1.256749
50339.50    -0.406177    -0.367309     1.911407
50339.75    -0.449729    -0.312960     1.492832
50340.00    -0.474062    -0.477235     1.886316
50340.25    -0.422634    -0.420706     1.872834
50340.50    -0.460125    -0.471222     2.300255
50340.75    -0.461335    -0.380760     1.702900
50341.00    -0.472710    -0.597248     2.298582
50341.25    -0.450926    -0.515890     2.170313
50341.50    -0.471035    -0.578128     2.590516
50341.75    -0.383696    -0.444617     1.897449
50342.00    -0.242814    -0.556289     1.948714
50342.25    -0.085080    -0.401731     1.385458
50342.50    -0.027585    -0.324142     1.339166
50342.75     0.049302    -0.133354     0.452087
50343.00     0.152006    -0.176698     0.547854
50343.25     0.228044     0.029010     0.053002
50343.50     0.267608     0.163834     0.017559
50343.75     0.254982     0.271743    -0.527089
50344.00     0.263143     0.195655    -0.318561
50344.25     0.268456     0.312632    -0.605752
50344.50     0.206398     0.394809    -0.598924
50344.75     0.159648     0.494632    -1.259274
50345.00     0.146155     0.312174    -0.866398
50345.25     0.116222     0.333313    -0.994042
50345.50     0.058710     0.256999    -0.569554
50345.75     0.042918     0.235915    -0.991203
50346.00     0.082451     0.008254    -0.537428
50346.25     0.083885     0.023858    -0.536547
50346.50     0.053919     0.014967    -0.201325
50346.75    -0.007415     0.020814    -0.548381
50347.00    -0.030939    -0.170842    -0.050177
50347.25    -0.039796    -0.158957     0.024478
50347.50    -0.051547    -0.173103     0.399811
50347.75    -0.044241    -0.127703    -0.022151
50348.00    -0.053548    -0.373987     0.791069
50348.25     0.054272    -0.270661     0.555099
50348.50     0.110065    -0.164388     0.640038
50348.75     0.184306    -0.002924    -0.109208
50349.00     0.282469    -0.095268     0.230300
50349.25     0.344262     0.067606     0.002413
50349.50     0.323062     0.120845     0.257974
50349.75     0.337615     0.269123    -0.444317
50350.00     0.370498     0.109241    -0.027695
50350.25     0.396404     0.159581    -0.134032
50350.50     0.402394     0.176649    -0.012163
50350.75     0.399683     0.246873    -0.548541
50351.00     0.390806     0.019979     0.015122
50351.25     0.436840     0.122917    -0.143158
50351.50     0.407409     0.137594     0.217338
50351.75     0.338924     0.196565    -0.060265
50352.00     0.299578    -0.042126     0.687545
50352.25     0.288640     0.003516     0.715155
50352.50     0.200734    -0.033955     1.053081
50352.75     0.159360     0.043212     0.377546
50353.00     0.198254    -0.072575     0.602247
50353.25     0.234202     0.044882     0.332968
50353.50     0.186885     0.086880     0.342377
50353.75     0.194759     0.244688    -0.552186
50354.00     0.215104     0.070643    -0.147705
50354.25     0.224252     0.181414    -0.503304
50354.50     0.227261     0.240250    -0.514131
50354.75     0.246522     0.318698    -1.069389
50355.00     0.311777     0.104657    -0.464379
50355.25     0.326595     0.165105    -0.400160
50355.50     0.240524     0.096828     0.141868
50355.75     0.213869     0.103651    -0.147727
