-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NANO        49718.000    1995     1     1     0
NANO        52274.750    2001    12    31    18
NANO     -2335726.738 -3451608.345  4812009.996
50197.75     0.779422    -0.934912     4.558666
50198.00     1.178473    -0.994970     3.822316
50198.25     1.065866    -0.916526     2.739960
50198.50     1.572707    -1.109388     2.093302
50198.75     1.381903    -0.413874     2.028164
50199.00     1.155568    -0.619733     2.748180
50199.25     0.820976    -0.704059     1.867845
50199.50     1.457000    -1.058883     1.206568
50199.75     1.394652    -0.519246    -0.384131
50200.00     1.400111    -0.660092    -0.286214
50200.25     1.108146    -0.659273    -0.963215
50200.50     1.671553    -0.970153    -2.024733
50200.75     1.545461    -0.370940    -3.719791
50201.00     1.549538    -0.380274    -4.238263
50201.25     1.110507    -0.316071    -4.910650
50201.50     1.471225    -0.605047    -5.230379
50201.75     1.183218    -0.047775    -5.436017
50202.00     0.932647    -0.163222    -4.468267
50202.25     0.367810    -0.383278    -3.799511
50202.50     0.857788    -0.889423    -3.642042
50202.75     0.808168    -0.493774    -4.426832
50203.00     0.813539    -0.663746    -3.705514
50203.25     0.464830    -0.782670    -3.728145
50203.50     0.981574    -1.138806    -3.733262
50203.75     0.912216    -0.667966    -3.974312
50204.00     0.902661    -0.855636    -2.679435
50204.25     0.492148    -0.957812    -2.068469
50204.50     1.032882    -1.343075    -1.788492
50204.75     1.002082    -0.841451    -2.399892
50205.00     0.970365    -0.879112    -1.904702
50205.25     0.517726    -0.908541    -1.949388
50205.50     0.995541    -1.314389    -1.671250
50205.75     0.893413    -0.818732    -2.221908
50206.00     0.863852    -0.836308    -1.865724
50206.25     0.460153    -0.745878    -2.153527
50206.50     0.925026    -1.081528    -2.005116
50206.75     0.713616    -0.432408    -3.415483
50207.00     0.561758    -0.442895    -3.224639
50207.25     0.092877    -0.431004    -3.794274
50207.50     0.433883    -0.805526    -3.926286
50207.75     0.223363    -0.307447    -5.075068
50208.00    -0.001419    -0.398540    -4.817703
50208.25    -0.450256    -0.420257    -4.946636
50208.50    -0.025965    -0.763748    -4.890049
50208.75    -0.037128    -0.273004    -5.595000
50209.00    -0.132107    -0.312120    -5.206444
50209.25    -0.581327    -0.252648    -5.613085
50209.50    -0.336381    -0.554477    -5.379870
50209.75    -0.436853     0.012596    -5.702302
50210.00    -0.469983    -0.046097    -4.636258
50210.25    -0.840439    -0.046412    -4.148506
50210.50    -0.225421    -0.620816    -3.211505
50210.75    -0.123076    -0.202252    -3.609194
50211.00    -0.105780    -0.335182    -3.062617
50211.25    -0.245944    -0.400135    -3.403904
50211.50     0.384771    -0.831767    -3.455547
50211.75     0.493995    -0.326063    -4.191543
50212.00     0.510371    -0.416310    -3.896463
50212.25     0.368869    -0.401040    -4.510066
50212.50     0.980147    -0.799215    -4.548015
50212.75     0.894009    -0.306581    -5.109452
50213.00     0.746965    -0.400957    -4.635560
50213.25     0.307886    -0.386649    -4.984886
50213.50     0.614934    -0.708307    -5.291743
50213.75     0.363354    -0.180330    -6.071825
50214.00     0.273054    -0.236009    -5.546935
50214.25    -0.139441    -0.145610    -5.791703
50214.50     0.311809    -0.469236    -5.483988
50214.75     0.172961     0.003284    -5.531896
50215.00     0.091197    -0.049430    -4.508393
50215.25    -0.324011    -0.139970    -3.987526
50215.50     0.102571    -0.530697    -3.496609
50215.75    -0.101275    -0.058539    -3.715616
50216.00    -0.130629    -0.194888    -2.462765
50216.25    -0.559425    -0.349630    -1.664559
50216.50    -0.132129    -0.881192    -0.884898
50216.75    -0.158499    -0.510952    -0.743193
50217.00     0.014062    -0.744048     0.514243
50217.25    -0.152491    -0.864626     1.087098
50217.50     0.432756    -1.286326     1.649937
50217.75     0.512458    -0.831145     1.701587
50218.00     0.571370    -0.790202     2.184809
50218.25     0.334302    -0.713483     1.968368
50218.50     0.799035    -0.954553     2.089732
50218.75     0.634374    -0.305240     1.284589
50219.00     0.399043    -0.226733     1.741627
50219.25    -0.109080    -0.147633     1.733751
50219.50     0.365205    -0.532305     2.263559
50219.75     0.214755    -0.043994     1.867286
50220.00     0.064524    -0.204958     2.801456
50220.25    -0.222060    -0.336136     3.271991
50220.50     0.164756    -0.842480     4.168887
50220.75     0.015410    -0.449988     4.200278
50221.00    -0.041095    -0.668444     5.653378
50221.25    -0.273748    -0.833596     5.622643
50221.50     0.365985    -1.345319     5.717474
50221.75     0.580090    -0.884282     4.345215
50222.00     0.873739    -1.055422     4.023280
50222.25     0.697383    -1.053235     3.180282
50222.50     1.460022    -1.428571     2.632816
50222.75     1.528550    -0.847958     1.647728
50223.00     1.593892    -0.763232     1.494551
50223.25     1.410223    -0.665558     0.865985
50223.50     1.973514    -0.949468     1.086087
50223.75     1.770351    -0.390812     0.699249
50224.00     1.675444    -0.437608     1.404626
50224.25     1.367338    -0.554176     1.090070
50224.50     1.841996    -0.960246     1.524844
50224.75     1.687654    -0.561599     1.709592
50225.00     1.570079    -0.691313     2.675159
50225.25     1.192463    -0.919208     2.697124
50225.50     1.593702    -1.312667     1.998192
50225.75     1.489435    -0.807831     0.690324
50226.00     1.583896    -0.844902     0.326425
50226.25     1.292995    -0.823163    -0.871979
50226.50     1.863095    -1.078928    -1.822027
50226.75     1.937019    -0.465355    -3.364891
50227.00     1.897651    -0.467377    -3.268905
50227.25     1.558658    -0.359093    -3.836811
50227.50     2.173367    -0.648978    -3.883238
50227.75     2.107701    -0.140016    -4.039879
50228.00     1.920984    -0.139537    -2.533089
50228.25     1.423862    -0.159459    -1.601927
50228.50     1.782605    -0.493228    -0.869190
50228.75     1.619148    -0.069353    -1.061407
50229.00     1.557839    -0.343827     0.118817
50229.25     1.258017    -0.544000     0.199973
50229.50     1.684363    -0.946327     0.064018
50229.75     1.552246    -0.493909    -0.594663
50230.00     1.442387    -0.587707    -0.062043
50230.25     1.138397    -0.735791    -0.375034
50230.50     1.675896    -1.224168    -0.927619
50230.75     1.490476    -0.862872    -1.288591
50231.00     1.169750    -0.914030    -0.995990
50231.25     0.748302    -0.972767    -1.112745
50231.50     1.210650    -1.331840    -1.113649
50231.75     1.011708    -0.918570    -1.651560
50232.00     0.832439    -0.964295    -0.842762
50232.25     0.425177    -0.962545    -1.029573
50232.50     0.758837    -1.237847    -0.833851
50232.75     0.604603    -0.776336    -1.078774
50233.00     0.483275    -0.739462    -0.482332
50233.25     0.100849    -0.733870    -0.814686
50233.50     0.495297    -1.126301    -0.710625
50233.75     0.428181    -0.747949    -0.997579
50234.00     0.374231    -0.844000    -0.356219
50234.25     0.035603    -0.893643    -0.420627
50234.50     0.521269    -1.318494    -0.292392
50234.75     0.577345    -0.886609    -1.097775
50235.00     0.700978    -0.954601    -1.068298
50235.25     0.594912    -1.036402    -1.533907
50235.50     1.117817    -1.327665    -2.452016
50235.75     1.056465    -0.855215    -3.713813
50236.00     0.925333    -0.912561    -3.760629
50236.25     0.537672    -0.922516    -4.428463
50236.50     0.840735    -1.192405    -5.122487
50236.75     0.713881    -0.743108    -5.649816
50237.00     0.577830    -0.788169    -4.606343
50237.25     0.106806    -0.824302    -3.936077
50237.50     0.438885    -1.206144    -3.270057
50237.75     0.235549    -0.742307    -3.118258
50238.00    -0.078873    -0.756375    -1.688781
50238.25    -0.441538    -0.862605    -1.021687
50238.50     0.022379    -1.252907    -0.677530
50238.75    -0.019311    -0.902574    -1.246503
50239.00    -0.093831    -1.013461    -0.968508
50239.25    -0.251496    -1.106100    -1.539414
50239.50     0.515122    -1.484457    -2.275414
50239.75     0.618956    -0.998802    -3.102314
50240.00     0.671600    -0.944457    -2.585878
50240.25     0.262722    -0.871224    -2.251006
50240.50     0.738173    -1.143125    -2.177288
50240.75     0.656501    -0.578727    -2.650838
50241.00     0.594241    -0.528324    -1.675201
50241.25     0.246547    -0.572093    -0.979142
50241.50     0.589903    -0.843521    -0.610975
50241.75     0.453735    -0.509624    -0.824976
50242.00     0.282924    -0.645792     0.445808
50242.25    -0.034093    -0.694365     0.431473
50242.50     0.439904    -0.979723     0.358633
50242.75     0.435220    -0.587710     0.260697
50243.00     0.406689    -0.680406     0.984550
50243.25     0.227026    -0.763433     0.951948
50243.50     0.813519    -1.120990     0.858614
50243.75     0.801214    -0.647149     0.216869
50244.00     0.747461    -0.599936     0.404346
50244.25     0.446054    -0.568685     0.140704
50244.50     0.976653    -0.898139     0.146284
50244.75     0.812628    -0.448944    -0.139548
50245.00     0.689957    -0.465096     0.575115
50245.25     0.439217    -0.556574     0.385543
50245.50     1.018988    -0.859002    -0.206311
50245.75     1.027497    -0.486136    -1.143539
50246.00     0.960271    -0.595789    -0.569610
50246.25     0.671071    -0.736328    -0.545824
50246.50     1.208965    -1.116518    -0.367363
50246.75     1.241525    -0.785967    -0.547155
50247.00     1.262813    -0.914882     0.368308
50247.25     1.036954    -0.972626     0.197988
50247.50     1.722555    -1.348996    -0.093345
50247.75     1.740340    -0.925436    -0.941470
50248.00     1.642788    -0.999795    -0.826268
50248.25     1.389301    -1.029619    -1.477514
50248.50     1.865763    -1.293637    -2.207512
50248.75     1.744519    -0.880497    -2.828173
50249.00     1.550135    -1.027364    -1.923739
50249.25     1.258163    -1.135516    -1.792226
50249.50     1.623173    -1.406364    -1.703916
50249.75     1.566172    -1.039676    -1.702767
50250.00     1.551375    -1.093037    -1.097232
50250.25     1.303234    -1.139176    -1.622771
50250.50     1.674900    -1.434057    -1.677279
50250.75     1.563408    -1.040124    -1.864166
50251.00     1.362672    -1.101803    -0.625636
50251.25     0.940997    -1.199086    -0.776340
50251.50     1.298610    -1.599911    -0.895220
50251.75     1.181083    -1.338707    -1.232758
50252.00     1.028426    -1.392115    -0.805549
50252.25     0.678160    -1.472518    -1.023440
50252.50     1.132006    -1.832293    -1.140375
50252.75     1.059304    -1.417542    -1.719882
50253.00     1.028669    -1.433272    -1.381951
50253.25     0.739493    -1.513101    -1.493930
50253.50     1.225422    -1.871265    -1.519751
50253.75     1.133342    -1.461494    -1.696317
50254.00     0.981058    -1.437042    -1.133304
50254.25     0.629431    -1.412430    -1.112848
50254.50     1.103944    -1.751302    -0.903114
50254.75     1.135337    -1.307392    -0.863809
50255.00     1.137196    -1.259415    -0.395941
50255.25     0.893820    -1.220340    -0.485337
50255.50     1.531332    -1.535486    -0.672999
50255.75     1.503275    -1.036588    -1.227995
50256.00     1.354132    -1.047943    -0.610783
50256.25     1.145396    -1.098060    -0.780932
50256.50     1.594197    -1.480794    -0.442557
50256.75     1.497497    -1.065104    -0.506786
50257.00     1.423765    -1.145180     0.651711
50257.25     1.235655    -1.278063     1.224301
50257.50     1.720533    -1.671739     2.011880
50257.75     1.764302    -1.271686     1.936904
50258.00     1.740700    -1.200660     2.548924
50258.25     1.558622    -1.191482     2.355404
50258.50     2.130360    -1.537868     2.423814
50258.75     2.147881    -1.112951     2.076556
50259.00     2.102998    -1.203642     2.650248
50259.25     1.762123    -1.166520     2.316677
50259.50     2.264732    -1.469645     2.524178
50259.75     2.210264    -1.027041     2.411867
50260.00     2.022150    -1.031590     3.344669
50260.25     1.685340    -1.061216     3.406058
50260.50     2.021561    -1.367481     3.813699
50260.75     1.730419    -0.893681     3.448654
50261.00     1.593163    -0.984845     4.566599
50261.25     1.300933    -1.047631     4.563449
50261.50     1.772198    -1.319698     4.380691
50261.75     1.739191    -0.992139     3.845435
50262.00     1.804371    -1.053502     3.986197
50262.25     1.675414    -1.140958     3.363792
50262.50     2.212868    -1.522939     2.838564
50262.75     2.281113    -1.164193     1.684920
50263.00     2.205685    -1.210028     1.452004
50263.25     2.059589    -1.288518     0.542028
50263.50     2.636622    -1.608244     0.192618
50263.75     2.534967    -1.173627    -0.675876
50264.00     2.291344    -1.192670     0.117785
50264.25     2.023544    -1.241446     0.264849
50264.50     2.490120    -1.604236     0.511439
50264.75     2.263340    -1.130970    -0.400520
50265.00     2.137528    -1.123155     0.077976
50265.25     1.980965    -1.245469    -0.045468
50265.50     2.391105    -1.519990    -0.373679
50265.75     2.328096    -1.086124    -1.254585
50266.00     2.241914    -1.058866    -0.521998
50266.25     1.903400    -1.076879    -0.293421
50266.50     2.095441    -1.305918    -0.036480
50266.75     1.770830    -0.852675     0.009049
50267.00     1.454135    -0.879564     0.833158
50267.25     0.878639    -0.875079     0.954708
50267.50     1.209141    -1.151253     1.070904
50267.75     1.025780    -0.726375     0.639730
50268.00     0.910816    -0.792463     0.975526
50268.25     0.666209    -0.873623     0.957936
50268.50     1.177331    -1.203436     0.569824
50268.75     1.188541    -0.870957    -0.448378
50269.00     1.336498    -1.008643    -0.381137
50269.25     1.296106    -1.194466    -0.803686
