-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HART        49718.000    1995     1     1     0
HART        52274.750    2001    12    31    18
HART      5084625.444  2670366.597 -2768493.928
50193.00     1.056180    -0.211111     0.978405
50193.25     0.753026    -0.155737     0.532552
50193.50     1.407329     0.484245     1.084063
50193.75     1.546187    -0.017996     0.999336
50194.00     1.533102    -0.400006     0.243271
50194.25     1.068584    -0.314949    -0.866888
50194.50     1.411224     0.307817    -0.435127
50194.75     1.228250    -0.140626    -0.397757
50195.00     1.075021    -0.404549    -1.029750
50195.25     0.539154    -0.134310    -2.376970
50195.50     0.803778     0.511019    -1.800682
50195.75     0.769487     0.365255    -1.694777
50196.00     0.749231     0.056935    -2.291529
50196.25     0.416967     0.212680    -3.240074
50196.50     0.978228     0.944550    -2.326060
50196.75     0.973324     0.569246    -2.219243
50197.00     1.149124     0.225725    -2.578133
50197.25     1.068044     0.399413    -3.779819
50197.50     1.734803     0.875996    -2.591690
50197.75     1.780662     0.187741    -2.237688
50198.00     1.983541    -0.115208    -2.263825
50198.25     1.646706     0.072167    -3.145854
50198.50     1.844083     0.766590    -1.973457
50198.75     1.755770     0.373660    -1.851788
50199.00     1.831936     0.204735    -2.416566
50199.25     1.481732     0.368730    -3.631632
50199.50     1.832925     0.995234    -2.685654
50199.75     1.784119     0.529314    -2.419679
50200.00     1.680272     0.141963    -2.983035
50200.25     1.267757     0.287698    -3.688659
50200.50     1.437274     0.902645    -2.383853
50200.75     1.007843     0.377594    -2.391702
50201.00     0.695978     0.212414    -2.372940
50201.25     0.182116     0.471686    -3.291914
50201.50     0.486736     1.211047    -2.263559
50201.75     0.337193     0.973732    -2.241114
50202.00     0.315582     0.682175    -2.578845
50202.25    -0.069062     0.915880    -3.754859
50202.50     0.218712     1.693424    -2.513192
50202.75     0.114603     1.186593    -2.713385
50203.00     0.133946     0.833128    -2.542579
50203.25    -0.292618     0.788868    -3.634291
50203.50     0.122447     1.428369    -2.183654
50203.75     0.099278     0.935505    -1.933583
50204.00     0.047241     0.593009    -1.754349
50204.25    -0.205409     0.572386    -2.615662
50204.50     0.301749     1.191248    -1.399970
50204.75     0.195554     0.709273    -0.785349
50205.00     0.324037     0.428075    -0.553393
50205.25    -0.241399     0.524099    -0.799461
50205.50     0.082542     1.081403     0.715285
50205.75    -0.016377     0.735502     1.511062
50206.00    -0.007631     0.342354     1.210032
50206.25    -0.535055     0.321455     0.622572
50206.50    -0.263359     0.889564     1.920489
50206.75    -0.452984     0.473357     2.253961
50207.00    -0.656352     0.151320     1.877904
50207.25    -1.132882     0.195332     0.993781
50207.50    -0.968864     0.904791     1.934685
50207.75    -1.122179     0.475433     2.323061
50208.00    -1.316132     0.265662     2.080551
50208.25    -1.662331     0.397683     1.267031
50208.50    -1.539934     1.043755     2.651839
50208.75    -1.738037     0.644625     3.074596
50209.00    -1.876016     0.220422     3.109663
50209.25    -2.466371     0.327116     1.709711
50209.50    -2.260597     0.775613     2.439333
50209.75    -2.542684     0.195699     2.349348
50210.00    -2.405004    -0.173986     1.505067
50210.25    -2.773059    -0.194915     0.339008
50210.50    -2.076309     0.413485     0.745856
50210.75    -1.809190     0.041443     0.274060
50211.00    -1.499491    -0.117723    -0.563980
50211.25    -1.733415     0.132752    -1.918203
50211.50    -1.049196     0.936796    -1.219736
50211.75    -0.879406     0.572663    -1.304482
50212.00    -0.766381     0.265348    -1.736744
50212.25    -0.951729     0.414877    -2.356398
50212.50    -0.447831     1.157263    -1.372549
50212.75    -0.443126     0.764694    -0.793114
50213.00    -0.416603     0.566073    -0.592316
50213.25    -1.014381     0.574080    -1.293046
50213.50    -0.807353     1.315766     0.249935
50213.75    -0.943713     0.870302     0.638456
50214.00    -1.016693     0.386866     0.621610
50214.25    -1.486471     0.350490    -0.517470
50214.50    -0.950702     0.817869     0.842293
50214.75    -0.944993     0.276283     0.783526
50215.00    -0.811957     0.209100     0.718621
50215.25    -1.206227     0.306197    -0.124807
50215.50    -0.779600     0.935782     1.054809
50215.75    -0.971846     0.284251     1.226481
50216.00    -0.847103     0.030380     1.056314
50216.25    -1.358785     0.122936    -0.150846
50216.50    -0.865078     0.747233     0.160495
50216.75    -0.946219     0.291969     0.416308
50217.00    -0.795229     0.107804     0.365464
50217.25    -0.847394     0.386949    -0.697918
50217.50    -0.192803     0.965679     0.614093
50217.75    -0.029102     0.488940     0.690020
50218.00     0.233769     0.101345     0.296304
50218.25    -0.165554    -0.009305    -0.863840
50218.50     0.195461     0.349261     0.265502
50218.75     0.253383    -0.170192     0.200506
50219.00     0.206436    -0.677144    -0.251666
50219.25    -0.420966    -0.776800    -1.255503
50219.50     0.007548    -0.134836    -0.584043
50219.75    -0.000254    -0.479608    -0.965776
50220.00    -0.140390    -0.884793    -1.583761
50220.25    -0.524287    -0.792077    -2.606881
50220.50    -0.057714    -0.040101    -2.046630
50220.75    -0.095652    -0.360128    -1.800542
50221.00     0.093749    -0.397287    -2.108456
50221.25     0.095955    -0.140570    -2.993619
50221.50     0.614661     0.553128    -1.883454
50221.75     0.933501     0.253053    -1.551432
50222.00     1.148178    -0.021057    -1.622080
50222.25     1.036519     0.144548    -2.285123
50222.50     1.481722     0.803938    -1.112929
50222.75     1.625443     0.272023    -0.995236
50223.00     1.690896    -0.236288    -1.670257
50223.25     1.329738    -0.209550    -2.504414
50223.50     1.823231     0.225348    -1.862143
50223.75     1.767370    -0.173988    -1.642943
50224.00     1.641794    -0.471331    -1.914981
50224.25     1.071554    -0.205891    -2.864149
50224.50     1.531490     0.376584    -2.001781
50224.75     1.267304    -0.022297    -1.678765
50225.00     1.364926    -0.157048    -2.030665
50225.25     0.942874     0.080751    -2.379855
50225.50     1.246016     0.872149    -1.307596
50225.75     1.160530     0.447166    -0.783978
50226.00     1.243962     0.313058    -0.697863
50226.25     0.712070     0.422854    -1.186889
50226.50     1.072954     1.205461     0.014668
50226.75     1.120655     0.905228     0.240252
50227.00     1.042829     0.492414     0.166802
50227.25     0.644663     0.599795    -0.399239
50227.50     1.101623     1.285934     0.650190
50227.75     1.054843     0.781887     0.763131
50228.00     1.048857     0.346654     0.405076
50228.25     0.788978     0.444938    -0.818442
50228.50     1.298804     0.941083    -0.129534
50228.75     1.174542     0.366827    -0.807418
50229.00     1.284696     0.149265    -1.280220
50229.25     0.926687     0.230078    -3.345318
50229.50     1.313003     0.921613    -2.314313
50229.75     1.138706     0.512292    -2.646613
50230.00     1.013312     0.293344    -2.868845
50230.25     0.464772     0.510896    -4.016496
50230.50     0.840150     1.305243    -3.171704
50230.75     0.714869     0.978357    -3.347025
50231.00     0.432398     0.774506    -2.902168
50231.25    -0.076323     0.803523    -3.741986
50231.50     0.415786     1.424706    -2.271189
50231.75     0.296265     0.981977    -1.578036
50232.00     0.181506     0.682763    -1.146613
50232.25    -0.125887     0.873528    -1.589791
50232.50     0.053573     1.267260     0.058435
50232.75     0.012552     0.772279     0.528668
50233.00    -0.045220     0.369818     0.503752
50233.25    -0.342091     0.531323    -0.046472
50233.50    -0.130173     1.019764     1.164772
50233.75    -0.107548     0.708206     1.465994
50234.00    -0.015166     0.428475     1.069002
50234.25    -0.240492     0.571926     0.148449
50234.50     0.339181     1.160538     1.058107
50234.75     0.330747     0.836230     1.024659
50235.00     0.336041     0.823083     0.986099
50235.25     0.146433     1.113980    -0.532035
50235.50     0.438320     1.771365    -0.344756
50235.75     0.260944     1.513930    -0.457845
50236.00     0.072469     1.428305    -1.100774
50236.25    -0.545605     1.783902    -1.918929
50236.50    -0.390228     2.419666    -0.871135
50236.75    -0.555670     2.113631    -0.444891
50237.00    -0.551148     1.553679    -0.868241
50237.25    -0.992006     1.528735    -1.500484
50237.50    -0.653470     1.894051    -0.819589
50237.75    -0.524071     1.252527    -1.124154
50238.00    -0.674676     0.693786    -1.597965
50238.25    -0.924178     0.678866    -3.161846
50238.50    -0.486684     1.197903    -2.854850
50238.75    -0.575892     0.903379    -3.156237
50239.00    -0.622941     0.655576    -3.601174
50239.25    -1.006052     0.785943    -4.417734
50239.50    -0.420089     1.703944    -3.125226
50239.75    -0.302258     1.400357    -2.552104
50240.00    -0.244970     1.183193    -2.462071
50240.25    -0.385880     1.200273    -2.536289
50240.50     0.086462     1.757185    -1.364248
50240.75     0.256590     1.273034    -1.079777
50241.00     0.452275     0.799863    -1.419392
50241.25     0.248125     0.821684    -2.096988
50241.50     0.686346     1.047225    -0.994325
50241.75     0.789147     0.630299    -1.141108
50242.00     0.583487     0.261520    -1.139247
50242.25     0.210536     0.505045    -2.644058
50242.50     0.522881     0.917087    -2.007812
50242.75     0.521454     0.586276    -1.688723
50243.00     0.712157     0.250655    -2.048310
50243.25     0.606169     0.519478    -2.967034
50243.50     1.033615     1.050252    -1.701018
50243.75     1.070485     0.699388    -1.542735
50244.00     1.034097     0.284007    -1.768269
50244.25     0.746609     0.378789    -2.784173
50244.50     1.168947     0.829354    -2.017729
50244.75     1.241763     0.365123    -2.026586
50245.00     1.009727    -0.000674    -2.082708
50245.25     0.872107    -0.020112    -3.100531
50245.50     1.295516     0.528207    -2.188872
50245.75     1.273258     0.257010    -1.707040
50246.00     1.004935    -0.077480    -2.061406
50246.25     0.710240     0.168010    -2.821985
50246.50     1.047525     0.909225    -1.520675
50246.75     1.229203     0.728736    -1.354245
50247.00     1.233713     0.579158    -1.736677
50247.25     1.002749     0.784476    -2.652387
50247.50     1.560189     1.409288    -1.632290
50247.75     1.545867     1.156530    -1.264296
50248.00     1.649883     0.962871    -1.153961
50248.25     1.306957     1.045796    -2.335637
50248.50     1.478420     1.553872    -1.133195
50248.75     1.451936     1.329182    -0.839819
50249.00     1.216928     1.071704    -1.194918
50249.25     1.028289     1.262305    -1.799841
50249.50     1.320824     1.705737    -0.689490
50249.75     1.289376     1.308201    -0.154649
50250.00     1.090154     0.974226     0.079877
50250.25     0.963137     1.125885    -0.899775
50250.50     1.199886     1.597276    -0.093590
50250.75     1.110275     1.220641    -0.013345
50251.00     0.945703     0.889775    -0.777460
50251.25     0.649329     1.137582    -1.944035
50251.50     0.925972     1.815072    -1.606849
50251.75     0.878487     1.577317    -1.568558
50252.00     0.695559     1.223243    -2.155281
50252.25     0.501551     1.417708    -3.368504
50252.50     0.805419     1.813518    -3.117939
50252.75     0.836734     1.463387    -3.250275
50253.00     0.643794     1.221545    -3.860268
50253.25     0.444385     1.495765    -5.679292
50253.50     0.826620     1.946351    -5.183533
50253.75     0.731322     1.517900    -5.104518
50254.00     0.441881     1.207088    -5.311560
50254.25     0.128985     1.373972    -6.540379
50254.50     0.400385     1.729280    -5.521820
50254.75     0.438360     1.245601    -5.767130
50255.00     0.593089     0.943704    -6.158979
50255.25     0.333853     1.052809    -7.123713
50255.50     0.768233     1.620922    -6.337340
50255.75     0.775655     1.271058    -5.916683
50256.00     0.643716     0.960802    -5.882463
50256.25     0.634196     1.057247    -6.856668
50256.50     1.201217     1.615292    -5.605060
50256.75     1.357743     1.243947    -5.325595
50257.00     1.429664     0.960386    -5.080579
50257.25     1.406940     1.165237    -5.607492
50257.50     1.847963     1.684720    -4.137998
50257.75     1.789354     1.133132    -3.580759
50258.00     2.065388     0.960347    -3.640324
50258.25     1.922881     1.029283    -4.263293
50258.50     2.353561     1.460990    -3.228668
50258.75     2.596309     1.093322    -3.014241
50259.00     2.521181     0.881988    -2.970703
50259.25     2.305071     1.035764    -3.718225
50259.50     2.680077     1.464957    -2.804617
50259.75     2.733892     1.085721    -2.528195
50260.00     2.496164     0.864939    -2.524082
50260.25     2.150033     0.930925    -3.932635
50260.50     2.488068     1.458629    -3.046045
50260.75     2.278084     0.815331    -2.880432
50261.00     2.158117     0.629918    -2.826844
50261.25     2.027761     0.700524    -4.411244
50261.50     2.431541     1.207097    -3.400607
50261.75     2.678400     0.868084    -3.686882
50262.00     2.956023     0.750398    -3.968951
50262.25     2.962231     1.044531    -5.656070
50262.50     3.267428     1.595917    -4.780903
50262.75     3.413141     1.353601    -4.945223
50263.00     3.514832     1.134086    -5.157593
50263.25     3.121507     1.354259    -6.375773
50263.50     3.361777     2.004255    -5.846583
50263.75     3.385634     1.730826    -5.631056
50264.00     3.020112     1.516045    -5.627436
50264.25     2.761982     1.542171    -6.578886
50264.50     3.136666     2.054528    -5.308788
50264.75     2.806399     1.480394    -4.558014
