_LRT_EF_COVERAGE_SRC_SIC_EZ.REGISTRY_ID,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SIC_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.STATE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.POSTAL_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.BVFLAG,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LATITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.LONGITUDE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.COLLECT_MTH_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.SOURCE_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.REF_POINT_CODE,V_LRT_EF_COVERAGE_SRC_SIC_EZ.HDATUM_CODE
110014183766,1531,OR,97301-9330,N,44.882064,-122.963619,,,,
110016653646,0252,OR,97013,Y,45.149999,-122.68,,,,
110016655564,4952,OR,97014,Y,45.399999,-121.53,,,,
110004789131,7533,OR,97222,N,45.452217,-122.641019,,,,
110014183542,5813,OR,97009,Y,45.4318,-122.3415,,,,
110016655608,2034,OR,97116,N,45.524986,-123.073111,,,,
110014182375,5072,OR,97230,N,45.534717,-122.477218,,,,
110000894550,2652,OR,97005,N,45.480282,-122.782721,,,,
110000894550,2673,OR,97005,N,45.480282,-122.782721,,,,
110014182847,4231,OR,97818,Y,45.82,-119.72,,,,
110000901347,4961,OR,97217,N,45.61163,-122.699661,,,,
110014265614,4952,OR,97058-8621,N,45.610658,-121.077286,,,,
110000486563,3089,OR,97013,N,45.255795,-122.704008,,,,
110006661246,5172,OR,97458,N,43.055152,-124.131194,,,,
110016653628,3272,OR,97070,N,45.31017,-122.779463,,,,
110016653619,4952,OR,97321,Y,44.5563,-123.0622,,,,
110016653619,5541,OR,97321,Y,44.5563,-123.0622,,,,
110013721222,5541,OR,97213,Y,45.4759,-122.60769,,,,
110004818733,4231,OR,97034,N,45.399999,-122.7416,,,,
110004792573,7532,OR,97005,N,45.487064,-122.817921,,,,
110016653600,2499,OR,97024,N,45.555935,-122.428446,,,,
110002149041,2873,OR,97203,N,45.624162,-122.780158,,,,
110016655699,4953,OR,97405,N,43.979174,-123.008876,,,,
110002452863,2421,OR,97423,N,43.17,-124.185,,,,
110014176694,4953,OR,97626,Y,42.63,-122.13,,,,
110014176934,8661,OR,97759,Y,44.1728,-121.3253,,,,
110014176989,4953,OR,97031,Y,45.42,-121.31,,,,
110014175917,4952,OR,97394,Y,44.404699,-124.0416,,,,
110007737627,2053,OR,97886,Y,45.807299,-118.3732,,,,
110014175944,4952,OR,97462,Y,43.5283,-123.5321,,,,
110000487731,3421,OR,97224,N,45.417195,-122.749085,,,,
110014176122,4952,OR,97877,Y,44.729999,-118.19,,,,
110004792591,3471,OR,97133,N,44.559517,-123.26834,,,,
110014176186,6515,OR,97882,Y,45.549999,-119.2,,,,
110004778330,3559,OR,97525,N,42.431716,-123.05234,,,,
110000487312,3479,OR,97210,N,45.539432,-122.712476,,,,
110001133586,5093,OR,97123,N,45.537026,-122.95562,,,,
110004778429,3462,OR,97203,N,45.585133,-122.756106,,,,
110004792608,7532,OR,97218,N,45.56264,-122.584077,,,,
110000488936,2038,OR,97914,N,44.031243,-116.957869,,,,
110000488936,4961,OR,97914,N,44.031243,-116.957869,,,,
110004792617,1623,OR,97103,N,46.190891,-123.811092,,,,
110004792617,7538,OR,97103,N,46.190891,-123.811092,,,,
110010151496,4952,OR,97370,N,44.521083,-123.345777,,,,
110000487410,3561,OR,97210,N,45.542898,-122.696715,,,,
110000894541,3295,OR,97217,N,45.615057,-122.712123,,,,
110000487508,3369,OR,972143469,N,45.514882,-122.655692,,,,
110004778624,3499,OR,97402,N,44.127703,-123.182716,,,,
110014176514,7033,OR,97057,N,45.003493,-120.752543,,,,
110016653575,4952,OR,97132,N,45.286095,-122.948511,,,,
110014175720,4952,OR,97112,N,45.146278,-123.968531,,,,
110004778866,3499,OR,97222,N,45.43105,-122.605725,,,,
110014263894,2421,OR,97141,N,45.456061,-123.831846,,,,
110000487241,3322,OR,97206,N,45.462552,-122.615586,,,,
110000487241,3324,OR,97206,N,45.462552,-122.615586,,,,
110014175034,4952,OR,97376,Y,44.492699,-124.0789,,,,
110014263661,4952,OR,97462,N,43.418889,-123.306388,,,,
110014175212,7011,OR,97520,Y,42.071399,-122.5986,,,,
110014175249,7999,OR,97365,Y,44.726399,-124.0583,,,,
110014175418,4952,OR,97818,Y,45.82,-119.72,,,,
110014174516,4952,OR,97138,N,46.030493,-123.926329,,,,
110014174614,4952,OR,97709,N,44.033,-121.1851,,,,
110014174838,4013,OR,97850,N,45.329433,-118.094111,,,,
110014174909,4952,OR,97444,N,42.429311,-124.401452,,,,
110014174909,7011,OR,97444,N,42.429311,-124.401452,,,,
110004777402,4491,OR,97420,N,43.387613,-124.221194,,,,
110014173955,4952,OR,97013,Y,45.2548,-122.7084,,,,
110000901338,1389,OR,97231,N,45.604026,-122.789742,,,,
110000487143,5169,OR,972030158,N,45.607038,-122.766652,,,,
110020517644,7359,OR,97477,N,44.063921,-123.034544,,,,
110014263402,1442,OR,97470,Y,43.0844,-123.15219,,,,
110006661380,4941,OR,97068,N,45.38655,-122.633569,,,,
110006697930,4941,OR,97526,N,42.430777,-123.32082,,,,
110013299260,4941,OR,97496,N,43.116667,-123.416666,,,,
110000533496,4941,OR,970589504,N,45.541389,-121.31361,,,,
110000488473,3295,OR,97469,N,42.973326,-123.341582,,,,
110000488473,1061,OR,97469,N,42.973326,-123.341582,,,,
110000488473,3339,OR,97469,N,42.973326,-123.341582,,,,
110014173802,4911,OR,97447,Y,43.268599,-122.4455,,,,
110014173072,0921,OR,97324,N,44.420364,-123.561419,,,,
110014173125,0921,OR,97016,N,46.169554,-123.490097,,,,
110014173189,0921,OR,97465,N,42.788893,-124.488998,,,,
110014263288,0921,OR,97131,Y,45.43,-123.53,,,,
110010151478,4952,OR,97016,N,46.134778,-123.374083,,,,
110000487250,2951,OR,97208,N,45.562976,-122.740188,,,,
110014172803,4225,OR,97412,Y,44.0195,-123.0314,,,,
110014223517,7629,OR,97210,N,45.54155,-122.710993,,,,
110001653700,3272,OR,97202,N,45.489505,-122.653063,,,,
110001653700,3295,OR,97202,N,45.489505,-122.653063,,,,
110014263064,4952,OR,97415,N,42.147085,-124.352565,,,,
110016653478,1442,OR,97423,Y,43.1184,-124.1181,,,,
110014172251,4952,OR,97065,Y,45.35,-120.41,,,,
110014172313,8331,OR,97443,Y,43.238999,-122.92489,,,,
110014223535,4911,OR,97370,N,44.557102,-123.335044,,,,
110014172377,4952,OR,97103,Y,46.1432,-123.8091,,,,
110014262779,4952,OR,97112,N,45.301314,-123.923229,,,,
110016655948,9711,OR,97146,Y,46.115699,-123.9288,,,,
110014171733,1311,OR,97016,Y,45.979999,-123.3,,,,
110000486741,4961,OR,97051,N,45.911389,-122.82444,,,,
110006696352,4952,OR,97131,N,45.715882,-123.884962,,,,
110009156180,4952,OR,97021,N,45.429083,-121.146777,,,,
110009817207,4952,OR,97502,N,42.434872,-122.891961,,,,
110009816958,4911,OR,97840,N,44.9665,-116.897583,,,,
110014262369,2046,OR,97875,N,45.784238,-119.230409,,,,
110014262421,4952,OR,97624,N,42.54,-121.74,,,,
110014223553,2037,OR,97838,N,45.849505,-119.296432,,,,
110009816878,1044,OR,,N,44.83,-118.2,,,,
110020517626,4212,OR,97408,N,44.149199,-123.070878,,,,
110014224197,2951,OR,97401,Y,44.095799,-123.099,,,,
110014224197,1442,OR,97401,Y,44.095799,-123.099,,,,
110016653423,4952,OR,97830,Y,44.9853,-120.2067,,,,
110010151450,4952,OR,97045,N,45.338194,-122.641,,,,
110014170949,0723,OR,97041,N,45.519615,-121.609082,,,,
110012566712,3469,OR,97031,N,45.660835,-121.590183,,,,
110016656108,4952,OR,97823,Y,45.2306,-120.1898,,,,
110014170477,7011,OR,97369,Y,44.759999,-124.05,,,,
110016656180,2084,OR,97115,N,45.279326,-123.035708,,,,
110014170486,4952,OR,97707,N,43.827555,-121.464563,,,,
110014262207,4952,OR,97738,Y,43.440899,-119.3164,,,,
110014170690,7033,OR,97541,Y,42.6875,-122.6042,,,,
110014169835,4952,OR,97039,Y,45.4853,-120.6957,,,,
110006696263,4952,OR,97009,N,45.409351,-122.313952,,,,
110009816921,4952,OR,97388,Y,44.869999,-124.03,,,,
110014170271,4952,OR,97884,Y,44.439999,-118.16,,,,
110011632643,2435,OR,97463,N,43.618062,-122.134426,,,,
110014169238,4952,OR,97868,Y,45.422699,-118.84829,,,,
110006376705,9199,OR,97413,Y,44.172199,-122.328,,,,
110009816903,4952,OR,97875,N,45.780306,-119.222923,,,,
110014261887,4952,OR,97467,N,43.673389,-124.188888,,,,
110018500558,9199,OR,97424,N,43.788144,-122.968403,,,,
110014169755,7033,OR,97366,N,44.548732,-124.072185,,,,
110014261609,4952,OR,97701,Y,44.09,-121.29,,,,
110004776706,9199,OR,97413,Y,44.1216,-122.2416,,,,
110016656322,4952,OR,97735,Y,43.439999,-121.08,,,,
110014168355,2084,OR,97119,N,45.422954,-123.174912,,,,
110014168408,4952,OR,97429,N,42.970314,-123.163079,,,,
110014168408,8211,OR,97429,N,42.970314,-123.163079,,,,
110014168444,9512,OR,97498,Y,44.281999,-124.107,,,,
110014168541,4952,OR,97128,Y,45.1593,-123.2572,,,,
110004776877,9229,OR,97217,N,45.572573,-122.720142,,,,
110004776886,9621,OR,97504,N,42.368029,-122.877332,,,,
110004776886,4512,OR,97504,N,42.368029,-122.877332,,,,
110004776895,9199,OR,97632,N,42.01308,-121.403341,,,,
110014167800,7011,OR,97013,N,45.266768,-122.730335,,,,
110016656386,1442,OR,97110,Y,45.8828,-123.9484,,,,
110014167917,4952,OR,97459,N,43.538697,-124.126725,,,,
110014167944,4952,OR,97070,Y,45.2986,-122.7699,,,,
110000601509,3295,OR,97469,N,42.958688,-123.361319,,,,
110016656420,7992,OR,97068,N,45.32753,-122.680985,,,,
110014167356,8661,OR,97038,Y,45.1634,-122.53,,,,
110012258528,1442,OR,97054,N,45.940338,-122.853357,,,,
110014261011,7992,OR,97801,Y,45.659999,-118.78,,,,
110018494636,6515,OR,97424,Y,43.838999,-123.0483,,,,
110016651719,4491,OR,97231-2302,N,45.611693,-122.795694,,,,
110016651719,4499,OR,97231-2302,N,45.611693,-122.795694,,,,
110014166703,7992,OR,97113,Y,45.6084,-123.012,,,,
110016656457,5261,OR,97114,N,45.166243,-123.108324,,,,
110014166847,4952,OR,97424,Y,43.7905,-122.9715,,,,
110000488268,4952,OR,97402,N,44.10131,-123.161993,,,,
110014260478,1429,OR,97470,Y,43.090299,-123.3764,,,,
110014165759,4952,OR,97882,Y,45.549999,-119.2,,,,
110014165884,1622,OR,97333,Y,44.539299,-123.2799,,,,
110014165973,9621,OR,97222,Y,45.259999,-122.38,,,,
110016654556,1442,OR,97301,N,44.893093,-122.990409,,,,
110014260209,0182,OR,97148,N,45.373365,-123.192762,,,,
110014164858,6515,OR,97537,N,42.433201,-123.182186,,,,
110016656448,4212,OR,97524,Y,42.4667,-122.8125,,,,
110014164304,7997,OR,97123,N,45.486163,-122.949691,,,,
110004794740,4231,OR,97070,N,45.306111,-122.769816,,,,
110009156313,9511,OR,97470,N,43.1875,-123.382,,,,
110006376723,4911,OR,97345,Y,44.4513,-122.5455,,,,
110006661308,2034,OR,97321,N,44.624993,-123.108441,,,,
110016656527,2421,OR,97448,N,44.171297,-123.195797,,,,
110014163993,1442,OR,97051,N,45.870569,-122.856373,,,,
110001654745,9451,OR,97470,N,43.228343,-123.365846,,,,
110014162921,6515,OR,97141,N,45.429969,-123.82929,,,,
110006517527,4499,OR,97103,N,46.206254,-123.76231,,,,
110006661344,0921,OR,97640,N,43.121944,-120.755277,,,,
110006697805,4941,OR,97321,N,44.633333,-123.166666,,,,
110016656572,1442,OR,97062,N,45.369833,-122.800624,,,,
110014162379,2431,OR,97383,N,44.799933,-122.815486,,,,
110004776323,9229,OR,97401,N,44.052146,-123.089518,,,,
110014162459,4212,OR,97103,N,46.188987,-123.817236,,,,
110004821532,2851,OR,97499,N,43.603747,-123.283333,,,,
110004821532,4952,OR,97499,N,43.603747,-123.283333,,,,
110014259417,5015,OR,97217,N,45.588414,-122.666551,,,,
110014286496,1442,OR,97338,N,44.929709,-123.368866,,,,
110016654486,7539,OR,97601,N,42.194713,-121.795067,,,,
110004807549,7538,OR,97267,N,45.401642,-122.620891,,,,
110004791164,4231,OR,97501,N,42.348097,-122.90115,,,,
110006796093,4212,OR,97401,N,44.058333,-123.116666,,,,
110016654510,4952,OR,97431,N,43.92966,-122.839697,,,,
110016654538,9511,OR,97401,N,44.050416,-123.089681,,,,
110014161780,2084,OR,97371,N,44.934718,-123.228478,,,,
110014161897,3449,OR,97402,Y,44.112499,-123.19159,,,,
110000486643,3255,OR,97030,N,45.512801,-122.414215,,,,
110014161986,2084,OR,97045,N,45.31496,-122.460137,,,,
110006661406,4952,OR,97526,N,42.438101,-123.285679,,,,
110014259088,7032,OR,97375,Y,45.003599,-122.5917,,,,
110014259088,8641,OR,97375,Y,45.003599,-122.5917,,,,
110014161174,9621,OR,97103,Y,46.155,-123.8817,,,,
110006661683,5411,OR,97301,N,44.975193,-123.000895,,,,
110014161398,4151,OR,97071,N,45.154187,-122.831293,,,,
110014160175,2084,OR,97527,Y,42.3316,-123.41079,,,,
110014160193,7033,OR,97417,Y,42.957599,-123.3129,,,,
110014160237,2084,OR,97527,N,42.300601,-123.219191,,,,
110016656652,4231,OR,97503,N,42.421623,-122.851068,,,,
110014130494,5171,OR,97502,N,42.392307,-122.883187,,,,
110014159926,5812,OR,97045,N,45.342109,-122.489343,,,,
110009818732,5146,OR,97146,N,46.163333,-123.921666,,,,
110016654440,8221,OR,97383,Y,44.8307,-122.8224,,,,
110016654477,7011,OR,97730,Y,44.454999,-121.63939,,,,
110014258604,2875,OR,97038,N,45.148124,-122.582621,,,,
110000486849,3479,OR,97062,N,45.386605,-122.777662,,,,
110014258640,4952,OR,97435,Y,43.656599,-123.3379,,,,
110014258285,2411,OR,97402-5419,N,44.058843,-123.143614,,,,
110016656723,4952,OR,97218,N,45.573597,-122.620389,,,,
110014158614,4952,OR,97103,Y,46.169199,-123.57769,,,,
110016654404,6515,OR,97146,Y,46.0998,-123.92959,,,,
110014158847,7991,OR,97838,Y,45.84,-119.28,,,,
110014284880,5813,OR,97124-8043,Y,45.591999,-122.873,,,,
110014284880,4952,OR,97124-8043,Y,45.591999,-122.873,,,,
110014157857,4952,OR,97401,N,44.053805,-123.060728,,,,
110014157900,4952,OR,97470,Y,43.0578,-123.3364,,,,
110006697841,4941,OR,97478,N,44.061235,-122.970654,,,,
110014257749,3446,OR,97401,N,44.057147,-123.100325,,,,
110014156938,7032,OR,97756,N,44.294661,-121.151147,,,,
110006661460,4952,OR,97498,N,44.310719,-123.971547,,,,
110016654324,0182,OR,97601,Y,42.13,-121.45999,,,,
110009818661,4941,OR,97350,Y,44.6916,-122.075,,,,
110014257259,1611,OR,97051,N,45.837515,-122.83821,,,,
110014155494,9512,OR,97065,N,45.66979,-120.832779,,,,
110014155564,5411,OR,97707,N,43.863113,-121.453956,,,,
110004806167,3569,OR,97070,N,45.326268,-122.775288,,,,
110004806194,3731,OR,97467,N,43.705076,-124.10387,,,,
110014156019,4212,OR,97124,N,45.531936,-122.89912,,,,
110014154887,5147,OR,97009,N,45.432702,-122.341111,,,,
110014155127,1442,OR,97739,Y,43.709099,-121.5194,,,,
110014155341,7011,OR,97603,Y,42.2759,-121.8097,,,,
110014276050,8734,OR,97223,N,45.432336,-122.764118,,,,
110016654137,4952,OR,97760,N,44.420547,-121.239789,,,,
110016654146,4952,OR,97730,Y,44.4549,-121.63939,,,,
110014152852,7033,OR,97754-8899,N,44.184688,-120.777848,,,,
110004806559,0851,OR,97392,N,44.717837,-122.942301,,,,
110014151602,1521,OR,97306,Y,44.879199,-123.0667,,,,
110006697486,5561,OR,97128,N,45.18023,-123.230037,,,,
110014151005,1442,OR,97392,N,44.859259,-122.961208,,,,
110002149158,9999,OR,97210,N,45.565443,-122.748331,,,,
110009819786,1611,OR,97817,N,44.596389,-118.481944,,,,
110009819795,1611,OR,97911,Y,43.82,-118.09,,,,
110014150006,2011,OR,97630,Y,42.1854,-120.3775,,,,
110014150373,5032,OR,97229,Y,45.5876,-122.6711,,,,
110014150649,1521,OR,97479,N,43.399432,-123.287209,,,,
110014149974,8361,OR,97701,N,44.087191,-121.243568,,,,
110016653995,5149,OR,97824,Y,45.31,-117.81,,,,
110016654011,4231,OR,97603,N,42.169232,-121.757278,,,,
110014255439,2099,OR,97031,N,45.678233,-121.575608,,,,
110018498865,3672,OR,97124-5021,N,45.53433,-122.933741,,,,
110009156251,4952,OR,97002,N,45.22,-122.8,,,,
110004805596,7539,OR,97214,N,45.513682,-122.665824,,,,
110014148635,4953,OR,97846,N,45.35943,-117.2472,,,,
110004805667,2759,OR,97227,N,45.537797,-122.672517,,,,
110014254699,5411,OR,97641,Y,43.217199,-120.4257,,,,
110014147324,8062,OR,97477,N,44.052409,-123.004177,,,,
110014143550,5171,OR,97624,Y,42.576799,-121.8631,,,,
110004791510,4491,OR,97203,N,45.606859,-122.766543,,,,
110004791510,6512,OR,97203,N,45.606859,-122.766543,,,,
110014222117,4922,OR,97875,Y,45.7905,-119.2272,,,,
110004806096,3451,OR,97527,N,42.423056,-123.32,,,,
110004806121,7219,OR,97223,N,45.441871,-122.779774,,,,
110014141990,5561,OR,97123,N,45.496795,-122.914947,,,,
110014142436,0721,OR,97801,N,45.688251,-118.846174,,,,
110014140330,7514,OR,97218,N,45.589103,-122.592144,,,,
110001657458,2051,OR,97005,N,45.483754,-122.787644,,,,
110004805024,7992,OR,97070,N,45.288989,-122.76562,,,,
110014139672,5411,OR,97862,Y,45.549999,-118.23,,,,
110004805122,7539,OR,97321,N,44.630459,-123.104679,,,,
110014138520,4971,OR,97918,N,43.98188,-117.244263,,,,
110014137923,5171,OR,97015,Y,45.409999,-122.52,,,,
110014137503,5541,OR,97223,N,45.438747,-122.753525,,,,
110006431307,1611,OR,97447,Y,43.371499,-122.9017,,,,
110014222091,3297,OR,97201,Y,45.31,-122.4,,,,
110014135934,5541,OR,97009,Y,45.42,-122.38,,,,
110006697388,5541,OR,97497,Y,42.694299,-123.3968,,,,
110004805444,5085,OR,97402,N,44.058841,-123.149354,,,,
110012287088,5541,OR,97630,Y,42.1734,-120.3461,,,,
110014135756,5541,OR,97843,N,45.501611,-119.835482,,,,
110014250746,5172,OR,97038,N,45.148528,-122.584119,,,,
110014134695,5541,OR,97203,N,45.595899,-122.745397,,,,
110014134908,9221,OR,97401,N,44.054359,-123.09427,,,,
110007740409,5541,OR,97230,N,45.5531,-122.537171,,,,
110004791654,7532,OR,97459,N,43.391691,-124.234682,,,,
110014132768,8211,OR,97520,N,42.190291,-122.688324,,,,
110004804329,7216,OR,97305,N,44.954532,-122.983706,,,,
110004804338,2517,OR,97060,N,45.544515,-122.387696,,,,
110004804365,3731,OR,97420,N,43.37045,-124.016331,,,,
110004791681,2752,OR,97213,N,45.526399,-122.616748,,,,
110014132517,5983,OR,97424,N,43.79958,-123.036076,,,,
110014132633,5541,OR,97731,Y,43.13,-121.4654,,,,
110006431263,7539,OR,97007,Y,45.514899,-122.8629,,,,
110014131572,5541,OR,97734,N,44.545652,-121.240532,,,,
110014131652,5541,OR,97386,N,44.3979,-122.728763,,,,
110014131073,5411,OR,97735,Y,43.439999,-121.08,,,,
110014129727,5541,OR,97060,N,45.545474,-122.394051,,,,
110014130065,4833,OR,97520,Y,42.18,-122.69,,,,
110014130305,5172,OR,97370,N,44.53924,-123.376887,,,,
110004804597,3669,OR,97603,N,42.212692,-121.753007,,,,
110014128979,9221,OR,97301,N,44.899287,-122.968065,,,,
110006115300,1611,OR,97759,Y,44.172699,-121.3252,,,,
110004804631,7539,OR,97232,N,45.530097,-122.664708,,,,
110014248956,5541,OR,97055,N,45.397287,-122.259837,,,,
110014249054,4493,OR,97882,Y,45.549999,-119.2,,,,
110014128452,5172,OR,97470,Y,43.2227,-123.3664,,,,
110014128522,5541,OR,97378,N,45.099496,-123.395229,,,,
110014128559,5541,OR,97538,N,42.294416,-123.612297,,,,
110014127471,5541,OR,97136,Y,45.359999,-123.56,,,,
110006115186,1611,OR,97750,Y,44.5657,-120.1455,,,,
110014126597,5541,OR,97601,Y,42.13,-121.45999,,,,
110014126659,5541,OR,97071,N,45.143729,-122.856034,,,,
110014126695,5541,OR,97103,N,46.188734,-123.815434,,,,
110014126846,5171,OR,97058,N,45.605806,-121.18627,,,,
110004803589,7532,OR,97478,N,44.045739,-122.952849,,,,
110006115202,9199,OR,97812,Y,45.6664,-120.1971,,,,
110014247877,5541,OR,97524,Y,42.469999,-122.81,,,,
110014123849,5141,OR,97425,Y,43.53,-122.02,,,,
110014247494,5411,OR,97886,N,45.818834,-118.425304,,,,
110014247626,5541,OR,97601,Y,42.13,-121.45999,,,,
110014121985,4911,OR,97202,N,45.496025,-122.648305,,,,
110004803909,3491,OR,97402,N,44.045341,-123.162454,,,,
110004803945,4215,OR,97478,N,44.059395,-122.975524,,,,
110004803954,8711,OR,97222,N,45.436679,-122.618407,,,,
110014246477,9199,OR,97028,Y,45.318399,-121.7854,,,,
110014120432,5541,OR,97520,N,42.185345,-122.670496,,,,
110004804016,5999,OR,97217,N,45.559472,-122.706103,,,,
110014119523,9199,OR,97536,N,42.709266,-122.580371,,,,
110004804052,3593,OR,97203,N,45.619631,-122.771426,,,,
110004802740,5171,OR,97141,N,45.454625,-123.834415,,,,
110004802740,5541,OR,97141,N,45.454625,-123.834415,,,,
110014245557,5541,OR,97731,Y,43.13,-121.4654,,,,
110014117348,5541,OR,97850,N,45.325961,-118.090378,,,,
110014244969,5541,OR,97058,Y,45.627299,-121.2145,,,,
110014115402,5541,OR,97108,Y,45.27,-123.81999,,,,
110014221591,5075,OR,97211,N,45.577227,-122.648293,,,,
110014221591,5171,OR,97211,N,45.577227,-122.648293,,,,
110007739171,7538,OR,97227,N,45.534651,-122.673265,,,,
110007739171,4941,OR,97227,N,45.534651,-122.673265,,,,
110014115867,5541,OR,97601,Y,42.046399,-121.8656,,,,
110004802964,3577,OR,97006,N,45.526295,-122.833665,,,,
110014115876,3549,OR,97062,N,45.385853,-122.780331,,,,
110014115992,5541,OR,97504,N,42.351926,-122.875485,,,,
110004803071,7216,OR,97218,N,45.557666,-122.620404,,,,
110006115131,1794,OR,97838,Y,45.8233,-119.2713,,,,
110014244512,5171,OR,97601,N,42.213775,-121.762121,,,,
110014113887,5541,OR,97812,Y,45.6664,-120.1971,,,,
110004803142,5198,OR,97214,N,45.520674,-122.660723,,,,
110014114010,5541,OR,97850,Y,45.2939,-118.0354,,,,
110004791869,7532,OR,97227,N,45.543159,-122.671964,,,,
110014244317,5541,OR,97116,N,45.519661,-123.105844,,,,
110014113468,5541,OR,97031,N,45.710827,-121.54644,,,,
110014244380,5541,OR,97206,N,45.497467,-122.603775,,,,
110004803357,5211,OR,97301,N,44.914526,-122.980039,,,,
110004803400,3449,OR,97030,N,45.501962,-122.42109,,,,
110014111326,5541,OR,97031,N,45.70013,-121.523697,,,,
110004803446,7538,OR,97266,N,45.504479,-122.569075,,,,
110006115159,9199,OR,97016,Y,46.0604,-123.1219,,,,
110004803473,2732,OR,97207,Y,45.5202,-122.68729,,,,
110014244022,5541,OR,97224-7221,N,45.405164,-122.748968,,,,
110004803491,1623,OR,970764755,Y,45.4724,-122.77379,,,,
110004802063,9999,OR,97071,N,45.132571,-122.847882,,,,
110014109829,5541,OR,97128,Y,45.123699,-123.1151,,,,
110014110041,5541,OR,97470,N,43.239818,-123.352845,,,,
110014108768,7538,OR,97301,N,44.946709,-123.037314,,,,
110014108811,7211,OR,97701,N,44.055537,-121.313591,,,,
110014108820,5399,OR,97834,N,44.880206,-117.111477,,,,
110014109062,5541,OR,97501,N,42.316069,-122.862851,,,,
110000488570,3281,OR,97502,N,42.368453,-122.913013,,,,
110010587873,5541,OR,97236,N,45.476548,-122.536868,,,,
110014108045,5983,OR,97202,N,45.49029,-122.648345,,,,
110014108205,5172,OR,97914,N,44.029217,-116.962024,,,,
110014120753,5171,OR,97741,N,44.650092,-121.13034,,,,
110014214304,3273,OR,97526,N,42.430636,-123.318805,,,,
110004802401,5541,OR,97103,N,46.18991,-123.835238,,,,
110014106555,5541,OR,97537,N,42.53844,-123.151877,,,,
110006430638,3499,OR,97128,N,45.192865,-123.209194,,,,
110004802571,5541,OR,97068,N,45.363736,-122.610451,,,,
110004802606,4952,OR,97068,N,45.380146,-122.697134,,,,
110014105226,5172,OR,97350,Y,44.7015,-122.0476,,,,
