-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
CHAT        49718.000    1995     1     1     0
CHAT        52274.750    2001    12    31    18
CHAT     -4590670.912  -275482.993 -4404596.777
50169.00     0.162785     0.066592    -0.364098
50169.25     0.097677     0.099882    -0.321559
50169.50     0.126626     0.173163    -0.213416
50169.75     0.130693     0.096464    -0.262624
50170.00     0.077274     0.063734    -0.285828
50170.25     0.040697     0.063000    -0.344560
50170.50     0.105001     0.108094    -0.300242
50170.75     0.143170     0.007667    -0.389934
50171.00     0.115985    -0.022331    -0.427372
50171.25     0.087398     0.002357    -0.447770
50171.50     0.176219     0.077653    -0.368499
50171.75     0.230233     0.004958    -0.380981
50172.00     0.220858    -0.008046    -0.341932
50172.25     0.211049     0.017656    -0.327022
50172.50     0.304748     0.092536    -0.181433
50172.75     0.360025     0.002099    -0.178859
50173.00     0.342823    -0.018028    -0.103856
50173.25     0.308870    -0.003595    -0.079953
50173.50     0.374516     0.063028     0.064539
50173.75     0.408892    -0.015643     0.041819
50174.00     0.348185    -0.030420     0.011125
50174.25     0.294974    -0.006708    -0.050056
50174.50     0.325027     0.049394     0.000978
50174.75     0.323034    -0.034341    -0.088170
50175.00     0.257286    -0.050080    -0.129886
50175.25     0.202563    -0.038341    -0.224169
50175.50     0.234222     0.018544    -0.175193
50175.75     0.261251    -0.089451    -0.300372
50176.00     0.216456    -0.127280    -0.336722
50176.25     0.204146    -0.100516    -0.383314
50176.50     0.286448    -0.001437    -0.261304
50176.75     0.335877    -0.063178    -0.267448
50177.00     0.333228    -0.060822    -0.226075
50177.25     0.316437     0.003146    -0.236598
50177.50     0.394880     0.113884    -0.074592
50177.75     0.430476     0.050439    -0.165861
50178.00     0.378057     0.056773    -0.187258
50178.25     0.332515     0.081647    -0.293574
50178.50     0.395081     0.149324    -0.240923
50178.75     0.419236     0.042187    -0.357976
50179.00     0.370639     0.014648    -0.395311
50179.25     0.307180     0.006397    -0.476068
50179.50     0.344604     0.040318    -0.362810
50179.75     0.349950    -0.081600    -0.392481
50180.00     0.305901    -0.133973    -0.390358
50180.25     0.253708    -0.137691    -0.479069
50180.50     0.298174    -0.095137    -0.419094
50180.75     0.299288    -0.175845    -0.489328
50181.00     0.218604    -0.184640    -0.545197
50181.25     0.146138    -0.125371    -0.566044
50181.50     0.192337    -0.022126    -0.467686
50181.75     0.206809    -0.045432    -0.515798
50182.00     0.172703    -0.007586    -0.543248
50182.25     0.144152     0.041935    -0.552299
50182.50     0.213380     0.124620    -0.419790
50182.75     0.252307     0.062420    -0.388255
50183.00     0.218911     0.063816    -0.348908
50183.25     0.182690     0.102455    -0.307476
50183.50     0.234734     0.176191    -0.173263
50183.75     0.274536     0.084998    -0.177879
50184.00     0.216754     0.055062    -0.166879
50184.25     0.192308     0.088394    -0.170522
50184.50     0.242660     0.158228    -0.056489
50184.75     0.245782     0.072827    -0.055864
50185.00     0.154414     0.032223    -0.054803
50185.25     0.077218     0.034173    -0.079907
50185.50     0.121434     0.097551     0.074663
50185.75     0.139271     0.019546     0.029283
50186.00     0.069578     0.009335    -0.006695
50186.25     0.015726     0.037061    -0.046756
50186.50     0.051886     0.117823     0.041865
50186.75     0.075605     0.044018     0.008469
50187.00     0.027801     0.047033    -0.000781
50187.25    -0.009004     0.068404    -0.119951
50187.50     0.045140     0.151253    -0.034208
50187.75     0.049172     0.074784    -0.065482
50188.00    -0.020076     0.074815    -0.069052
50188.25    -0.069235     0.097575    -0.120357
50188.50    -0.018432     0.170051    -0.030234
50188.75    -0.014365     0.088141    -0.131284
50189.00    -0.063398     0.084651    -0.155198
50189.25    -0.093440     0.096090    -0.218112
50189.50    -0.029046     0.148660    -0.147153
50189.75     0.007980     0.041529    -0.227278
50190.00    -0.006440     0.007968    -0.256351
50190.25    -0.001807     0.008083    -0.309476
50190.50     0.073830     0.059258    -0.177836
50190.75     0.125540    -0.043482    -0.168319
50191.00     0.104161    -0.054800    -0.116179
50191.25     0.075254    -0.015086    -0.103149
50191.50     0.124452     0.070851     0.048603
50191.75     0.141989    -0.021001     0.033486
50192.00     0.086395    -0.017161     0.069552
50192.25     0.019188     0.031761     0.098843
50192.50     0.041315     0.133979     0.264251
50192.75     0.032530     0.061810     0.239402
50193.00    -0.066844     0.036551     0.252715
50193.25    -0.123654     0.064687     0.222568
50193.50    -0.112664     0.140354     0.328631
50193.75    -0.121145     0.056407     0.280524
50194.00    -0.191964     0.043338     0.249248
50194.25    -0.230989     0.065026     0.146928
50194.50    -0.170133     0.123824     0.172053
50194.75    -0.134842     0.023420     0.047952
50195.00    -0.162738     0.006737    -0.012686
50195.25    -0.173590     0.042180    -0.070805
50195.50    -0.110366     0.139870     0.047445
50195.75    -0.072727     0.084104     0.022515
50196.00    -0.117319     0.074399     0.000734
50196.25    -0.173962     0.105916    -0.063444
50196.50    -0.129193     0.195676     0.022091
50196.75    -0.117312     0.120148    -0.064009
50197.00    -0.200268     0.109199    -0.113238
50197.25    -0.272365     0.120521    -0.204899
50197.50    -0.235086     0.181103    -0.134774
50197.75    -0.209757     0.076806    -0.198495
50198.00    -0.271185     0.058274    -0.217332
50198.25    -0.290448     0.078579    -0.236859
50198.50    -0.221626     0.144596    -0.108068
50198.75    -0.183690     0.068642    -0.141273
50199.00    -0.213139     0.073755    -0.134619
50199.25    -0.242971     0.107799    -0.178228
50199.50    -0.184989     0.169338    -0.051856
50199.75    -0.151296     0.078932    -0.135685
50200.00    -0.186606     0.070419    -0.177328
50200.25    -0.208572     0.080521    -0.269766
50200.50    -0.115396     0.141299    -0.181869
50200.75    -0.056733     0.063571    -0.235188
50201.00    -0.055474     0.073528    -0.229569
50201.25    -0.062478     0.128073    -0.222384
50201.50     0.035311     0.213573    -0.027424
50201.75     0.066771     0.150600    -0.019843
50202.00     0.048443     0.143062     0.012287
50202.25     0.008671     0.174723    -0.040536
50202.50     0.071627     0.261304     0.095693
50202.75     0.107852     0.198213     0.092333
50203.00     0.073027     0.183040     0.099727
50203.25     0.050710     0.204380     0.042914
50203.50     0.113680     0.250964     0.121271
50203.75     0.154051     0.167401     0.039884
50204.00     0.117149     0.138797     0.026112
50204.25     0.086786     0.153624    -0.038609
50204.50     0.146353     0.208358     0.096593
50204.75     0.172897     0.127520     0.048429
50205.00     0.148182     0.107883     0.067335
50205.25     0.116998     0.135064    -0.024771
50205.50     0.180656     0.195849     0.050962
50205.75     0.208542     0.116801    -0.005493
50206.00     0.166283     0.097839    -0.024423
50206.25     0.137237     0.095778    -0.099969
50206.50     0.188838     0.152740    -0.007630
50206.75     0.226385     0.064970    -0.092857
50207.00     0.188160     0.043144    -0.101986
50207.25     0.154811     0.074129    -0.149693
50207.50     0.201760     0.147091    -0.023812
50207.75     0.246291     0.078098    -0.105501
50208.00     0.247386     0.091615    -0.131534
50208.25     0.243117     0.106725    -0.221645
50208.50     0.316844     0.154734    -0.151769
50208.75     0.354956     0.064359    -0.238250
50209.00     0.343427     0.045181    -0.271258
50209.25     0.346673     0.063384    -0.334493
50209.50     0.420639     0.110366    -0.261107
50209.75     0.446380     0.017681    -0.331641
50210.00     0.393505    -0.014043    -0.366928
50210.25     0.343914     0.011489    -0.362554
50210.50     0.362367     0.105174    -0.182150
50210.75     0.339620     0.045474    -0.170136
50211.00     0.246668     0.048307    -0.115487
50211.25     0.175454     0.102381    -0.097942
50211.50     0.201898     0.192119     0.023949
50211.75     0.210964     0.120402    -0.072881
50212.00     0.171149     0.118725    -0.051336
50212.25     0.139187     0.154659    -0.046136
50212.50     0.201909     0.224543     0.119783
50212.75     0.226065     0.148230     0.096501
50213.00     0.202984     0.147960     0.141954
50213.25     0.186719     0.168727     0.122901
50213.50     0.255462     0.246771     0.262051
50213.75     0.282553     0.159175     0.204892
50214.00     0.226011     0.136842     0.184031
50214.25     0.174204     0.143752     0.062960
50214.50     0.199263     0.204905     0.115006
50214.75     0.190194     0.118764     0.002340
50215.00     0.131676     0.083565    -0.077514
50215.25     0.073528     0.104500    -0.151975
50215.50     0.123925     0.157923    -0.045821
50215.75     0.154036     0.064914    -0.146434
50216.00     0.153827     0.040404    -0.163313
50216.25     0.145408     0.073314    -0.177210
50216.50     0.231049     0.174541     0.009682
50216.75     0.270050     0.103230     0.041085
50217.00     0.243097     0.102669     0.071679
50217.25     0.197270     0.135664     0.079587
50217.50     0.255913     0.210639     0.206212
50217.75     0.268094     0.126550     0.168869
50218.00     0.218586     0.090173     0.121907
50218.25     0.165203     0.099472     0.014881
50218.50     0.202762     0.147476     0.042231
50218.75     0.232381     0.046937    -0.061725
50219.00     0.194986     0.006261    -0.149740
50219.25     0.134435    -0.002257    -0.299953
50219.50     0.162638     0.046944    -0.258509
50219.75     0.173854    -0.053890    -0.364413
50220.00     0.125265    -0.071027    -0.421814
50220.25     0.071643    -0.045946    -0.481894
50220.50     0.101728     0.039448    -0.376039
50220.75     0.117399    -0.011964    -0.395933
50221.00     0.040650    -0.000839    -0.374295
50221.25    -0.032521     0.041480    -0.419013
50221.50    -0.010547     0.128968    -0.315602
50221.75     0.008703     0.068048    -0.339100
50222.00    -0.041819     0.075977    -0.317654
50222.25    -0.089142     0.091420    -0.347115
50222.50    -0.052823     0.163848    -0.183495
50222.75    -0.057761     0.055486    -0.201064
50223.00    -0.110162     0.017869    -0.180188
50223.25    -0.145463     0.026617    -0.198049
50223.50    -0.111402     0.085176    -0.052264
50223.75    -0.105962     0.003399    -0.062618
50224.00    -0.148195    -0.003274     0.000475
50224.25    -0.182736     0.070008     0.013319
50224.50    -0.138786     0.177980     0.182782
50224.75    -0.116002     0.120529     0.173851
50225.00    -0.161721     0.121791     0.175675
50225.25    -0.185614     0.181970     0.139981
50225.50    -0.110578     0.260321     0.236821
50225.75    -0.066107     0.173697     0.182641
50226.00    -0.082332     0.166677     0.175100
50226.25    -0.085254     0.189630     0.090456
50226.50    -0.012705     0.261353     0.179772
50226.75     0.011507     0.170876     0.124659
50227.00    -0.035269     0.149227     0.127325
50227.25    -0.064270     0.162073     0.083166
50227.50    -0.028916     0.226461     0.215078
50227.75    -0.015766     0.154772     0.218997
50228.00    -0.100344     0.127748     0.281274
50228.25    -0.180137     0.147041     0.231187
50228.50    -0.154086     0.192294     0.352318
50228.75    -0.163880     0.085607     0.270210
50229.00    -0.227379     0.074016     0.256068
50229.25    -0.277306     0.110940     0.192117
50229.50    -0.224820     0.188525     0.249363
50229.75    -0.203685     0.116819     0.139657
50230.00    -0.224667     0.098819     0.066287
50230.25    -0.227426     0.137685    -0.062856
50230.50    -0.131896     0.253260     0.023358
50230.75    -0.066455     0.196476    -0.067064
50231.00    -0.061330     0.184473    -0.124853
50231.25    -0.050683     0.212433    -0.206954
50231.50     0.042377     0.280385    -0.065894
50231.75     0.095162     0.201708    -0.097303
50232.00     0.079713     0.171024    -0.093270
50232.25     0.072329     0.190095    -0.153592
50232.50     0.147908     0.241664    -0.009486
50232.75     0.173426     0.164117     0.005737
50233.00     0.130154     0.128049     0.028712
50233.25     0.093211     0.145535    -0.016255
50233.50     0.134028     0.213530     0.096796
50233.75     0.122767     0.137341     0.036923
50234.00     0.046944     0.119836    -0.033646
50234.25    -0.014935     0.154407    -0.098356
50234.50     0.006231     0.258938    -0.005610
50234.75    -0.001974     0.194585    -0.030575
50235.00    -0.074276     0.179925    -0.075562
50235.25    -0.112207     0.210926    -0.138013
50235.50    -0.043499     0.279307    -0.061908
50235.75     0.015190     0.203779    -0.087136
50236.00     0.030305     0.185910    -0.106021
50236.25     0.054457     0.209450    -0.162853
50236.50     0.161504     0.273882    -0.070873
50236.75     0.218295     0.195420    -0.103219
50237.00     0.190018     0.169456    -0.154097
50237.25     0.148173     0.175948    -0.237984
50237.50     0.185907     0.229555    -0.135815
50237.75     0.178868     0.134515    -0.153415
50238.00     0.112659     0.076160    -0.235474
50238.25     0.048422     0.086089    -0.314153
50238.50     0.088709     0.156260    -0.199883
50238.75     0.100847     0.113909    -0.172592
50239.00     0.081903     0.129527    -0.142786
50239.25     0.052476     0.195985    -0.133894
50239.50     0.103694     0.296301     0.052870
50239.75     0.113807     0.245054     0.053030
50240.00     0.062842     0.231854     0.069080
50240.25     0.006495     0.238042    -0.006055
50240.50     0.053490     0.317162     0.115542
50240.75     0.053877     0.227630     0.067711
