               ************************************
               *****    GLOBAL ATTRIBUTES    ******
               ************************************
     TITLE                    WIND MFI Key Parameters
     PROJECT                  ISTP>International Solar-Terrestrial Physics
     DISCIPLINE               Space Physics>Magnetospheric Science
     SOURCE_NAME              WIND>Wind Interplanetary Plasma Laboratory
     DATA_TYPE                K0>Key Parameter
     DESCRIPTOR               MFI>Magnetic Fields Investigation
     DATA_VERSION             1
     KPGS_VERSION             V3.2
     PROCESSING_DATE          25-JAN-1997 21:38:53.05
     TEXT                     References:
                              1. Panetta P. (GSFC), GGS WIND MFI Operator's Manual, September 15, 1992.
                              2. Computer Sciences Corporation, Data Format Control Document (DFCD) Between
                              The International Solar-Terrestrial Physics (ISTP) Program Information
                              Processing Division Ground Data Processing System and The ISTP Mission
                              Investigators, CSC/TR-91/6014, 560-1DFD/0190, July 1992.
                              3. Behannon, K. W., International Solar Terrestrial Physics (ISTP) Program
                              Investigator Data Analysis Requirements For WIND and GEOTAIL Spacecraft
                              Magnetometer Experiment, September 1987.
     MODS                     Initial Release 7/12/93
                              Zvar Release 10/24/96
                              Zvar Update  11/12/96
     ADID_REF                 NSSD0141
     LOGICAL_FILE_ID          WI_K0_MFI_00000000_V01
     LOGICAL_SOURCE           WI_K0_MFI
     LOGICAL_SOURCE_DESCR     Wind Magnetic Fields Investigation, Key Parameters
     PI_NAME                  R. Lepping
     PI_AFFILIATION           NASA/GSFC
     MISSION_GROUP            Wind
     INSTRUMENT_TYPE          Magnetic Fields (space)
     TEXT_SUPPLEMENT_1        
               ************************************
               ****  RECORD VARYING VARIABLES  ****
               ************************************
 1. Time, centered
 2. Average of the magnitudes
 3. Magnetic Field, component RMS SQRT(RMSX^2 + RMSY^2 + RMSZ^2)
 4. Radial distance from the earth
 5. Magnetic Field - Cartesian GSM
 6. Wind Position - Cartesian GSM
Epoch                             BF1           RMS          Dist        BX GSM        BY GSM        BZ GSM         X GSM         Y GSM         Z GSM
17-05-1997 18:53:50.381       2.03144      0.233585       184.077       1.23492      -1.33221     -0.882116       183.329     -0.180015       16.5732
17-05-1997 18:55:22.381       1.78075      0.456143       184.073      0.627751      -1.08938      -1.20269       183.326     -0.197686       16.5726
17-05-1997 18:56:54.381       1.86652      0.578348       184.070      0.355955      -1.02497      -1.42596       183.323     -0.215251       16.5719
17-05-1997 18:58:26.381       2.05935      0.647399       184.067      0.661357      -1.20768      -1.43225       183.320     -0.232712       16.5712
17-05-1997 18:59:58.381       2.90218      0.401412       184.064      0.878947      -2.09338      -1.78765       183.316     -0.250065       16.5705
17-05-1997 19:01:30.381       3.01234      0.318754       184.061      0.912781      -2.25341      -1.75442       183.313     -0.267312       16.5698
17-05-1997 19:03:02.381       2.96505      0.606815       184.058       1.43653      -1.94378      -1.61009       183.310     -0.284450       16.5691
17-05-1997 19:04:34.381       2.99469      0.480296       184.055       1.98076      -1.82003      -1.22952       183.307     -0.301479       16.5684
17-05-1997 19:06:06.381       3.00203      0.707156       184.051       1.92168      -1.79505      -1.26637       183.304     -0.318397       16.5676
17-05-1997 19:07:38.381       2.94077      0.827910       184.048       1.17403      -2.22171      -1.28612       183.301     -0.335205       16.5668
17-05-1997 19:09:10.381       2.97853      0.402001       184.045      0.560248      -2.63048      -1.22197       183.298     -0.351902       16.5660
17-05-1997 19:10:42.381       2.71768      0.794596       184.042      0.169009      -2.33190      -1.22633       183.295     -0.368486       16.5652
17-05-1997 19:12:14.381       3.15579       1.00580       184.039       1.56844      -1.99161      -1.59164       183.292     -0.384957       16.5644
17-05-1997 19:13:46.381       3.16213      0.802226       184.036       2.77984     -0.895594     -0.913691       183.288     -0.401314       16.5636
17-05-1997 19:15:18.381       2.78037      0.674577       184.033       1.88124      -1.64222      -1.03711       183.285     -0.417556       16.5627
17-05-1997 19:16:50.381       2.42330      0.354427       184.029     -0.948269      -2.05852     -0.787107       183.282     -0.433682       16.5619
17-05-1997 19:18:22.381       2.39980      0.227413       184.026     -0.970056      -2.05034     -0.754133       183.279     -0.449692       16.5610
17-05-1997 19:19:54.381       2.30533      0.387715       184.023      -1.02297      -1.89185     -0.770274       183.276     -0.465585       16.5601
17-05-1997 19:21:26.381       2.33497      0.370036       184.020      -1.07799      -1.87454     -0.836386       183.273     -0.481361       16.5592
17-05-1997 19:22:58.381       2.43397      0.209223       184.017      -1.15999      -2.01733     -0.699583       183.270     -0.497018       16.5583
17-05-1997 19:24:30.381       2.09154      0.277584       184.014      -1.05126      -1.66778     -0.684533       183.267     -0.512555       16.5574
17-05-1997 19:26:02.381       1.99329      0.279191       184.011     -0.869255      -1.68269     -0.583380       183.264     -0.527973       16.5565
17-05-1997 19:27:34.381       1.84364      0.508770       184.008     -0.822990      -1.54732     -0.449689       183.260     -0.543270       16.5556
17-05-1997 19:29:06.381       2.57169      0.728227       184.004     -0.128932      -2.39005     -0.644232       183.257     -0.558446       16.5546
17-05-1997 19:30:38.381       2.92503      0.380120       184.001      0.302187      -2.79744     -0.736131       183.254     -0.573500       16.5537
17-05-1997 19:32:10.381       2.84521      0.907266       183.998       2.68425     -0.382732      0.117003       183.251     -0.588431       16.5527
17-05-1997 19:33:42.381       3.04611      0.229220       183.995       2.96359     -0.657922      0.113149       183.248     -0.603239       16.5517
17-05-1997 19:35:14.381       2.90333      0.723441       183.992       2.05270      -1.66783     -0.969897       183.245     -0.617923       16.5507
17-05-1997 19:36:46.381       2.97993      0.733133       183.989       2.47493      -1.39135     -0.537024       183.242     -0.632482       16.5497
17-05-1997 19:38:18.381       3.01319      0.232878       183.986       2.78935      -1.03614     -0.419345       183.239     -0.646916       16.5487
17-05-1997 19:39:50.381       3.05727      0.372061       183.982       2.60451      -1.55181     -0.174915       183.236     -0.661225       16.5477
17-05-1997 19:41:22.381       3.17140      0.620942       183.979       2.19089      -2.09655     -0.705025       183.232     -0.675407       16.5467
17-05-1997 19:42:54.381       3.33390      0.148296       183.976       2.15664      -2.36219     -0.930863       183.229     -0.689462       16.5457
17-05-1997 19:44:26.381       3.44071      0.224168       183.973       2.29705      -2.42054     -0.817944       183.226     -0.703390       16.5447
17-05-1997 19:45:58.381       3.58423      0.266337       183.970       2.46832      -2.43361     -0.876495       183.223     -0.717189       16.5436
17-05-1997 19:47:30.381       3.29852      0.232035       183.967       2.53100      -1.88238     -0.957071       183.220     -0.730860       16.5426
17-05-1997 19:49:02.381       2.95557      0.393158       183.964       2.08348      -1.94294     -0.729338       183.217     -0.744401       16.5416
17-05-1997 19:50:34.381       2.61342      0.446121       183.960       1.58859      -1.96266     -0.545348       183.214     -0.757813       16.5405
17-05-1997 19:52:06.381       2.58397      0.376632       183.957       1.41928      -2.01931     -0.673724       183.211     -0.771095       16.5394
17-05-1997 19:53:38.380       2.46426      0.641919       183.954       1.14383      -1.75568      -1.13932       183.208     -0.784245       16.5384
17-05-1997 19:55:10.380       2.80146      0.361221       183.951       1.94097      -1.34147      -1.47375       183.204     -0.797264       16.5373
17-05-1997 19:56:42.380       2.63997      0.521853       183.948       2.10397     -0.853711      -1.26491       183.201     -0.810152       16.5363
17-05-1997 19:58:14.380       2.45621      0.465619       183.945       1.50744      -1.25931      -1.44390       183.198     -0.822907       16.5352
17-05-1997 19:59:46.380       1.73277      0.503876       183.942      0.770894      -1.09208      -1.06784       183.195     -0.835529       16.5341
17-05-1997 20:01:18.380       1.45164      0.562026       183.938      0.335387     -0.731099      -1.07755       183.192     -0.848018       16.5330
17-05-1997 20:02:50.380       1.54134      0.631846       183.935     -0.350720     -0.894792      -1.03224       183.189     -0.860374       16.5320
17-05-1997 20:04:22.380       1.71301      0.348177       183.932     -0.869461     -0.666072      -1.27316       183.186     -0.872595       16.5309
17-05-1997 20:05:54.380       1.88764      0.614314       183.929     -0.892834      -1.50062     -0.402660       183.183     -0.884681       16.5298
17-05-1997 20:07:26.380       1.73145      0.717764       183.926      0.134055      -1.49964     -0.533304       183.180     -0.896633       16.5287
17-05-1997 20:08:58.380       2.10756       1.30609       183.923     0.0168087      -1.01261      -1.32189       183.176     -0.908449       16.5276
17-05-1997 20:10:30.380       2.10878      0.932727       183.920     -0.506760     -0.309523      -1.80465       183.173     -0.920129       16.5265
17-05-1997 20:12:02.380       2.15102      0.427806       183.916      -1.03177      0.510508      -1.76868       183.170     -0.931672       16.5254
17-05-1997 20:13:34.380       2.04335      0.444296       183.913     -0.437104     0.0511099      -1.95153       183.167     -0.943079       16.5244
17-05-1997 20:15:06.380       2.45519       1.14963       183.910      0.826381      -1.09336      -1.68545       183.164     -0.954349       16.5233
17-05-1997 20:16:38.380       2.18436      0.251985       183.907       1.37809      -1.10106      -1.26791       183.161     -0.965482       16.5222
17-05-1997 20:18:10.380       2.22166      0.242872       183.904       1.64848      -1.07027      -1.01739       183.158     -0.976477       16.5211
17-05-1997 20:19:42.380       2.72554      0.829694       183.901       1.98371      -1.37292     -0.969164       183.155     -0.987333       16.5200
17-05-1997 20:21:14.380       2.74863      0.415511       183.898       1.65330      -1.43554      -1.61373       183.152     -0.998051       16.5189
17-05-1997 20:22:46.380       2.64632      0.252417       183.895       1.57404      -1.42382      -1.56750       183.148      -1.00863       16.5178
17-05-1997 20:24:18.380       2.81031      0.434224       183.891       1.81535      -1.57011      -1.41015       183.145      -1.01907       16.5168
17-05-1997 20:25:50.380       3.21466      0.377322       183.888       2.43405      -1.83561      -1.00503       183.142      -1.02937       16.5157
17-05-1997 20:27:22.380       3.02045      0.526492       183.885       2.21566      -1.76250     -0.977626       183.139      -1.03953       16.5146
17-05-1997 20:28:54.380       2.83463      0.151383       183.882       2.12560      -1.60593     -0.957839       183.136      -1.04955       16.5135
17-05-1997 20:30:26.380       2.88014      0.248520       183.879       2.21678      -1.51565      -1.01545       183.133      -1.05943       16.5125
17-05-1997 20:31:58.380       3.17349      0.410615       183.876       2.58099      -1.66640     -0.731976       183.130      -1.06917       16.5114
17-05-1997 20:33:30.380       3.52490      0.150029       183.872       2.99580      -1.81771     -0.356331       183.127      -1.07877       16.5103
17-05-1997 20:35:02.380       3.53664      0.170005       183.869       2.98066      -1.83957     -0.466522       183.123      -1.08822       16.5093
17-05-1997 20:36:34.380       3.74501      0.131821       183.866       3.06633      -2.12325     -0.321275       183.120      -1.09754       16.5082
17-05-1997 20:38:06.380       3.79717      0.182091       183.863       3.17272      -2.01507     -0.510909       183.117      -1.10671       16.5072
17-05-1997 20:39:38.380       3.36629      0.460893       183.860       2.73702      -1.89669     -0.435989       183.114      -1.11574       16.5061
17-05-1997 20:41:10.380       2.86666      0.201060       183.857       2.40044      -1.43579     -0.601609       183.111      -1.12463       16.5051
17-05-1997 20:42:42.380       2.87090      0.197417       183.854       2.45202      -1.45037     -0.322174       183.108      -1.13338       16.5040
17-05-1997 20:44:14.380       2.73220      0.320825       183.850       2.12281      -1.59166     -0.576779       183.105      -1.14198       16.5030
17-05-1997 20:45:46.380       2.85831      0.576149       183.847       1.96950      -1.46506      -1.35247       183.102      -1.15044       16.5020
17-05-1997 20:47:18.380       2.49160      0.222909       183.844       1.54156      -1.11322      -1.60076       183.099      -1.15876       16.5009
17-05-1997 20:48:50.380       2.17808      0.252553       183.841       1.50493     -0.996984      -1.20503       183.095      -1.16694       16.4999
17-05-1997 20:50:22.380       2.13526      0.240393       183.838       1.47697     -0.891423      -1.25200       183.092      -1.17497       16.4989
17-05-1997 20:51:54.380       1.92547      0.159781       183.835       1.36752     -0.829511      -1.06285       183.089      -1.18285       16.4979
17-05-1997 20:53:26.380       1.90310      0.149135       183.832       1.35064     -0.854230      -1.02663       183.086      -1.19060       16.4969
17-05-1997 20:54:58.380       2.19351      0.427052       183.828       1.50763     -0.953355      -1.22982       183.083      -1.19820       16.4959
17-05-1997 20:56:30.380       2.07708      0.502698       183.825       1.48514     -0.875863      -1.11221       183.080      -1.20565       16.4950
17-05-1997 20:58:02.380       2.41320      0.306863       183.822       1.83443      -1.05600      -1.14225       183.077      -1.21296       16.4940
17-05-1997 20:59:34.380       2.45398      0.427999       183.819       1.88490      -1.19011     -0.976081       183.074      -1.22013       16.4930
17-05-1997 21:01:06.380       3.79673      0.428183       183.816       3.22702      -1.95051     -0.266767       183.070      -1.22715       16.4921
