-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
NOUM        49718.000    1995     1     1     0
NOUM        52274.750    2001    12    31    18
NOUM     -5739971.535  1387563.663 -2402123.551
50137.75     0.108833    -0.058861     0.467058
50138.00     0.089527    -0.155377     0.253934
50138.25     0.123942    -0.045627     0.436954
50138.50     0.124812     0.015782     0.162463
50138.75     0.164658     0.035097     0.393247
50139.00     0.134379    -0.051695     0.249772
50139.25     0.177243     0.061232     0.501978
50139.50     0.185027     0.085240     0.293246
50139.75     0.223901     0.088195     0.572964
50140.00     0.220943    -0.015018     0.475726
50140.25     0.263150     0.109524     0.765881
50140.50     0.265455     0.113271     0.525009
50140.75     0.314847     0.081013     0.851644
50141.00     0.274747    -0.058938     0.695661
50141.25     0.285032     0.036088     0.939998
50141.50     0.255821     0.017889     0.636759
50141.75     0.267859    -0.016760     0.898271
50142.00     0.189127    -0.126830     0.712683
50142.25     0.169012    -0.013804     0.848084
50142.50     0.117441     0.012878     0.547750
50142.75     0.114523     0.041174     0.758522
50143.00     0.047801    -0.067504     0.510474
50143.25     0.062530     0.066484     0.691786
50143.50     0.042387     0.073075     0.390191
50143.75     0.067238     0.049146     0.570999
50144.00     0.046115    -0.020534     0.362068
50144.25     0.087517     0.118877     0.529633
50144.50     0.064043     0.151598     0.222633
50144.75     0.107948     0.138754     0.485828
50145.00     0.074503     0.045289     0.276768
50145.25     0.088119     0.166893     0.476570
50145.50     0.065774     0.184051     0.190481
50145.75     0.103999     0.188199     0.502338
50146.00     0.053891     0.060373     0.276522
50146.25     0.072075     0.181812     0.508672
50146.50     0.050467     0.165813     0.143284
50146.75     0.090089     0.173403     0.358315
50147.00     0.064731     0.048064     0.056556
50147.25     0.107990     0.181639     0.264421
50147.50     0.106251     0.150991    -0.026557
50147.75     0.161440     0.133321     0.318215
50148.00     0.125633     0.012285     0.192747
50148.25     0.175586     0.130766     0.527098
50148.50     0.190409     0.117105     0.354820
50148.75     0.266471     0.109071     0.724563
50149.00     0.267677    -0.023800     0.690558
50149.25     0.302586     0.089835     1.072715
50149.50     0.278291     0.074671     0.865916
50149.75     0.317018     0.055945     1.211287
50150.00     0.256908    -0.067763     0.936652
50150.25     0.261479     0.050954     1.140324
50150.50     0.236077     0.039798     0.843776
50150.75     0.250853     0.027072     1.051989
50151.00     0.189605    -0.079368     0.762267
50151.25     0.203987     0.054653     0.925567
50151.50     0.181844     0.081159     0.546236
50151.75     0.214882     0.089090     0.699126
50152.00     0.175018    -0.014572     0.361971
50152.25     0.182215     0.128792     0.500408
50152.50     0.148290     0.147173     0.085325
50152.75     0.167699     0.116175     0.282457
50153.00     0.124344    -0.034204    -0.011682
50153.25     0.124192     0.053915     0.135155
50153.50     0.114502     0.047178    -0.161029
50153.75     0.118007    -0.011069     0.048745
50154.00     0.062801    -0.175696    -0.185661
50154.25     0.093626    -0.124163     0.007083
50154.50     0.123139    -0.116818    -0.222557
50154.75     0.171787    -0.153754     0.001673
50155.00     0.160757    -0.254198    -0.144070
50155.25     0.193041    -0.118060     0.048426
50155.50     0.197357    -0.093915    -0.226701
50155.75     0.216844    -0.076827     0.006133
50156.00     0.176262    -0.160861    -0.225132
50156.25     0.186774    -0.010675    -0.040202
50156.50     0.159674     0.023027    -0.327219
50156.75     0.205332     0.031133    -0.046350
50157.00     0.167108    -0.076853    -0.329883
50157.25     0.189844     0.048053    -0.147509
50157.50     0.190222     0.064835    -0.431574
50157.75     0.244205     0.042763    -0.092558
50158.00     0.224822    -0.078999    -0.232453
50158.25     0.251000     0.014674    -0.023015
50158.50     0.241171     0.004968    -0.248870
50158.75     0.252484    -0.050950     0.000909
50159.00     0.199778    -0.168159    -0.188487
50159.25     0.227826    -0.045212     0.069370
50159.50     0.220021    -0.036860    -0.180469
50159.75     0.263343    -0.018287     0.244306
50160.00     0.240852    -0.110324     0.074553
50160.25     0.292729     0.066105     0.414496
50160.50     0.291257     0.121329     0.197208
50160.75     0.343192     0.143466     0.538725
50161.00     0.304991     0.042543     0.346796
50161.25     0.320007     0.171809     0.553763
50161.50     0.279445     0.175246     0.156805
50161.75     0.297437     0.176234     0.396670
50162.00     0.243167     0.042483     0.136899
50162.25     0.270634     0.145552     0.336915
50162.50     0.249123     0.112891     0.054091
50162.75     0.282009     0.041228     0.363490
50163.00     0.224625    -0.088023     0.109992
50163.25     0.249609     0.011177     0.273313
50163.50     0.228557    -0.007700    -0.026660
50163.75     0.247714    -0.047383     0.262946
50164.00     0.205858    -0.161510     0.094444
50164.25     0.225610    -0.055224     0.359312
50164.50     0.198361    -0.058710     0.077124
50164.75     0.212364    -0.084129     0.387608
50165.00     0.165837    -0.225437     0.130432
50165.25     0.205645    -0.100559     0.317549
50165.50     0.185830    -0.099682    -0.026297
50165.75     0.236219    -0.109969     0.162951
50166.00     0.201291    -0.203257    -0.173035
50166.25     0.244078    -0.079016     0.007344
50166.50     0.247592    -0.061762    -0.289775
50166.75     0.286715    -0.064443    -0.040392
50167.00     0.246485    -0.173827    -0.244831
50167.25     0.261082    -0.060982    -0.081906
50167.50     0.238129    -0.050374    -0.387928
50167.75     0.235823    -0.065515    -0.164193
50168.00     0.169596    -0.147405    -0.306266
50168.25     0.178393    -0.001066    -0.014208
50168.50     0.158512     0.023997    -0.298465
50168.75     0.186414     0.064866     0.065809
50169.00     0.130375    -0.033196    -0.060204
50169.25     0.147431     0.121272     0.244354
50169.50     0.117433     0.112439    -0.093548
50169.75     0.136596     0.114665     0.165931
50170.00     0.102539    -0.014291    -0.022605
50170.25     0.138809     0.105879     0.184398
50170.50     0.138283     0.081116    -0.117350
50170.75     0.183573     0.053382     0.191694
50171.00     0.157184    -0.097078     0.005991
50171.25     0.196215     0.021059     0.225272
50171.50     0.208153     0.021503    -0.038556
50171.75     0.247304     0.000755     0.270321
50172.00     0.246749    -0.114353     0.169605
50172.25     0.283988    -0.021106     0.435720
50172.50     0.287233     0.003075     0.299477
50172.75     0.346064    -0.012708     0.705066
50173.00     0.321468    -0.147578     0.651008
50173.25     0.359252    -0.064137     0.955297
50173.50     0.342607    -0.034594     0.749522
50173.75     0.372654    -0.061747     1.064369
50174.00     0.333882    -0.163658     0.868895
50174.25     0.351919    -0.044804     1.068311
50174.50     0.324071    -0.057486     0.733478
50174.75     0.345395    -0.087655     1.039632
50175.00     0.288371    -0.213055     0.741785
50175.25     0.312062    -0.082397     0.971267
50175.50     0.283893    -0.119404     0.554023
50175.75     0.325578    -0.144404     0.812277
50176.00     0.276598    -0.286741     0.529862
50176.25     0.315604    -0.134693     0.723438
50176.50     0.308529    -0.116830     0.321219
50176.75     0.354972    -0.127696     0.537360
50177.00     0.328249    -0.217213     0.261329
50177.25     0.379304    -0.072258     0.424006
50177.50     0.364205    -0.014151     0.033662
50177.75     0.402317     0.014703     0.269436
50178.00     0.363756    -0.062186     0.028216
50178.25     0.390743     0.047628     0.196429
50178.50     0.361779     0.052691    -0.044742
50178.75     0.400142    -0.006213     0.286004
50179.00     0.340225    -0.093939     0.113800
50179.25     0.348999    -0.003033     0.325891
50179.50     0.301353    -0.021599     0.113075
50179.75     0.308400    -0.083889     0.404432
50180.00     0.241503    -0.223083     0.260677
50180.25     0.253817    -0.137361     0.406925
50180.50     0.232861    -0.147266     0.123528
50180.75     0.256877    -0.150438     0.349714
50181.00     0.212284    -0.273635     0.130811
50181.25     0.240072    -0.132091     0.313822
50181.50     0.218124    -0.104116    -0.005006
50181.75     0.238269    -0.059989     0.214389
50182.00     0.187960    -0.147275    -0.081448
50182.25     0.199159    -0.008780     0.058772
50182.50     0.159859     0.014409    -0.352397
50182.75     0.188773     0.053499    -0.071772
50183.00     0.120574    -0.031448    -0.269355
50183.25     0.124875     0.117405     0.048597
50183.50     0.100852     0.129571    -0.269092
50183.75     0.132499     0.101697     0.089852
50184.00     0.066810    -0.024026    -0.097813
50184.25     0.094816     0.105542     0.142901
50184.50     0.073832     0.108620    -0.103197
50184.75     0.101064     0.065719     0.306894
50185.00     0.038825    -0.048508     0.205531
50185.25     0.061520     0.050020     0.492467
50185.50     0.037772     0.060618     0.246077
50185.75     0.063648     0.036970     0.527161
50186.00     0.031407    -0.070731     0.303101
50186.25     0.062722     0.021437     0.496911
50186.50     0.056596    -0.005486     0.170799
50186.75     0.088900    -0.033640     0.440819
50187.00     0.060632    -0.152290     0.131803
50187.25     0.092313    -0.042800     0.265989
50187.50     0.073393    -0.040582    -0.118587
50187.75     0.113445    -0.041116     0.133348
50188.00     0.077344    -0.137900    -0.097082
50188.25     0.093392     0.000771     0.070085
50188.50     0.059810     0.010783    -0.306060
50188.75     0.073137    -0.018838    -0.116816
50189.00     0.008628    -0.116105    -0.408205
50189.25     0.006828     0.015322    -0.281309
50189.50    -0.028581     0.024564    -0.569203
50189.75    -0.000258     0.003466    -0.289614
50190.00    -0.075580    -0.122373    -0.507460
50190.25    -0.047890    -0.045562    -0.241958
50190.50    -0.073781    -0.052233    -0.455821
50190.75    -0.016090    -0.061757    -0.037849
50191.00    -0.047464    -0.130122    -0.131134
50191.25     0.004276     0.010166     0.206051
50191.50    -0.025394     0.026838    -0.014595
50191.75     0.027189     0.001158     0.416620
50192.00    -0.017077    -0.079632     0.283102
50192.25     0.028123     0.044864     0.611491
50192.50    -0.012675     0.070101     0.303682
50192.75    -0.000315     0.044395     0.628577
50193.00    -0.061015    -0.062578     0.371611
50193.25    -0.030168     0.013904     0.533411
50193.50    -0.077542    -0.000087     0.147277
50193.75    -0.071453    -0.053190     0.288569
50194.00    -0.120750    -0.162997    -0.003645
50194.25    -0.093199    -0.077493     0.035477
50194.50    -0.122554    -0.092745    -0.392675
50194.75    -0.093199    -0.114156    -0.157428
50195.00    -0.120971    -0.207382    -0.422452
50195.25    -0.081963    -0.068441    -0.257804
50195.50    -0.094610    -0.051474    -0.550123
50195.75    -0.059890    -0.005101    -0.225462
50196.00    -0.093853    -0.093787    -0.415562
50196.25    -0.066548     0.034127    -0.218315
50196.50    -0.099540     0.054235    -0.526038
50196.75    -0.069841     0.051618    -0.263604
50197.00    -0.114806    -0.037261    -0.502468
50197.25    -0.108520     0.066406    -0.371362
50197.50    -0.136240     0.043184    -0.666694
50197.75    -0.110295    -0.002026    -0.351218
50198.00    -0.157122    -0.111699    -0.513133
50198.25    -0.137508     0.002713    -0.312778
50198.50    -0.153336     0.005011    -0.603802
50198.75    -0.121395    -0.011877    -0.350196
50199.00    -0.164759    -0.110718    -0.598363
50199.25    -0.139677     0.000112    -0.447969
50199.50    -0.162004     0.007653    -0.749419
50199.75    -0.127359    -0.016604    -0.434159
50200.00    -0.157501    -0.134111    -0.613354
50200.25    -0.121443    -0.020655    -0.434696
50200.50    -0.135565    -0.038806    -0.747805
50200.75    -0.082558    -0.052198    -0.464778
50201.00    -0.083401    -0.125413    -0.582214
50201.25    -0.045521     0.001512    -0.363267
50201.50    -0.054254     0.022695    -0.572007
50201.75    -0.013795     0.047893    -0.188100
50202.00    -0.044997    -0.043959    -0.350345
50202.25    -0.018186     0.078980    -0.213705
50202.50    -0.030213     0.109953    -0.471570
50202.75     0.004496     0.112152    -0.136821
50203.00    -0.026391     0.023389    -0.279508
50203.25    -0.003173     0.117876    -0.074849
50203.50    -0.025059     0.117754    -0.384168
50203.75     0.011640     0.116315    -0.070996
50204.00    -0.015564     0.043158    -0.169586
50204.25    -0.000860     0.142133     0.053158
