-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
ROCK        49718.000    1995     1     1     0
ROCK        52274.750    2001    12    31    18
ROCK     -2533219.884 -4631543.705  3568400.368
50162.25    -1.073016    -0.411235    -1.988761
50162.50    -0.774976    -0.694876    -1.998949
50162.75    -1.072614    -0.027994    -3.178763
50163.00    -1.170613    -0.186205    -1.769840
50163.25    -1.382851    -0.103232    -1.975199
50163.50    -1.194213    -0.421680    -1.338052
50163.75    -1.375701     0.119459    -2.091113
50164.00    -1.464191    -0.162778    -0.229741
50164.25    -1.886840    -0.137646    -0.070916
50164.50    -1.691266    -0.541133     0.708870
50164.75    -1.849449    -0.094668     0.097008
50165.00    -2.023504    -0.425157     1.817947
50165.25    -2.393979    -0.446068     1.678669
50165.50    -2.044005    -0.902497     2.065795
50165.75    -2.200916    -0.465663     0.674369
50166.00    -2.133028    -0.671210     1.363617
50166.25    -2.343533    -0.595983     0.325000
50166.50    -2.019011    -0.872506     0.126234
50166.75    -2.184214    -0.294586    -1.234532
50167.00    -2.127508    -0.424784    -0.401612
50167.25    -2.330787    -0.263593    -1.086484
50167.50    -1.882235    -0.591135    -0.893838
50167.75    -1.823619    -0.094023    -1.680490
50168.00    -1.759061    -0.322432    -0.362402
50168.25    -1.740011    -0.241529    -0.951668
50168.50    -1.198657    -0.671928    -0.604975
50168.75    -1.098345    -0.184576    -1.839049
50169.00    -1.012221    -0.424285    -0.649055
50169.25    -1.042586    -0.411303    -0.834129
50169.50    -0.704155    -0.836240    -0.082568
50169.75    -0.813029    -0.395072    -0.802153
50170.00    -0.954402    -0.560709     0.668559
50170.25    -1.310021    -0.474138     0.600277
50170.50    -1.211850    -0.887877     1.541494
50170.75    -1.447658    -0.420375     0.674778
50171.00    -1.568274    -0.665825     1.973382
50171.25    -1.682741    -0.642897     1.307393
50171.50    -1.356800    -0.934019     0.914131
50171.75    -1.409350    -0.386429    -0.443309
50172.00    -1.474362    -0.423730     0.020421
50172.25    -1.685013    -0.311962    -0.894746
50172.50    -1.481915    -0.603422    -1.029151
50172.75    -1.877246     0.030661    -2.376210
50173.00    -2.204007    -0.029063    -1.304837
50173.25    -2.454272     0.090095    -1.608457
50173.50    -2.210226    -0.194594    -1.339437
50173.75    -2.436281     0.346601    -2.233904
50174.00    -2.628456     0.181852    -0.768749
50174.25    -2.815448     0.273649    -1.096783
50174.50    -2.396828    -0.019300    -0.456250
50174.75    -2.415779     0.455559    -0.955767
50175.00    -2.328914     0.189820     0.480348
50175.25    -2.523093     0.158818     0.384559
50175.50    -2.264572    -0.287571     1.005932
50175.75    -2.339449     0.196005    -0.152318
50176.00    -2.345902     0.061523     0.752745
50176.25    -2.640069     0.053034     0.100216
50176.50    -2.437728    -0.342050     0.113769
50176.75    -2.645106     0.106618    -1.091779
50177.00    -2.849715    -0.069722    -0.324963
50177.25    -3.053428    -0.026710    -1.055924
50177.50    -2.586971    -0.449194    -1.036979
50177.75    -2.637375     0.041833    -2.270258
50178.00    -2.468626    -0.101507    -1.512171
50178.25    -2.522177     0.028331    -2.344785
50178.50    -2.003852    -0.193634    -2.604327
50178.75    -1.971345     0.425817    -3.705104
50179.00    -1.890870     0.294347    -2.779561
50179.25    -2.020579     0.465898    -3.229269
50179.50    -1.660009     0.106921    -2.508227
50179.75    -1.695286     0.561466    -2.761760
50180.00    -1.862922     0.305473    -0.912999
50180.25    -2.178392     0.291981    -0.770190
50180.50    -1.958492    -0.014425    -0.301922
50180.75    -2.159407     0.447801    -0.949448
50181.00    -2.264198     0.266441     0.371033
50181.25    -2.372150     0.283203    -0.295532
50181.50    -1.882683    -0.112752    -0.342826
50181.75    -1.813619     0.226140    -1.532739
50182.00    -1.745534    -0.114562    -0.832139
50182.25    -1.865280    -0.180944    -1.387193
50182.50    -1.459337    -0.620503    -1.026314
50182.75    -1.401403    -0.260869    -1.638221
50183.00    -1.262657    -0.588591    -0.185423
50183.25    -1.237865    -0.642538    -0.405340
50183.50    -0.787569    -1.094618     0.321807
50183.75    -0.849077    -0.640290    -0.302331
50184.00    -0.712911    -0.771233     0.786883
50184.25    -0.711136    -0.710136     0.131447
50184.50    -0.175205    -0.948517     0.099874
50184.75    -0.052378    -0.417689    -0.721491
50185.00     0.022262    -0.490988     0.572115
50185.25     0.013713    -0.367670     0.187999
50185.50     0.456436    -0.702687     0.645325
50185.75     0.337782    -0.240280    -0.127750
50186.00     0.233655    -0.541380     1.452262
50186.25     0.122163    -0.397912     0.600733
50186.50     0.589988    -0.695978     0.521769
50186.75     0.586645    -0.117642    -0.746637
50187.00     0.605628    -0.331543     0.214996
50187.25     0.291723    -0.191801    -0.587155
50187.50     0.679076    -0.541557    -0.616738
50187.75     0.633320     0.006279    -1.691200
50188.00     0.613184    -0.203205    -0.406898
50188.25     0.419309    -0.162192    -0.564860
50188.50     0.866450    -0.561880    -0.092689
50188.75     0.748804    -0.165370    -0.306825
50189.00     0.686632    -0.577144     1.885639
50189.25     0.393862    -0.597883     1.958650
50189.50     0.659411    -0.951818     2.685000
50189.75     0.448205    -0.480257     2.076029
50190.00     0.365323    -0.711025     3.141923
50190.25    -0.056981    -0.571513     2.414460
50190.50     0.299329    -0.901636     2.687632
50190.75     0.134448    -0.322368     1.454808
50191.00    -0.038309    -0.453934     2.238594
50191.25    -0.375499    -0.378397     1.740204
50191.50     0.113119    -0.839534     1.965915
50191.75     0.204814    -0.320683     0.261190
50192.00     0.287371    -0.538857     0.897905
50192.25     0.396076    -0.519232     0.195323
50192.50     1.053390    -0.870297     0.402091
50192.75     1.144061    -0.396349    -0.375054
50193.00     1.278739    -0.554790     0.767989
50193.25     1.216153    -0.560120     0.782841
50193.50     1.771054    -0.955751     1.225094
50193.75     2.007149    -0.471144     0.325827
50194.00     1.988824    -0.669553     1.572064
50194.25     1.732772    -0.632096     1.252972
50194.50     1.988570    -1.001181     1.619731
50194.75     1.823332    -0.444158     0.483137
50195.00     1.641720    -0.567385     1.128377
50195.25     1.403965    -0.475071     0.243745
50195.50     1.726685    -0.821385     0.255873
50195.75     1.507045    -0.271954    -0.962864
50196.00     1.348940    -0.390324     0.034058
50196.25     1.249434    -0.317721    -0.359265
50196.50     1.644106    -0.623790    -0.225612
50196.75     1.488224    -0.139833    -0.990243
50197.00     1.450055    -0.380909     0.608698
50197.25     1.399253    -0.385909     0.746954
50197.50     1.784574    -0.795663     1.538530
50197.75     1.753663    -0.394397     0.962666
50198.00     1.867586    -0.811965     2.500588
50198.25     1.779336    -0.853951     2.052793
50198.50     2.144350    -1.262964     2.422050
50198.75     2.150988    -0.706918     1.255043
50199.00     2.089511    -0.900416     2.186508
50199.25     1.961621    -0.785644     1.277535
50199.50     2.354673    -1.090080     1.359920
50199.75     2.158871    -0.609032     0.369407
50200.00     1.886205    -0.907181     1.707047
50200.25     1.563453    -0.851719     1.159664
50200.50     1.736404    -1.217984     1.450991
50200.75     1.430567    -0.741858     0.405508
50201.00     1.245951    -1.017380     1.209035
50201.25     0.965081    -0.998730     0.484156
50201.50     1.324695    -1.252433     0.161195
50201.75     1.234762    -0.641257    -1.301975
50202.00     1.095560    -0.750025    -0.704566
50202.25     0.818175    -0.612830    -1.503186
50202.50     1.105947    -0.905773    -1.514677
50202.75     0.915602    -0.456706    -2.376116
50203.00     0.667871    -0.721267    -0.912550
50203.25     0.330185    -0.760997    -1.057361
50203.50     0.574226    -1.150071    -0.437162
50203.75     0.454301    -0.757900    -0.987249
50204.00     0.310696    -1.010859     0.601409
50204.25     0.124169    -0.925855     0.165270
50204.50     0.520453    -1.245045     0.650254
50204.75     0.511331    -0.744859    -0.427396
50205.00     0.375990    -0.931264     0.584905
50205.25     0.056889    -0.876568     0.002582
50205.50     0.335133    -1.204668     0.374164
50205.75     0.170894    -0.782292    -0.353623
50206.00     0.072506    -0.990034     0.686644
50206.25    -0.229518    -0.917228     0.360361
50206.50     0.075245    -1.217435     0.627307
50206.75    -0.157707    -0.676847    -0.630963
50207.00    -0.358585    -0.790599     0.243077
50207.25    -0.628937    -0.753023    -0.202686
50207.50    -0.293720    -1.041593    -0.139906
50207.75    -0.496147    -0.576704    -1.308111
50208.00    -0.785963    -0.761120    -0.688678
50208.25    -1.103246    -0.664933    -1.397110
50208.50    -0.861989    -0.926802    -1.299291
50208.75    -0.903531    -0.432892    -2.402816
50209.00    -1.099810    -0.598315    -1.491382
50209.25    -1.476257    -0.513214    -1.989573
50209.50    -1.409175    -0.762838    -1.730742
50209.75    -1.541889    -0.240970    -2.494424
50210.00    -1.661858    -0.376226    -1.310288
50210.25    -1.901336    -0.302151    -1.456580
50210.50    -1.303373    -0.734390    -0.923039
50210.75    -1.130394    -0.335851    -1.496211
50211.00    -1.044670    -0.588608    -0.250911
50211.25    -0.986485    -0.644569    -0.598443
50211.50    -0.500359    -1.071438    -0.075520
50211.75    -0.427489    -0.656532    -0.717434
50212.00    -0.376830    -0.863064     0.044756
50212.25    -0.334777    -0.784705    -0.598655
50212.50     0.208582    -1.162675    -0.390303
50212.75     0.206122    -0.703121    -1.317824
50213.00     0.100684    -0.823974    -0.681989
50213.25    -0.101634    -0.732982    -1.450386
50213.50     0.164141    -1.006526    -1.605869
50213.75    -0.020049    -0.451636    -2.736356
50214.00    -0.134915    -0.549299    -1.882982
50214.25    -0.389136    -0.399537    -2.420291
50214.50    -0.029760    -0.676663    -2.064982
50214.75    -0.163441    -0.250830    -2.518694
50215.00    -0.309625    -0.400055    -1.314825
50215.25    -0.520558    -0.412272    -1.449927
50215.50    -0.252825    -0.771892    -0.747819
50215.75    -0.529800    -0.339649    -1.146463
50216.00    -0.717878    -0.540057     0.155340
50216.25    -0.907629    -0.534549    -0.124101
50216.50    -0.573959    -0.969855     0.412959
50216.75    -0.602329    -0.528967    -0.157004
50217.00    -0.567005    -0.760294     1.192879
50217.25    -0.514732    -0.743095     0.897886
50217.50    -0.096854    -1.042163     1.202511
50217.75     0.032600    -0.603404     0.591278
50218.00     0.030773    -0.739512     1.543157
50218.25    -0.066898    -0.594726     0.950950
50218.50     0.323724    -0.810517     0.893777
50218.75     0.143421    -0.243246    -0.027862
50219.00    -0.104348    -0.286613     0.736790
50219.25    -0.463936    -0.136349     0.448264
50219.50    -0.125746    -0.455119     0.913048
50219.75    -0.225103     0.056321    -0.081811
50220.00    -0.289226    -0.203214     0.996927
50220.25    -0.397631    -0.242684     0.899501
50220.50    -0.049637    -0.650171     1.452393
50220.75    -0.018056    -0.288772     0.612316
50221.00     0.052119    -0.537200     2.013549
50221.25     0.100814    -0.567776     1.632783
50221.50     0.562844    -1.056473     2.414563
50221.75     0.792907    -0.659058     1.247211
50222.00     0.957797    -0.988029     2.353974
50222.25     0.930026    -0.904968     1.664513
50222.50     1.493226    -1.356288     2.179809
50222.75     1.554330    -0.875872     1.522342
50223.00     1.592949    -0.977770     2.362565
50223.25     1.535672    -0.874273     1.806655
50223.50     1.986562    -1.161125     2.225945
50223.75     1.851449    -0.636641     1.352700
50224.00     1.656513    -0.750672     2.490913
50224.25     1.435722    -0.738901     1.873746
50224.50     1.693992    -1.079986     2.131044
50224.75     1.426667    -0.643205     1.488813
50225.00     1.380765    -0.863654     2.408254
50225.25     1.191799    -0.928237     1.973896
50225.50     1.483797    -1.347340     2.206758
50225.75     1.368935    -1.012468     1.469603
50226.00     1.318238    -1.259067     2.463102
50226.25     1.098994    -1.258345     1.726901
50226.50     1.478556    -1.600643     1.716344
50226.75     1.478593    -1.150635     0.837817
50227.00     1.334380    -1.360738     2.270565
50227.25     1.122411    -1.261728     1.841741
50227.50     1.548262    -1.554233     2.411180
50227.75     1.525198    -1.030695     1.516526
50228.00     1.465264    -0.958158     2.208808
50228.25     1.329433    -0.860766     1.991007
50228.50     1.678391    -1.112662     2.455589
50228.75     1.568609    -0.573836     1.504717
50229.00     1.534366    -0.704485     2.265493
50229.25     1.340011    -0.723079     1.796206
50229.50     1.617785    -1.118067     1.930227
50229.75     1.445152    -0.677708     1.106757
50230.00     1.255263    -0.845393     2.009585
50230.25     1.001307    -0.890571     1.474674
50230.50     1.295617    -1.444172     1.958459
50230.75     1.029933    -1.137297     1.348217
50231.00     0.713144    -1.282016     1.927062
50231.25     0.478953    -1.183295     1.120467
50231.50     0.791303    -1.447459     1.083206
50231.75     0.601997    -0.989533     0.155816
50232.00     0.374740    -1.105936     1.143675
50232.25     0.103323    -1.037303     0.632879
50232.50     0.299903    -1.319435     1.015040
50232.75     0.179945    -0.873085     0.303954
50233.00     0.094670    -0.938651     1.117160
50233.25    -0.123017    -0.856986     0.593064
50233.50     0.110423    -1.174163     1.061675
50233.75     0.121695    -0.776149     0.314593
50234.00     0.104432    -0.957361     1.385363
50234.25    -0.049449    -0.924889     1.034758
50234.50     0.389528    -1.319352     1.252120
50234.75     0.517280    -0.902788     0.376220
