-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
SCIP        49718.000    1995     1     1     0
SCIP        52274.750    2001    12    31    18
SCIP     -2556587.402 -4711014.066  3446241.381
50607.25    -0.181125    -0.305941     1.420374
50607.50    -0.151633    -0.256607     1.343766
50607.75    -0.075668    -0.212353     0.709920
50608.00    -0.076793    -0.364852     1.008982
50608.25     0.007894    -0.249467     0.768057
50608.50     0.026452    -0.144222     0.728801
50608.75     0.080151    -0.067489     0.124439
50609.00     0.032284    -0.200550     0.538868
50609.25     0.105088    -0.005560     0.127296
50609.50     0.076741     0.029761     0.369392
50609.75     0.091914     0.103517    -0.240674
50610.00    -0.000034    -0.099595     0.303152
50610.25     0.024810     0.012611    -0.016402
50610.50    -0.077232     0.001181     0.300685
50610.75    -0.076594     0.007693    -0.218629
50611.00    -0.135550    -0.231774     0.309758
50611.25    -0.180405    -0.215722     0.367278
50611.50    -0.278734    -0.250004     0.772536
50611.75    -0.289814    -0.282324     0.478475
50612.00    -0.390981    -0.517337     1.167280
50612.25    -0.450138    -0.490927     1.372696
50612.50    -0.537365    -0.494040     1.859115
50612.75    -0.516005    -0.460667     1.493781
50613.00    -0.474473    -0.542623     1.637176
50613.25    -0.386266    -0.347609     1.158934
50613.50    -0.387259    -0.286206     1.181425
50613.75    -0.352076    -0.206398     0.505278
50614.00    -0.367017    -0.406364     0.924321
50614.25    -0.310373    -0.266762     0.547609
50614.50    -0.358416    -0.275359     0.774808
50614.75    -0.298243    -0.263915     0.181955
50615.00    -0.413438    -0.515154     0.810357
50615.25    -0.349549    -0.420381     0.318421
50615.50    -0.393283    -0.345073     0.327799
50615.75    -0.365490    -0.278526    -0.154358
50616.00    -0.461679    -0.476997     0.560432
50616.25    -0.404493    -0.301261     0.282032
50616.50    -0.436341    -0.253624     0.484806
50616.75    -0.434985    -0.220235     0.090317
50617.00    -0.517790    -0.389305     0.621317
50617.25    -0.484676    -0.211537     0.269097
50617.50    -0.493443    -0.140197     0.250998
50617.75    -0.455982    -0.054850    -0.323054
50618.00    -0.444292    -0.246053     0.118153
50618.25    -0.421090    -0.113484    -0.160819
50618.50    -0.431577    -0.037019    -0.205867
50618.75    -0.365827     0.015296    -0.859180
50619.00    -0.450283    -0.215293    -0.233354
50619.25    -0.459631    -0.140942    -0.329353
50619.50    -0.533896    -0.177902    -0.045235
50619.75    -0.535940    -0.190142    -0.329806
50620.00    -0.580256    -0.406227     0.287670
50620.25    -0.591344    -0.293776     0.278445
50620.50    -0.626795    -0.326385     0.546947
50620.75    -0.628589    -0.252374     0.101244
50621.00    -0.609114    -0.394576     0.518804
50621.25    -0.496200    -0.223825     0.116697
50621.50    -0.473735    -0.156054     0.183221
50621.75    -0.398348    -0.083243    -0.404449
50622.00    -0.404053    -0.283178     0.137166
50622.25    -0.307262    -0.101901    -0.307829
50622.50    -0.265629     0.002799    -0.313060
50622.75    -0.196456     0.039314    -0.675842
50623.00    -0.230119    -0.145452    -0.121548
50623.25    -0.149756    -0.014909    -0.375958
50623.50    -0.178607    -0.014728    -0.083802
50623.75    -0.169648    -0.015823    -0.387036
50624.00    -0.265045    -0.204146     0.211132
50624.25    -0.267495    -0.061675    -0.007109
50624.50    -0.355926    -0.058760     0.216181
50624.75    -0.365248     0.022258    -0.377310
50625.00    -0.512525    -0.191821     0.260396
50625.25    -0.536260    -0.033072     0.046210
50625.50    -0.530690     0.021751     0.142240
50625.75    -0.481599     0.106591    -0.413520
50626.00    -0.539420    -0.118715     0.305634
50626.25    -0.466175    -0.006066     0.098944
50626.50    -0.455078     0.020566     0.227418
50626.75    -0.404564     0.059150    -0.253778
50627.00    -0.377942    -0.084113     0.146840
50627.25    -0.302517    -0.011689     0.048338
50627.50    -0.296799    -0.024348     0.275231
50627.75    -0.268010    -0.023002    -0.133975
50628.00    -0.300415    -0.239886     0.515898
50628.25    -0.296363    -0.138492     0.496125
50628.50    -0.305972    -0.146310     0.832685
50628.75    -0.286661    -0.087640     0.279900
50629.00    -0.330206    -0.291976     0.821981
50629.25    -0.296246    -0.167944     0.637592
50629.50    -0.251408    -0.098890     0.638410
50629.75    -0.197834    -0.026157    -0.038773
50630.00    -0.161568    -0.210699     0.258055
50630.25    -0.029991    -0.083109    -0.195985
50630.50    -0.036603    -0.119174     0.051728
50630.75     0.002515    -0.072272    -0.509443
50631.00    -0.084263    -0.292349     0.171492
50631.25    -0.071094    -0.170916    -0.059496
50631.50    -0.095344    -0.184379     0.258273
50631.75    -0.061589    -0.143988    -0.151360
50632.00    -0.085020    -0.336801     0.432773
50632.25    -0.006936    -0.198167     0.087203
50632.50    -0.011878    -0.161757     0.266957
50632.75     0.048385    -0.067942    -0.407050
50633.00    -0.042998    -0.285172     0.313798
50633.25    -0.058984    -0.137688     0.105695
50633.50    -0.078373    -0.130866     0.287797
50633.75    -0.053628    -0.011687    -0.395020
50634.00    -0.142820    -0.199270     0.205852
50634.25    -0.091443     0.010200    -0.271036
50634.50    -0.093810     0.039425    -0.192314
50634.75    -0.095466     0.056349    -0.526383
50635.00    -0.159732    -0.139682     0.119402
50635.25    -0.183319    -0.003910    -0.036537
50635.50    -0.208760     0.015649     0.304691
50635.75    -0.183925     0.062270    -0.077224
50636.00    -0.258683    -0.130552     0.613177
50636.25    -0.201051    -0.000680     0.111850
50636.50    -0.189380     0.050748     0.375541
50636.75    -0.095587     0.138539    -0.342913
50637.00    -0.143233    -0.043124     0.197250
50637.25    -0.070940     0.109783    -0.191035
50637.50    -0.069891     0.130713     0.011535
50637.75     0.024929     0.234900    -0.760854
50638.00    -0.094405    -0.012228     0.006723
50638.25    -0.045382     0.134456    -0.393456
50638.50    -0.133383     0.091580     0.028896
50638.75    -0.119494     0.108265    -0.292447
50639.00    -0.192271    -0.120318     0.441536
50639.25    -0.187666    -0.038969     0.320096
50639.50    -0.187844    -0.022080     0.601189
50639.75    -0.063439     0.071835     0.002801
50640.00    -0.100379    -0.107949     0.587921
50640.25    -0.048693    -0.019615     0.449066
50640.50    -0.043531     0.048066     0.607374
50640.75     0.027354     0.120720    -0.051313
50641.00    -0.050853    -0.063164     0.480266
50641.25     0.012212     0.053445     0.046889
50641.50    -0.030675     0.072192     0.184041
50641.75     0.032988     0.096966    -0.456659
50642.00    -0.040650    -0.056683    -0.066945
50642.25     0.005779     0.040514    -0.382596
50642.50    -0.045864     0.023320    -0.090887
50642.75     0.055286     0.072794    -0.785882
50643.00     0.009883    -0.125660    -0.211423
50643.25     0.026894    -0.057563    -0.321559
50643.50     0.076961     0.036923    -0.381109
50643.75     0.110366     0.096454    -0.929992
50644.00     0.039328    -0.101253    -0.354790
50644.25     0.051786     0.058788    -0.595402
50644.50     0.088363     0.128599    -0.512202
50644.75     0.085805     0.190585    -0.935429
50645.00     0.023276    -0.049129    -0.154168
50645.25     0.026204     0.057788    -0.334372
50645.50    -0.024438     0.050870     0.037211
50645.75    -0.080847     0.055171    -0.146527
50646.00    -0.091566    -0.150531     0.449804
50646.25    -0.087018    -0.060092     0.215719
50646.50    -0.118301    -0.068561     0.533402
50646.75    -0.109461    -0.087165     0.164109
50647.00    -0.119254    -0.320967     0.725626
50647.25    -0.093679    -0.242016     0.623211
50647.50    -0.053820    -0.171226     0.654665
50647.75    -0.017270    -0.110173     0.228720
50648.00     0.009569    -0.294174     0.722639
50648.25     0.093911    -0.134105     0.459128
50648.50     0.123004    -0.069165     0.623173
50648.75     0.162339    -0.001237     0.128946
50649.00     0.107825    -0.168897     0.699499
50649.25     0.175310    -0.002244     0.354760
50649.50     0.197733     0.051136     0.374665
50649.75     0.247639     0.145079    -0.352973
50650.00     0.203221    -0.042923     0.140710
50650.25     0.276707     0.106603    -0.290882
50650.50     0.229708     0.104848     0.026535
50650.75     0.268474     0.205346    -0.612396
50651.00     0.177882     0.022899    -0.061917
50651.25     0.245980     0.125601    -0.330352
50651.50     0.234475     0.178434    -0.196547
50651.75     0.262416     0.219188    -0.596435
50652.00     0.180937     0.025282     0.044801
50652.25     0.247281     0.143158    -0.236266
50652.50     0.227930     0.126317     0.151049
50652.75     0.260004     0.186598    -0.352364
50653.00     0.228082    -0.003259     0.136706
50653.25     0.227304     0.114378    -0.043440
50653.50     0.235121     0.103006     0.208991
50653.75     0.277715     0.177591    -0.447160
50654.00     0.229340    -0.047436     0.160497
50654.25     0.241254     0.042774     0.000377
50654.50     0.230434     0.041009     0.238211
50654.75     0.227659     0.069602    -0.185092
50655.00     0.150966    -0.157702     0.503687
50655.25     0.176867    -0.065698     0.270525
50655.50     0.140649    -0.062354     0.554083
50655.75     0.180899     0.033504    -0.059101
50656.00     0.154091    -0.152894     0.508247
50656.25     0.276402     0.004582     0.123000
50656.50     0.295514    -0.009185     0.432792
50656.75     0.386494     0.074524    -0.297974
50657.00     0.324296    -0.142793     0.314239
50657.25     0.364722     0.024375    -0.076206
50657.50     0.345902     0.076835     0.018347
50657.75     0.398684     0.173402    -0.685390
50658.00     0.345164     0.011234    -0.178497
50658.25     0.438465     0.218565    -0.715306
50658.50     0.356879     0.222486    -0.419538
50658.75     0.471433     0.337247    -1.149769
50659.00     0.369321     0.172946    -0.538306
50659.25     0.401481     0.330851    -0.869811
50659.50     0.401572     0.369758    -0.740083
50659.75     0.421932     0.394593    -1.203618
50660.00     0.319108     0.225091    -0.618181
50660.25     0.371541     0.383759    -0.949357
50660.50     0.356534     0.427352    -0.746383
50660.75     0.367805     0.449175    -1.187564
50661.00     0.292982     0.238634    -0.619380
50661.25     0.304747     0.342774    -0.785270
50661.50     0.321888     0.342946    -0.679435
50661.75     0.352592     0.338187    -1.048875
50662.00     0.281808     0.108390    -0.469223
50662.25     0.313764     0.254245    -0.714905
50662.50     0.332924     0.244314    -0.616885
50662.75     0.366129     0.280529    -1.102497
50663.00     0.287006     0.041576    -0.418875
50663.25     0.389928     0.173952    -0.785641
50663.50     0.412210     0.184729    -0.531443
50663.75     0.521197     0.294229    -1.127384
50664.00     0.500074     0.133385    -0.648479
50664.25     0.593249     0.282826    -0.958104
50664.50     0.619689     0.313003    -0.833446
50664.75     0.687949     0.379331    -1.349650
50665.00     0.601282     0.152136    -0.653882
50665.25     0.688537     0.313537    -1.050675
50665.50     0.633095     0.318389    -0.769725
50665.75     0.624001     0.306089    -1.144425
50666.00     0.487170     0.076524    -0.405403
50666.25     0.521859     0.210321    -0.649192
50666.50     0.449487     0.211493    -0.282370
50666.75     0.468562     0.266298    -0.753743
50667.00     0.323400     0.039842     0.025460
50667.25     0.328197     0.184369    -0.235505
50667.50     0.238182     0.180030     0.044948
50667.75     0.199560     0.188708    -0.237766
50668.00     0.077255    -0.083454     0.600550
50668.25     0.120138     0.015556     0.480817
50668.50     0.101225    -0.023323     0.906726
50668.75     0.111770    -0.031455     0.541538
50669.00     0.070971    -0.267007     1.209077
50669.25     0.201272    -0.112035     0.786164
50669.50     0.157751    -0.087981     0.998444
50669.75     0.240489     0.026252     0.244637
50670.00     0.155575    -0.086778     0.748499
50670.25     0.260860     0.063106     0.296910
50670.50     0.191314     0.085065     0.521094
50670.75     0.253382     0.183308    -0.174771
50671.00     0.185001    -0.008309     0.322305
50671.25     0.210407     0.096385     0.079157
50671.50     0.127263     0.073366     0.479800
50671.75     0.214509     0.162975    -0.314179
50672.00     0.133835    -0.006253     0.312647
50672.25     0.179710     0.110323     0.002963
50672.50     0.164723     0.192965     0.059748
50672.75     0.242404     0.289392    -0.687771
50673.00     0.132504     0.117328    -0.122309
50673.25     0.211197     0.277280    -0.701345
50673.50     0.115974     0.280787    -0.479029
50673.75     0.079160     0.251514    -0.846214
50674.00    -0.110020    -0.032617     0.063533
50674.25    -0.124519     0.026990    -0.107811
50674.50    -0.235285    -0.060202     0.462794
50674.75    -0.204192    -0.082731     0.127991
50675.00    -0.302517    -0.372444     0.957644
50675.25    -0.236668    -0.316676     0.794821
50675.50    -0.225689    -0.326216     1.090522
50675.75    -0.129512    -0.262261     0.477753
50676.00    -0.126904    -0.442436     0.952001
50676.25     0.029701    -0.260656     0.532242
50676.50     0.076235    -0.129647     0.469284
50676.75     0.224234     0.006891    -0.460446
50677.00     0.159190    -0.087636    -0.074037
50677.25     0.227577     0.091624    -0.510823
