-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
lbch        49718.000    1995     1     1     0
lbch        52274.750    2001    12    31    18
lbch     -2507798.449 -4676370.054  3526890.666
50572.50     1.739432    -1.378946     1.018659
50572.75     1.480054    -0.900004     0.017893
50573.00     1.306337    -0.985314     0.761577
50573.25     0.958487    -0.886027     0.356810
50573.50     1.346819    -1.150233     0.534787
50573.75     1.206415    -0.627674    -0.541541
50574.00     1.102485    -0.705455     0.585342
50574.25     0.854246    -0.604500     0.463288
50574.50     1.326299    -0.893841     0.890451
50574.75     1.131424    -0.424508     0.267489
50575.00     1.042387    -0.621693     1.417536
50575.25     0.847519    -0.654601     1.167236
50575.50     1.214145    -1.044199     1.490428
50575.75     0.899787    -0.625337     0.682424
50576.00     0.686758    -0.801760     1.684266
50576.25     0.305589    -0.705242     1.008889
50576.50     0.493535    -1.032691     1.030484
50576.75     0.225530    -0.614888    -0.014847
50577.00    -0.063174    -0.803192     0.805610
50577.25    -0.347359    -0.786487     0.154757
50577.50    -0.113813    -1.104031     0.146653
50577.75    -0.306729    -0.702846    -1.037612
50578.00    -0.506000    -0.882166    -0.246386
50578.25    -0.758887    -0.910889    -0.650815
50578.50    -0.385943    -1.218182    -0.455157
50578.75    -0.621077    -0.822847    -1.094283
50579.00    -0.774746    -0.936229    -0.089477
50579.25    -0.972796    -0.869254    -0.212246
50579.50    -0.643649    -1.106540     0.010785
50579.75    -0.947178    -0.596481    -0.545617
50580.00    -0.997691    -0.718041     0.725688
50580.25    -1.198212    -0.642904     0.792622
50580.50    -0.907452    -0.870481     1.049557
50580.75    -1.004443    -0.419970     0.623664
50581.00    -0.991995    -0.559169     1.774792
50581.25    -1.041512    -0.567881     1.724151
50581.50    -0.516988    -0.935614     2.013852
50581.75    -0.570091    -0.509069     1.430565
50582.00    -0.426882    -0.657980     2.269282
50582.25    -0.524772    -0.643539     2.266190
50582.50    -0.014461    -0.883462     2.343491
50582.75    -0.008211    -0.402986     1.151984
50583.00    -0.018605    -0.477139     1.973161
50583.25    -0.190998    -0.468201     1.584330
50583.50     0.101898    -0.690081     1.378187
50583.75     0.044543    -0.336247     0.231650
50584.00    -0.055512    -0.506598     1.163263
50584.25    -0.422392    -0.517821     0.743656
50584.50    -0.222203    -0.836159     0.831163
50584.75    -0.251354    -0.503316    -0.112678
50585.00    -0.316430    -0.682761     1.033771
50585.25    -0.610522    -0.686404     0.707861
50585.50    -0.225263    -1.113521     1.486011
50585.75    -0.385086    -0.711301     0.474740
50586.00    -0.583564    -0.853173     1.388162
50586.25    -0.852154    -0.908823     1.171273
50586.50    -0.614666    -1.231033     1.417345
50586.75    -0.913752    -0.820703     0.255728
50587.00    -0.914782    -0.960681     1.259777
50587.25    -1.054188    -0.894541     0.654899
50587.50    -0.685727    -1.225243     1.196191
50587.75    -0.763127    -0.808873     0.294720
50588.00    -0.595024    -0.903823     1.168228
50588.25    -0.672664    -0.812157     0.635350
50588.50    -0.158589    -1.134773     0.947741
50588.75    -0.213874    -0.703526    -0.246357
50589.00    -0.097987    -0.814302     0.826451
50589.25    -0.212834    -0.669938     0.203164
50589.50     0.005508    -0.928189     0.434531
50589.75    -0.181289    -0.480916    -0.612969
50590.00    -0.173527    -0.638466     0.665856
50590.25    -0.223623    -0.613861     0.503382
50590.50    -0.066484    -0.924452     0.831716
50590.75    -0.232598    -0.528728    -0.087605
50591.00    -0.398718    -0.669141     0.996674
50591.25    -0.563302    -0.737912     0.794523
50591.50    -0.204182    -1.086998     1.282554
50591.75    -0.242510    -0.701528     0.595328
50592.00    -0.339488    -0.872237     1.716921
50592.25    -0.533874    -0.962693     1.785647
50592.50    -0.240077    -1.317168     2.145492
50592.75    -0.303370    -1.043733     1.477642
50593.00    -0.320336    -1.211847     2.552091
50593.25    -0.551203    -1.204286     2.377807
50593.50    -0.250392    -1.429946     2.606362
50593.75    -0.371135    -1.037053     1.734902
50594.00    -0.430424    -1.132873     2.325536
50594.25    -0.503317    -1.032783     1.432691
50594.50    -0.070999    -1.233360     1.508830
50594.75     0.054497    -0.769190     0.143355
50595.00    -0.015040    -0.833182     0.746646
50595.25     0.009396    -0.841169     0.269249
50595.50     0.334931    -1.103768     0.446556
50595.75     0.161528    -0.732301    -0.509604
50596.00    -0.119422    -0.811884     0.301251
50596.25    -0.479405    -0.782185    -0.063762
50596.50    -0.522436    -0.990636     0.175813
50596.75    -0.904050    -0.574339    -0.505022
50597.00    -1.203248    -0.627959     0.470130
50597.25    -1.478001    -0.581837     0.432331
50597.50    -1.014899    -0.873258     0.909276
50597.75    -0.967280    -0.446335     0.387832
50598.00    -0.981961    -0.552977     1.175027
50598.25    -1.113403    -0.511103     0.960399
50598.50    -0.725252    -0.813184     1.266600
50598.75    -0.706679    -0.345934     0.284858
50599.00    -0.778518    -0.416629     1.154995
50599.25    -0.888676    -0.390650     0.916383
50599.50    -0.480418    -0.691246     1.338705
50599.75    -0.411489    -0.272575     0.659323
50600.00    -0.373604    -0.343522     1.721121
50600.25    -0.373306    -0.430636     1.907065
50600.50     0.046921    -0.771772     2.479263
50600.75     0.002273    -0.450075     1.845341
50601.00     0.080623    -0.658785     3.164636
50601.25    -0.060960    -0.722143     3.356169
50601.50     0.338120    -1.003715     3.757514
50601.75     0.602773    -0.650691     2.912373
50602.00     0.735682    -0.787021     3.796161
50602.25     0.680605    -0.727738     3.193640
50602.50     1.003692    -0.945493     3.191087
50602.75     0.835587    -0.432413     1.699598
50603.00     0.663843    -0.476427     2.226241
50603.25     0.409086    -0.456553     1.822471
50603.50     0.537794    -0.716123     2.086284
50603.75     0.333222    -0.365624     1.103495
50604.00     0.241922    -0.467517     1.994132
50604.25     0.086636    -0.566922     2.189755
50604.50     0.310354    -0.894282     2.834316
50604.75     0.218637    -0.587007     2.464974
50605.00     0.219571    -0.794259     3.990616
50605.25     0.020781    -0.807454     3.973150
50605.50     0.171226    -1.063781     4.232451
50605.75     0.145183    -0.664132     3.302849
50606.00    -0.056152    -0.685118     4.048782
50606.25    -0.428502    -0.517218     3.249220
50606.50    -0.209487    -0.769561     3.393149
50606.75    -0.346701    -0.328973     2.207422
50607.00    -0.437547    -0.400835     2.816505
50607.25    -0.535842    -0.466463     2.494542
50607.50    -0.127355    -0.782741     2.639489
50607.75    -0.080176    -0.501141     1.678970
50608.00     0.033111    -0.686393     2.392404
50608.25    -0.005170    -0.833841     2.100940
50608.50     0.261097    -1.136696     2.087716
50608.75     0.547013    -0.938259     1.244751
50609.00     0.738877    -1.105862     2.033136
50609.25     0.758164    -1.168200     1.575957
50609.50     1.147573    -1.467392     1.795714
50609.75     1.393556    -1.134907     1.023220
50610.00     1.415102    -1.177448     1.686610
50610.25     1.320780    -1.144993     1.543533
50610.50     1.651493    -1.350689     1.738397
50610.75     1.672370    -0.962687     1.082664
50611.00     1.533699    -0.984552     2.024338
50611.25     1.301069    -0.988691     2.210481
50611.50     1.497399    -1.208247     2.659691
50611.75     1.284657    -0.843609     1.939430
50612.00     0.992463    -0.994590     3.195239
50612.25     0.603023    -1.026304     3.329983
50612.50     0.678826    -1.295246     3.886070
50612.75     0.712064    -0.944139     3.096060
50613.00     0.684610    -0.926635     3.562992
50613.25     0.490925    -0.819908     3.074396
50613.50     0.778349    -1.073469     3.231603
50613.75     0.931776    -0.599420     2.057868
50614.00     1.089091    -0.663646     2.781472
50614.25     1.214822    -0.671280     2.451380
50614.50     1.588284    -1.050346     2.920724
50614.75     1.682741    -0.616676     1.848321
50615.00     1.884918    -0.658685     2.884051
50615.25     1.906642    -0.579773     2.547078
50615.50     2.388765    -0.838750     2.759437
50615.75     2.519463    -0.536515     1.935072
50616.00     2.638608    -0.737530     3.269366
50616.25     2.581265    -0.755800     3.142043
50616.50     2.986507    -1.025347     3.514833
50616.75     3.072300    -0.616969     2.817143
50617.00     3.120103    -0.755058     3.996697
50617.25     3.136148    -0.762937     3.776768
50617.50     3.655911    -1.069208     4.019388
50617.75     3.726720    -0.632992     2.835211
50618.00     3.774764    -0.776030     3.826314
50618.25     3.657830    -0.713214     3.310371
50618.50     3.882792    -0.954671     3.257903
50618.75     3.802777    -0.513009     1.976142
50619.00     3.874068    -0.629115     2.941763
50619.25     3.747285    -0.561564     2.855240
50619.50     3.885058    -0.776101     3.197299
50619.75     3.855759    -0.447051     2.464924
50620.00     3.696980    -0.519581     3.393421
50620.25     3.485639    -0.566713     3.445102
50620.50     3.734429    -0.828651     4.021376
50620.75     3.749112    -0.522908     3.251567
50621.00     3.868205    -0.685252     4.030078
50621.25     3.755239    -0.829785     3.644649
50621.50     3.878666    -1.147543     3.742157
50621.75     3.671186    -0.818826     2.576306
50622.00     3.540636    -0.934713     3.203873
50622.25     3.282163    -1.032658     2.694019
50622.50     3.485243    -1.299325     2.556706
50622.75     3.400739    -1.056282     1.546700
50623.00     3.391355    -1.172211     2.317918
50623.25     3.197696    -1.186085     1.980986
50623.50     3.516770    -1.458364     2.408560
50623.75     3.540631    -1.120690     1.752438
50624.00     3.410446    -1.161916     2.530180
50624.25     3.227362    -1.162008     2.489104
50624.50     3.527074    -1.316294     2.806807
50624.75     3.518446    -0.819541     1.797492
50625.00     3.444931    -0.855525     2.987646
50625.25     3.427020    -0.884876     2.841311
50625.50     3.601016    -1.138171     2.956892
50625.75     3.509121    -0.788089     1.926469
50626.00     3.357791    -0.984503     3.086918
50626.25     3.122398    -1.022679     2.759157
50626.50     3.245164    -1.376665     2.967993
50626.75     3.267410    -1.141624     1.988423
50627.00     3.141662    -1.369915     2.878914
50627.25     2.850273    -1.466264     2.679069
50627.50     3.091582    -1.807265     2.995121
50627.75     3.036673    -1.526714     2.205644
50628.00     3.046278    -1.752300     3.204558
50628.25     2.958150    -1.887113     3.245471
50628.50     3.265945    -2.182030     3.529189
50628.75     3.239693    -1.772130     2.642335
50629.00     3.179338    -1.844797     3.695345
50629.25     2.889550    -1.785094     3.446111
50629.50     3.085372    -2.010679     3.482716
50629.75     3.005090    -1.601991     2.378326
50630.00     2.780644    -1.631037     2.973459
50630.25     2.470531    -1.516254     2.214351
50630.50     2.657817    -1.682529     2.325499
50630.75     2.486373    -1.268953     1.209802
50631.00     2.242452    -1.336686     2.267174
50631.25     2.126187    -1.376885     2.177676
50631.50     2.412420    -1.722226     2.697542
50631.75     2.379540    -1.367399     1.916232
50632.00     2.207827    -1.457604     2.687301
50632.25     2.053457    -1.410867     2.318153
50632.50     2.394315    -1.628916     2.442674
50632.75     2.363856    -1.229688     1.349176
50633.00     2.421212    -1.377079     2.561260
50633.25     2.351434    -1.362741     2.446501
50633.50     2.721651    -1.637026     2.998377
50633.75     2.695021    -1.206488     1.875038
50634.00     2.497542    -1.265092     2.900732
50634.25     2.206783    -1.190357     2.196160
50634.50     2.452990    -1.387654     2.334900
50634.75     2.266991    -0.949152     1.334197
50635.00     2.063950    -1.075677     2.475912
50635.25     1.882042    -1.098725     2.503934
50635.50     2.181303    -1.435837     2.969285
50635.75     1.901546    -1.049698     2.181018
50636.00     1.766917    -1.173847     3.213742
50636.25     1.528023    -1.145403     3.070846
50636.50     1.731160    -1.265523     2.826469
50636.75     1.571420    -0.827404     1.498541
50637.00     1.433868    -0.937369     2.421873
50637.25     1.177926    -0.922114     2.079319
50637.50     1.422856    -1.149417     2.188187
50637.75     1.447343    -0.757486     1.154474
50638.00     1.404072    -0.859661     2.067177
50638.25     1.367485    -0.878551     1.862735
50638.50     1.650531    -1.131519     2.217554
50638.75     1.524861    -0.888853     1.587237
50639.00     1.269071    -1.018549     2.395136
50639.25     1.056082    -1.093892     2.161258
50639.50     1.279590    -1.445078     2.419381
50639.75     0.901068    -1.176703     1.410391
50640.00     0.766286    -1.343976     2.178742
50640.25     0.664675    -1.416825     2.111980
50640.50     0.901216    -1.657731     2.295943
50640.75     0.877567    -1.286947     1.323588
50641.00     0.913407    -1.358107     2.116821
50641.25     0.953587    -1.310795     1.871112
50641.50     1.295511    -1.454152     1.956340
50641.75     1.411006    -1.005739     0.934295
