atp_code,atp_description,country_code,country_description,exports_OCTOBER_2007,exports_SEPTEMBER_2007,exports_YTD_OCTOBER_2007,exports_YTD_OCTOBER_2006,imports_OCTOBER_2007,imports_SEPTEMBER_2007,imports_YTD_OCTOBER_2007,imports_YTD_OCTOBER_2006
06,Flexible Manufacturing,7510,Niger,2550,0,18696,4739,0,0,0,0
08,Aerospace,7510,Niger,32730,27662,1090928,2959099,0,3500,9725,0
01,Biotechnology,7520,Togo,0,0,0,4485,0,0,0,0
02,Life Science,7520,Togo,20235,0,20235,54187,0,0,0,0
03,Opto-Electronics,7520,Togo,0,0,6113,0,0,0,0,0
04,Information & Communications,7520,Togo,57418,30478,364298,2149216,0,0,31237,2823
05,Electronics,7520,Togo,0,0,3193,61490,0,0,0,0
06,Flexible Manufacturing,7520,Togo,0,0,2661,44834,0,0,0,0
08,Aerospace,7520,Togo,4198,0,364493,198016,0,0,0,0
10,Nuclear Technology,7520,Togo,0,0,0,427606,0,0,0,0
01,Biotechnology,7530,Nigeria,0,3772,43260,424084,0,0,0,0
02,Life Science,7530,Nigeria,1629115,713500,9176816,7807856,0,0,15353,4000
03,Opto-Electronics,7530,Nigeria,93355,43455,992692,2734129,0,0,0,0
04,Information & Communications,7530,Nigeria,9074289,8447533,70885951,88100070,0,39916,127371,68935
05,Electronics,7530,Nigeria,87134,385975,6219922,811573,0,0,0,0
06,Flexible Manufacturing,7530,Nigeria,855225,1868567,7841792,4551838,0,0,0,18966
07,Advanced Materials,7530,Nigeria,13575,71834,154059,110390,0,0,0,0
08,Aerospace,7530,Nigeria,1254961,775337,40957549,69927981,0,5000,5000,54817
09,Weapons,7530,Nigeria,0,0,8294,186519,0,0,0,0
10,Nuclear Technology,7530,Nigeria,9000,2520,1005801,1670624,0,0,0,0
02,Life Science,7540,Central African Republic,0,0,90019,104170,0,0,0,34424
03,Opto-Electronics,7540,Central African Republic,0,3540,13595,0,0,0,0,0
04,Information & Communications,7540,Central African Republic,4170,42467,299071,591260,0,0,59252,3000
05,Electronics,7540,Central African Republic,48155,0,146701,112782,0,0,13802,0
06,Flexible Manufacturing,7540,Central African Republic,0,0,24610,0,0,0,0,0
08,Aerospace,7540,Central African Republic,0,4090,57614,40778,0,0,0,3942
09,Weapons,7540,Central African Republic,0,0,0,0,0,0,40590,0
02,Life Science,7550,Gabon,94090,172205,1248779,1571838,0,0,38375,0
03,Opto-Electronics,7550,Gabon,120870,235440,414687,47554,0,0,0,0
04,Information & Communications,7550,Gabon,128855,57564,1411290,3345301,0,0,253000,60463
05,Electronics,7550,Gabon,24462,299425,485664,51225,0,0,0,0
06,Flexible Manufacturing,7550,Gabon,8195,0,123353,252886,0,0,0,0
08,Aerospace,7550,Gabon,23793,94254,840480,355655,0,0,0,0
10,Nuclear Technology,7550,Gabon,0,0,29824,0,0,0,0,0
01,Biotechnology,7560,Chad,0,0,0,6738,0,0,0,0
02,Life Science,7560,Chad,0,3203,166889,20951,0,0,0,0
04,Information & Communications,7560,Chad,31432,419914,1177925,553331,0,0,0,5760
05,Electronics,7560,Chad,0,0,117524,41748,0,0,0,0
06,Flexible Manufacturing,7560,Chad,0,0,31649,34684,0,0,0,0
08,Aerospace,7560,Chad,37495,5391,161541,172361,0,0,0,0
10,Nuclear Technology,7560,Chad,0,0,0,18540,0,0,0,0
02,Life Science,7580,St Helena,0,0,13310,28912,0,0,0,0
04,Information & Communications,7580,St Helena,0,0,100161,3500,4000,8193,65496,214163
05,Electronics,7580,St Helena,0,0,44023,15555,0,18515,18515,109274
08,Aerospace,7580,St Helena,0,0,73226,10387,0,0,0,0
01,Biotechnology,7600,Burkina,0,0,69426,172459,0,0,0,0
02,Life Science,7600,Burkina,0,0,21255,7597,0,0,0,0
03,Opto-Electronics,7600,Burkina,0,6362,25442,0,0,0,0,0
04,Information & Communications,7600,Burkina,198016,25751,2271544,1094236,0,0,0,0
05,Electronics,7600,Burkina,0,0,14554,0,0,0,0,5611
06,Flexible Manufacturing,7600,Burkina,0,0,68272,62719,0,0,0,0
08,Aerospace,7600,Burkina,0,0,14500,59019,0,0,0,0
01,Biotechnology,7610,Benin,0,0,73017,14652,0,0,0,0
02,Life Science,7610,Benin,291004,263539,3332008,384000,0,0,0,0
03,Opto-Electronics,7610,Benin,0,0,9577,2974,0,0,0,0
04,Information & Communications,7610,Benin,37732,4097,773413,1615254,0,0,2166,0
05,Electronics,7610,Benin,3500,0,15075,4233,0,0,0,0
06,Flexible Manufacturing,7610,Benin,0,0,28199,131665,0,0,0,0
02,Life Science,7620,Angola,2383316,1780930,13657641,4422575,0,0,5000,0
03,Opto-Electronics,7620,Angola,697300,0,1394745,104615,0,0,0,0
04,Information & Communications,7620,Angola,1944055,1158596,14238197,19452454,0,0,20376,0
05,Electronics,7620,Angola,9108,4899,206465,302124,0,0,22200,0
06,Flexible Manufacturing,7620,Angola,54352,177460,4270905,2320763,0,0,0,0
07,Advanced Materials,7620,Angola,79560,0,215502,16376,0,0,0,0
08,Aerospace,7620,Angola,2214792,16007456,183629144,447163110,0,0,11906,0
09,Weapons,7620,Angola,0,0,0,196453,0,0,0,0
10,Nuclear Technology,7620,Angola,71793,26653,925728,1952458,0,0,0,0
02,Life Science,7630,Congo (Brazzaville),8215,990105,2424829,1264502,0,0,0,0
03,Opto-Electronics,7630,Congo (Brazzaville),0,0,0,15626,0,0,0,0
04,Information & Communications,7630,Congo (Brazzaville),40479,442612,1617040,1122144,0,0,0,8000
05,Electronics,7630,Congo (Brazzaville),0,0,19414,72416,0,0,41616,0
06,Flexible Manufacturing,7630,Congo (Brazzaville),0,0,308138,90414,0,0,0,29181
07,Advanced Materials,7630,Congo (Brazzaville),0,0,0,26943,0,0,0,0
08,Aerospace,7630,Congo (Brazzaville),35815,316300,1002350,1015758,0,0,0,0
10,Nuclear Technology,7630,Congo (Brazzaville),0,0,25192,2680,0,0,0,0
03,Opto-Electronics,7642,Guinea-Bissau,0,0,18575,5535,0,0,0,0
04,Information & Communications,7642,Guinea-Bissau,15000,24560,411375,248361,0,0,0,0
06,Flexible Manufacturing,7642,Guinea-Bissau,0,0,0,118314,0,0,0,0
08,Aerospace,7642,Guinea-Bissau,0,0,3731,6000,0,0,0,250000
02,Life Science,7643,Cape Verde,14248,8337,482976,22938,0,0,0,0
03,Opto-Electronics,7643,Cape Verde,0,0,11612,0,0,0,0,9244
04,Information & Communications,7643,Cape Verde,7300,4875,99872,334029,0,0,1218129,26739
05,Electronics,7643,Cape Verde,0,0,231326,0,0,0,0,245700
06,Flexible Manufacturing,7643,Cape Verde,0,17046,17046,2222500,0,0,0,11550
07,Advanced Materials,7643,Cape Verde,0,0,0,15099,0,0,0,0
08,Aerospace,7643,Cape Verde,4920,25454,308392,755173,0,0,0,0
02,Life Science,7644,Sao Tome and Principe,0,0,0,0,0,0,10365,7704
03,Opto-Electronics,7644,Sao Tome and Principe,0,0,0,0,0,0,0,2270
04,Information & Communications,7644,Sao Tome and Principe,0,0,59592,1085965,0,0,33515,6282
05,Electronics,7644,Sao Tome and Principe,0,2960,2960,61973,0,0,4736,0
06,Flexible Manufacturing,7644,Sao Tome and Principe,0,0,3064,0,0,0,0,0
08,Aerospace,7644,Sao Tome and Principe,33603,0,122651,112496,0,0,0,0
02,Life Science,7650,Liberia,10736,38300,101459,197656,0,0,0,0
03,Opto-Electronics,7650,Liberia,3900,0,31636,24015,0,0,0,0
04,Information & Communications,7650,Liberia,227526,173455,1985773,2727598,0,0,0,8400
05,Electronics,7650,Liberia,0,0,0,56600,0,0,11378,0
06,Flexible Manufacturing,7650,Liberia,0,180211,465820,111715,0,0,0,0
08,Aerospace,7650,Liberia,0,0,119271,3400,0,0,0,0
02,Life Science,7660,Congo (Kinshasa),17250,0,248749,327329,0,0,0,0
03,Opto-Electronics,7660,Congo (Kinshasa),19070,80000,104765,30509,0,0,0,0
04,Information & Communications,7660,Congo (Kinshasa),1342602,1676042,5837043,2757723,0,0,44210,84689
05,Electronics,7660,Congo (Kinshasa),0,120000,148928,37939,6116,0,6116,178800
06,Flexible Manufacturing,7660,Congo (Kinshasa),0,0,1614059,148607,0,0,0,0
08,Aerospace,7660,Congo (Kinshasa),100660,0,339377,983537,5601,0,5601,1020655
01,Biotechnology,7670,Burundi,3500,0,3500,0,0,0,0,0
02,Life Science,7670,Burundi,0,9400,52883,33196,0,0,0,0
03,Opto-Electronics,7670,Burundi,0,11102,19622,3928,0,0,0,0
04,Information & Communications,7670,Burundi,0,26153,228137,365400,0,0,0,0
05,Electronics,7670,Burundi,0,0,10600,7000,0,0,0,0
08,Aerospace,7670,Burundi,0,50294,107896,105127,0,0,0,0
01,Biotechnology,7690,Rwanda,32750,0,75791,50000,0,0,0,0
02,Life Science,7690,Rwanda,0,23576,239586,35273,0,0,0,0
03,Opto-Electronics,7690,Rwanda,4166,0,10311,173256,0,0,21160,0
04,Information & Communications,7690,Rwanda,113700,114300,2547871,604246,0,0,4269,23960
05,Electronics,7690,Rwanda,0,0,38022,142374,0,0,0,9000
06,Flexible Manufacturing,7690,Rwanda,0,14410,23136,3700,0,0,0,0
07,Advanced Materials,7690,Rwanda,0,0,81621,0,0,0,0,0
08,Aerospace,7690,Rwanda,0,0,20740,16400,0,0,0,0
01,Biotechnology,7700,Somalia,0,0,3016,0,0,0,0,0
02,Life Science,7700,Somalia,0,0,0,4811,0,0,0,0
04,Information & Communications,7700,Somalia,4440,0,147356,407760,0,0,2189,56898
05,Electronics,7700,Somalia,0,0,13693,0,0,0,0,145666
06,Flexible Manufacturing,7700,Somalia,0,0,39788,1799014,0,0,19264,0
01,Biotechnology,7741,Eritrea,0,0,3276,3276,0,0,0,0
02,Life Science,7741,Eritrea,0,0,3619,69083,0,0,0,0
03,Opto-Electronics,7741,Eritrea,0,3360,43360,0,0,0,0,0
04,Information & Communications,7741,Eritrea,33217,0,315634,454045,0,0,0,0
05,Electronics,7741,Eritrea,0,0,0,0,0,0,6513,0
06,Flexible Manufacturing,7741,Eritrea,0,52321,52321,3735,0,0,0,0
08,Aerospace,7741,Eritrea,295448,0,336688,102962,0,0,0,0
02,Life Science,7749,Ethiopia,185565,29302,441647,569443,0,0,0,0
03,Opto-Electronics,7749,Ethiopia,16815,3441,180623,27446,0,0,0,0
04,Information & Communications,7749,Ethiopia,625976,159935,5897642,5271390,0,0,54743,0
05,Electronics,7749,Ethiopia,61017,9028,198901,300255,0,0,0,0
06,Flexible Manufacturing,7749,Ethiopia,8930,225000,925581,63576,0,0,0,0
08,Aerospace,7749,Ethiopia,10218335,857907,19631734,6341772,0,0,0,12000
02,Life Science,7770,Djibouti,0,0,23390,60497,0,0,0,0
03,Opto-Electronics,7770,Djibouti,0,0,77035,0,0,0,0,0
04,Information & Communications,7770,Djibouti,94742,163208,645504,956731,0,0,0,0
05,Electronics,7770,Djibouti,0,0,0,127021,0,0,0,0
06,Flexible Manufacturing,7770,Djibouti,0,0,412800,8278,0,0,0,0
08,Aerospace,7770,Djibouti,41959,64297,305984,270534,0,0,0,0
01,Biotechnology,7780,Uganda,20684,9400,125135,56399,0,0,0,0
02,Life Science,7780,Uganda,717828,93746,1313155,584902,0,0,0,0
03,Opto-Electronics,7780,Uganda,50640,58686,286314,236099,0,0,0,0
04,Information & Communications,7780,Uganda,1305072,1684935,8183218,3981578,0,0,3900,12390
05,Electronics,7780,Uganda,2888,3440,53800,9450,0,0,0,5035
06,Flexible Manufacturing,7780,Uganda,4590,91683,903222,186893,0,0,0,0
07,Advanced Materials,7780,Uganda,40800,12784,81034,0,0,0,0,0
08,Aerospace,7780,Uganda,163656,119154,1704044,940090,0,0,0,0
09,Weapons,7780,Uganda,0,0,41250,0,0,0,0,0
10,Nuclear Technology,7780,Uganda,0,17013,17013,41426,0,0,0,0
01,Biotechnology,7790,Kenya,10635,3115,97981,94855,0,0,0,0
02,Life Science,7790,Kenya,532009,151143,5234581,3536875,0,5100,96562,0
03,Opto-Electronics,7790,Kenya,62453,58571,488177,1109060,0,0,40301,66941
04,Information & Communications,7790,Kenya,2921439,11079667,33503995,18853660,267586,4200,1111556,2665169
05,Electronics,7790,Kenya,48991,145744,1505740,1041006,0,250500,297450,120488
06,Flexible Manufacturing,7790,Kenya,53227,115792,815679,510658,0,0,0,0
07,Advanced Materials,7790,Kenya,61200,13800,742870,11636,0,0,7625,0
08,Aerospace,7790,Kenya,6732224,2162297,257477423,83543150,11010,0,90025,138822
09,Weapons,7790,Kenya,134580,0,134580,136080,0,0,0,0
10,Nuclear Technology,7790,Kenya,0,263029,301744,5460,0,0,0,0
02,Life Science,7800,Seychelles,0,0,178988,14750,0,0,4882,42648
03,Opto-Electronics,7800,Seychelles,0,0,3575,5000,0,0,0,0
04,Information & Communications,7800,Seychelles,109767,171454,599044,506770,0,0,120612,81143
05,Electronics,7800,Seychelles,0,0,8580,29430,0,0,2750,22542
06,Flexible Manufacturing,7800,Seychelles,0,0,0,90396,0,0,0,19208
08,Aerospace,7800,Seychelles,83670,56312,933472,446180,0,0,0,0
04,Information & Communications,7810,British Indian Ocean Territories,0,0,0,8989,0,0,0,0
05,Electronics,7810,British Indian Ocean Territories,0,0,0,7245,0,0,0,0
08,Aerospace,7810,British Indian Ocean Territories,0,0,3748,0,0,0,0,0
10,Nuclear Technology,7810,British Indian Ocean Territories,0,0,0,6609,0,0,0,0
02,Life Science,7830,Tanzania,235127,95510,1119944,438485,0,0,0,13100
03,Opto-Electronics,7830,Tanzania,10000,52063,513225,149798,0,0,0,0
04,Information & Communications,7830,Tanzania,1051106,1068892,13911151,5651111,18000,0,66665,4000
05,Electronics,7830,Tanzania,14423,33106,213854,81618,0,0,0,2400
06,Flexible Manufacturing,7830,Tanzania,6050,115860,213274,503207,0,0,0,0
07,Advanced Materials,7830,Tanzania,0,0,27450,0,0,0,0,0
08,Aerospace,7830,Tanzania,316940,394770,9743800,8070485,8200,0,8200,0
09,Weapons,7830,Tanzania,0,0,4200,0,0,0,0,0
10,Nuclear Technology,7830,Tanzania,0,4943,107074,4300,0,0,0,0
01,Biotechnology,7850,Mauritius,0,0,827101,19722,0,0,0,0
02,Life Science,7850,Mauritius,115805,45129,531790,622840,0,0,21375,0
03,Opto-Electronics,7850,Mauritius,0,0,0,18000,0,0,0,220729
04,Information & Communications,7850,Mauritius,104526,483278,2183377,2355857,421750,16407,666008,433216
05,Electronics,7850,Mauritius,0,2862,103510,449070,0,0,103896,46677
06,Flexible Manufacturing,7850,Mauritius,200300,0,294301,1434408,2218,3674,8457,12379
08,Aerospace,7850,Mauritius,22479,12254,304038,613521,0,2618,2618,247167
01,Biotechnology,7870,Mozambique,0,0,0,3860,0,0,0,0
02,Life Science,7870,Mozambique,90285,25065,297142,0,0,0,0,0
03,Opto-Electronics,7870,Mozambique,0,6845,17140,34700,24298,0,24298,0
04,Information & Communications,7870,Mozambique,156619,377397,3990744,2597483,0,0,5000,0
05,Electronics,7870,Mozambique,0,34445,44938,44900,0,0,0,5075
06,Flexible Manufacturing,7870,Mozambique,9971,0,12971,870178,0,0,0,0
08,Aerospace,7870,Mozambique,213827,627626,2478303,892344,0,0,0,0
10,Nuclear Technology,7870,Mozambique,0,0,342471,0,0,0,0,0
01,Biotechnology,7880,Madagascar,0,0,0,660000,0,0,0,0
02,Life Science,7880,Madagascar,5850,6018,59143,59669,0,0,0,0
03,Opto-Electronics,7880,Madagascar,4236,0,9873,9038,0,0,0,0
04,Information & Communications,7880,Madagascar,176359,311885,1826970,3706247,0,0,0,0
05,Electronics,7880,Madagascar,0,0,0,427735,0,0,0,0
06,Flexible Manufacturing,7880,Madagascar,0,0,46900,371842,0,0,0,0
07,Advanced Materials,7880,Madagascar,0,0,0,61344,0,0,0,0
08,Aerospace,7880,Madagascar,110763,80366,1112597,2335580,0,0,0,0
02,Life Science,7881,Mayotte,0,0,0,3950,0,0,0,0
04,Information & Communications,7890,Comoros,0,0,180772,14823,0,0,0,0
05,Electronics,7890,Comoros,0,0,0,0,0,0,0,2530
08,Aerospace,7890,Comoros,0,2695,2695,0,0,0,0,0
01,Biotechnology,7904,Reunion,0,0,0,23196,0,0,0,0
02,Life Science,7904,Reunion,3903,17000,169664,42666,0,0,0,0
03,Opto-Electronics,7904,Reunion,0,0,153910,12500,0,0,0,0
04,Information & Communications,7904,Reunion,185680,12340,644108,234886,0,0,6131,67472
05,Electronics,7904,Reunion,0,0,93103,2800,0,0,16100,0
07,Advanced Materials,7904,Reunion,0,0,0,0,0,0,0,2706
08,Aerospace,7904,Reunion,0,0,0,0,0,0,104882,0
03,Opto-Electronics,7905,French Southern and Antarctic Lands,0,0,138155,0,0,0,0,0
08,Aerospace,7905,French Southern and Antarctic Lands,0,0,2946,0,0,0,0,0
01,Biotechnology,7910,South Africa,764469,1301963,9440514,7504834,0,4484,107464,55679
02,Life Science,7910,South Africa,9466940,9655901,110733020,100148164,1545437,853448,10317539,8445908
03,Opto-Electronics,7910,South Africa,819745,877704,8765969,10523065,45770,270000,1136059,2117451
04,Information & Communications,7910,South Africa,22887333,34744763,241931512,219738874,1197443,639376,6537338,5860212
05,Electronics,7910,South Africa,2549272,1117732,18684573,13481463,186138,68204,975644,735773
06,Flexible Manufacturing,7910,South Africa,1684215,2338363,19766443,22243976,2100,75436,1462259,1152201
07,Advanced Materials,7910,South Africa,42413,21278,700363,502126,2640,0,5440,9982
08,Aerospace,7910,South Africa,16521796,32937832,189812801,197416976,212833,161497,1997012,1498784
09,Weapons,7910,South Africa,193853,180233,1413007,2146869,330167,79594,2927215,1009507
10,Nuclear Technology,7910,South Africa,140017,55984,1365847,1083648,0,0,3500,23000
02,Life Science,7920,Namibia,1037292,20274,2065960,349072,0,0,0,0
03,Opto-Electronics,7920,Namibia,0,3017,9327,3000,0,0,0,0
04,Information & Communications,7920,Namibia,96117,370034,1559396,619864,0,8939,67672,120725
05,Electronics,7920,Namibia,3859,0,38830,113199,0,0,27840,16764
06,Flexible Manufacturing,7920,Namibia,0,4841,34585,101655,0,0,18505,0
08,Aerospace,7920,Namibia,541828,209305,5583186,850716,0,0,0,0
09,Weapons,7920,Namibia,0,0,31453,0,0,0,0,0
10,Nuclear Technology,7920,Namibia,45690,0,45690,2990,0,0,0,0
02,Life Science,7930,Botswana,58410,12600,262072,280582,0,0,0,0
03,Opto-Electronics,7930,Botswana,0,2625,129790,12747,0,0,0,0
04,Information & Communications,7930,Botswana,283133,98987,6566943,654132,0,0,0,0
05,Electronics,7930,Botswana,0,0,121822,0,0,0,0,0
06,Flexible Manufacturing,7930,Botswana,0,0,22036,0,0,0,0,0
07,Advanced Materials,7930,Botswana,0,0,0,4800,0,0,0,0
08,Aerospace,7930,Botswana,1934499,506163,7443941,1697646,0,0,2600,0
09,Weapons,7930,Botswana,0,0,0,6381,0,0,0,0
10,Nuclear Technology,7930,Botswana,0,0,59397,0,0,0,0,0
01,Biotechnology,7940,Zambia,21441,7750,123610,108177,0,0,0,0
02,Life Science,7940,Zambia,202838,76365,1045534,385822,0,0,18600,8000
03,Opto-Electronics,7940,Zambia,6768,15995,67552,19778,0,0,0,0
04,Information & Communications,7940,Zambia,1295409,555425,7290456,5451347,0,0,10870,0
05,Electronics,7940,Zambia,0,0,52836,265296,0,0,0,0
06,Flexible Manufacturing,7940,Zambia,0,0,91293,3955,0,0,0,0
08,Aerospace,7940,Zambia,169502,100774,1274642,728266,0,0,0,0
09,Weapons,7940,Zambia,0,0,0,70000,0,0,0,0
01,Biotechnology,7950,Swaziland,0,0,96000,0,0,0,0,0
02,Life Science,7950,Swaziland,12669,0,349380,187393,0,0,24000,5000
03,Opto-Electronics,7950,Swaziland,0,0,14916,23661,0,0,24983,4500
04,Information & Communications,7950,Swaziland,2970,34673,354468,708156,0,0,12180,3702
05,Electronics,7950,Swaziland,0,0,180729,274395,0,8775,42295,66063
06,Flexible Manufacturing,7950,Swaziland,0,0,5823,146853,0,0,3611,0
07,Advanced Materials,7950,Swaziland,0,0,61323,10476,0,0,0,0
08,Aerospace,7950,Swaziland,27486,68884,164511,337740,0,0,6000,27040
09,Weapons,7950,Swaziland,8000,10500,46000,31750,0,0,0,0
10,Nuclear Technology,7950,Swaziland,0,0,8976,4707,0,0,0,0
01,Biotechnology,7960,Zimbabwe,0,0,13929,99163,0,0,0,0
02,Life Science,7960,Zimbabwe,48819,69980,296389,521856,0,0,0,0
03,Opto-Electronics,7960,Zimbabwe,4500,0,4500,15530,0,0,0,0
04,Information & Communications,7960,Zimbabwe,182525,129192,1632418,1540091,0,0,0,0
05,Electronics,7960,Zimbabwe,5648,16602,46472,12000,0,0,0,0
06,Flexible Manufacturing,7960,Zimbabwe,0,2850,818370,78518,0,0,0,0
08,Aerospace,7960,Zimbabwe,1052429,899362,5271651,3146547,0,0,0,0
10,Nuclear Technology,7960,Zimbabwe,0,0,0,9600,0,0,0,0
01,Biotechnology,7970,Malawi,0,0,18350,13966,0,0,0,0
02,Life Science,7970,Malawi,40416,5000,203517,74977,0,0,0,0
03,Opto-Electronics,7970,Malawi,6001,0,20546,37716,0,0,0,0
04,Information & Communications,7970,Malawi,437857,209151,4147535,1702921,0,0,0,7410
05,Electronics,7970,Malawi,0,0,68840,18860,0,0,0,21906
06,Flexible Manufacturing,7970,Malawi,0,0,14490,0,0,0,6240,0
08,Aerospace,7970,Malawi,46003,53918,332438,163818,0,0,0,0
02,Life Science,7990,Lesotho,0,0,0,81275,0,0,0,0
03,Opto-Electronics,7990,Lesotho,0,0,5799,0,0,0,0,0
04,Information & Communications,7990,Lesotho,0,0,1110002,55279,0,0,0,0
05,Electronics,7990,Lesotho,0,0,3192,0,0,0,0,0
06,Flexible Manufacturing,7990,Lesotho,0,0,106693,852860,0,0,0,0
08,Aerospace,7990,Lesotho,13818,2733,29084,14628,0,0,0,0
