-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
sni1        49718.000    1995     1     1     0
sni1        52274.750    2001    12    31    18
sni1     -2631346.566 -4646278.982  3477113.259
50588.25     0.220609    -0.030232     0.164320
50588.50     0.183377    -0.022761     0.387664
50588.75     0.261061     0.083042    -0.235090
50589.00     0.140552    -0.095081     0.336811
50589.25     0.235584     0.073741    -0.172207
50589.50     0.201307     0.046202     0.130360
50589.75     0.255426     0.116764    -0.398661
50590.00     0.144465    -0.095772     0.305686
50590.25     0.222339     0.028562    -0.037071
50590.50     0.200016     0.022593     0.309756
50590.75     0.246165     0.087540    -0.179779
50591.00     0.150512    -0.101237     0.469281
50591.25     0.228707     0.017395     0.210281
50591.50     0.160655     0.010565     0.578460
50591.75     0.157531     0.027160     0.169861
50592.00     0.039569    -0.211184     0.886521
50592.25     0.062426    -0.195228     0.850195
50592.50     0.018720    -0.244307     1.197292
50592.75     0.039186    -0.234827     0.890604
50593.00    -0.029806    -0.436320     1.510098
50593.25     0.069277    -0.363867     1.263660
50593.50     0.020666    -0.378812     1.518785
50593.75     0.082982    -0.346287     1.032023
50594.00     0.077482    -0.455119     1.421553
50594.25     0.261018    -0.235190     0.795478
50594.50     0.249648    -0.185119     0.864296
50594.75     0.361954    -0.003798     0.041189
50595.00     0.352871    -0.095178     0.402526
50595.25     0.465322     0.066955    -0.089702
50595.50     0.445289     0.094291     0.093028
50595.75     0.491312     0.203118    -0.464069
50596.00     0.435782     0.040027     0.096845
50596.25     0.514257     0.167300    -0.238128
50596.50     0.439492     0.164780     0.114547
50596.75     0.413380     0.174099    -0.205314
50597.00     0.291727    -0.045759     0.445793
50597.25     0.299663     0.016987     0.235759
50597.50     0.188882    -0.020836     0.596118
50597.75     0.139316    -0.011676     0.206237
50598.00     0.053190    -0.152262     0.747295
50598.25     0.100465    -0.039357     0.435264
50598.50     0.040839    -0.047663     0.744341
50598.75     0.054180     0.054420     0.157635
50599.00    -0.043752    -0.107631     0.781058
50599.25    -0.016487     0.004173     0.471496
50599.50    -0.086414    -0.011686     0.773375
50599.75    -0.115700     0.020993     0.301419
50600.00    -0.244759    -0.199726     0.906201
50600.25    -0.201041    -0.199822     0.746551
50600.50    -0.281012    -0.239919     1.093539
50600.75    -0.263312    -0.221368     0.679394
50601.00    -0.367397    -0.445745     1.403115
50601.25    -0.319279    -0.403842     1.268223
50601.50    -0.360079    -0.414014     1.550665
50601.75    -0.318528    -0.309914     0.944068
50602.00    -0.385674    -0.437305     1.409185
50602.25    -0.253674    -0.269820     0.893075
50602.50    -0.264734    -0.207619     0.999833
50602.75    -0.137892    -0.089082     0.199076
50603.00    -0.163828    -0.221399     0.509431
50603.25    -0.070682    -0.152839     0.157853
50603.50    -0.109224    -0.174947     0.467265
50603.75    -0.035505    -0.116707    -0.008687
50604.00    -0.098772    -0.313304     0.548496
50604.25    -0.088587    -0.288965     0.515840
50604.50    -0.170220    -0.360422     1.033264
50604.75    -0.210154    -0.380915     0.882083
50605.00    -0.369745    -0.637707     1.770750
50605.25    -0.320181    -0.536157     1.660562
50605.50    -0.360230    -0.558891     2.051596
50605.75    -0.349087    -0.484216     1.588398
50606.00    -0.434684    -0.634986     2.147355
50606.25    -0.322505    -0.438674     1.674045
50606.50    -0.360803    -0.448991     1.911278
50606.75    -0.311388    -0.344848     1.260056
50607.00    -0.375869    -0.480284     1.626285
50607.25    -0.235613    -0.360046     1.208502
50607.50    -0.227299    -0.344791     1.291467
50607.75    -0.133478    -0.274134     0.638598
50608.00    -0.174768    -0.398498     0.965914
50608.25    -0.038368    -0.273460     0.587162
50608.50    -0.016682    -0.201637     0.652419
50608.75     0.040182    -0.092111     0.060978
50609.00    -0.040412    -0.213745     0.469098
50609.25     0.067164    -0.035577     0.057494
50609.50     0.034639    -0.008509     0.273144
50609.75     0.016819     0.058782    -0.251859
50610.00    -0.059737    -0.082458     0.152609
50610.25    -0.017051    -0.022175    -0.092100
50610.50    -0.097042    -0.024544     0.109076
50610.75    -0.117833    -0.025725    -0.282080
50611.00    -0.230350    -0.235877     0.303496
50611.25    -0.211475    -0.243228     0.265815
50611.50    -0.313570    -0.300744     0.652850
50611.75    -0.312878    -0.313993     0.348427
50612.00    -0.433622    -0.581172     1.134348
50612.25    -0.403450    -0.542519     1.125083
50612.50    -0.480453    -0.585583     1.618183
50612.75    -0.437952    -0.514048     1.162959
50613.00    -0.486147    -0.608614     1.495251
50613.25    -0.400447    -0.413230     1.046436
50613.50    -0.427751    -0.392072     1.266292
50613.75    -0.375547    -0.264958     0.505952
50614.00    -0.443422    -0.422780     0.908895
50614.25    -0.363704    -0.296267     0.474456
50614.50    -0.421905    -0.343434     0.836134
50614.75    -0.353087    -0.284402     0.159691
50615.00    -0.476712    -0.497631     0.663565
50615.25    -0.418269    -0.410802     0.189686
50615.50    -0.460918    -0.394709     0.322543
50615.75    -0.409346    -0.290403    -0.247253
50616.00    -0.529254    -0.463946     0.400571
50616.25    -0.457177    -0.314135     0.093490
50616.50    -0.504974    -0.298147     0.361351
50616.75    -0.490860    -0.215167    -0.141330
50617.00    -0.614659    -0.394089     0.489961
50617.25    -0.541534    -0.252482     0.075236
50617.50    -0.591495    -0.220362     0.203523
50617.75    -0.510147    -0.089064    -0.529347
50618.00    -0.603243    -0.263488     0.028435
50618.25    -0.511179    -0.121417    -0.413352
50618.50    -0.542736    -0.082680    -0.246000
50618.75    -0.474069    -0.001219    -0.882680
50619.00    -0.596987    -0.216726    -0.275535
50619.25    -0.589156    -0.172453    -0.468183
50619.50    -0.647229    -0.257260    -0.073965
50619.75    -0.628744    -0.240279    -0.467157
50620.00    -0.701792    -0.421771     0.125000
50620.25    -0.664035    -0.367585     0.011301
50620.50    -0.733997    -0.402613     0.394032
50620.75    -0.712137    -0.313409    -0.027496
50621.00    -0.763503    -0.418190     0.384170
50621.25    -0.610083    -0.252520    -0.036346
50621.50    -0.572537    -0.232373     0.158114
50621.75    -0.462492    -0.127553    -0.450343
50622.00    -0.500326    -0.284469    -0.016007
50622.25    -0.357562    -0.165586    -0.370668
50622.50    -0.337710    -0.106308    -0.302776
50622.75    -0.256562    -0.022152    -0.763946
50623.00    -0.301449    -0.169593    -0.295260
50623.25    -0.189447    -0.053510    -0.584036
50623.50    -0.250056    -0.077889    -0.197730
50623.75    -0.242248    -0.042856    -0.552634
50624.00    -0.338067    -0.191889    -0.029963
50624.25    -0.321300    -0.095430    -0.196263
50624.50    -0.416084    -0.095877     0.042001
50624.75    -0.420075    -0.001426    -0.544473
50625.00    -0.610469    -0.207105     0.173266
50625.25    -0.590396    -0.072001    -0.116014
50625.50    -0.618026    -0.038997     0.084075
50625.75    -0.547197     0.063533    -0.497560
50626.00    -0.669622    -0.156170     0.278147
50626.25    -0.566939    -0.047904    -0.042931
50626.50    -0.547034    -0.051560     0.232760
50626.75    -0.445495     0.028899    -0.368420
50627.00    -0.477469    -0.159514     0.204588
50627.25    -0.353840    -0.067253    -0.069179
50627.50    -0.362717    -0.093851     0.262388
50627.75    -0.300943    -0.055974    -0.165780
50628.00    -0.378217    -0.248700     0.496708
50628.25    -0.300059    -0.184106     0.344015
50628.50    -0.342123    -0.184606     0.684960
50628.75    -0.300288    -0.113769     0.135409
50629.00    -0.406841    -0.305988     0.739999
50629.25    -0.336917    -0.199758     0.410453
50629.50    -0.340940    -0.165250     0.588946
50629.75    -0.259224    -0.074119    -0.080306
50630.00    -0.267162    -0.238212     0.273943
50630.25    -0.075617    -0.104827    -0.287780
50630.50    -0.089848    -0.129199    -0.096487
50630.75    -0.005875    -0.054274    -0.704609
50631.00    -0.124834    -0.256780    -0.042522
50631.25    -0.081614    -0.159669    -0.266647
50631.50    -0.146739    -0.205555     0.152070
50631.75    -0.083257    -0.141103    -0.327895
50632.00    -0.110224    -0.314538     0.182507
50632.25    -0.003900    -0.207846    -0.154237
50632.50    -0.029982    -0.187810     0.021974
50632.75     0.030618    -0.081106    -0.589247
50633.00    -0.084264    -0.256060     0.081813
50633.25    -0.055001    -0.136776    -0.200787
50633.50    -0.120434    -0.151096     0.124797
50633.75    -0.065637    -0.026942    -0.542119
50634.00    -0.196604    -0.195506     0.095683
50634.25    -0.106185    -0.026189    -0.369139
50634.50    -0.151053    -0.004827    -0.202837
50634.75    -0.089392     0.051435    -0.726480
50635.00    -0.200198    -0.127551    -0.035050
50635.25    -0.175941    -0.049695    -0.186152
50635.50    -0.247437    -0.029657     0.191156
50635.75    -0.198432     0.032693    -0.197261
50636.00    -0.300650    -0.144561     0.450259
50636.25    -0.239246    -0.058068     0.228875
50636.50    -0.253315     0.006007     0.257921
50636.75    -0.145428     0.117417    -0.412268
50637.00    -0.230904    -0.069598     0.145048
50637.25    -0.142045     0.062656    -0.192380
50637.50    -0.150861     0.092084    -0.021494
50637.75    -0.085148     0.170596    -0.610593
50638.00    -0.186841    -0.013168    -0.045575
50638.25    -0.144246     0.071585    -0.315643
50638.50    -0.220339     0.037450     0.009419
50638.75    -0.213470     0.041394    -0.247886
50639.00    -0.284604    -0.137530     0.361555
50639.25    -0.218116    -0.064218     0.155286
50639.50    -0.238297    -0.081382     0.464602
50639.75    -0.132504    -0.012067     0.037335
50640.00    -0.157908    -0.154489     0.528321
50640.25    -0.080859    -0.056634     0.328627
50640.50    -0.084763    -0.042058     0.533742
50640.75    -0.019834     0.042598     0.004344
50641.00    -0.111102    -0.095752     0.431240
50641.25    -0.050117    -0.001039     0.051537
50641.50    -0.081624     0.016016     0.161950
50641.75    -0.034614     0.080883    -0.470302
50642.00    -0.098935    -0.088934    -0.034624
50642.25    -0.039536    -0.020743    -0.316477
50642.50    -0.073122    -0.018842    -0.143468
50642.75    -0.009674     0.042535    -0.683544
50643.00    -0.093911    -0.149273    -0.078575
50643.25    -0.027553    -0.067489    -0.379744
50643.50    -0.008863    -0.038177    -0.200891
50643.75     0.063994     0.059488    -0.853162
50644.00    -0.052708    -0.109939    -0.263919
50644.25     0.014474     0.012304    -0.582497
50644.50    -0.008947     0.037364    -0.343861
50644.75     0.079411     0.167755    -1.021193
50645.00    -0.067063    -0.053294    -0.179006
50645.25    -0.023439     0.015585    -0.350958
50645.50    -0.086996     0.001614    -0.000878
50645.75    -0.092395     0.055583    -0.406770
50646.00    -0.212413    -0.159832     0.295347
50646.25    -0.146064    -0.062304     0.012406
50646.50    -0.190729    -0.118269     0.412466
50646.75    -0.123263    -0.089593    -0.104604
50647.00    -0.212745    -0.323302     0.600106
50647.25    -0.105954    -0.239829     0.320577
50647.50    -0.105912    -0.250073     0.571957
50647.75     0.005842    -0.153769    -0.008791
50648.00    -0.071239    -0.330729     0.657410
50648.25     0.045964    -0.170870     0.313528
50648.50     0.041731    -0.149872     0.606904
50648.75     0.123591    -0.027460     0.024398
50649.00     0.015385    -0.185138     0.682009
50649.25     0.134701    -0.044653     0.291270
50649.50     0.133865    -0.005785     0.391142
50649.75     0.197097     0.095233    -0.298004
50650.00     0.098022    -0.077733     0.248112
50650.25     0.227194     0.054445    -0.177182
50650.50     0.155480     0.048079     0.065245
50650.75     0.211394     0.155460    -0.599463
50651.00     0.084046     0.003437    -0.026267
50651.25     0.146978     0.102957    -0.291226
50651.50     0.112180     0.109126    -0.046435
50651.75     0.192897     0.170018    -0.548771
50652.00     0.090380    -0.007672     0.074683
50652.25     0.171536     0.099917    -0.113891
50652.50     0.131977     0.098157     0.146725
50652.75     0.194104     0.141990    -0.345041
50653.00     0.122701    -0.018872     0.173608
50653.25     0.196776     0.092716    -0.075755
50653.50     0.153816     0.079943     0.163739
50653.75     0.220527     0.135706    -0.413853
50654.00     0.126934    -0.046570     0.210347
50654.25     0.185877     0.015431    -0.005286
50654.50     0.149626     0.004266     0.236880
50654.75     0.195994     0.025289    -0.186768
50655.00     0.069070    -0.171111     0.458319
50655.25     0.106950    -0.084503     0.246760
50655.50     0.066345    -0.107670     0.522053
50655.75     0.129591    -0.028235    -0.054083
50656.00     0.039622    -0.189084     0.550019
50656.25     0.206945    -0.035406     0.082907
50656.50     0.220948    -0.050744     0.368217
50656.75     0.302354     0.027237    -0.235490
50657.00     0.209156    -0.141509     0.328792
50657.25     0.311711    -0.003884    -0.133261
50657.50     0.278708     0.034170    -0.010373
50657.75     0.336495     0.145853    -0.685744
50658.00     0.240804     0.012060    -0.208270
50658.25     0.350611     0.170622    -0.644168
50658.50     0.280095     0.168577    -0.359347
50658.75     0.392458     0.297318    -1.022986
50659.00     0.264520     0.140794    -0.410264
50659.25     0.345177     0.268880    -0.793525
