#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	NADEDID	ShortName	SampleProcessingStatusText
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	20001	CYatomus	Completed
121	119	UIRB0799AQE1024B	05532500	A	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Anabaena	oscillarioides		Bory	Anabaena oscillarioides Bory	803000	ANBoscil	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	16005	CCplaeug	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Diatomaceae	Tabularia	tabulata		(Agardh) Snoeijs	Tabularia tabulata (Agardh) Snoeijs	200001	TBtabula	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dubia		Smith	Nitzschia dubia Smith	48094	NIdubia	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	48122	NIincons	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	microcephala		Grunow	Nitzschia microcephala Grunow	48024	NImicroc	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	185024	TYhungar	Completed
121	119	UIRB0799AQE1024B	05532500	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	185027	TYvictor	Completed
121	119	UIRB0799AQE1024B	05532500	A	N	Green Algae	Chlorophyta	Cladophoraceae	Cladophora	sp.			Cladophora sp. 	309001	CLAsp	Completed
121	119	UIRB0799AQE1024B	05532500	A	N	Green Algae	Chlorophyta	Desmidiaceae	Closterium	lunula	gracilis	Messikommer	Closterium lunula fo. gracilis Messikommer	316088	CLOlngra	Completed
121	119	UIRB0799AQE1024B	05532500	A	N	Green Algae	Chlorophyta	Desmidiaceae	Micrasterias	radiosa		Ralfs	Micrasterias radiosa Ralfs	438007	MIEradio	Completed
141	140	UIRB0799AQE1012A	05548105	A	N	Green Algae	Chlorophyta	Cladophoraceae	Cladophora	sp.			Cladophora sp. 	309001	CLAsp	Completed
141	140	UIRB0799AQE1012A	05548105	A	N	Green Algae	Chlorophyta	Tetrasporaceae	Tetraspora	lubrica		(Roth) Agardh	Tetraspora lubrica (Roth) Agardh	556000	TEPlubrc	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	inariensis		Krammer	Amphora inariensis Krammer	7010	AMinarie	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	amphicephala		Nägeli ex Kützing	Cymbella amphicephala Nägeli ex Kützing	23001	CMamphic	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	prostratum		(Berkeley) Kützing	Encyonema prostratum (Berkeley) Kützing	110013	ECprostr	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	olivaceum		(Lyngbye) Kützing	Gomphonema olivaceum (Lyngbye) Kützing	37065	GOolivcm	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	37010	GOparvul	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	46896	NArostel	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	46774	NAtrivls	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	57002	ROabbre	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	48002	NIacicul	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	48006	NIcapite	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	recta		Hantzsch ex Rabenhorst	Nitzschia recta Hantzsch ex Rabenhorst	48029	NIrecta	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	20001	CYatomus	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Euglenoids	Euglenophyta	Euglenaceae	Euglena	acus		Ehrenberg	Euglena acus Ehrenberg	970001	EUGacus	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Blue-Green Algae	Cyanophyta	Merismopediaceae	Merismopedia	punctata		Meyen	Merismopedia punctata Meyen	875002	MERpunct	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	16003	CCplalin	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	ulna		(Nitzsch) Ehrenberg	Synedra ulna vars. (Nitzsch) Ehrenberg	66034	SYulnavs	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	copulata		(Kützing) Schoeman et Archibald	Amphora copulata (Kützing) Schoeman et Archibald	7075	AMcopula	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Fallacia	pygmaea		(Kützing) Stickle et Mann	Fallacia pygmaea (Kützing) Stickle et Mann	115001	FApygmae	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	46661	NAcaprad	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	46648	NAerifga	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	lenzii		Hustedt ex Schmidt	Navicula lenzii Hustedt ex Schmidt	46842	NAlenzii	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	46562	NAsubmin	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	viridulacalcis		(Hustedt) Lange-Bertalot	Navicula viridulacalcis (Hustedt) Lange-Bertalot	46895	NAvical	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	48004	NIamphib	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	48122	NIincons	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48228	NIpaldeb	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	calida		(Grunow) Mann	Tryblionella calida (Grunow) Mann	185021	TYcaldid	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Surirellaceae	Cymatopleura	solea	apiculata	(Smith) Ralfs	Cymatopleura solea var. apiculata (Smith) Ralfs	22005	CTsolapc	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	angusta		Kützing	Surirella angusta Kützing	65002	SUangust	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	65048	SUminuta	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Green Algae	Chlorophyta	Desmidiaceae	Closterium	moniliferum		Ehrenberg	Closterium moniliferum Ehrenberg	316000	CLOmonil	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	16005	CCplaeug	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Diatomaceae	Meridion	circulare		(Greville) Agardh	Meridion circulare (Greville) Agardh	45001	MDcircul	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7043	AMpedcls	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Caloneis	amphisbaena		(Bory) Cleve	Caloneis amphisbaena (Bory) Cleve	12023	CAamphis	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Caloneis	bacillum		(Grunow) Cleve	Caloneis bacillum (Grunow) Cleve	12001	CAbacill	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Gyrosigma	attenuatum		(Kützing) Rabenhorst	Gyrosigma attenuatum (Kützing) Rabenhorst	38005	GYattenu	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptocephala		Kützing	Navicula cryptocephala Kützing	46014	NAcrypto	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	46616	NAgermii	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	lanceolata		(Agardh) Ehrenberg	Navicula lanceolata (Agardh) Ehrenberg	46859	NAlancel	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	46666	NAreichd	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	55002	REsinuta	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	agnita		Hustedt	Nitzschia agnita Hustedt	48274	NIagnita	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	48008	NIdissip	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	sociabilis		Hustedt	Nitzschia sociabilis Hustedt	48225	NIsociab	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	apiculata		Gregory	Tryblionella apiculata Gregory	185023	TYapicul	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	alpigena		(Grunow) Krammer	Aulacoseira alpigena (Grunow) Krammer	10028	AUalpige	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	20007	CYmenegh	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Euglenoids	Euglenophyta	Euglenaceae	Euglena	proxima		Dangeard	Euglena proxima Dangeard	970033	EUGprox	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Euglenoids	Euglenophyta	Euglenaceae	Strombomonas	deflandrei		(Roll) Deflandre	Strombomonas deflandrei (Roll) Deflandre	993016	STMdefln	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Green Algae	Chlorophyta	Desmidiaceae	Closterium	lunula		(Möller) Nitzsch	Closterium lunula (Möller) Nitzsch	316009	CLOlunul	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Green Algae	Chlorophyta	Desmidiaceae	Closterium	parvulum		Nägeli	Closterium parvulum Nägeli	316026	CLOparvl	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	Florideophycidae (chantransia)			Unknown Rhodophyte Florideophycidae (chantransia) 	1599006	XRHchant	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Blue-Green Algae	Cyanophyta	Oscillatoriaceae	Oscillatoria	limnetica		Lemmermann	Oscillatoria limnetica Lemmermann	888011	OSClimnt	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	exiguum		(Grunow) Czarnecki	Achnanthidium exiguum (Grunow) Czarnecki	1024	AHexigum	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	frequentissimum		(Lange-Bertalot) Lange-Bertalot	Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot	155017	PTfreq	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	155003	PTlanceo	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Diatomaceae	Fragilaria	vaucheriae		(Kützing) Petersen	Fragilaria vaucheriae (Kützing) Petersen	34030	FRvauche	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	44073	MEvarian	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	46023	NAgregar	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	46039	NAminima	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	46104	NAtripun	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	heufleriana		Grunow	Nitzschia heufleriana Grunow	48020	NIheufle	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	linearis		(Agardh ex Smith) Smith	Nitzschia linearis (Agardh ex Smith) Smith	48023	NIlinear	Completed
142	140	UIRB0799AQE1012B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	hungarica		(Grunow) Mann	Tryblionella hungarica (Grunow) Mann	185024	TYhungar	Completed
142	140	UIRB0799AQE1012B	05548105	A	N	Green Algae	Chlorophyta	Desmidiaceae	Cosmarium	naplesiense		Scott et Grönblad	Cosmarium naplesiense Scott et Grönblad	327190	COSnaple	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	minutum		(Hilse) Mann	Encyonema minutum (Hilse) Mann	110004	ECminutu	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Hippodonta	capitata		"(Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	"Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin et Witkowski"	213001	HIcapita	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus	permitis	(Hustedt) Lange-Bertalot	Mayamaea atomus var. permitis (Hustedt) Lange-Bertalot	211004	MYatperm	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	46661	NAcaprad	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	46527	NAcryten	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	46039	NAminima	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	veneta		Kützing	Navicula veneta Kützing	46504	NAveneta	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	57002	ROabbre	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	48002	NIacicul	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	48013	NIfrustu	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48228	NIpaldeb	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	solita		Hustedt	Nitzschia solita Hustedt	48378	NIsolita	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Surirellaceae	Cymatopleura	solea	apiculata	(Smith) Ralfs	Cymatopleura solea var. apiculata (Smith) Ralfs	22005	CTsolapc	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	20001	CYatomus	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	N	Green Algae	Chlorophyta	Chaetophoraceae	Stigeoclonium	lubricum		(Dillwyn) Kützing	Stigeoclonium lubricum (Dillwyn) Kützing	543001	STGlubrc	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	16004	CCplacen	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Eunotiaceae	Eunotia	serra		Ehrenberg	Eunotia serra Ehrenberg	33054	EUserra	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	44073	MEvarian	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	7043	AMpedcls	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	molestiformis		(Hustedt) Lange-Bertalot	Craticula molestiformis (Hustedt) Lange-Bertalot	21015	KCmoltif	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	46023	NAgregar	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	radiosa		Kützing	Navicula radiosa Kützing	46056	NAradios	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	46562	NAsubmin	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	46104	NAtripun	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	46774	NAtrivls	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	55002	REsinuta	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	pupula	rectangularis	(Gregory) Lange-Bertalot et Metzeltin	Sellaphora pupula var. rectangularis (Gregory) Lange-Bertalot et Metzeltin	170005	SFpuprec	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	seminulum		(Grunow) Mann	Sellaphora seminulum (Grunow) Mann	170014	SFseminu	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	48006	NIcapite	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	gracilis		Hantzsch ex Rabenhorst	Nitzschia gracilis Hantzsch ex Rabenhorst	48015	NIgracil	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	48025	NIpalea	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	70007	THpsnana	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	N	Green Algae	Chlorophyta	Scenedesmaceae	Scenedesmus	acuminatus		(Lagerheim) Chodat	Scenedesmus acuminatus (Lagerheim) Chodat	510006	SCEacumn	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	N	Green Algae	Chlorophyta	Ulotrichaceae	Ulothrix	tenerrima		Kützing	Ulothrix tenerrima Kützing	569005	ULOtener	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	Florideophycidae (chantransia)			Unknown Rhodophyte Florideophycidae (chantransia) 	1599006	XRHchant	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	N	Blue-Green Algae	Cyanophyta	Pseudanabaenaceae	Homoeothrix	janthina		(Bornet et Flahault) Starmach	Homoeothrix janthina (Bornet et Flahault) Starmach	852004	HOMjanth	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	1010	AHminuti	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Diadesmis	confervacea		Kützing	Diadesmis confervacea Kützing	197001	DIconfer	Completed
20584	20583	UIRB0700AQE4135B	05548105	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	olivaceum		(Lyngbye) Kützing	Gomphonema olivaceum (Lyngbye) Kützing	37065	GOolivcm	Completed
