Dataset:              Benthic Species Abundance Data
File Name:            G3_2LA91.TXT
Date Created:         07/29/99
# Variables:          7
# Header Records:     17
# Data Records:       2267
Missing Value Symbol: .

Variables:    STA_NAME     Station name
              DATE         Sample collection date (YYMMDD)
              LATIN NAME   Scientific (Latin) name
              #GRABS       Number of grabs
              T_ABN        Total abundance (#)
              M_ABN        Mean abundance (#)
              SDABN        Std. dev. of mean abundance

STA_NAME   DATE LATIN NAME                       #GRABS  T_ABN    M_ABN  SDABN
LA91SR21 910823 FABRICIOLA TRILOBATA                  3      3     1.00   0.00
LA91SR21 910823 GITANOPSIS LAGUNA                     3     11     3.67   6.35
LA91SR21 910823 GLYCERA AMERICANA                     3      2     0.67   0.58
LA91SR21 910823 GLYCINDE SOLITARIA                    3      4     1.33   1.53
LA91SR21 910823 GRANDIDIERELLA BONNIEROIDES           3     12     4.00   3.61
LA91SR21 910823 HARGERIA RAPAX                        3      5     1.67   2.08
LA91SR21 910823 HETEROMASTUS FILIFORMIS               3     25     8.33   5.51
LA91SR21 910823 ISCHADIUM RECURVUM                    3      8     2.67   3.06
LA91SR21 910823 LISTRIELLA BAHIA                      3      3     1.00   1.00
LA91SR21 910823 LUMBRINERIS ERNESTI                   3      1     0.33   0.58
LA91SR21 910823 LUMBRINERIS TENUIS                    3      3     1.00   1.00
LA91SR21 910823 LYONSIA HYALINA                       3      4     1.33   1.53
LA91SR21 910823 LYSIDICE NINETTA                      3     10     3.33   4.16
LA91SR21 910823 MARPHYSA SANGUINEA                    3      1     0.33   0.58
LA91SR21 910823 MEDIOMASTUS SP.                       3     67    22.33  13.65
LA91SR21 910823 MELITA LONGISETOSA                    3      4     1.33   2.31
LA91SR21 910823 MULINIA LATERALIS                     3      2     0.67   1.15
LA91SR21 910823 MYSELLA PLANULATA                     3     39    13.00  10.54
LA91SR21 910823 NOTOMASTUS LATERICEUS                 3      1     0.33   0.58
LA91SR21 910823 ODOSTOMIA IMPRESSA                    3      7     2.33   3.21
LA91SR21 910823 ODOSTOMIA WEBERI                      3      8     2.67   3.79
LA91SR21 910823 PANOPEUS TURGIDUS                     3      4     1.33   1.53
LA91SR21 910823 PECTINARIA GOULDII                    3      1     0.33   0.58
LA91SR21 910823 PINNIXA SP.                           3      2     0.67   1.15
LA91SR21 910823 PODARKEOPSIS LEVIFUSCINA              3      1     0.33   0.58
LA91SR21 910823 POLYCIRRUS PLUMOSUS                   3      2     0.67   1.15
LA91SR21 910823 TEINOSTOMA BISCAYNENSE                3      1     0.33   0.58
LA91SR21 910823 TEINOSTOMA LEREMUM                    3      4     1.33   2.31
LA91SR21 910823 TELLINA VERSICOLOR                    3      1     0.33   0.58
LA91SR21 910823 THARYX MARIONI                        3     39    13.00   8.89
LA91SR21 910823 THARYX SP.                            3      2     0.67   1.15
LA91SR21 910823 TUBIFICOIDES HETEROCHAETUS            3      1     0.33   0.58
LA91SR21 910823 TYPOSYLLIS LUTEA                      3      4     1.33   2.31
LA91SR21 910823 UNID. ACTEONIDAE                      3      5     1.67   2.08
LA91SR21 910823 UNID. BIVALVIA                        3      1     0.33   0.58
LA91SR21 910823 UNID. MALDANIDAE                      3     27     9.00   7.21
LA91SR21 910823 UNID. NEMERTEA                        3      4     1.33   1.15
LA91SR21 910823 UNID. PAGUROIDEA                      3      1     0.33   0.58
LA91SR21 910823 UNID. SERPULIDAE                      3      4     1.33   2.31
LA91SR22 910711 CAPITELLIDES SP.                      3      1     0.33   0.58
LA91SR22 910711 COSSURA DELTA                         3      5     1.67   2.89
LA91SR22 910711 GLYCINDE SOLITARIA                    3      1     0.33   0.58
LA91SR22 910711 MACOMA MITCHELLI                      3      2     0.67   1.15
LA91SR22 910711 MEDIOMASTUS SP.                       3     59    19.67  21.73
LA91SR22 910711 ODOSTOMIA WEBERI                      3      1     0.33   0.58
LA91SR22 910711 STREBLOSPIO BENEDICTI                 3      6     2.00   2.65
LA91SR22 910711 TUBIFICOIDES HETEROCHAETUS            3      2     0.67   1.15
LA91SR22 910711 UNID. MACTRIDAE                       3      1     0.33   0.58
LA91SR22 910711 UNID. NEMERTEA                        3      4     1.33   1.15
LA91SR23 910713 COSSURA DELTA                         3      1     0.33   0.58
LA91SR23 910713 MACOMA MITCHELLI                      3      1     0.33   0.58
LA91SR23 910713 MEDIOMASTUS CALIFORNIENSIS            3      1     0.33   0.58
LA91SR23 910713 MEDIOMASTUS SP.                       3      1     0.33   0.58
LA91SR23 910713 UNID. NEMERTEA                        3      1     0.33   0.58
LA91SR23 910713 UNID. XANTHIDAE                       3      1     0.33   0.58
LA91SR25 910803 ARGULUS SP.                           3      2     0.67   0.58
LA91SR25 910803 COELOTANYPUS SP.                      3      1     0.33   0.58
LA91SR25 910803 HOBSONIA FLORIDA                      3      5     1.67   1.53
LA91SR25 910803 MEDIOMASTUS CALIFORNIENSIS            3      1     0.33   0.58
LA91SR25 910803 MEDIOMASTUS SP.                       3     31    10.33   9.29
LA91SR25 910803 MONOCULODES SP.A                      3      1     0.33   0.58
LA91SR25 910803 MULINIA LATERALIS                     3     22     7.33   4.73
LA91SR25 910803 POLYPEDILUM SP.                       3      1     0.33   0.58
LA91SR25 910803 RANGIA CUNEATA                        3      9     3.00   0.00
LA91SR25 910803 RHITHROPANOPEUS SP.                   3      1     0.33   0.58
LA91SR25 910803 SPIOPHANES BOMBYX                     3      1     0.33   0.58
LA91SR25 910803 STREBLOSPIO BENEDICTI                 3     21     7.00   7.00
LA91SR25 910803 TEXADINA SPHINCTOSTOMA                3    168    56.00  69.20
LA91SR25 910803 TUBIFICOIDES HETEROCHAETUS            3      1     0.33   0.58
LA91SR25 910803 UNID. CALLIANASSIDAE                  3      3     1.00   1.73
LA91SR25 910803 UNID. CHIRONOMIDAE                    3      1     0.33   0.58
LA91SR25 910803 UNID. NEMERTEA                        3      3     1.00   1.73
LA91SR26 910805 AMPELISCA ABDITA                      3      1     0.33   0.58
LA91SR26 910805 CAPITELLA CAPITATA                    3      1     0.33   0.58
LA91SR26 910805 MEDIOMASTUS SP.                       3      2     0.67   0.58
LA91SR26 910805 MYSIDOPSIS ALMYRA                     3      1     0.33   0.58
LA91SR26 910805 SIGAMBRA BASSI                        3      1     0.33   0.58
LA91SR26 910805 STREBLOSPIO BENEDICTI                 3     20     6.67   2.52
LA91SR27 910807 ABRA AEQUALIS                         3      2     0.67   1.15
LA91SR27 910807 ACTEOCINA CANALICULATA                3      2     0.67   1.15
LA91SR27 910807 AMPELISCA VADORUM                     3      2     0.67   1.15
LA91SR27 910807 AMYGDALUM PAPYRIUM                    3      1     0.33   0.58
LA91SR27 910807 ANACHIS OBESA                         3      1     0.33   0.58
LA91SR27 910807 ANADARA TRANSVERSA                    3      1     0.33   0.58
LA91SR27 910807 ARCA ZEBRA                            3      1     0.33   0.58
LA91SR27 910807 BIVALVIA GENUSG                       3      2     0.67   1.15
LA91SR27 910807 BIVALVIA GENUSH                       3      2     0.67   1.15
LA91SR27 910807 BRACHIDONTES EXUSTUS                  3      1     0.33   0.58
LA91SR27 910807 CAECUM JOHNSONI                       3      1     0.33   0.58
LA91SR27 910807 CERATONEREIS IRRITABILIS              3      1     0.33   0.58
LA91SR27 910807 CHIONE CANCELLATA                     3      1     0.33   0.58
LA91SR27 910807 CIRROPHORUS SP.                       3      1     0.33   0.58
LA91SR27 910807 CODAKIA ORBICULATA                    3      1     0.33   0.58
LA91SR27 910807 COROPHIUM SIMILE                      3      6     2.00   3.46
LA91SR27 910807 CRASSINELLA MARTINICENSIS             3     14     4.67   2.89
LA91SR27 910807 CREPIDULA MACULOSA                    3      1     0.33   0.58
LA91SR27 910807 CYCLASPIS VARIANS                     3      1     0.33   0.58
LA91SR27 910807 GRANDIDIERELLA BONNIEROIDES           3      1     0.33   0.58
LA91SR27 910807 HIATELLA ARCTICA                      3      1     0.33   0.58
LA91SR27 910807 LYONSIA HYALINA                       3      4     1.33   1.53
LA91SR27 910807 MARPHYSA SANGUINEA                    3      6     2.00   0.00
LA91SR27 910807 MEDIOMASTUS SP.                       3     14     4.67   4.04
LA91SR27 910807 MEGALOMMA BIOCULATUM                  3      1     0.33   0.58
LA91SR27 910807 MODIOLUS AMERICANUS                   3      1     0.33   0.58
LA91SR27 910807 MYRIOCHELE OCULATA                    3      6     2.00   2.00
LA91SR27 910807 NEANTHES SUCCINEA                     3      1     0.33   0.58
LA91SR27 910807 NOTOMASTUS LATERICEUS                 3      2     0.67   1.15
LA91SR27 910807 NOTOMASTUS SP.                        3      2     0.67   1.15
LA91SR27 910807 NUCULANA ACUTA                        3      2     0.67   0.58
LA91SR27 910807 OWENIA SP.A                           3      1     0.33   0.58
LA91SR27 910807 PAGURUS GYMNODACTYLUS                 3      1     0.33   0.58
LA91SR27 910807 PETRICOLA PHOLADIFORMIS               3     17     5.67   4.04
LA91SR27 910807 PHORONIS ARCHITECTA                   3      1     0.33   0.58
LA91SR27 910807 PHORONIS MUELLERI                     3      1     0.33   0.58
LA91SR27 910807 PINNIXA RETINENS                      3      1     0.33   0.58
LA91SR27 910807 PINNIXA SP.                           3      1     0.33   0.58
LA91SR27 910807 PISTA QUADRILOBATA                    3      1     0.33   0.58
LA91SR27 910807 PODARKEOPSIS LEVIFUSCINA              3      1     0.33   0.58
LA91SR27 910807 POLYDORA CORNUTA                      3      1     0.33   0.58
LA91SR27 910807 SCHISTOMERINGOS RUDOLPHI              3      1     0.33   0.58
LA91SR27 910807 SICYONIA SP.                          3      1     0.33   0.58
LA91SR27 910807 SPIOCHAETOPTERUS COSTARUM             3      1     0.33   0.58
LA91SR27 910807 SPIOPHANES BOMBYX                     3      2     0.67   0.58
LA91SR27 910807 STREBLOSPIO BENEDICTI                 3      3     1.00   1.73
LA91SR27 910807 TAGELUS DIVISUS                       3      1     0.33   0.58
LA91SR27 910807 TEINOSTOMA LEREMUM                    3      1     0.33   0.58
LA91SR27 910807 UNID. BIVALVIA                        3      1     0.33   0.58
LA91SR27 910807 UNID. LUCINIDAE                       3      3     1.00   1.00
LA91SR27 910807 UNID. MALDANIDAE                      3     10     3.33   2.52
LA91SR27 910807 UNID. NEMERTEA                        3     10     3.33   2.08
LA91SR27 910807 UNID. OPHIUROIDEA                     3      3     1.00   0.00
LA91SR28 910709 CAPITELLIDES SP.                      3      1     0.33   0.58
LA91SR28 910709 CERAPUS TUBULARIS                     3      1     0.33   0.58
LA91SR28 910709 ERICHSONELLA ATTENUATA                3      1     0.33   0.58
LA91SR28 910709 HALMYRAPSEUDES BAHAMENSIS             3     28     9.33   7.51
LA91SR28 910709 HARRIETA FAXONI                       3      2     0.67   1.15
LA91SR28 910709 MACOMA MITCHELLI                      3      3     1.00   1.00
LA91SR28 910709 MEDIOMASTUS SP.                       3      8     2.67   2.31
LA91SR28 910709 RHITHROPANOPEUS HARRISII              3      1     0.33   0.58
LA91SR28 910709 UNID. GASTROPODA                      3      1     0.33   0.58
LA91SR28 910709 UNID. SERPULIDAE                      3      1     0.33   0.58
LA91SR29 910711 AMPELISCA ABDITA                      3    105    35.00  17.09
LA91SR29 910711 AMYGDALUM PAPYRIUM                    3      2     0.67   1.15
LA91SR29 910711 CAPITELLA CAPITATA                    3      1     0.33   0.58
LA91SR29 910711 CERAPUS BENTHOPHILUS                  3     70    23.33  10.69
LA91SR29 910711 CHAOBORUS SP.                         3     25     8.33  14.43
LA91SR29 910711 COELOTANYPUS SP.                      3     19     6.33  10.97
LA91SR29 910711 COROPHIUM TUBERCULATUM                3      5     1.67   1.53
LA91SR29 910711 CYATHURA POLITA                       3     20     6.67   3.06
LA91SR29 910711 EDOTEA TRILOBA                        3      8     2.67   2.52
LA91SR29 910711 GRANDIDIERELLA BONNIEROIDES           3    107    35.67  15.70
LA91SR29 910711 HALMYRAPSEUDES BAHAMENSIS             3     32    10.67  10.02
LA91SR29 910711 HARGERIA RAPAX                        3      6     2.00   1.00
LA91SR29 910711 HETEROMASTUS FILIFORMIS               3      5     1.67   1.53
LA91SR29 910711 HOBSONIA FLORIDA                      3      3     1.00   1.73
LA91SR29 910711 LEITOSCOLOPLOS FOLIOSUS               3     27     9.00   5.29
LA91SR29 910711 LEITOSCOLOPLOS SP.                    3      4     1.33   2.31
LA91SR29 910711 MACOMA CONSTRICTA                     3      5     1.67   2.08
LA91SR29 910711 MACOMA MITCHELLI                      3      2     0.67   0.58
LA91SR29 910711 MEDIOMASTUS SP.                       3     27     9.00   3.00
LA91SR29 910711 MICROCHIRONOMUS SP.                   3      2     0.67   1.15
LA91SR29 910711 NATICA PUSILLA                        3      1     0.33   0.58
LA91SR29 910711 PARAPIONOSYLLIS SP.A                  3      4     1.33   1.15
LA91SR29 910711 POLYPEDILUM GROUP_A                   3      2     0.67   1.15
LA91SR29 910711 POLYPEDILUM SP.                       3      1     0.33   0.58
LA91SR29 910711 RHITHROPANOPEUS HARRISII              3      1     0.33   0.58
LA91SR29 910711 STREBLOSPIO BENEDICTI                 3     10     3.33   2.52
LA91SR29 910711 TAGELUS DIVISUS                       3     18     6.00   5.57
LA91SR29 910711 TUBIFICOIDES HETEROCHAETUS            3      2     0.67   1.15
LA91SR29 910711 UNID. ACTINIARIA                      3      1     0.33   0.58
LA91SR29 910711 UNID. CALLIANASSIDAE                  3     24     8.00   2.65
LA91SR29 910711 UNID. CERIANTHARIA                    3      1     0.33   0.58
LA91SR29 910711 UNID. GASTROPODA                      3      1     0.33   0.58
LA91SR29 910711 UNID. NEMERTEA                        3      5     1.67   2.08
LA91SR29 910711 UNID. NEREIDAE                        3      2     0.67   0.58
LA91SR29 910711 UNID. TELLINIDAE                      3      2     0.67   1.15
LA91SR29 910711 UNID. TRICHOPTERA                     3      1     0.33   0.58
LA91SR29 910711 UNID. TUBIFICIDAE                     3     17     5.67   3.51
LA91SR29 910711 XENANTHURA BREVITELSON                3      7     2.33   2.08
LA91SR31 910723 ARICIDEA ALISDAIRI                    3      2     0.67   1.15
LA91SR31 910723 CORBICULA FLUMINEA                    3     29     9.67   8.50
LA91SR31 910723 CYCLASPIS VARIANS                     3      1     0.33   0.58
LA91SR31 910723 GLYCINDE SOLITARIA                    3     19     6.33  10.97
LA91SR31 910723 LEPIDACTYLUS SP.A                     3     40    13.33   3.79
LA91SR31 910723 LUMBRINERIS SP.A                      3     12     4.00   6.93
LA91SR31 910723 MALMGRENIELLA SP.A                    3     22     7.33  12.70
LA91SR31 910723 MEDIOMASTUS SP.                       3      1     0.33   0.58
LA91SR31 910723 MELINNA MACULATA                      3      1     0.33   0.58
LA91SR31 910723 NEANTHES SUCCINEA                     3      6     2.00   3.46
LA91SR31 910723 PARAPRIONOSPIO PINNATA                3      4     1.33   2.31
LA91SR31 910723 PECTINARIA GOULDII                    3     11     3.67   6.35
LA91SR31 910723 PODARKEOPSIS LEVIFUSCINA              3      1     0.33   0.58
LA91SR31 910723 POLYPEDILUM SP.                       3      4     1.33   0.58
LA91SR31 910723 PRIONOSPIO PYGMAEA                    3      1     0.33   0.58
LA91SR31 910723 SIGAMBRA TENTACULATA                  3      1     0.33   0.58
LA91SR31 910723 SPIOCHAETOPTERUS COSTARUM             3     35    11.67  20.21
LA91SR31 910723 UNID. NEMERTEA                        3      2     0.67   1.15
LA91SR32 910719 AMPELISCA HOLMESI                     3      1     0.33   0.58
LA91SR32 910719 ARICIDEA ALISDAIRI                    3      4     1.33   2.31
LA91SR32 910719 ARICIDEA LOPEZI                       3      3     1.00   1.73
LA91SR32 910719 BIFFARIUS BIFORMIS                    3      1     0.33   0.58
LA91SR32 910719 DIPLODONTA PUNCTATA                   3      2     0.67   1.15
LA91SR32 910719 KALLIAPSEUDES SP.A                    3      1     0.33   0.58
LA91SR32 910719 LEITOSCOLOPLOS FOLIOSUS               3      1     0.33   0.58
LA91SR32 910719 LISTRIELLA BARNARDI                   3      3     1.00   1.73
LA91SR32 910719 MEDIOMASTUS SP.                       3      7     2.33   4.04
LA91SR32 910719 MELINNA MACULATA                      3      2     0.67   1.15
LA91SR32 910719 MYRIOCHELE OCULATA                    3      5     1.67   2.89
LA91SR32 910719 PARAPRIONOSPIO PINNATA                3      6     2.00   2.65
LA91SR32 910719 PINNIXA SP.                           3      2     0.67   1.15
LA91SR32 910719 PRIONOSPIO PYGMAEA                    3      1     0.33   0.58
LA91SR32 910719 SCOLOPLOS RUBRA                       3      1     0.33   0.58
LA91SR32 910719 SIGAMBRA TENTACULATA                  3      1     0.33   0.58
LA91SR32 910719 STREBLOSPIO BENEDICTI                 3     22     7.33  10.97
LA91SR32 910719 TELLINA VERSICOLOR                    3      1     0.33   0.58
LA91SR32 910719 UNID. CALLIANASSIDAE                  3      1     0.33   0.58
LA91SR32 910719 UNID. MYTILIDAE                       3      1     0.33   0.58
LA91SR32 910719 UNID. NEMERTEA                        3      2     0.67   1.15
LA91SR32 910719 UNID. TUBIFICIDAE                     3      2     0.67   1.15
LA91SR33 910814 LUCINA RADIANS                        3      1     0.33   0.58
LA91SR33 910814 STREBLOSPIO BENEDICTI                 3      2     0.67   1.15
LA91SR33 910814 THARYX DORSOBRANCHIALIS               3      1     0.33   0.58
LA91SR33 910814 UNID. NEMERTEA                        3      1     0.33   0.58
LA91SR34 910816 HETEROMASTUS FILIFORMIS               3      1     0.33   0.58
LA91SR34 910816 MEDIOMASTUS SP.                       3     37    12.33   7.37
LA91SR34 910816 PARAPIONOSYLLIS SP.A                  3      1     0.33   0.58
LA91SR34 910816 SIGAMBRA TENTACULATA                  3      3     1.00   1.00
LA91SR34 910816 STREBLOSPIO BENEDICTI                 3      5     1.67   2.89
LA91SR34 910816 UNID. OPHIUROIDEA                     3      1     0.33   0.58
LA91SR34 910816 UNID. TUBIFICIDAE                     3      4     1.33   2.31
LA91SR35 910808 BOWMANIELLA FLORIDANA                 3      1     0.33   0.58
LA91SR35 910808 CALLINECTES SAPIDUS                   3      1     0.33   0.58
LA91SR35 910808 CAPITELLA CAPITATA                    3      5     1.67   1.53
LA91SR35 910808 CYATHURA POLITA                       3      1     0.33   0.58
LA91SR35 910808 GLYCINDE SOLITARIA                    3      8     2.67   3.06
LA91SR35 910808 GRANDIDIERELLA BONNIEROIDES           3      3     1.00   1.00
LA91SR35 910808 HOBSONIA FLORIDA                      3     11     3.67   0.58
LA91SR35 910808 HYPERETEONE HETEROPODA                3      4     1.33   1.53
LA91SR35 910808 LEPIDACTYLUS SP.A                     3     25     8.33  10.21
LA91SR35 910808 MEDIOMASTUS CALIFORNIENSIS            3      1     0.33   0.58
LA91SR35 910808 MEDIOMASTUS SP.                       3     31    10.33   6.11
LA91SR35 910808 NEMERTEA SP.C                         3      2     0.67   1.15
LA91SR35 910808 OGYRIDES ALPHAEROSTRIS                3      1     0.33   0.58
LA91SR35 910808 PARAPIONOSYLLIS SP.A                  3     10     3.33   3.21
LA91SR35 910808 PECTINARIA GOULDII                    3     12     4.00   1.00
LA91SR35 910808 STREBLOSPIO BENEDICTI                 3     27     9.00   7.21
LA91SR35 910808 UNID. AMPHARETIDAE                    3     10     3.33   1.15
LA91SR35 910808 UNID. CALLIANASSIDAE                  3      2     0.67   0.58
LA91SR35 910808 UNID. NEMERTEA                        3      8     2.67   0.58
LA91SR35 910808 UNID. TURBELLARIA                     3      4     1.33   0.58
LA91SR36 910810 BIVALVIA GENUSD                       3      1     0.33   0.58
LA91SR36 910810 CALLINECTES SAPIDUS                   3      7     2.33   4.04
LA91SR36 910810 COELOTANYPUS SP.                      3      1     0.33   0.58
LA91SR36 910810 NEANTHES SUCCINEA                     3      1     0.33   0.58
LA91SR36 910810 UNID. NEMERTEA                        3      1     0.33   0.58
LA91SR36 910810 UNID. TELLINIDAE                      3      1     0.33   0.58
LA91SR37 910723 AMPELISCA ABDITA                      3      1     0.33   0.58
LA91SR37 910723 CALLINECTES SAPIDUS                   3      1     0.33   0.58
LA91SR37 910723 CERAPUS SP.                           3      3     1.00   1.73
LA91SR37 910723 CYCLASPIS VARIANS                     3     12     4.00   2.65
LA91SR37 910723 EDOTEA TRILOBA                        3      8     2.67   2.08
LA91SR37 910723 GLYCINDE SOLITARIA                    3      9     3.00   1.00
LA91SR37 910723 MELITA SP.                            3      1     0.33   0.58
LA91SR37 910723 MULINIA LATERALIS                     3      4     1.33   2.31
LA91SR37 910723 MULINIA SP.                           3      6     2.00   3.46
LA91SR37 910723 MYSIDOPSIS SP.                        3      1     0.33   0.58
LA91SR37 910723 NEANTHES SUCCINEA                     3     12     4.00   1.73
LA91SR37 910723 OXYUROSTYLIS SP.                      3      1     0.33   0.58
LA91SR37 910723 PARAPIONOSYLLIS SP.A                  3      1     0.33   0.58
LA91SR37 910723 PARAPRIONOSPIO PINNATA                3      8     2.67   0.58
LA91SR37 910723 PECTINARIA GOULDII                    3      3     1.00   1.73
LA91SR37 910723 PODARKEOPSIS LEVIFUSCINA              3      1     0.33   0.58
LA91SR37 910723 STREBLOSPIO BENEDICTI                 3    118    39.33  21.46
LA91SR37 910723 UNID. BIVALVIA                        3      9     3.00   3.61
LA91SR37 910723 UNID. GASTROPODA                      3     12     4.00   3.61
LA91SR37 910723 UNID. MYTILIDAE                       3      2     0.67   0.58
LA91SR37 910723 UNID. NEMERTEA                        3     12     4.00   1.73
LA91SR37 910723 UNID. OPHIUROIDEA                     3      1     0.33   0.58
LA91SR38 910813 BRANCHIURA SOWERBYI                   3      1     0.33   0.58
LA91SR38 910813 CHAOBORUS SP.                         3    424   141.33  60.72
LA91SR38 910813 COELOTANYPUS SP.                      3      4     1.33   1.53
LA91SR38 910813 CRYPTOCHIRONOMUS SP.                  3      1     0.33   0.58
LA91SR38 910813 LIMNODRILUS CERVIX                    3      1     0.33   0.58
LA91SR38 910813 LIMNODRILUS HOFFMEISTERI              3      6     2.00   1.00
LA91SR38 910813 PROBYTHINELLA LOUISIANAE              3      1     0.33   0.58
LA91SR38 910813 UNID. CHAOBORIDAE                     3    357   119.00 103.70
LA91SR38 910813 UNID. TUBIFICIDAE                     3    218    72.67  12.22
LA91SR38 910813 UNIONIDAE SP.A                        3     16     5.33   2.52
LA91SR39 910717 ASELLUS SP.A                          3      1     0.33   0.58
LA91SR39 910717 AULODRILUS PIGUETI                    3    106    35.33  38.70
LA91SR39 910717 BIVALVIA GENUSC                       3      6     2.00   3.46
LA91SR39 910717 BIVALVIA GENUSD                       3      1     0.33   0.58
LA91SR39 910717 CHAOBORUS SP.                         3     58    19.33  17.01
LA91SR39 910717 COELOTANYPUS SP.                      3     62    20.67  22.12
LA91SR39 910717 CRUSTIPELLIS TRIBRANCHIATA            3     14     4.67   4.16
LA91SR39 910717 DERO DIGITATA                         3      2     0.67   0.58
LA91SR39 910717 DERO LODENI                           3      3     1.00   1.73
LA91SR39 910717 GAMMARUS TIGRINUS                     3      1     0.33   0.58
LA91SR39 910717 GASTROPODA SP.B                       3      2     0.67   1.15
LA91SR39 910717 HELOBDELLA STAGNALIS                  3      1     0.33   0.58
LA91SR39 910717 HYALELLA AZTECA                       3      3     1.00   1.73
LA91SR39 910717 LIMNODRILUS CERVIX                    3     12     4.00   2.00
LA91SR39 910717 LIMNODRILUS HOFFMEISTERI              3      1     0.33   0.58
LA91SR39 910717 LIRCEUS SP.A                          3      5     1.67   2.89
LA91SR39 910717 NEURECLIPSIS SP.                      3      1     0.33   0.58
LA91SR39 910717 POLYPEDILUM GROUP_A                   3      2     0.67   1.15
LA91SR39 910717 PROBYTHINELLA LOUISIANAE              3     12     4.00   2.65
LA91SR39 910717 TUBIFEX TUBIFEX                       3      9     3.00   2.65
LA91SR39 910717 UNID. CHAOBORIDAE                     3     23     7.67  13.28
LA91SR39 910717 UNID. CLADOCERA                       3      1     0.33   0.58
LA91SR39 910717 UNID. TRICHOPTERA                     3      1     0.33   0.58
LA91SR39 910717 UNID. TUBIFICIDAE                     3    212    70.67  38.63
LA91SR39 910717 UNID. TURBELLARIA                     3      1     0.33   0.58
LA91SR39 910717 UNIONIDAE SP.A                        3    105    35.00  30.12
LA91SR40 910715 CHAOBORUS SP.                         3      1     0.33   0.58
LA91SR40 910715 COELOTANYPUS SP.                      3      1     0.33   0.58
LA91SR40 910715 COROPHIUM LACUSTRE                    3      1     0.33   0.58
LA91SR40 910715 EDOTEA TRILOBA                        3      1     0.33   0.58
LA91SR40 910715 HOBSONIA FLORIDA                      3      4     1.33   1.53
LA91SR40 910715 KINBERGONUPHIS SIMONI                 3      1     0.33   0.58
LA91SR40 910715 MEDIOMASTUS SP.                       3      1     0.33   0.58
LA91SR40 910715 PARAPRIONOSPIO PINNATA                3      1     0.33   0.58
LA91SR40 910715 POLYPEDILUM GROUP_A                   3      1     0.33   0.58
LA91SR40 910715 POLYPEDILUM SP.                       3      1     0.33   0.58
LA91SR40 910715 PROCLADIUS SP.                        3      1     0.33   0.58
LA91SR40 910715 RHITHROPANOPEUS HARRISII              3      1     0.33   0.58
LA91SR40 910715 STREBLOSPIO BENEDICTI                 3      9     3.00   2.65
LA91SR40 910715 TUBIFICOIDES HETEROCHAETUS            3     31    10.33  10.50
LA91SR40 910715 UNID. BRACHYURA                       3      1     0.33   0.58
LA91SR40 910715 UNID. CHAOBORIDAE                     3      1     0.33   0.58
LA91SR40 910715 UNID. MYTILIDAE                       3      4     1.33   2.31
LA91SR40 910715 UNID. NEMERTEA                        3      7     2.33   2.08
LA91SR41 910711 BALANUS SP.                           3      1     0.33   0.58
LA91SR41 910711 CAENIS SP.                            3      1     0.33   0.58
LA91SR41 910711 CALLINECTES SAPIDUS                   3      1     0.33   0.58
LA91SR41 910711 COELOTANYPUS SP.                      3     18     6.00   3.46
LA91SR41 910711 HOBSONIA FLORIDA                      3    114    38.00  52.12
LA91SR41 910711 KINBERGONUPHIS SIMONI                 3      1     0.33   0.58
LA91SR41 910711 MYTILOPSIS LEUCOPHAEATA               3      2     0.67   1.15
LA91SR41 910711 PARAPIONOSYLLIS SP.A                  3      2     0.67   1.15
LA91SR41 910711 RANGIA CUNEATA                        3      9     3.00   1.00
LA91SR41 910711 STREBLOSPIO BENEDICTI                 3     22     7.33   6.43
LA91SR41 910711 TUBIFICOIDES HETEROCHAETUS            3     81    27.00  30.45
LA91SR41 910711 UNID. CIRRIPEDIA                      3      7     2.33   4.04
LA91SR41 910711 UNID. EPHEMEROPTERA                   3      1     0.33   0.58
LA91SR41 910711 UNID. NEMERTEA                        3      2     0.67   0.58
LA91SR42 910709 COELOTANYPUS SP.                      3      3     1.00   1.00
LA91SR42 910709 HOBSONIA FLORIDA                      3      1     0.33   0.58
LA91SR42 910709 MEDIOMASTUS SP.                       3      1     0.33   0.58
LA91SR42 910709 MONOCULODES SP.A                      3      2     0.67   0.58
LA91SR42 910709 MYSIDOPSIS ALMYRA                     3      1     0.33   0.58
LA91SR42 910709 MYSIDOPSIS SP.                        3      1     0.33   0.58
LA91SR42 910709 STREBLOSPIO BENEDICTI                 3     60    20.00  34.64
LA91SR42 910709 TUBIFICOIDES HETEROCHAETUS            3      2     0.67   1.15
LA91SR42 910709 UNID. BIVALVIA                        3      1     0.33   0.58
LA91SR42 910709 UNID. NEMERTEA                        3      2     0.67   1.15
LA91SR42 910709 UNID. TELLINIDAE                      3      1     0.33   0.58
LA91SR44 910713 COSSURA SP.                           3      1     0.33   0.58
LA91SR44 910713 HOBSONIA FLORIDA                      3     33    11.00   7.21
LA91SR44 910713 MEDIOMASTUS SP.                       3     70    23.33  17.62
LA91SR44 910713 MONOCULODES SP.A                      3      1     0.33   0.58
LA91SR44 910713 MYSIDOPSIS ALMYRA                     3      1     0.33   0.58
LA91SR44 910713 PARAPIONOSYLLIS SP.A                  3      4     1.33   1.53
LA91SR44 910713 RANGIA CUNEATA                        3      4     1.33   1.15
LA91SR44 910713 STREBLOSPIO BENEDICTI                 3     62    20.67  18.61
LA91SR44 910713 TEXADINA SPHINCTOSTOMA                3     12     4.00   2.00
