Lon,Lat,Line,Shot,UTMX,UTMY,YEAR,JD:HR:MIN:SEC
-80.481652,25.896170,01b02,3691,551921,2864288,2001,337:20:31:29
-80.481642,25.896179,01b02,3694,551922,2864289,2001,337:20:31:30
-80.481622,25.896197,01b02,3696,551924,2864291,2001,337:20:31:31
-80.481612,25.896206,01b02,3697,551925,2864292,2001,337:20:31:32
-80.481602,25.896224,01b02,3701,551926,2864294,2001,337:20:31:34
-80.481592,25.896233,01b02,3704,551927,2864295,2001,337:20:31:35
-80.481582,25.896242,01b02,3706,551928,2864296,2001,337:20:31:36
-80.481572,25.896251,01b02,3708,551929,2864297,2001,337:20:31:37
-80.481562,25.896260,01b02,3710,551930,2864298,2001,337:20:31:38
-80.481552,25.896278,01b02,3712,551931,2864300,2001,337:20:31:39
-80.481542,25.896287,01b02,3714,551932,2864301,2001,337:20:31:40
-80.481522,25.896323,01b02,3718,551934,2864305,2001,337:20:31:43
-80.481512,25.896332,01b02,3722,551935,2864306,2001,337:20:31:44
-80.481502,25.896341,01b02,3724,551936,2864307,2001,337:20:31:45
-80.481492,25.896368,01b02,3726,551937,2864310,2001,337:20:31:46
-80.481482,25.896377,01b02,3729,551938,2864311,2001,337:20:31:48
-80.481472,25.896386,01b02,3731,551939,2864312,2001,337:20:31:49
-80.481462,25.896395,01b02,3733,551940,2864313,2001,337:20:31:50
-80.481451,25.896422,01b02,3737,551941,2864316,2001,337:20:31:52
-80.481441,25.896431,01b02,3739,551942,2864317,2001,337:20:31:53
-80.481431,25.896440,01b02,3741,551943,2864318,2001,337:20:31:54
-80.481421,25.896449,01b02,3743,551944,2864319,2001,337:20:31:55
-80.481411,25.896467,01b02,3745,551945,2864321,2001,337:20:31:56
-80.481401,25.896485,01b02,3750,551946,2864323,2001,337:20:31:58
-80.481391,25.896494,01b02,3752,551947,2864324,2001,337:20:31:59
-80.481381,25.896503,01b02,3754,551948,2864325,2001,337:20:32:00
-80.481371,25.896521,01b02,3756,551949,2864327,2001,337:20:32:01
-80.481361,25.896530,01b02,3758,551950,2864328,2001,337:20:32:02
-80.481351,25.896539,01b02,3760,551951,2864329,2001,337:20:32:03
-80.481341,25.896548,01b02,3762,551952,2864330,2001,337:20:32:04
-80.481331,25.896557,01b02,3764,551953,2864331,2001,337:20:32:05
-80.481321,25.896566,01b02,3766,551954,2864332,2001,337:20:32:06
-80.481311,25.896575,01b02,3768,551955,2864333,2001,337:20:32:07
-80.481291,25.896611,01b02,3773,551957,2864337,2001,337:20:32:09
-80.481281,25.896620,01b02,3776,551958,2864338,2001,337:20:32:12
-80.481271,25.896629,01b02,3778,551959,2864339,2001,337:20:32:12
-80.481261,25.896638,01b02,3780,551960,2864340,2001,337:20:32:13
-80.481241,25.896656,01b02,3782,551962,2864342,2001,337:20:32:14
-80.481231,25.896665,01b02,3785,551963,2864343,2001,337:20:32:16
-80.481221,25.896683,01b02,3787,551964,2864345,2001,337:20:32:17
-80.481211,25.896692,01b02,3789,551965,2864346,2001,337:20:32:18
-80.481201,25.896701,01b02,3791,551966,2864347,2001,337:20:32:19
-80.481191,25.896710,01b02,3793,551967,2864348,2001,337:20:32:20
-80.481181,25.896719,01b02,3795,551968,2864349,2001,337:20:32:21
-80.481171,25.896728,01b02,3798,551969,2864350,2001,337:20:32:22
-80.481161,25.896737,01b02,3799,551970,2864351,2001,337:20:32:23
-80.481150,25.896755,01b02,3801,551971,2864353,2001,337:20:32:24
-80.481140,25.896773,01b02,3805,551972,2864355,2001,337:20:32:26
-80.481130,25.896782,01b02,3807,551973,2864356,2001,337:20:32:27
-80.481120,25.896791,01b02,3810,551974,2864357,2001,337:20:32:28
-80.481110,25.896800,01b02,3812,551975,2864358,2001,337:20:32:29
-80.481100,25.896809,01b02,3814,551976,2864359,2001,337:20:32:30
-80.481090,25.896827,01b02,3816,551977,2864361,2001,337:20:32:31
-80.481080,25.896836,01b02,3818,551978,2864362,2001,337:20:32:33
-80.481070,25.896845,01b02,3820,551979,2864363,2001,337:20:32:33
-80.481060,25.896854,01b02,3822,551980,2864364,2001,337:20:32:34
-80.481050,25.896863,01b02,3824,551981,2864365,2001,337:20:32:35
-80.481030,25.896890,01b02,3828,551983,2864368,2001,337:20:32:37
-80.481020,25.896908,01b02,3831,551984,2864370,2001,337:20:32:38
-80.481010,25.896917,01b02,3833,551985,2864371,2001,337:20:32:40
-80.480990,25.896935,01b02,3837,551987,2864373,2001,337:20:32:42
-80.480980,25.896944,01b02,3839,551988,2864374,2001,337:20:32:43
-80.480970,25.896953,01b02,3841,551989,2864375,2001,337:20:32:44
-80.480960,25.896962,01b02,3843,551990,2864376,2001,337:20:32:45
-80.480950,25.896980,01b02,3845,551991,2864378,2001,337:20:32:46
-80.480940,25.896998,01b02,3849,551992,2864380,2001,337:20:32:48
-80.480930,25.897007,01b02,3852,551993,2864381,2001,337:20:32:49
-80.480920,25.897016,01b02,3853,551994,2864382,2001,337:20:32:50
-80.480910,25.897025,01b02,3855,551995,2864383,2001,337:20:32:51
-80.480900,25.897034,01b02,3857,551996,2864384,2001,337:20:32:52
-80.480890,25.897043,01b02,3859,551997,2864385,2001,337:20:32:53
-80.480880,25.897052,01b02,3862,551998,2864386,2001,337:20:32:54
-80.480870,25.897070,01b02,3864,551999,2864388,2001,337:20:32:55
-80.480860,25.897079,01b02,3866,552000,2864389,2001,337:20:32:56
-80.480849,25.897088,01b02,3868,552001,2864390,2001,337:20:32:57
-80.480839,25.897097,01b02,3870,552002,2864391,2001,337:20:32:58
-80.480829,25.897106,01b02,3873,552003,2864392,2001,337:20:32:59
-80.480819,25.897115,01b02,3874,552004,2864393,2001,337:20:33:01
-80.480809,25.897124,01b02,3876,552005,2864394,2001,337:20:33:01
-80.480799,25.897133,01b02,3878,552006,2864395,2001,337:20:33:02
-80.480789,25.897142,01b02,3880,552007,2864396,2001,337:20:33:03
-80.480779,25.897151,01b02,3882,552008,2864397,2001,337:20:33:04
-80.480759,25.897169,01b02,3885,552010,2864399,2001,337:20:33:06
-80.480749,25.897178,01b02,3887,552011,2864400,2001,337:20:33:07
-80.480739,25.897187,01b02,3889,552012,2864401,2001,337:20:33:08
-80.480729,25.897205,01b02,3893,552013,2864403,2001,337:20:33:10
-80.480719,25.897214,01b02,3895,552014,2864404,2001,337:20:33:11
-80.480709,25.897223,01b02,3897,552015,2864405,2001,337:20:33:12
-80.480699,25.897232,01b02,3899,552016,2864406,2001,337:20:33:13
-80.480689,25.897241,01b02,3901,552017,2864407,2001,337:20:33:14
-80.480679,25.897250,01b02,3903,552018,2864408,2001,337:20:33:15
-80.480669,25.897259,01b02,3905,552019,2864409,2001,337:20:33:16
-80.480659,25.897286,01b02,3910,552020,2864412,2001,337:20:33:18
-80.480649,25.897295,01b02,3912,552021,2864413,2001,337:20:33:19
-80.480639,25.897304,01b02,3914,552022,2864414,2001,337:20:33:20
-80.480629,25.897313,01b02,3916,552023,2864415,2001,337:20:33:21
-80.480619,25.897322,01b02,3918,552024,2864416,2001,337:20:33:22
-80.480609,25.897340,01b02,3922,552025,2864418,2001,337:20:33:24
-80.480599,25.897349,01b02,3924,552026,2864419,2001,337:20:33:25
-80.480589,25.897358,01b02,3926,552027,2864420,2001,337:20:33:26
-80.480569,25.897394,01b02,3931,552029,2864424,2001,337:20:33:28
-80.480559,25.897403,01b02,3933,552030,2864425,2001,337:20:33:30
-80.480539,25.897430,01b02,3938,552032,2864428,2001,337:20:33:33
-80.480528,25.897448,01b02,3943,552033,2864430,2001,337:20:33:35
-80.480518,25.897457,01b02,3945,552034,2864431,2001,337:20:33:36
-80.480508,25.897466,01b02,3947,552035,2864432,2001,337:20:33:37
-80.480498,25.897493,01b02,3951,552036,2864435,2001,337:20:33:39
-80.480488,25.897502,01b02,3954,552037,2864436,2001,337:20:33:40
-80.480478,25.897511,01b02,3955,552038,2864437,2001,337:20:33:41
-80.480468,25.897529,01b02,3959,552039,2864439,2001,337:20:33:43
-80.480458,25.897538,01b02,3961,552040,2864440,2001,337:20:33:44
-80.480448,25.897547,01b02,3963,552041,2864441,2001,337:20:33:45
-80.480438,25.897556,01b02,3966,552042,2864442,2001,337:20:33:46
-80.480428,25.897583,01b02,3970,552043,2864445,2001,337:20:33:48
-80.480418,25.897592,01b02,3973,552044,2864446,2001,337:20:33:49
-80.480398,25.897610,01b02,3975,552046,2864448,2001,337:20:33:51
-80.480388,25.897628,01b02,3980,552047,2864450,2001,337:20:33:53
-80.480378,25.897637,01b02,3982,552048,2864451,2001,337:20:33:54
-80.480368,25.897646,01b02,3984,552049,2864452,2001,337:20:33:55
-80.480358,25.897674,01b02,3986,552050,2864455,2001,337:20:33:56
-80.480348,25.897683,01b02,3989,552051,2864456,2001,337:20:33:58
-80.480338,25.897691,01b02,3991,552052,2864457,2001,337:20:33:59
-80.480328,25.897700,01b02,3993,552053,2864458,2001,337:20:34:00
-80.480318,25.897709,01b02,3995,552054,2864459,2001,337:20:34:01
-80.480308,25.897718,01b02,3997,552055,2864460,2001,337:20:34:02
-80.480298,25.897727,01b02,3999,552056,2864461,2001,337:20:34:03
-80.480288,25.897736,01b02,4001,552057,2864462,2001,337:20:34:04
-80.480278,25.897745,01b02,4003,552058,2864463,2001,337:20:34:05
-80.480267,25.897773,01b02,4007,552059,2864466,2001,337:20:34:07
-80.480257,25.897782,01b02,4009,552060,2864467,2001,337:20:34:08
-80.480247,25.897791,01b02,4012,552061,2864468,2001,337:20:34:09
-80.480237,25.897799,01b02,4014,552062,2864469,2001,337:20:34:10
-80.480227,25.897808,01b02,4016,552063,2864470,2001,337:20:34:11
-80.480217,25.897827,01b02,4020,552064,2864472,2001,337:20:34:13
-80.480207,25.897836,01b02,4022,552065,2864473,2001,337:20:34:14
-80.480197,25.897845,01b02,4024,552066,2864474,2001,337:20:34:15
-80.480187,25.897863,01b02,4026,552067,2864476,2001,337:20:34:16
-80.480177,25.897872,01b02,4028,552068,2864477,2001,337:20:34:17
-80.480167,25.897890,01b02,4032,552069,2864479,2001,337:20:34:19
-80.480147,25.897908,01b02,4034,552071,2864481,2001,337:20:34:20
-80.480137,25.897917,01b02,4037,552072,2864482,2001,337:20:34:22
-80.480127,25.897926,01b02,4039,552073,2864483,2001,337:20:34:23
-80.480117,25.897944,01b02,4044,552074,2864485,2001,337:20:34:25
-80.479866,25.898250,01b02,4104,552099,2864519,2001,337:20:34:55
-80.479535,25.898646,01b02,4183,552132,2864563,2001,337:20:35:35
-80.479455,25.898727,01b02,4190,552140,2864572,2001,337:20:35:38
-80.479465,25.898709,01b02,4195,552139,2864570,2001,337:20:35:40
-80.479435,25.898718,01b02,4201,552142,2864571,2001,337:20:35:44
-80.477960,25.900293,01b02,4524,552289,2864746,2001,337:20:38:25
-80.477940,25.900320,01b02,4529,552291,2864749,2001,337:20:38:28
-80.477930,25.900329,01b02,4531,552292,2864750,2001,337:20:38:29
-80.477920,25.900338,01b02,4533,552293,2864751,2001,337:20:38:30
-80.477910,25.900356,01b02,4538,552294,2864753,2001,337:20:38:32
-80.477900,25.900374,01b02,4541,552295,2864755,2001,337:20:38:34
-80.477890,25.900383,01b02,4544,552296,2864756,2001,337:20:38:35
-80.477880,25.900392,01b02,4546,552297,2864757,2001,337:20:38:36
-80.477870,25.900401,01b02,4548,552298,2864758,2001,337:20:38:37
-80.477860,25.900419,01b02,4550,552299,2864760,2001,337:20:38:38
-80.477850,25.900428,01b02,4552,552300,2864761,2001,337:20:38:39
-80.477830,25.900455,01b02,4556,552302,2864764,2001,337:20:38:42
-80.477820,25.900464,01b02,4559,552303,2864765,2001,337:20:38:43
-80.477810,25.900473,01b02,4561,552304,2864766,2001,337:20:38:44
-80.477790,25.900491,01b02,4564,552306,2864768,2001,337:20:38:46
-80.477780,25.900500,01b02,4566,552307,2864769,2001,337:20:38:47
-80.477770,25.900509,01b02,4569,552308,2864770,2001,337:20:38:48
-80.477760,25.900518,01b02,4571,552309,2864771,2001,337:20:38:49
-80.477750,25.900527,01b02,4573,552310,2864772,2001,337:20:38:50
-80.477739,25.900536,01b02,4575,552311,2864773,2001,337:20:38:51
-80.477729,25.900554,01b02,4579,552312,2864775,2001,337:20:38:53
-80.477719,25.900572,01b02,4581,552313,2864777,2001,337:20:38:54
-80.477709,25.900581,01b02,4583,552314,2864778,2001,337:20:38:55
-80.477699,25.900590,01b02,4585,552315,2864779,2001,337:20:38:56
-80.477689,25.900599,01b02,4587,552316,2864780,2001,337:20:38:57
-80.477679,25.900617,01b02,4592,552317,2864782,2001,337:20:38:59
-80.477669,25.900626,01b02,4594,552318,2864783,2001,337:20:39:00
-80.477659,25.900635,01b02,4596,552319,2864784,2001,337:20:39:01
-80.477649,25.900644,01b02,4598,552320,2864785,2001,337:20:39:02
-80.477639,25.900671,01b02,4602,552321,2864788,2001,337:20:39:05
-80.477629,25.900680,01b02,4604,552322,2864789,2001,337:20:39:05
-80.477619,25.900689,01b02,4606,552323,2864790,2001,337:20:39:06
-80.477609,25.900698,01b02,4608,552324,2864791,2001,337:20:39:07
-80.477599,25.900725,01b02,4612,552325,2864794,2001,337:20:39:10
-80.477579,25.900743,01b02,4615,552327,2864796,2001,337:20:39:11
-80.477569,25.900761,01b02,4619,552328,2864798,2001,337:20:39:13
-80.477559,25.900770,01b02,4621,552329,2864799,2001,337:20:39:14
-80.477549,25.900779,01b02,4623,552330,2864800,2001,337:20:39:15
-80.477539,25.900788,01b02,4625,552331,2864801,2001,337:20:39:16
-80.477529,25.900815,01b02,4629,552332,2864804,2001,337:20:39:18
-80.477519,25.900824,01b02,4631,552333,2864805,2001,337:20:39:19
-80.477509,25.900833,01b02,4633,552334,2864806,2001,337:20:39:20
-80.477499,25.900842,01b02,4635,552335,2864807,2001,337:20:39:21
-80.477489,25.900851,01b02,4637,552336,2864808,2001,337:20:39:22
-80.477478,25.900869,01b02,4642,552337,2864810,2001,337:20:39:24
-80.477468,25.900878,01b02,4644,552338,2864811,2001,337:20:39:25
-80.477458,25.900887,01b02,4646,552339,2864812,2001,337:20:39:26
-80.477448,25.900905,01b02,4648,552340,2864814,2001,337:20:39:27
-80.477438,25.900914,01b02,4650,552341,2864815,2001,337:20:39:28
-80.477428,25.900923,01b02,4652,552342,2864816,2001,337:20:39:29
-80.477418,25.900941,01b02,4656,552343,2864818,2001,337:20:39:31
-80.477408,25.900950,01b02,4658,552344,2864819,2001,337:20:39:32
-80.477388,25.900968,01b02,4660,552346,2864821,2001,337:20:39:34
-80.477378,25.900977,01b02,4663,552347,2864822,2001,337:20:39:35
-80.477368,25.900986,01b02,4665,552348,2864823,2001,337:20:39:36
-80.477358,25.900995,01b02,4666,552349,2864824,2001,337:20:39:37
-80.477348,25.901004,01b02,4668,552350,2864825,2001,337:20:39:38
-80.477338,25.901013,01b02,4670,552351,2864826,2001,337:20:39:39
-80.477328,25.901022,01b02,4672,552352,2864827,2001,337:20:39:40
-80.477318,25.901040,01b02,4677,552353,2864829,2001,337:20:39:42
-80.477308,25.901049,01b02,4679,552354,2864830,2001,337:20:39:43
-80.477298,25.901058,01b02,4681,552355,2864831,2001,337:20:39:44
-80.477288,25.901067,01b02,4683,552356,2864832,2001,337:20:39:45
-80.477278,25.901076,01b02,4686,552357,2864833,2001,337:20:39:46
-80.477268,25.901085,01b02,4688,552358,2864834,2001,337:20:39:47
-80.477258,25.901094,01b02,4689,552359,2864835,2001,337:20:39:48
-80.477248,25.901103,01b02,4691,552360,2864836,2001,337:20:39:49
-80.477238,25.901112,01b02,4693,552361,2864837,2001,337:20:39:50
-80.477228,25.901121,01b02,4695,552362,2864838,2001,337:20:39:51
-80.477218,25.901130,01b02,4698,552363,2864839,2001,337:20:39:52
-80.477208,25.901139,01b02,4700,552364,2864840,2001,337:20:39:53
-80.477198,25.901148,01b02,4702,552365,2864841,2001,337:20:39:54
-80.477188,25.901157,01b02,4704,552366,2864842,2001,337:20:39:55
-80.477178,25.901166,01b02,4706,552367,2864843,2001,337:20:39:56
-80.477158,25.901184,01b02,4708,552369,2864845,2001,337:20:39:58
-80.477148,25.901193,01b02,4711,552370,2864846,2001,337:20:39:59
-80.477138,25.901202,01b02,4714,552371,2864847,2001,337:20:40:00
-80.477128,25.901211,01b02,4716,552372,2864848,2001,337:20:40:02
-80.477107,25.901229,01b02,4718,552374,2864850,2001,337:20:40:03
-80.477097,25.901238,01b02,4720,552375,2864851,2001,337:20:40:04
-80.477087,25.901247,01b02,4723,552376,2864852,2001,337:20:40:05
-80.477077,25.901256,01b02,4725,552377,2864853,2001,337:20:40:06
-80.477067,25.901265,01b02,4727,552378,2864854,2001,337:20:40:07
-80.477057,25.901274,01b02,4729,552379,2864855,2001,337:20:40:08
-80.477047,25.901274,01b02,4731,552380,2864855,2001,337:20:40:09
-80.477037,25.901283,01b02,4733,552381,2864856,2001,337:20:40:10
-80.477027,25.901291,01b02,4736,552382,2864857,2001,337:20:40:11
-80.477017,25.901310,01b02,4738,552383,2864859,2001,337:20:40:12
-80.477007,25.901319,01b02,4739,552384,2864860,2001,337:20:40:13
-80.476997,25.901328,01b02,4741,552385,2864861,2001,337:20:40:14
-80.476987,25.901337,01b02,4743,552386,2864862,2001,337:20:40:15
-80.476977,25.901345,01b02,4746,552387,2864863,2001,337:20:40:16
-80.476967,25.901354,01b02,4748,552388,2864864,2001,337:20:40:17
-80.476957,25.901373,01b02,4752,552389,2864866,2001,337:20:40:19
-80.476947,25.901382,01b02,4754,552390,2864867,2001,337:20:40:20
-80.476927,25.901399,01b02,4756,552392,2864869,2001,337:20:40:22
-80.476917,25.901408,01b02,4759,552393,2864870,2001,337:20:40:23
-80.476907,25.901436,01b02,4764,552394,2864873,2001,337:20:40:25
-80.476887,25.901454,01b02,4766,552396,2864875,2001,337:20:40:27
-80.476877,25.901472,01b02,4771,552397,2864877,2001,337:20:40:29
-80.476867,25.901481,01b02,4773,552398,2864878,2001,337:20:40:30
-80.476857,25.901499,01b02,4775,552399,2864880,2001,337:20:40:31
-80.476847,25.901508,01b02,4777,552400,2864881,2001,337:20:40:32
-80.476837,25.901526,01b02,4781,552401,2864883,2001,337:20:40:34
-80.476827,25.901535,01b02,4783,552402,2864884,2001,337:20:40:35
-80.476817,25.901544,01b02,4785,552403,2864885,2001,337:20:40:36
-80.476806,25.901571,01b02,4789,552404,2864888,2001,337:20:40:38
-80.476796,25.901580,01b02,4791,552405,2864889,2001,337:20:40:39
-80.476786,25.901598,01b02,4796,552406,2864891,2001,337:20:40:41
-80.476776,25.901607,01b02,4798,552407,2864892,2001,337:20:40:42
-80.476766,25.901616,01b02,4800,552408,2864893,2001,337:20:40:43
-80.476746,25.901652,01b02,4805,552410,2864897,2001,337:20:40:46
-80.476736,25.901661,01b02,4808,552411,2864898,2001,337:20:40:47
-80.476726,25.901679,01b02,4812,552412,2864900,2001,337:20:40:49
-80.476716,25.901688,01b02,4814,552413,2864901,2001,337:20:40:51
-80.476696,25.901715,01b02,4817,552415,2864904,2001,337:20:40:52
-80.476686,25.901724,01b02,4819,552416,2864905,2001,337:20:40:53
-80.476676,25.901751,01b02,4823,552417,2864908,2001,337:20:40:55
-80.476666,25.901760,01b02,4825,552418,2864909,2001,337:20:40:56
-80.476656,25.901787,01b02,4829,552419,2864912,2001,337:20:40:58
-80.476646,25.901805,01b02,4833,552420,2864914,2001,337:20:41:00
-80.476636,25.901814,01b02,4835,552421,2864915,2001,337:20:41:01
-80.476626,25.901841,01b02,4839,552422,2864918,2001,337:20:41:03
-80.476616,25.901850,01b02,4842,552423,2864919,2001,337:20:41:04
-80.476605,25.901868,01b02,4846,552424,2864921,2001,337:20:41:06
-80.476595,25.901877,01b02,4848,552425,2864922,2001,337:20:41:08
-80.476585,25.901895,01b02,4852,552426,2864924,2001,337:20:41:09
-80.476575,25.901913,01b02,4854,552427,2864926,2001,337:20:41:10
-80.476565,25.901922,01b02,4856,552428,2864927,2001,337:20:41:11
-80.476545,25.901949,01b02,4861,552430,2864930,2001,337:20:41:14
-80.476535,25.901958,01b02,4863,552431,2864931,2001,337:20:41:15
-80.476525,25.901967,01b02,4867,552432,2864932,2001,337:20:41:17
-80.476515,25.901976,01b02,4869,552433,2864933,2001,337:20:41:18
-80.476495,25.901994,01b02,4871,552435,2864935,2001,337:20:41:19
-80.476485,25.902003,01b02,4873,552436,2864936,2001,337:20:41:20
-80.476475,25.902012,01b02,4875,552437,2864937,2001,337:20:41:21
-80.476465,25.902021,01b02,4877,552438,2864938,2001,337:20:41:22
-80.476455,25.902030,01b02,4879,552439,2864939,2001,337:20:41:23
-80.476445,25.902039,01b02,4881,552440,2864940,2001,337:20:41:24
-80.476435,25.902048,01b02,4883,552441,2864941,2001,337:20:41:25
-80.476425,25.902057,01b02,4886,552442,2864942,2001,337:20:41:26
-80.476415,25.902075,01b02,4890,552443,2864944,2001,337:20:41:28
-80.476405,25.902084,01b02,4891,552444,2864945,2001,337:20:41:29
-80.476395,25.902093,01b02,4893,552445,2864946,2001,337:20:41:30
-80.476385,25.902102,01b02,4896,552446,2864947,2001,337:20:41:31
-80.476375,25.902111,01b02,4898,552447,2864948,2001,337:20:41:32
-80.476365,25.902120,01b02,4900,552448,2864949,2001,337:20:41:33
-80.476355,25.902129,01b02,4902,552449,2864950,2001,337:20:41:34
-80.476345,25.902138,01b02,4904,552450,2864951,2001,337:20:41:35
-80.476325,25.902156,01b02,4906,552452,2864953,2001,337:20:41:36
-80.476315,25.902156,01b02,4909,552453,2864953,2001,337:20:41:38
-80.476305,25.902165,01b02,4912,552454,2864954,2001,337:20:41:40
-80.476295,25.902174,01b02,4914,552455,2864955,2001,337:20:41:41
-80.476285,25.902183,01b02,4916,552456,2864956,2001,337:20:41:42
-80.476265,25.902201,01b02,4918,552458,2864958,2001,337:20:41:43
-80.476255,25.902210,01b02,4921,552459,2864959,2001,337:20:41:44
-80.476245,25.902219,01b02,4923,552460,2864960,2001,337:20:41:45
-80.476234,25.902228,01b02,4925,552461,2864961,2001,337:20:41:46
