-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
HOB2        49718.000    1995     1     1     0
HOB2        52274.750    2001    12    31    18
HOB2     -3950071.361  2522415.185 -4311638.362
50461.00     0.068132     0.550107    -0.064486
50461.25     0.179899     0.508027     1.011905
50461.50     0.251604    -0.117843    -0.222103
50461.75     0.229649     0.354571    -0.170254
50462.00     0.725272     0.217042    -0.713725
50462.25     0.716043     0.267758     0.288669
50462.50     0.663498    -0.336039    -0.648882
50462.75     0.268694     0.365118     0.204637
50463.00     0.591759     0.339976     0.266444
50463.25     0.448308     0.268739     1.188963
50463.50     0.278613    -0.317569    -0.045550
50463.75     0.013306     0.113828    -0.256894
50464.00     0.506321    -0.089784    -1.148065
50464.25     0.585012    -0.374545    -0.899510
50464.50     0.714363    -1.037005    -2.231972
50464.75     0.595904    -0.509828    -1.905187
50465.00     1.135365    -0.600697    -2.534120
50465.25     1.310053    -0.548415    -1.928611
50465.50     1.371953    -1.064703    -3.362916
50465.75     1.331950    -0.402397    -3.046498
50466.00     1.787710    -0.385072    -3.455783
50466.25     1.908313    -0.176410    -2.603890
50466.50     1.966913    -0.685132    -3.642480
50466.75     1.755123    -0.080911    -3.272653
50467.00     2.077788    -0.127131    -3.284190
50467.25     2.032257     0.046903    -1.903376
50467.50     1.880645    -0.282642    -2.622845
50467.75     1.416123     0.470183    -1.892871
50468.00     1.446906     0.438087    -1.912215
50468.25     1.047442     0.656347    -0.377697
50468.50     0.739196     0.375481    -0.762251
50468.75     0.409290     1.040494     0.033569
50469.00     0.586554     1.036783     0.458187
50469.25     0.437662     0.981801     1.260635
50469.50     0.257015     0.347172     0.183775
50469.75     0.017203     0.880681     0.741345
50470.00     0.422163     0.772388     0.444618
50470.25     0.553820     0.777388     1.350585
50470.50     0.649168     0.186478     0.248818
50470.75     0.546493     0.618911     0.558857
50471.00     1.019801     0.317183    -0.434555
50471.25     1.080002     0.073210    -0.416537
50471.50     1.038466    -0.572881    -1.699542
50471.75     0.745302    -0.173832    -1.584274
50472.00     1.001001    -0.453805    -2.016342
50472.25     0.843563    -0.584668    -1.028543
50472.50     0.670051    -1.160093    -1.733213
50472.75     0.375037    -0.622282    -1.286408
50473.00     0.624198    -0.624555    -1.573330
50473.25     0.389801    -0.412150    -0.190753
50473.50     0.282684    -0.786734    -0.770076
50473.75    -0.073841    -0.056936    -0.067118
50474.00     0.210318     0.087610    -0.006178
50474.25    -0.132612     0.371711     1.719461
50474.50    -0.369968    -0.090938     1.157127
50474.75    -0.947628     0.485605     2.241705
50475.00    -0.840351     0.242667     2.252518
50475.25    -1.058607     0.173304     3.427358
50475.50    -1.147177    -0.551926     2.244454
50475.75    -1.350015    -0.087838     2.363615
50476.00    -0.831297    -0.354328     1.180832
50476.25    -0.740993    -0.457791     1.210811
50476.50    -0.598218    -1.199482    -0.552955
50476.75    -0.796524    -0.606356    -0.274539
50477.00    -0.449703    -0.685900    -0.740766
50477.25    -0.410970    -0.730342     0.068783
50477.50    -0.430220    -1.356136    -0.699617
50477.75    -0.529410    -0.721091     0.171971
50478.00    -0.019639    -0.780235     0.031512
50478.25     0.195630    -0.555335     1.056676
50478.50     0.430297    -0.922733     0.004820
50478.75     0.480067    -0.220458     0.190386
50479.00     0.949648    -0.227909    -0.497498
50479.25     0.946789    -0.000715     0.563811
50479.50     0.898995    -0.453207    -0.862711
50479.75     0.571211     0.324301    -0.312966
50480.00     0.854738     0.305049    -0.729725
50480.25     0.813161     0.486144     0.331481
50480.50     0.703911    -0.007825    -0.858586
50480.75     0.409530     0.594948    -0.577135
50481.00     0.711693     0.290802    -1.032898
50481.25     0.664695     0.174397    -0.016095
50481.50     0.548855    -0.495950    -0.801119
50481.75     0.163507    -0.000979    -0.221561
50482.00     0.413297    -0.182061    -0.568096
50482.25     0.270016    -0.190848     0.438821
50482.50     0.097438    -0.656199    -0.281978
50482.75    -0.180754    -0.114241     0.091629
50483.00     0.259508    -0.223718    -0.286258
50483.25     0.300051    -0.289395     0.693025
50483.50     0.437174    -0.880169    -0.367726
50483.75     0.419452    -0.340043     0.063696
50484.00     0.917757    -0.546277    -0.332005
50484.25     1.013760    -0.553835     0.790224
50484.50     1.135120    -1.285632    -0.470978
50484.75     0.810887    -0.630473    -0.026853
50485.00     1.269495    -0.735725    -0.625050
50485.25     1.332308    -0.716714     0.242603
50485.50     1.289438    -1.325418    -0.713700
50485.75     1.074128    -0.671927    -0.082624
50486.00     1.331671    -0.675675    -0.122487
50486.25     1.233744    -0.546974     0.913566
50486.50     1.177647    -1.123843    -0.099887
50486.75     0.821916    -0.553409     0.333506
50487.00     1.102377    -0.648279     0.293899
50487.25     1.015241    -0.636953     1.379593
50487.50     0.783963    -1.219870     0.468797
50487.75     0.167054    -0.558979     1.281855
50488.00     0.406198    -0.681001     1.323088
50488.25     0.298670    -0.635760     2.485630
50488.50     0.257196    -1.263262     1.254635
50488.75    -0.053495    -0.675816     1.394128
50489.00     0.266881    -0.779671     0.698035
50489.25     0.425618    -0.858748     1.550142
50489.50     0.547953    -1.514805     0.263479
50489.75     0.384475    -0.844392     0.697182
50490.00     0.894398    -0.831810     0.017434
50490.25     0.908531    -0.703572     0.711798
50490.50     0.965337    -1.256767    -0.588912
50490.75     0.672798    -0.335094    -0.052234
50491.00     1.099155    -0.047530    -0.441164
50491.25     1.089504     0.267577     0.723928
50491.50     0.988254    -0.186103    -0.357217
50491.75     0.570985     0.487838     0.153865
50492.00     0.669950     0.407481    -0.023244
50492.25     0.485139     0.220184     1.096928
50492.50     0.457031    -0.643749    -0.018991
50492.75     0.137274    -0.208842     0.438714
50493.00     0.296101    -0.192130     0.302164
50493.25     0.223109    -0.263812     1.476528
50493.50     0.144936    -0.956637     0.392272
50493.75    -0.164592    -0.469016     0.771710
50494.00     0.187963    -0.492959     0.544666
50494.25     0.169100    -0.488452     1.308414
50494.50    -0.029140    -1.001723     0.058266
50494.75    -0.318799    -0.461366     0.003815
50495.00     0.096740    -0.473899    -0.340197
50495.25     0.300297    -0.420461     0.578288
50495.50     0.339583    -0.821318    -0.452294
50495.75     0.230659    -0.151862    -0.051411
50496.00     0.683577    -0.098319    -0.250711
50496.25     0.887896    -0.012999     0.948997
50496.50     1.001194    -0.445660     0.125979
50496.75     0.757203     0.455385     0.931753
50497.00     1.104168     0.418917     0.612744
50497.25     1.043446     0.404883     1.412872
50497.50     0.960988    -0.332931    -0.027815
50497.75     0.520792     0.227689     0.492582
50498.00     0.973784     0.084424    -0.095255
50498.25     0.859776     0.158003     1.036988
50498.50     0.780727    -0.318466     0.215170
50498.75     0.378536     0.544098     1.231321
50499.00     0.693718     0.649394     1.335428
50499.25     0.421615     0.743592     2.645686
50499.50     0.247908     0.036270     1.382885
50499.75    -0.284472     0.736394     1.928637
50500.00    -0.017854     0.770864     1.949370
50500.25    -0.148910     0.834126     3.492272
50500.50    -0.162908     0.273331     2.936069
50500.75    -0.594265     0.838221     3.775732
50501.00    -0.318889     0.596307     3.556472
50501.25    -0.268297     0.293800     4.161754
50501.50    -0.225222    -0.567388     2.729084
50501.75    -0.537721    -0.126642     2.800596
50502.00    -0.273885    -0.305259     2.251084
50502.25    -0.462523    -0.427636     3.377304
50502.50    -0.581484    -1.126954     2.136802
50502.75    -1.052099    -0.497866     2.586037
50503.00    -0.765420    -0.527602     2.084653
50503.25    -0.830440    -0.426363     2.708541
50503.50    -0.888028    -0.933330     1.187749
50503.75    -1.085879    -0.138286     1.485196
50504.00    -0.560783     0.092689     1.297683
50504.25    -0.399421     0.403744     2.615305
50504.50    -0.287057     0.061321     1.688775
50504.75    -0.519131     1.007795     2.310809
50505.00    -0.142456     1.090194     1.788726
50505.25     0.005439     1.027988     2.257040
50505.50    -0.011145     0.458073     1.031269
50505.75    -0.393073     1.138437     1.596619
50506.00    -0.137903     1.192611     1.374759
50506.25    -0.174787     1.290033     2.594612
50506.50    -0.241900     0.714519     1.766453
50506.75    -0.643638     1.402057     2.874779
50507.00    -0.328556     1.348493     2.954916
50507.25    -0.432655     1.379332     4.710790
50507.50    -0.632097     0.679018     4.007485
50507.75    -1.073955     1.205721     4.620240
50508.00    -0.672301     0.866570     3.767954
50508.25    -0.773811     0.713559     4.081847
50508.50    -0.667385     0.055198     2.191770
50508.75    -0.877814     0.678726     2.077390
50509.00    -0.421287     0.708914     1.446192
50509.25    -0.376422     0.759816     2.038830
50509.50    -0.302667     0.307385     0.589697
50509.75    -0.604869     0.844704     0.812560
50510.00    -0.134077     0.691270     0.391209
50510.25    -0.073164     0.515310     1.546335
50510.50    -0.065065    -0.166249     0.526354
50510.75    -0.272730     0.419001     1.305158
50511.00     0.353893     0.206426     0.741862
50511.25     0.531621     0.055273     1.308086
50511.50     0.612630    -0.734194    -0.213462
50511.75     0.289983    -0.268657     0.246474
50512.00     0.576661    -0.481735    -0.087311
50512.25     0.319921    -0.518927     0.907679
50512.50     0.060634    -1.069118    -0.104757
50512.75    -0.413449    -0.378232     0.345536
50513.00    -0.196546    -0.341609     0.196274
50513.25    -0.322611    -0.195982     1.346086
50513.50    -0.475112    -0.545529     0.484065
50513.75    -0.953884     0.396690     1.176106
50514.00    -0.647812     0.549302     1.156342
50514.25    -0.784083     0.697282     2.598749
50514.50    -0.866899     0.090472     1.765537
50514.75    -1.375126     0.798116     3.046547
50515.00    -1.056692     0.761669     2.995941
50515.25    -1.019486     0.705537     3.757759
50515.50    -0.824114    -0.072206     1.901728
50515.75    -1.146528     0.458086     1.908045
50516.00    -0.788745     0.075601     1.288294
50516.25    -0.882214    -0.035124     2.406971
50516.50    -0.984274    -0.570874     1.386140
50516.75    -1.419247     0.224535     1.682011
50517.00    -1.072432     0.098624     0.900460
50517.25    -1.084521     0.046680     1.557626
50517.50    -1.169313    -0.650943     0.335210
50517.75    -1.624719     0.021795     0.887582
50518.00    -1.461597    -0.027260     1.146718
50518.25    -1.613429     0.043093     2.519315
50518.50    -1.800149    -0.614700     1.780313
50518.75    -2.307686    -0.069501     2.806715
50519.00    -2.100505    -0.259385     3.248799
50519.25    -2.172529    -0.357640     4.826778
50519.50    -2.249283    -1.077188     3.484330
50519.75    -2.654186    -0.630146     3.157518
50520.00    -2.354773    -0.908858     2.427353
50520.25    -2.260419    -1.245513     2.983642
50520.50    -2.167551    -1.943442     1.552059
50520.75    -2.342333    -1.366874     1.594980
50521.00    -1.898552    -1.383975     0.877172
50521.25    -1.798638    -1.431918     1.696228
50521.50    -1.785150    -1.908321     0.573516
50521.75    -1.979694    -1.061699     1.166944
50522.00    -1.506789    -0.988956     0.438035
50522.25    -1.387948    -0.692673     1.168060
50522.50    -1.421596    -1.184516    -0.394006
50522.75    -1.629112    -0.213085     0.015215
50523.00    -1.245275    -0.178248    -0.495682
50523.25    -1.093506    -0.057535     0.463562
50523.50    -1.160484    -0.566996    -0.548769
50523.75    -1.623516     0.280997     0.161117
50524.00    -1.377000     0.160766    -0.411198
50524.25    -1.289402    -0.001117     0.388127
50524.50    -1.302175    -0.614348    -0.679120
50524.75    -1.584876    -0.053329     0.143571
50525.00    -1.246549    -0.180452    -0.073152
50525.25    -1.182014    -0.346635     1.000777
50525.50    -1.226278    -0.896054     0.036114
50525.75    -1.376172    -0.246273     0.578335
50526.00    -0.977045    -0.298620     0.336553
50526.25    -0.927844    -0.369327     1.234912
50526.50    -0.897702    -0.984297    -0.402412
50526.75    -1.100635    -0.401766    -0.002563
50527.00    -0.766086    -0.510275    -0.486641
50527.25    -0.691955    -0.413725     0.281375
50527.50    -0.712527    -0.941321    -1.329433
50527.75    -1.013130    -0.124749    -1.084710
50528.00    -0.682040    -0.198989    -1.727969
50528.25    -0.696788    -0.065685    -0.859176
50528.50    -0.746352    -0.578820    -1.744402
50528.75    -0.959034     0.116975    -1.083745
50529.00    -0.542943     0.080565    -1.312175
50529.25    -0.625540     0.098979     0.113263
50529.50    -0.675800    -0.601848    -0.950813
50529.75    -0.938936     0.046804    -0.154031
50530.00    -0.539662    -0.138913    -0.379015
50530.25    -0.350262    -0.303778     0.494472
50530.50    -0.239040    -0.928632    -0.968469
