-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
POR2        49718.000    1995     1     1     0
POR2        52274.750    2001    12    31    18
POR2      1541609.017 -4404571.897  4333253.896
50505.50    -0.223584     0.030798     2.232589
50505.75    -0.657512    -0.142827     2.517240
50506.00    -0.471142    -0.131778     2.517371
50506.25    -0.615076     0.058030     3.130311
50506.50    -0.676724     0.352120     3.867481
50506.75    -1.119468     0.294834     4.026801
50507.00    -1.028253     0.038236     3.732640
50507.25    -0.914149    -0.367390     1.074466
50507.50    -0.512351    -0.324111    -0.923667
50507.75    -0.490905    -0.459616    -2.655030
50508.00    -0.082808    -0.525084    -3.261405
50508.25    -0.173943    -0.426879    -3.281400
50508.50    -0.103153    -0.072142    -2.528059
50508.75    -0.516934    -0.029468    -0.941732
50509.00    -0.451360     0.021038     1.088847
50509.25    -0.817072     0.047632     3.000898
50509.50    -0.970307     0.243988     5.110106
50509.75    -1.059862    -0.204480     4.710894
50510.00    -0.456262    -0.546583     2.633611
50510.25     0.019581    -0.544081     0.104290
50510.50     0.575299    -0.250774    -1.088111
50510.75     0.601345    -0.289115    -1.752393
50511.00     0.913175    -0.309186    -1.685833
50511.25     0.869411    -0.143282    -1.483332
50511.50     0.843826     0.051404    -1.116362
50511.75     0.386189    -0.051797    -0.919089
50512.00     0.395264    -0.183197    -0.575879
50512.25     0.089004    -0.250415    -1.144945
50512.50     0.092078    -0.072128    -1.157974
50512.75    -0.304053    -0.144834    -1.091865
50513.00    -0.239594    -0.030098    -0.195645
50513.25    -0.796788     0.257861     1.307868
50513.50    -1.312278     0.485041     4.091969
50513.75    -2.260912    -0.263234     4.787084
50514.00    -1.993025    -0.731934     3.058045
50514.25    -1.870607    -0.767810     1.048359
50514.50    -1.564262    -0.691407    -0.190197
50514.75    -1.709997    -0.932554    -1.793842
50515.00    -1.418448    -0.910924    -2.474015
50515.25    -1.298319    -0.786457    -2.719803
50515.50    -0.997212    -0.450263    -2.237580
50515.75    -1.017493    -0.511916    -2.091644
50516.00    -0.705080    -0.787575    -3.390538
50516.25    -0.768458    -0.933835    -5.521116
50516.50    -0.544838    -0.711211    -5.924505
50516.75    -0.847199    -0.671601    -5.311991
50517.00    -0.872449    -0.392400    -3.705669
50517.25    -1.225179     0.037383    -1.664068
50517.50    -1.447684     0.384163     0.492315
50517.75    -1.895094     0.069484     0.663053
50518.00    -1.822503    -0.091295     0.412387
50518.25    -1.900616    -0.056601     0.139181
50518.50    -1.884869     0.168780     0.173873
50518.75    -2.263943    -0.099237    -0.665661
50519.00    -1.998518    -0.317405    -1.452427
50519.25    -2.102137    -0.426778    -2.633342
50519.50    -1.974678    -0.316020    -3.172848
50519.75    -2.355236    -0.428865    -3.408490
50520.00    -2.053037    -0.508823    -3.927068
50520.25    -1.835459    -0.526288    -4.612779
50520.50    -1.448073    -0.391896    -4.742131
50520.75    -1.310160    -0.471471    -4.802876
50521.00    -0.886072    -0.381912    -4.594457
50521.25    -0.681571    -0.109543    -4.252859
50521.50    -0.456568     0.400711    -3.072726
50521.75    -0.960703     0.575252    -1.151648
50522.00    -0.925482     0.731479     0.772125
50522.25    -1.367180     0.611304     1.929767
50522.50    -1.543165     0.401742     2.087322
50522.75    -1.785413    -0.174313     1.111411
50523.00    -1.470033    -0.362418     0.163103
50523.25    -1.465948    -0.478395    -0.710524
50523.50    -1.318222    -0.404623    -1.482606
50523.75    -1.569019    -0.613643    -2.159148
50524.00    -1.436462    -0.642164    -2.573920
50524.25    -1.300680    -0.539135    -2.788174
50524.50    -1.097574    -0.216514    -2.516529
50524.75    -1.518458    -0.168931    -1.381028
50525.00    -1.385283    -0.269138    -0.667411
50525.25    -1.160038    -0.507506    -1.548671
50525.50    -0.653728    -0.454247    -2.844107
50525.75    -0.529645    -0.659347    -3.748713
50526.00    -0.186193    -0.606313    -3.563235
50526.25    -0.210744    -0.480555    -3.528356
50526.50    -0.151176    -0.151234    -2.724632
50526.75    -0.502262    -0.114382    -1.868436
50527.00    -0.532710     0.028734    -0.591845
50527.25    -0.759570     0.171138     0.215178
50527.50    -0.766141     0.469612     1.367218
50527.75    -1.123605     0.398804     2.116106
50528.00    -1.119713     0.272593     2.628811
50528.25    -1.184601     0.218416     2.717292
50528.50    -1.091739     0.417857     3.001868
50528.75    -1.180204     0.457620     3.411753
50529.00    -0.998585     0.575920     4.123386
50529.25    -1.028497     0.787774     4.922485
50529.50    -0.923064     0.770535     4.888820
50529.75    -1.059411     0.324082     3.614224
50530.00    -0.600165     0.096837     2.593191
50530.25    -0.480334     0.045015     1.963406
50530.50    -0.202287     0.157153     1.797614
50530.75    -0.375800    -0.093406     1.156202
50531.00    -0.131697    -0.188192     0.595985
50531.25    -0.106510    -0.291450    -0.639787
50531.50    -0.022846    -0.325939    -1.560436
50531.75    -0.182203    -0.551864    -2.598398
50532.00     0.080496    -0.555185    -2.788954
50532.25     0.186343    -0.462940    -3.334487
50532.50     0.370056    -0.126100    -2.662869
50532.75    -0.000870     0.041142    -1.387612
50533.00    -0.040791     0.268936     0.932278
50533.25    -0.581168     0.390934     3.273430
50533.50    -0.773120     0.390354     5.047453
50533.75    -1.016665    -0.001233     4.858220
50534.00    -0.687631    -0.156881     4.581708
50534.25    -0.468863    -0.095698     3.940665
50534.50    -0.212805     0.281763     3.934021
50534.75    -0.326643     0.314958     3.872775
50535.00     0.075026     0.268283     3.005085
50535.25     0.211057     0.301768     1.868110
50535.50     0.414824     0.536486     1.541020
50535.75     0.137071     0.566456     1.661885
50536.00     0.017396     0.591370     2.111480
50536.25    -0.136167     0.711977     2.588636
50536.50    -0.292254     0.888399     3.101830
50536.75    -0.673435     0.744530     3.384157
50537.00    -0.683064     0.549266     3.564330
50537.25    -0.798976     0.388584     3.309696
50537.50    -0.563702     0.392292     2.966598
50537.75    -0.431106     0.278467     2.341909
50538.00    -0.016929     0.320048     2.220046
50538.25     0.137414     0.421248     1.966497
50538.50     0.368076     0.711698     2.131064
50538.75     0.301000     0.658983     2.043916
50539.00     0.579704     0.548096     1.707664
50539.25     0.524844     0.466693     0.997321
50539.50     0.624606     0.444216     0.324157
50539.75     0.547001     0.157882    -0.489764
50540.00     0.958371     0.038511    -0.950969
50540.25     1.146991    -0.011658    -1.078131
50540.50     1.519241     0.079140    -0.925775
50540.75     1.479106     0.033443    -0.357814
50541.00     1.863826     0.026832    -0.181729
50541.25     1.853612     0.144510     0.279917
50541.50     1.922299     0.470712     1.039619
50541.75     1.656957     0.492437     1.970359
50542.00     1.933505     0.538830     2.704460
50542.25     1.850215     0.524583     2.709072
50542.50     1.943892     0.632081     2.479325
50542.75     1.808216     0.411666     1.591863
50543.00     1.832946     0.223856     0.720438
50543.25     1.746172     0.164385    -0.387268
50543.50     1.887303     0.334315    -0.764543
50543.75     1.535678     0.311489    -0.580883
50544.00     1.365833     0.381071    -0.029600
50544.25     0.934230     0.511125     0.341677
50544.50     0.707019     0.835664     1.179575
50544.75    -0.039386     0.739488     1.727652
50545.00    -0.284411     0.783690     2.881970
50545.25    -0.778281     0.624586     3.251277
50545.50    -0.880844     0.606659     3.209470
50545.75    -1.202890     0.262846     2.385757
50546.00    -1.085378    -0.009927     1.671507
50546.25    -1.248201    -0.188581     0.510551
50546.50    -1.196598    -0.126644     0.306536
50546.75    -1.323311    -0.306786     0.152095
50547.00    -1.053017    -0.449172    -0.334987
50547.25    -0.997171    -0.516119    -0.981699
50547.50    -0.836883    -0.382141    -1.195764
50547.75    -1.075320    -0.535465    -1.479451
50548.00    -1.002180    -0.616865    -1.767215
50548.25    -0.997060    -0.646791    -2.219978
50548.50    -0.564027    -0.380818    -2.329466
50548.75    -0.532210    -0.394219    -2.303666
50549.00    -0.108223    -0.346219    -2.115412
50549.25     0.001359    -0.231733    -2.362957
50549.50     0.204115    -0.051629    -2.486515
50549.75    -0.027636    -0.058973    -2.052515
50550.00    -0.055200    -0.064521    -1.840071
50550.25    -0.232090    -0.105336    -2.223755
50550.50    -0.348967     0.201038    -1.716041
50550.75    -0.925524     0.105318    -0.935470
50551.00    -1.226453     0.175386     0.374800
50551.25    -1.659213     0.245430     1.709111
50551.50    -1.841085     0.263858     2.580764
50551.75    -2.130984    -0.076059     2.360237
50552.00    -1.979278    -0.331426     2.027172
50552.25    -1.899572    -0.569657     1.144301
50552.50    -1.525755    -0.549824     0.166333
50552.75    -1.505540    -0.760302    -1.125276
50553.00    -1.179594    -0.814956    -1.770949
50553.25    -0.962578    -0.847529    -2.672739
50553.50    -0.753444    -0.639804    -2.911391
50553.75    -0.890619    -0.737281    -2.678575
50554.00    -0.706965    -0.712657    -2.166786
50554.25    -0.586074    -0.637236    -2.012564
50554.50    -0.260081    -0.355621    -1.448019
50554.75    -0.397753    -0.347085    -0.505339
50555.00    -0.112713    -0.286269     0.297058
50555.25     0.046245    -0.123377     0.882506
50555.50     0.245251     0.182652     1.823059
50555.75     0.089242     0.104422     2.366772
50556.00     0.312561     0.093302     2.944102
50556.25     0.323033     0.276952     3.611423
50556.50     0.352073     0.607264     4.335256
50556.75    -0.061019     0.563261     4.810790
50557.00     0.035046     0.544392     5.018750
50557.25    -0.291268     0.486054     5.033786
50557.50    -0.132401     0.565493     4.829854
50557.75    -0.396244     0.301580     4.299196
50558.00    -0.201485     0.207231     3.793963
50558.25    -0.290552     0.156107     3.331926
50558.50     0.067132     0.360779     3.334161
50558.75    -0.255524     0.205802     2.953792
50559.00    -0.159949     0.162700     2.708711
50559.25    -0.361947     0.170469     2.443109
50559.50    -0.210139     0.380349     2.482402
50559.75    -0.662897     0.225779     2.141374
50560.00    -0.590356     0.180044     2.274137
50560.25    -0.818248     0.157002     2.042154
50560.50    -0.746773     0.301656     2.195212
50560.75    -1.185142     0.156401     2.161628
50561.00    -1.089489     0.032275     2.098978
50561.25    -1.264571    -0.026223     1.964325
50561.50    -0.903225     0.171029     2.063685
50561.75    -1.034381     0.096909     1.868201
50562.00    -0.758255     0.139647     1.781233
50562.25    -0.622651     0.169040     1.662293
50562.50    -0.236116     0.416001     2.016292
50562.75    -0.294792     0.212648     1.969593
50563.00    -0.021352     0.069662     1.596132
50563.25     0.149576    -0.008542     0.745041
50563.50     0.434787     0.155902     0.114478
50563.75     0.357011    -0.005676    -0.493486
50564.00     0.570875    -0.151229    -0.853964
50564.25     0.539341    -0.244438    -1.354296
50564.50     0.973221    -0.133264    -1.593441
50564.75     0.946072    -0.293901    -1.743938
50565.00     1.363086    -0.313725    -1.506523
50565.25     1.471957    -0.279171    -1.659030
50565.50     1.793142     0.047744    -1.213422
50565.75     1.687438     0.160016    -0.247356
50566.00     1.747172     0.251264     0.570896
50566.25     1.709040     0.483492     1.301021
50566.50     1.894109     0.944737     2.848634
50566.75     1.485392     0.925870     3.979729
50567.00     1.448621     0.744551     5.043712
50567.25     1.137725     0.468303     4.895830
50567.50     1.393148     0.570549     4.653414
50567.75     1.185821     0.463310     3.959447
50568.00     1.221388     0.454525     3.684994
50568.25     1.071972     0.437086     3.224305
50568.50     1.126367     0.635948     3.281724
50568.75     0.799845     0.538924     3.427814
50569.00     0.796764     0.596924     4.056326
50569.25     0.549842     0.616681     3.982619
50569.50     0.529544     0.973865     4.821917
50569.75     0.213271     0.956888     5.330951
50570.00     0.220038     0.725848     5.115401
50570.25     0.170398     0.489572     4.465855
50570.50     0.484104     0.483674     3.695716
50570.75     0.598879     0.339809     2.333809
50571.00     1.131197     0.456480     1.794268
50571.25     1.413030     0.736754     1.352864
50571.50     1.710358     1.199604     1.832532
50571.75     1.240323     1.399943     3.040784
50572.00     0.987110     1.359318     4.252941
50572.25     0.622647     1.050076     4.404472
50572.50     0.624104     0.958721     4.213069
50572.75     0.243528     0.587609     3.185895
50573.00     0.463038     0.428619     2.351261
50573.25     0.358378     0.291634     1.300086
50573.50     0.500671     0.489236     1.061831
50573.75     0.203121     0.441705     0.921491
50574.00     0.337192     0.566736     1.750569
50574.25     0.260338     0.610123     1.949180
50574.50     0.467521     0.837447     2.734491
50574.75     0.177426     0.491930     2.164178
50575.00     0.314349     0.275071     1.728315
50575.25     0.283750     0.069472     1.246917
50575.50     0.375842     0.090156     1.208771
50575.75     0.116076    -0.057077     0.685022
50576.00     0.260824    -0.110058     0.482391
50576.25     0.174757    -0.069885     0.001266
50576.50     0.196916     0.158162    -0.302498
50576.75    -0.025385     0.190908    -0.662325
50577.00    -0.022422     0.316069    -0.406357
50577.25    -0.083859     0.490459    -0.385713
50577.50    -0.132622     0.769071     0.150814
50577.75    -0.509109     0.712185     0.601648
50578.00    -0.641812     0.642743     0.985190
50578.25    -0.937671     0.651267     1.431499
50578.50    -0.933535     0.752189     1.882705
50578.75    -1.330394     0.557288     1.690529
50579.00    -1.340096     0.412333     1.679298
50579.25    -1.382487     0.392170     1.838070
50579.50    -1.323167     0.455563     1.980594
