-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
IMPZ        49718.000    1995     1     1     0
IMPZ        52274.750    2001    12    31    18
IMPZ      4289656.535 -4680885.000  -606347.402
50353.50    -0.019944    -0.210515    -1.068612
50353.75     0.170534    -0.049179     0.794175
50354.00     0.172273    -0.051907    -0.073278
50354.25     0.234117    -0.075047     0.282277
50354.50     0.085643    -0.160070    -0.924482
50354.75     0.221461     0.000072     0.551542
50355.00     0.269522    -0.034919    -0.404561
50355.25     0.197325    -0.125578    -0.385609
50355.50     0.032594    -0.198934    -1.665994
50355.75     0.126369    -0.157456    -0.266834
50356.00     0.144617    -0.099032    -0.944359
50356.25     0.130642    -0.197243    -0.512715
50356.50    -0.061397    -0.209341    -1.847322
50356.75     0.108441    -0.068605    -0.152715
50357.00     0.054169    -0.017516    -0.666415
50357.25     0.117678    -0.088731    -0.045995
50357.50    -0.017704    -0.137917    -0.926384
50357.75     0.171455     0.010166     0.998460
50358.00     0.161987     0.119443     0.592750
50358.25     0.173815    -0.005659     0.449830
50358.50     0.088109    -0.056351    -0.620407
50358.75     0.187216     0.137618     1.029286
50359.00     0.185893     0.162733     0.378403
50359.25     0.293466     0.077883     0.855994
50359.50     0.125472     0.059032    -0.416465
50359.75     0.299675     0.220685     1.276499
50360.00     0.270788     0.214016     0.614275
50360.25     0.331602     0.097901     0.896204
50360.50     0.140040     0.013787    -0.881738
50360.75     0.244842     0.147836     0.946109
50361.00     0.146067     0.135740     0.102946
50361.25     0.184122     0.048164     0.597695
50361.50     0.002684    -0.092042    -0.966517
50361.75     0.128974     0.041725     0.892870
50362.00     0.073995     0.049170     0.023071
50362.25     0.116647     0.008290     0.518055
50362.50    -0.020806    -0.058899    -0.679830
50362.75     0.066464     0.115063     1.230778
50363.00     0.047230     0.055576     0.161048
50363.25     0.081574     0.048288     0.224729
50363.50    -0.079454    -0.008670    -0.951600
50363.75     0.038098     0.148029     0.760213
50364.00     0.048480     0.158901    -0.065371
50364.25     0.046455     0.114222     0.172452
50364.50    -0.039537     0.036507    -1.488149
50364.75     0.063781     0.174608     0.490650
50365.00     0.095181     0.179737    -0.490575
50365.25     0.118596     0.092022     0.068218
50365.50     0.000963    -0.012805    -1.408674
50365.75     0.123018     0.110814     0.384276
50366.00     0.174286     0.119070    -0.221537
50366.25     0.249118     0.056340     0.536657
50366.50     0.158379     0.022538    -1.059463
50366.75     0.296610     0.193518     0.989603
50367.00     0.325080     0.240498     0.394139
50367.25     0.311200     0.207663     0.756914
50367.50     0.250697     0.163881    -0.258121
50367.75     0.406992     0.287693     1.661546
50368.00     0.306243     0.309593     0.799638
50368.25     0.254535     0.262763     1.018388
50368.50     0.271182     0.174980     0.053610
50368.75     0.394671     0.332039     2.088290
50369.00     0.349705     0.352661     1.129709
50369.25     0.313852     0.241440     1.648847
50369.50     0.191601     0.132404     0.258395
50369.75     0.210195     0.230014     1.885862
50370.00     0.205270     0.200415     0.792643
50370.25     0.144475     0.064622     1.101606
50370.50     0.015219    -0.093005    -0.449200
50370.75     0.082305     0.035127     1.268213
50371.00     0.070140    -0.023503     0.371327
50371.25     0.138339    -0.049279     0.847427
50371.50    -0.004484    -0.151511    -1.169181
50371.75     0.113711    -0.016212     0.644513
50372.00     0.119971     0.048747     0.111801
50372.25     0.191906     0.044108     0.681947
50372.50     0.072556    -0.049961    -0.789849
50372.75     0.131437     0.154014     0.702555
50373.00     0.196579     0.169434    -0.324871
50373.25     0.238477     0.132270     0.696996
50373.50     0.146975     0.063178    -0.723852
50373.75     0.260942     0.238785     1.004424
50374.00     0.272166     0.221711    -0.046039
50374.25     0.284595     0.139018     0.041832
50374.50     0.232999     0.106201    -1.106882
50374.75     0.386556     0.201232     0.981399
50375.00     0.356977     0.252806     0.340999
50375.25     0.351390     0.135431     0.111065
50375.50     0.262026     0.073304    -1.050993
50375.75     0.323751     0.145487     0.290759
50376.00     0.266211     0.186275    -0.467072
50376.25     0.176516     0.066379    -0.189280
50376.50     0.106935    -0.001726    -1.486526
50376.75     0.160569     0.099141    -0.099790
50377.00     0.141416     0.091053    -0.940714
50377.25     0.130798     0.050933    -0.236847
50377.50     0.085282    -0.032783    -1.666561
50377.75     0.209206     0.101627     0.283495
50378.00     0.160996     0.092648    -0.657315
50378.25     0.191598     0.021679     0.050439
50378.50     0.126515    -0.041511    -1.510057
50378.75     0.282319     0.133973     0.509429
50379.00     0.245707     0.152173    -0.451716
50379.25     0.263163     0.071407    -0.113904
50379.50     0.209526     0.011598    -1.828297
50379.75     0.330064     0.145320     0.046646
50380.00     0.310066     0.166552    -0.826405
50380.25     0.382752     0.188221    -0.276031
50380.50     0.221686     0.069930    -2.009054
50380.75     0.310084     0.192004    -0.047754
50381.00     0.301475     0.239896    -1.005078
50381.25     0.290124     0.086221    -0.429252
50381.50     0.119329     0.009634    -2.028824
50381.75     0.203139     0.087137     0.262629
50382.00     0.124007     0.110870    -0.277853
50382.25     0.092682    -0.040003     0.521811
50382.50    -0.037633    -0.184778    -1.062625
50382.75     0.017291    -0.064510     1.120219
50383.00     0.042279    -0.037813     0.856987
50383.25     0.055304    -0.107347     1.854596
50383.50    -0.050831    -0.185897     0.016907
50383.75     0.017156    -0.040345     1.699738
50384.00    -0.015247     0.023884     1.313940
50384.25     0.099551    -0.003328     1.870902
50384.50    -0.062281    -0.070195     0.020589
50384.75     0.070735     0.096486     1.598808
50385.00     0.080068     0.111534     1.096517
50385.25     0.199975     0.050732     1.713336
50385.50     0.089776    -0.033095    -0.001038
50385.75     0.198962     0.183976     1.950548
50386.00     0.171327     0.146844     1.449230
50386.25     0.199064     0.043732     1.441817
50386.50     0.103106    -0.010228    -0.062364
50386.75     0.237210     0.146189     1.928428
50387.00     0.197660     0.154035     1.280775
50387.25     0.217311     0.120046     1.560434
50387.50     0.139283     0.032038     0.173632
50387.75     0.234108     0.180935     1.664394
50388.00     0.192937     0.205588     1.263464
50388.25     0.268609     0.145150     2.282012
50388.50     0.184857     0.085131     0.509878
50388.75     0.272724     0.241939     2.130935
50389.00     0.275196     0.251298     1.914068
50389.25     0.314316     0.212723     2.284714
50389.50     0.219565     0.125465     0.913764
50389.75     0.265302     0.214811     2.709441
50390.00     0.242334     0.267690     1.673023
50390.25     0.249259     0.181716     1.469853
50390.50     0.263127     0.118305     0.407312
50390.75     0.337985     0.274471     2.234423
50391.00     0.209963     0.279638     1.192960
50391.25     0.257223     0.146126     1.513947
50391.50     0.161163     0.041439    -0.228278
50391.75     0.277086     0.226790     1.462980
50392.00     0.283981     0.203711     0.610831
50392.25     0.306738     0.128011     0.930565
50392.50     0.255795     0.083138    -0.353664
50392.75     0.347098     0.236998     1.096549
50393.00     0.344169     0.190867     0.476210
50393.25     0.371821     0.210101     1.258771
50393.50     0.327563     0.147087     0.063475
50393.75     0.393190     0.229792     1.331070
50394.00     0.338234     0.218332     0.950116
50394.25     0.277910     0.174046     1.467187
50394.50     0.147433     0.148958     0.190544
50394.75     0.272575     0.254687     2.255832
50395.00     0.257167     0.299380     1.701208
50395.25     0.206371     0.279352     2.260390
50395.50     0.189246     0.203107     1.644232
50395.75     0.339680     0.330590     3.594175
50396.00     0.360605     0.397470     2.945743
50396.25     0.255500     0.312007     3.256491
50396.50     0.251373     0.238223     1.817919
50396.75     0.352639     0.359520     3.490176
50397.00     0.346188     0.269975     2.034072
50397.25     0.336611     0.216970     2.287531
50397.50     0.253993     0.181307     1.070578
50397.75     0.335121     0.254465     2.256629
50398.00     0.462870     0.281127     1.941878
50398.25     0.481741     0.161810     2.408885
50398.50     0.353710     0.132234     1.021599
50398.75     0.467500     0.277607     2.563057
50399.00     0.495438     0.244329     2.004828
50399.25     0.509041     0.135226     2.619252
50399.50     0.396694     0.025472     1.362484
50399.75     0.466177     0.174059     2.885635
50400.00     0.455045     0.232260     2.049217
50400.25     0.397929     0.159663     2.011257
50400.50     0.311817     0.073728     1.189160
50400.75     0.424293     0.267121     2.773891
50401.00     0.424367     0.358549     2.064910
50401.25     0.423108     0.255726     2.554115
50401.50     0.370271     0.244449     1.395341
50401.75     0.529436     0.455351     3.753947
50402.00     0.503939     0.417242     2.692005
50402.25     0.464314     0.380521     3.193494
50402.50     0.375505     0.257066     1.974354
50402.75     0.428423     0.368991     3.800889
50403.00     0.397802     0.337786     2.918015
50403.25     0.310811     0.253500     3.266946
50403.50     0.195714     0.080437     1.876999
50403.75     0.318066     0.253852     3.656778
50404.00     0.198992     0.177168     2.031448
50404.25     0.149071     0.118338     2.414170
50404.50     0.061695     0.041673     1.258238
50404.75     0.088174     0.243954     2.809302
50405.00     0.120898     0.232603     1.703683
50405.25     0.129240     0.177058     2.401847
50405.50     0.082804     0.180211     1.609700
50405.75     0.190676     0.342623     3.040417
50406.00     0.161409     0.363973     1.729558
50406.25     0.195451     0.251404     2.053140
50406.50     0.118995     0.216247     1.122820
50406.75     0.178540     0.384197     2.847988
50407.00     0.159579     0.370772     1.513458
50407.25     0.192138     0.281477     2.081431
50407.50     0.140300     0.182144     0.835114
50407.75     0.310033     0.392912     2.763237
50408.00     0.262511     0.350321     1.881468
50408.25     0.321560     0.210590     2.227799
50408.50     0.261359     0.122940     1.057965
50408.75     0.372181     0.271813     2.593314
50409.00     0.329012     0.284036     1.836759
50409.25     0.347977     0.176585     2.284279
50409.50     0.294916     0.069194     1.195310
50409.75     0.362723     0.205851     2.683566
50410.00     0.303410     0.195056     1.656547
50410.25     0.334488     0.073521     1.861161
50410.50     0.229862    -0.021305     0.920676
50410.75     0.350347     0.125957     1.744543
50411.00     0.393499     0.127068     1.341698
50411.25     0.432665     0.042856     1.972848
50411.50     0.279302    -0.057167     0.733913
50411.75     0.418953     0.129990     2.263668
50412.00     0.335232     0.150469     1.285017
50412.25     0.376406     0.059040     1.493359
50412.50     0.315506     0.016277     0.072915
50412.75     0.447126     0.223600     1.836792
50413.00     0.379810     0.204431     1.014577
50413.25     0.475343     0.137298     2.099774
50413.50     0.315803     0.065445     0.508466
50413.75     0.390688     0.236151     2.463144
50414.00     0.304685     0.282308     1.670946
50414.25     0.351698     0.126063     1.953120
50414.50     0.264309     0.069579     0.767697
50414.75     0.372063     0.217172     2.154991
50415.00     0.305334     0.183629     0.996099
50415.25     0.362237     0.181309     1.438708
50415.50     0.241446     0.045180    -0.224667
50415.75     0.318593     0.205528     1.085560
50416.00     0.317821     0.253743     0.485302
50416.25     0.347074     0.186417     0.756918
50416.50     0.266301     0.111819    -0.184028
50416.75     0.360195     0.204099     1.344562
50417.00     0.301983     0.269907     0.169953
50417.25     0.276721     0.138666     0.808023
50417.50     0.136123     0.034613    -0.201458
50417.75     0.202112     0.228118     1.015941
50418.00     0.303144     0.250523     0.261116
50418.25     0.352675     0.130908     0.870423
50418.50     0.202262     0.065435    -0.388182
50418.75     0.376144     0.222489     1.228278
50419.00     0.396096     0.282926     0.960993
50419.25     0.316844     0.229089     1.461200
50419.50     0.266951     0.144527     0.550830
50419.75     0.361607     0.279230     1.795565
50420.00     0.326754     0.338148     1.348390
50420.25     0.316308     0.289951     2.012981
50420.50     0.263152     0.243305     0.607878
50420.75     0.322820     0.415428     2.128491
50421.00     0.345497     0.392955     1.606451
50421.25     0.281750     0.245761     1.452875
50421.50     0.153201     0.100369    -0.270377
50421.75     0.190202     0.248450     0.989034
50422.00     0.147376     0.170985     0.172770
50422.25     0.064205     0.036085     0.308449
50422.50     0.007139    -0.060886    -1.387336
50422.75     0.172530     0.108472     0.202283
50423.00     0.161392     0.137203     0.002597
50423.25     0.155673     0.103537     0.831785
50423.50     0.091435     0.019532    -0.581344
50423.75     0.224861     0.176519     0.952384
50424.00     0.228167     0.249771     0.797050
50424.25     0.154682     0.118858     1.621925
50424.50     0.094901     0.021507     0.284509
50424.75     0.246481     0.213928     2.390349
50425.00     0.260192     0.257113     1.569023
50425.25     0.273569     0.129679     2.276348
50425.50     0.141510     0.041249     0.402665
50425.75     0.212679     0.154115     1.850004
50426.00     0.175185     0.210748     0.827722
50426.25     0.198588     0.070525     1.262087
50426.50    -0.010568    -0.031838    -0.265862
50426.75     0.074480     0.123873     1.348350
50427.00     0.016702     0.116100     0.550252
50427.25     0.071471    -0.022666     0.875154
50427.50     0.011505    -0.087254    -0.202808
50427.75     0.071045     0.071335     1.280922
50428.00     0.085685     0.114093     1.086606
50428.25     0.094706     0.028593     1.674978
50428.50    -0.008559    -0.103239     0.538113
50428.75     0.121231     0.033101     2.132033
50429.00     0.108038     0.149650     1.789195
50429.25     0.121139     0.068857     2.176111
50429.50    -0.035618    -0.097450     0.617499
50429.75     0.019482     0.053547     1.899210
50430.00    -0.023602     0.083559     1.630615
50430.25     0.004733    -0.024451     1.575853
