-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    ECMWF_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
50169.00     0.198857     0.112712    -0.444615
50169.25     0.084724     0.166518    -0.389292
50169.50     0.115788     0.217846    -0.512863
50169.75     0.109976     0.152046    -0.416329
50170.00     0.064192     0.095069    -0.417838
50170.25    -0.011490     0.109874    -0.379134
50170.50     0.055474     0.129707    -0.524680
50170.75     0.088069     0.041441    -0.429801
50171.00     0.078265    -0.013725    -0.464352
50171.25     0.017073     0.025076    -0.427548
50171.50     0.118527     0.067017    -0.624206
50171.75     0.175939    -0.005565    -0.514907
50172.00     0.189270    -0.041124    -0.505095
50172.25     0.129897    -0.002350    -0.514589
50172.50     0.230358     0.026701    -0.699287
50172.75     0.274819    -0.069250    -0.581212
50173.00     0.266127    -0.125738    -0.513937
50173.25     0.187806    -0.101583    -0.437508
50173.50     0.266743    -0.073093    -0.558402
50173.75     0.283987    -0.140911    -0.468438
50174.00     0.226597    -0.178124    -0.505713
50174.25     0.131137    -0.133091    -0.493749
50174.50     0.174995    -0.102963    -0.678932
50174.75     0.142888    -0.178745    -0.630070
50175.00     0.094365    -0.213747    -0.628376
50175.25    -0.000304    -0.175837    -0.567566
50175.50     0.037960    -0.155846    -0.726992
50175.75     0.054869    -0.255757    -0.696102
50176.00     0.038206    -0.309275    -0.682278
50176.25    -0.001091    -0.256231    -0.638508
50176.50     0.133872    -0.182239    -0.659361
50176.75     0.216354    -0.224408    -0.388689
50177.00     0.265887    -0.230221    -0.226823
50177.25     0.249046    -0.133373    -0.057550
50177.50     0.380388    -0.026426    -0.066872
50177.75     0.433117    -0.047882     0.059014
50178.00     0.393764    -0.022227    -0.014169
50178.25     0.320422     0.054449    -0.037523
50178.50     0.414527     0.126555    -0.236712
50178.75     0.441508     0.056710    -0.199210
50179.00     0.402566     0.029095    -0.286392
50179.25     0.306922     0.045525    -0.276290
50179.50     0.360823     0.051403    -0.411464
50179.75     0.363606    -0.059190    -0.273216
50180.00     0.319691    -0.127623    -0.283471
50180.25     0.236527    -0.116177    -0.264693
50180.50     0.284671    -0.112125    -0.460977
50180.75     0.279472    -0.197126    -0.374650
50181.00     0.175293    -0.242035    -0.487418
50181.25     0.042407    -0.175258    -0.484681
50181.50     0.104237    -0.104625    -0.694189
50181.75     0.117961    -0.112767    -0.636366
50182.00     0.137419    -0.081418    -0.660247
50182.25     0.123054    -0.003549    -0.517671
50182.50     0.252737     0.065045    -0.573573
50182.75     0.292973     0.018461    -0.373611
50183.00     0.288953     0.002630    -0.342517
50183.25     0.202245     0.072061    -0.267744
50183.50     0.273451     0.135705    -0.337843
50183.75     0.324756     0.065954    -0.109452
50184.00     0.301507     0.034726    -0.014476
50184.25     0.243141     0.105990     0.106346
50184.50     0.314045     0.153701     0.017915
50184.75     0.278396     0.076635     0.150917
50185.00     0.175150     0.022673     0.103480
50185.25     0.032526     0.056174     0.087823
50185.50     0.092411     0.099291    -0.001076
50185.75     0.086929     0.045732     0.119743
50186.00     0.034244     0.026251     0.126831
50186.25    -0.067627     0.055295     0.111927
50186.50    -0.021595     0.076224    -0.128376
50186.75    -0.014396    -0.013450    -0.080090
50187.00    -0.031199    -0.041715    -0.109556
50187.25    -0.086035    -0.002755    -0.160197
50187.50    -0.008642     0.053931    -0.406114
50187.75    -0.021971    -0.013445    -0.330188
50188.00    -0.091688    -0.038115    -0.369170
50188.25    -0.182521    -0.000754    -0.356660
50188.50    -0.107227     0.049781    -0.533171
50188.75    -0.096615    -0.002280    -0.411781
50189.00    -0.094400    -0.006713    -0.368036
50189.25    -0.113705     0.040744    -0.236898
50189.50    -0.014001     0.086657    -0.355629
50189.75     0.038454     0.007675    -0.217397
50190.00     0.074199    -0.033638    -0.199134
50190.25     0.083587     0.004526    -0.070757
50190.50     0.179212     0.037411    -0.184159
50190.75     0.202717    -0.045401    -0.029279
50191.00     0.177230    -0.069621    -0.019906
50191.25     0.105882    -0.002049     0.056879
50191.50     0.156316     0.070259    -0.050941
50191.75     0.140374    -0.007860     0.034951
50192.00     0.071842    -0.013594     0.007900
50192.25    -0.066646     0.041210    -0.040462
50192.50    -0.026750     0.103945    -0.140038
50192.75    -0.061369     0.033820    -0.065971
50193.00    -0.171784    -0.019462    -0.156654
50193.25    -0.262371     0.012273    -0.161882
50193.50    -0.222649     0.057806    -0.337636
50193.75    -0.244327    -0.028353    -0.308158
50194.00    -0.274047    -0.061190    -0.319567
50194.25    -0.319693    -0.005296    -0.289268
50194.50    -0.195442     0.043876    -0.419390
50194.75    -0.144805    -0.026479    -0.361106
50195.00    -0.145281    -0.041393    -0.374721
50195.25    -0.177387     0.032209    -0.320374
50195.50    -0.078938     0.116582    -0.369937
50195.75    -0.043136     0.082078    -0.179722
50196.00    -0.077836     0.060989    -0.154450
50196.25    -0.161846     0.117793    -0.125959
50196.50    -0.095404     0.185957    -0.259709
50196.75    -0.103576     0.127440    -0.167001
50197.00    -0.183659     0.096097    -0.194767
50197.25    -0.302208     0.123356    -0.182286
50197.50    -0.254218     0.154204    -0.329971
50197.75    -0.246648     0.055294    -0.228621
50198.00    -0.315500     0.006996    -0.343929
50198.25    -0.357052     0.046867    -0.290233
50198.50    -0.269763     0.094603    -0.440926
50198.75    -0.228741     0.036149    -0.306694
50199.00    -0.213488     0.033408    -0.260212
50199.25    -0.235040     0.098444    -0.162012
50199.50    -0.155671     0.137305    -0.307938
50199.75    -0.116889     0.068099    -0.243806
50200.00    -0.148052     0.047430    -0.378943
50200.25    -0.192827     0.085827    -0.401679
50200.50    -0.063189     0.117404    -0.589601
50200.75    -0.002359     0.047087    -0.510361
50201.00     0.012119     0.038470    -0.601020
50201.25    -0.003481     0.121102    -0.526754
50201.50     0.127837     0.190927    -0.596533
50201.75     0.164874     0.147596    -0.399992
50202.00     0.165638     0.127411    -0.373694
50202.25     0.101158     0.181463    -0.337717
50202.50     0.187419     0.234649    -0.465361
50202.75     0.225506     0.175453    -0.271908
50203.00     0.185007     0.134445    -0.283696
50203.25     0.161423     0.176999    -0.150651
50203.50     0.246099     0.214840    -0.278241
50203.75     0.294232     0.163097    -0.084387
50204.00     0.254430     0.135447    -0.087648
50204.25     0.206827     0.195253     0.025943
50204.50     0.287955     0.236307    -0.044626
50204.75     0.303072     0.177223     0.058042
50205.00     0.280372     0.139030     0.015297
50205.25     0.224595     0.189185    -0.022256
50205.50     0.308116     0.224352    -0.183279
50205.75     0.318313     0.149892    -0.119091
50206.00     0.269976     0.109034    -0.186196
50206.25     0.204150     0.135075    -0.202061
50206.50     0.258974     0.167261    -0.371722
50206.75     0.261587     0.089207    -0.333524
50207.00     0.228442     0.050851    -0.333598
50207.25     0.171613     0.110096    -0.286396
50207.50     0.236667     0.176844    -0.378566
50207.75     0.280834     0.137674    -0.312489
50208.00     0.345499     0.155770    -0.230921
50208.25     0.340149     0.205754    -0.227108
50208.50     0.435136     0.234163    -0.413823
50208.75     0.454405     0.156296    -0.436090
50209.00     0.486647     0.117259    -0.440167
50209.25     0.495260     0.155787    -0.350906
50209.50     0.602234     0.170369    -0.448634
50209.75     0.616049     0.082304    -0.366662
50210.00     0.570477     0.027896    -0.418917
50210.25     0.489836     0.058541    -0.317652
50210.50     0.524760     0.111445    -0.386416
50210.75     0.485012     0.037160    -0.274028
50211.00     0.394448     0.010158    -0.275502
50211.25     0.275212     0.077702    -0.277100
50211.50     0.326579     0.151182    -0.408223
50211.75     0.328180     0.103007    -0.340820
50212.00     0.297391     0.099071    -0.329285
50212.25     0.224016     0.171797    -0.242111
50212.50     0.306446     0.239067    -0.289596
50212.75     0.323326     0.176648    -0.128439
50213.00     0.320588     0.180059    -0.054197
50213.25     0.292023     0.239109     0.053411
50213.50     0.393255     0.305264    -0.014601
50213.75     0.430455     0.234292     0.101187
50214.00     0.381095     0.188481     0.055398
50214.25     0.313238     0.200527     0.042585
50214.50     0.363055     0.214713    -0.171779
50214.75     0.341565     0.129294    -0.147902
50215.00     0.286126     0.067012    -0.308548
50215.25     0.187659     0.101596    -0.352507
50215.50     0.264477     0.126026    -0.464929
50215.75     0.282641     0.042342    -0.367236
50216.00     0.293530    -0.012765    -0.405742
50216.25     0.286674     0.036632    -0.255781
50216.50     0.428125     0.108847    -0.243555
50216.75     0.492503     0.054239     0.029351
50217.00     0.520042     0.051512     0.144957
50217.25     0.467759     0.122045     0.286912
50217.50     0.560691     0.184812     0.219308
50217.75     0.563338     0.117888     0.345756
50218.00     0.522777     0.069959     0.276120
50218.25     0.426179     0.105939     0.205277
50218.50     0.460893     0.124161    -0.065372
50218.75     0.473462     0.041195    -0.002164
50219.00     0.442882    -0.014608    -0.078575
50219.25     0.354315     0.013935    -0.102579
50219.50     0.403783     0.054721    -0.245583
50219.75     0.398782    -0.020187    -0.106642
50220.00     0.361121    -0.041141    -0.065325
50220.25     0.279005     0.014131     0.025509
50220.50     0.321434     0.077945    -0.064823
50220.75     0.320492     0.037467     0.067413
50221.00     0.231625     0.031479     0.059269
50221.25     0.124398     0.092909     0.043313
50221.50     0.162748     0.167739    -0.114209
50221.75     0.168377     0.113526    -0.060774
50222.00     0.127568     0.097682    -0.142808
50222.25     0.064585     0.122128    -0.146364
50222.50     0.112692     0.152341    -0.316887
50222.75     0.082804     0.034722    -0.239918
50223.00     0.032563    -0.031066    -0.278665
50223.25    -0.044333    -0.011440    -0.294835
50223.50    -0.010149     0.005987    -0.431638
50223.75    -0.026643    -0.080387    -0.309403
50224.00    -0.074321    -0.123737    -0.303586
50224.25    -0.128674    -0.048549    -0.231880
50224.50    -0.074197     0.017618    -0.311740
50224.75    -0.052421    -0.046293    -0.159026
50225.00    -0.090663    -0.064254    -0.169680
50225.25    -0.123288     0.013784    -0.119531
50225.50    -0.011686     0.078458    -0.234639
50225.75     0.029994     0.023137    -0.109478
50226.00     0.043218     0.017770    -0.111996
50226.25     0.018963     0.083761    -0.126898
50226.50     0.111469     0.149502    -0.315011
50226.75     0.134437     0.096826    -0.247068
50227.00     0.088730     0.070560    -0.288679
50227.25     0.031200     0.109327    -0.312634
50227.50     0.084417     0.153565    -0.483651
50227.75     0.082454     0.083294    -0.398784
50228.00    -0.006930     0.031311    -0.390584
50228.25    -0.129242     0.055557    -0.435284
50228.50    -0.098749     0.073751    -0.565613
50228.75    -0.141389    -0.024822    -0.516578
50229.00    -0.220538    -0.065376    -0.512884
50229.25    -0.314924    -0.014437    -0.505799
50229.50    -0.248828     0.038148    -0.665175
50229.75    -0.232808    -0.014986    -0.555787
50230.00    -0.238360    -0.033525    -0.548148
50230.25    -0.251503     0.040982    -0.547505
50230.50    -0.116937     0.143653    -0.624381
50230.75    -0.025662     0.104759    -0.470002
50231.00     0.006469     0.089247    -0.466728
50231.25     0.018272     0.132531    -0.435340
50231.50     0.155725     0.169385    -0.515252
50231.75     0.224946     0.095322    -0.385797
50232.00     0.243663     0.059043    -0.350245
50232.25     0.232781     0.100793    -0.316543
50232.50     0.340793     0.134895    -0.369721
50232.75     0.364099     0.069408    -0.201260
50233.00     0.319810     0.016630    -0.172732
50233.25     0.236069     0.051147    -0.141012
50233.50     0.279595     0.100414    -0.231197
50233.75     0.250278     0.051565    -0.145130
50234.00     0.162522     0.035178    -0.181285
50234.25     0.048125     0.085816    -0.146597
50234.50     0.083509     0.166646    -0.290666
50234.75     0.065853     0.135197    -0.202395
50235.00    -0.001484     0.144833    -0.302005
50235.25    -0.061271     0.236813    -0.320590
50235.50     0.041363     0.321578    -0.472877
50235.75     0.128138     0.286105    -0.368137
50236.00     0.221636     0.276416    -0.317587
50236.25     0.254139     0.335482    -0.263907
50236.50     0.414541     0.387519    -0.358400
50236.75     0.482046     0.327171    -0.217475
50237.00     0.479976     0.279232    -0.219611
50237.25     0.408728     0.287394    -0.221909
50237.50     0.456392     0.300507    -0.339597
50237.75     0.438336     0.198981    -0.178796
50238.00     0.381101     0.099192    -0.220085
50238.25     0.299628     0.112043    -0.197079
50238.50     0.370425     0.146165    -0.256089
50238.75     0.366803     0.101133    -0.042274
50239.00     0.380716     0.107726     0.116400
50239.25     0.330553     0.198069     0.227263
50239.50     0.386163     0.288133     0.112679
50239.75     0.347787     0.245040     0.138176
50240.00     0.265406     0.207800     0.036831
50240.25     0.154682     0.225161    -0.049286
50240.50     0.188271     0.270490    -0.213789
50240.75     0.152265     0.190576    -0.120854
50241.00     0.052303     0.115545    -0.182317
50241.25    -0.063943     0.126497    -0.239089
50241.50    -0.019729     0.137065    -0.330938
50241.75    -0.012617     0.072440    -0.196709
50242.00    -0.047459     0.024121    -0.201778
50242.25    -0.131859     0.064741    -0.178758
50242.50    -0.054133     0.113939    -0.220548
50242.75    -0.050528     0.058376    -0.054767
50243.00    -0.064694     0.033958    -0.042254
50243.25    -0.179512     0.069758    -0.153915
50243.50    -0.133088     0.116351    -0.362076
50243.75    -0.127816     0.042013    -0.281869
