 
"Organization Name - Effective 12-JAN-09","Grant Number","NIH Reference","PI Name","Project Title","Dept Name","NIH Dept Combining Name","NIH MC Combining Name","Award","City","State or Country Name","Zip Code","Attributed to Medical School","Medical School - Grant is Attributed To","Medical School Location","Additional Ranking Category","Multi-Campus Institution","Main Campus - Grant is Attributed To","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5T15HL074353-06","7394944","Schatten, Gerald ","Frontiers in Human Embryonic Stem Cells","","","","$ 183,600","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5U01AI066734-05","7489288","Mcgowan, Ian Michael","Aptamer Microbicide Development Program (MDP)","","","","$ 634,364","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5U01AI068633-03","7491640","Hillier, Sharon L","Microbicide Trials Network","","","","$ 21,400,753","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5U01DK058225-08","7483704","Zyczynski, Halina M","Urinary Incontinence Treatment Network","","","","$ 459,917","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5U10HD021410-23","7389726","Caritis, Steve N","NICHD Maternal Fetal Medicine Units Network","","","","$ 351,691","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","5U10HD047905-05","7426889","Caritis, Steve N","Pregnancy and Drug Metabolizing Enzymes and Transporters","","","","$ 570,947","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MAGEE-WOMEN'S RES INST AND FOUNDATION","7R01HD045675-05","7421081","Sadovsky, Yoel ","Placental injury and adaptation","","","","$ 265,107","PITTSBURGH","PENNSYLVANIA","15213-3180","","","","None","N","","  "
"MERCK SHARP AND DOHME RESEARCH LABS","5R33MH066623-05","7496502","Waterhouse, Rikki Noel","Development of Group II mGluR Radiotracers","","","","$ 320,631","WEST POINT","PENNSYLVANIA","19486","","","","Research Institutes","N","","  "
"MICROMECHATRONICS, INC.","1R43EY018272-01","7272251","Carazo, Alfredo V","Resonance-driven Ocular Blade Reduces Ocular Tissue Trauma and Provides Consisten","","","","$ 99,717","STATE COLLEGE","PENNSYLVANIA","16803-6602","","","","None","N","","  "
"MICROMRI, INC.","4R44AR055424-02","7650760","Kleerekoper, Michael ","Development of a cost-effective pmMRI for in vivo structural examination of bone","","","","$ 790,543","Langhorne","PENNSYLVANIA","19047","","","","None","N","","  "
"MICROMRI, INC.","5R44CA110227-05","7490573","Kleerekoper, Michael ","Virtual Bone Biopsy: Transfer to the clinical arena","","","","$ 892,150","Langhorne","PENNSYLVANIA","19047","","","","None","N","","  "
"MOBERG RESEARCH, INC.","5R44NS053325-06","7492917","Lees, Damon C","Commercialization of a Monitor to Assess Neurological Health in Neonates","","","","$ 207,023","AMBLER","PENNSYLVANIA","19002","","","","Research Institutes","N","","  "
"MOLECULAR TARGETING TECHNOLOGY, INC.","1R41AI073064-01A1","7395203","Schnell, Matthias Johannes","A novel vaccine: botulinum neurotoxin subunit on a viral carrier.","","","","$ 332,811","WEST CHESTER","PENNSYLVANIA","19380","","","","None","N","","  "
"MOLECULAR TARGETING TECHNOLOGY, INC.","1R44CA136306-01","7536308","Pak, Koon Y","Radiohybridization Imaging of HER2 Oncogene to Detect Breast Cancer","","","","$ 115,765","WEST CHESTER","PENNSYLVANIA","19380","","","","None","N","","  "
"MOLECULAR TARGETING TECHNOLOGY, INC.","5R44HL062770-05","7414013","Pak, Koon Y","Tc-99m Glucarate for chest pain triage in emergency room.","","","","$ 823,967","WEST CHESTER","PENNSYLVANIA","19380","","","","None","N","","  "
"MOLECULAR TARGETING TECHNOLOGY, INC.","5R44MH079805-06","7497505","Gray, Brian David","Optimizing Tracers For Multicolor Neuronal Profiling","","","","$ 575,955","WEST CHESTER","PENNSYLVANIA","19380","","","","None","N","","  "
"MONELL CHEMICAL SENSES CENTER","1R21DK078292-01A1","7470213","Teff, Karen L","The Cholinergic Anti-Inflammatory Pathway in Human Obesity and Insulin Resistance","","","","$ 207,900","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","2R01DC000882-25A2","7584392","Bachmanov, Alexander A","Genetics of Taste Perception","","","","$ 380,999","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","2R01DC002995-11","7385167","Breslin, Paul As","Human Umami Taste: Genetics of Psychophysical Traits","","","","$ 431,674","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","2R01DC004208-06A2","7580635","Lowe, Graeme ","DENDRITIC SIGNALING IN THE OLFACTORY BULB","","","","$ 290,964","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5P50DC006760-05","7455187","Beauchamp, Gary K","CHEMOSENSORY CLINICAL RESEARCH CENTER","","","","$ 1,622,271","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R01AA012715-06","7322539","Tordoff, Michael G","EARLY HUSBANDRY INFLUENCES ON ADULT PHENOTYPE","","","","$ 194,306","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R01DC000298-19","7383789","Wysocki, Charles J","Individual Differences in Olfaction","","","","$ 308,236","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R01DC007487-02","7447335","Huang, Liquan ","VOLTAGE-DEPENDENT ION CHANNELS IN GUSTATION","","","","$ 288,298","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R01DK065971-05","7425871","Horn, Charles Christopher","Neural basis of learned food aversion and nausea","","","","$ 231,303","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R01HD037119-08","7352785","Mennella, Julie A","MODEL FOR SENSITIVE PERIODS IN EARLY FLAVOR LEARNING","","","","$ 272,418","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R03DC007974-03","7336283","Wang, Hong ","Interferons in taste cell turnover and taste disorders","","","","$ 69,744","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R03DC008187-02","7326769","Zhao, Kai ","Nasal airflow and odorant transport: a prerequisite for normal olfaction","","","","$ 70,593","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R03TW007429-02","7390406","Bachmanov, Alexander A","Analysis of Alcohol-Related Ingestive Behaviors in Mice","","","","$ 32,486","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5R21DC008596-02","7434494","Gordeskygold, Beth ","A GENETIC ANALYSIS OF TASTE IN DROSOPHILA","","","","$ 188,238","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MONELL CHEMICAL SENSES CENTER","5T32DC000014-29","7426776","Wysocki, Charles J","INTERDISCIPLINARY TRAINING IN THE CHEMICAL SENSES","","","","$ 216,644","PHILADELPHIA","PENNSYLVANIA","19104-3308","","","","Research Institutes","N","","  "
"MORPHOTEK, INC.","5U01AI075399-02","7483115","Grasso, Luigi ","Human antibodies for therapeutic intervention of staph enterotoxin B exposure","","","","$ 862,685","EXTON","PENNSYLVANIA","19341","","","","None","N","","  "
"NANODYNAMICS LIFE SCIENCES, INC.","1R43HL093925-01","7538158","Schulteaufmerley, Lacramioara Darie","Nanosilver-based Technologies for Infection Prevention in Respiratory and Related","","","","$ 188,564","PITTSBURGH","PENNSYLVANIA","15219","","","","None","N","","  "
"NATIONAL DISEASE RESEARCH INTERCHANGE","2U42RR006042-18","7563357","Lonsdale, John T","Human Tissue and Organ Research Resource","","","","$ 1,448,251","PHILADELPHIA","PENNSYLVANIA","19103","","","","Research Institutes","N","","  "
"NATIONAL DISEASE RESEARCH INTERCHANGE","3U42RR006042-18S1","7689504","Lonsdale, John T","Human Tissue and Organ Research Resource","","","","$ 400,000","PHILADELPHIA","PENNSYLVANIA","19103","","","","Research Institutes","N","","  "
"NEURO KINETICS, INC.","1R43DC009388-01","7407021","Kiderman, Alexander D","Implementation of a New Clinical Rotation Test of Asymmetric Vestibular Function","","","","$ 108,801","PITTSBURGH","PENNSYLVANIA","15238-2920","","","","None","N","","  "
"NSABP FOUNDATION, INC.","3U10CA012027-38S1","7681985","Wolmark, Norman ","NATIONAL SURGICAL ADJUVANT BREAST AND BOWEL PROJECT","","","","$ 236,163","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","3U10CA037377-23S1","7617786","Wolmark, Norman ","NSABP COMMUNITY CLINICAL ONCOLOGY PROGRAM RESEARCH BASE","","","","$ 1,657,976","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","3U10CA037377-23S2","7680905","Wolmark, Norman ","NSABP COMMUNITY CLINICAL ONCOLOGY PROGRAM RESEARCH BASE","","","","$ 1,046,226","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","3U10CA037377-23S3","7690438","Wolmark, Norman ","NSABP COMMUNITY CLINICAL ONCOLOGY PROGRAM RESEARCH BASE","","","","$ 119,226","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","5U10CA012027-38","7364198","Wolmark, Norman ","NATIONAL SURGICAL ADJUVANT BREAST AND BOWEL PROJECT","","","","$ 7,116,748","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","5U10CA037377-23","7476483","Wolmark, Norman ","NSABP COMMUNITY CLINICAL ONCOLOGY PROGRAM RESEARCH BASE","","","","$ 1,275,285","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"NSABP FOUNDATION, INC.","5U24CA114732-04","7422356","Wolmark, Norman ","NSABP Biological Specimen Banks","","","","$ 1,068,580","PITTSBURGH","PENNSYLVANIA","15212","","","","None","N","","  "
"ONCONOVA THERAPEUTICS, INC.","1R43CA134108-01A1","7536626","Maniar, Manoj ","Development of a Small Molecule-Targeted Therapy for Mantle Cell Lymphoma","","","","$ 220,180","NEWTOWN","PENNSYLVANIA","18940-3423","","","","None","N","","  "
"ORTHOPEDIC FOUNDATION/ROTHMAN INST, INC.","5K08AR051541-04","7429781","Parvizi, Javad None","Smart Hip Implants with Modified Biological Surface","","","","$ 87,480","PHILADELPHIA","PENNSYLVANIA","19107-4201","","","","Research Institutes","N","","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1F31DA023315-01A1","7408400","Puhl, Matthew D","The Effects of Sleep Deprivation on Cocaine Self-Administration and Relapse","NEURAL AND BEHAVIORAL SCIENCES","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 26,899","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1F31DA024519-01A1","7545560","Freet, Christopher S","DeltaFosB and Reward Comparison in Mice","NEURAL AND BEHAVIORAL SCIENCES","NEUROSCIENCES","SCHOOLS OF MEDICINE","$ 26,616","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1K08DK080928-01","7449294","Rountree, Carl Barth","Identifying mechanisms of liver stem cell proliferation and differentiation","PEDIATRICS","PEDIATRICS","SCHOOLS OF MEDICINE","$ 149,278","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1K22CA120092-01A2","7385292","Wilson, Robin Taylor","Functional Vitamin D Receptor Gene Variants and Racial/Ethnic Cancer Disparities","","","","$ 147,451","HERSHEY","PENNSYLVANIA","17033-0850","","","","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1K99CA131477-01A1","7532906","Gallagher, Carla J","UDP-glucuronosyltransferase genes and gender-differences in lung cancer risk","PUBLIC HEALTH SCIENCES","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF MEDICINE","$ 135,820","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01AG027771-01A2","7372457","Yang, Qing X","Neuroimaging Study on Function-Structure Relationship of Olfactory Deficit in AD","RADIOLOGY","RADIATION-DIAGNOSTIC/ONCOLOGY","SCHOOLS OF MEDICINE","$ 294,602","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01AI074982-01A1","7462996","Hu, Jianming ","Molecular Mechanism of Hepadnavirus Persistence","MICROBIOLOGY AND IMMUNOLOGY","MICROBIOLOGY/IMMUN/VIROLOGY","SCHOOLS OF MEDICINE","$ 300,541","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01CA127547-01A1","7380927","Mu, David ","Identification and characterization of driver gene(s) in recurrent lung cancer am","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 287,938","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01CA127729-01A2","7472860","Elbayoumy, Karam E","The influence of selenium on biomarkers of prostate cancer risk","BIOCHEMISTRY AND MOLECULAR BIOLOGY","BIOCHEMISTRY","SCHOOLS OF MEDICINE","$ 428,328","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01CA127892-01A1","7372248","Robertson, Gavin P","Akt3 Signaling as a Therapeutic Target","PHARMACOLOGY","PHARMACOLOGY","SCHOOLS OF MEDICINE","$ 313,325","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01CA131956-01A1","7533835","Cheng, Keith Chi","Genetic analysis of genomic instability and cancer in zebrafish","PATHOLOGY","PATHOLOGY","SCHOOLS OF MEDICINE","$ 309,497","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01CA133525-01","7454762","Loughran, Thomas P","Targeted Therapeutics of LGL Leukemia utilizing Ceramide Nanoliposomes","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 313,325","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01DK073897-01A2","7372211","Isom, Harriet C","Iron-Induced Changes in Liver That Predispose to Malignancy","MICROBIOLOGY AND IMMUNOLOGY","MICROBIOLOGY/IMMUN/VIROLOGY","SCHOOLS OF MEDICINE","$ 245,493","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01DK076685-01A2","7525384","Shi, Yuguang ","Regulation of Mitochondrial Dysfunction and Diet-Induced Obesity by ALCAT1","CELLULAR & MOLECULAR PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 256,264","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01GM083105-01A1","7526826","Chau, Vincent ","Structure and Activation Mechanism of Ubiquitin Conjugating Enzymes","CELLULAR & MOLECULAR PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 295,857","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01HD052990-01A2","7464988","Kjerulff, Kristen Hawthorne","Mode of First Delivery and Subsequent Child-Bearing","PUBLIC HEALTH SCIENCES","PUBLIC HEALTH & PREV MEDICINE","SCHOOLS OF MEDICINE","$ 750,825","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01HD056510-01A1","7468776","Legro, Richard S","Treatment of Hyperandrogenism vs. Insulin Resistance in Infertile PCOS Women","OBSTETRICS AND GYNECOLOGY","OBSTETRICS & GYNECOLOGY","SCHOOLS OF MEDICINE","$ 618,648","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01HD058300-01","7435058","Mcallister, Jan M","Mechanism of Metformin Action in Normal and PCOS Theca Cells","CELLULAR & MOLECULAR PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 304,787","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R01HL088590-01A1","7528684","Sciamanna, Christopher N","Improving the Quality of Asthma Care Using the Internet","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 401,378","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R03AR054915-01A1","7386389","Gomes, Ronald R","Perlecan modulates VEGF Bio-Availability in Human Osteoarthritic Cartilage","ORTHOPAEDICS & REHABILITATION","ORTHOPEDICS","SCHOOLS OF MEDICINE","$ 76,633","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R03CA129581-01A2","7589518","Smith, Jill P","OGF & Gemcitabine: A Novel Treatment for Pancreatic Cancer: Phase I Study","MEDICINE","INTERNAL MEDICINE/MEDICINE","SCHOOLS OF MEDICINE","$ 77,133","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
"PENNSYLVANIA STATE UNIV HERSHEY MED CTR","1R03CA133945-01","7475350","Shantz, Lisa M","Evaluation of mTOR as a chemoprevention target in skin cancer","CELLULAR & MOLECULAR PHYSIOLOGY","PHYSIOLOGY","SCHOOLS OF MEDICINE","$ 76,801","HERSHEY","PENNSYLVANIA","17033-0850","Y","PENNSYLVANIA STATE UNIV COLLEGE OF MED","HERSHEY, PENNSYLVANIA 17033-0850","None","Y","PENNSYLVANIA STATE UNIVERSITY","  "
