#BottleID	SampleID	SMCOD	STAID	Reach	Group	AlgaeGroup	Phylum	Family	Genus	Species	Variety	TaxonAuthority	ScientificName	Quantity	Cells_cm2	Cells_mL	Biovolume_cm2	Biovolume_mL	NADEDID	ShortName	SampleProcessingStatusText
73299	73298	LIRB0997ARE2024B	05572000	A	N	Blue-Green Algae	Cyanophyta	Merismopediaceae	Aphanocapsa	incerta		(Lemmermann) Cronberg & Komárek	Aphanocapsa incerta (Lemmermann) Cronberg & Komárek	25	14178.65881		14910.01458		807011	AFPincrt	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	meniscus		Schumann	Navicula meniscus Schumann	2	560.09162		936715.1061		46302	NAmenisc	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	7	1960.3328		78579.25407		46039	NAminima	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	14	3920.67775		511784.3489		46666	NAreichd	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	rostellata		Kützing	Navicula rostellata Kützing	4	1120.19538		992932.0141		46896	NArostel	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	2	560.09162		641302.836		46400	NAsymtrc	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tenelloides		Hustedt	Navicula tenelloides Hustedt	17	4760.82732		787450.3907		46401	NAtenell	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	3	840.13743		784635.3741		46104	NAtripun	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	12	3360.58613		3664393.571		46774	NAtrivls	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Placoneis	exigua		(Gregory) Mereschkowsky	Placoneis exigua (Gregory) Mereschkowsky	2	560.09162		1045909.733		194006	PCexigua	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Reimeria	sinuata		(Gregory) Kociolek et Stoermer	Reimeria sinuata (Gregory) Kociolek et Stoermer	1	280.04581		46289.68304		55002	REsinuta	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Cylindrotheca	gracilis		(Brébisson) Grunow	Cylindrotheca gracilis (Brébisson) Grunow	8	2240.39076		938226.409		13001	CLgracls	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Hantzschia	amphioxys		(Ehrenberg) Grunow	Hantzschia amphioxys (Ehrenberg) Grunow	2	560.09162		590632.5916		40002	HAamphio	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	acicularis		(Kützing) Smith	Nitzschia acicularis (Kützing) Smith	2	560.09162		104771.3136		48002	NIacicul	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	amphibia		Grunow	Nitzschia amphibia Grunow	8	2240.39076		417460.7621		48004	NIamphib	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	capitellata		Hustedt	Nitzschia capitellata Hustedt	2	560.09162		221382.6931		48006	NIcapite	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	5	1400.24119		355976.6942		48008	NIdissip	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	filiformis	conferta	(Reichardt) Lange-Bertalot	Nitzschia filiformis var. conferta (Reichardt) Lange-Bertalot	2	560.09162		223019.6932		48381	NIfilcon	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	12	3360.58613		165492.5659		48013	NIfrustu	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	linearis		(Agardh ex Smith) Smith	Nitzschia linearis (Agardh ex Smith) Smith	1	280.04581		833259.0077		48023	NIlinear	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	10	2800.48237		848080.5197		48025	NIpalea	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	48	13442.34453		2291951.797		48228	NIpaldeb	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	tenuirostris	Grunow	Nitzschia palea var. tenuirostris Grunow	4	1120.19538		386808.553		48026	NIpalten	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	vermicularis		(Kützing) Hantzsch ex Rabenhorst	Nitzschia vermicularis (Kützing) Hantzsch ex Rabenhorst	4	1120.19538		5124846.344		48186	NIvermcl	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Simonsenia	delognei		(Grunow) Lange-Bertalot	Simonsenia delognei (Grunow) Lange-Bertalot	7	1960.3328		109966.7538		59001	SIdelog	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	apiculata		Gregory	Tryblionella apiculata Gregory	2	560.09162		1367002.279		185023	TYapicul	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Tryblionella	victoriae		Grunow	Tryblionella victoriae Grunow	4	1120.19538		969127.9054		185027	TYvictor	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Cymatopleura	solea	apiculata	(Smith) Ralfs	Cymatopleura solea var. apiculata (Smith) Ralfs	2	560.09162		3415555.298		22005	CTsolapc	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	brebissonii		Krammer et Lange-Bertalot	Surirella brebissonii Krammer et Lange-Bertalot	2	560.09162		727417.1462		65068	Subreb	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	7	1960.33281		1607259.033		65048	SUminuta	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	muzzanensis		(Meister) Krammer	Aulacoseira muzzanensis (Meister) Krammer	2	560.09162		2037647.236		10031	AUmuzzan	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclostephanos	invisitatus		(Hohn et Hellerman) Theriot, Stoermer et Håkansson	Cyclostephanos invisitatus (Hohn et Hellerman) Theriot, Stoermer et Håkansson	8	2240.39076		403153.4082		19002	CSinvisi	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	52	14562.53991		1221455.229		20001	CYatomus	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	meneghiniana		Kützing	Cyclotella meneghiniana Kützing	54	15122.63153		13067600.84		20007	CYmenegh	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	stelligera		(Cleve et Grunow) Van Heurck	Cyclotella stelligera (Cleve et Grunow) Van Heurck	1	280.04581		67877.20256		20010	CYstelli	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Stephanodiscus	minutulus		(Kützing) Cleve et Möller	Stephanodiscus minutulus (Kützing) Cleve et Möller	12	3360.58613		1070233.39		64018	Stminut	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	weissflogii		(Grunow) Fryxell et Hasle	Thalassiosira weissflogii (Grunow) Fryxell et Hasle	11	3080.52818		2747128.823		70008	THweiss	Completed
76820	76819	LIRB0997ADE2025B	05572000	A	N	Yellow-Green Algae	Chrysophyta	Chrysococcaceae	Chrysococcus	rufescens		Klebs	Chrysococcus rufescens Klebs	1	12142.11797		1756984.707		1055001	CHWrufes	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	minnesotense		(Tilden) Drouet	Phormidium minnesotense (Tilden) Drouet	1	14634.25009		171401.725		890017	PHOminns	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	2	2386.80473		103137.2875		1010	AHminuti	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	pyrenaicum		(Hustedt) Kobayasi	Achnanthidium pyrenaicum (Hustedt) Kobayasi	2	2386.80473		315992.2305		1023	AHpyrena	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	pediculus		Ehrenberg	Cocconeis pediculus Ehrenberg	20	23868.0497		76641820.51		16011	CCpedcls	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	14	16707.63552		12172373.57		16004	CCplacen	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	euglypta	(Ehrenberg) Cleve	Cocconeis placentula var. euglypta (Ehrenberg) Cleve	65	77571.16701		53265483.1		16005	CCplaeug	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula	lineata	(Ehrenberg) Van Heurck	Cocconeis placentula var. lineata (Ehrenberg) Van Heurck	14	16707.63552		18712654.83		16003	CCplalin	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	frequentissimum		(Lange-Bertalot) Lange-Bertalot	Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot	8	9547.2189		763779.6176		155017	PTfreq	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	2	2386.80473		675706.8185		155003	PTlanceo	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	12	14320.8308		72266901.04		44073	MEvarian	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	4	4773.60945		1026487.456		7042	AMmontan	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	14	16707.63552		1656359.959		7043	AMpedcls	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Craticula	molestiformis		(Hustedt) Lange-Bertalot	Craticula molestiformis (Hustedt) Lange-Bertalot	2	2386.80473		267903.5102		21015	KCmoltif	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Cymbella	affinis		Kützing	Cymbella affinis Kützing	2	2386.80473		1408609.615		23073	CMaffins	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Encyonema	minutum		(Hilse) Mann	Encyonema minutum (Hilse) Mann	2	2386.80473		506276.171		110004	ECminutu	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	angustatum		(Kützing) Rabenhorst	Gomphonema angustatum (Kützing) Rabenhorst	2	2386.80473		753239.9112		37003	GOangstt	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	kobayasii		Kociolek et Kingston	Gomphonema kobayasii Kociolek et Kingston	6	7160.41418		1179550.347		37197	GOkobaya	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	minutum		(Agardh) Agardh	Gomphonema minutum (Agardh) Agardh	22	26254.85687		8746341.435		37178	GOminutm	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	olivaceum		(Lyngbye) Kützing	Gomphonema olivaceum (Lyngbye) Kützing	14	16707.63552		6527023.016		37065	GOolivcm	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	10	11934.02363		3022403.615		37010	GOparvul	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Mayamaea	atomus	permitis	(Hustedt) Lange-Bertalot	Mayamaea atomus var. permitis (Hustedt) Lange-Bertalot	75	89505.19308		3637746.776		211004	MYatperm	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	antonii		Lange-Bertalot	Navicula antonii Lange-Bertalot	2	2386.80473		794193.0388		46893	NAantoni	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	capitatoradiata		Germain	Navicula capitatoradiata Germain	4	4773.60945		2735620.834		46661	NAcaprad	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	20	23868.0497		6200001.304		46527	NAcryten	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	erifuga		Lange-Bertalot	Navicula erifuga Lange-Bertalot	2	2386.80473		1216542.827		46648	NAerifga	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	2	2386.80473		647245.4805		46023	NAgregar	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	22	26254.85687		1049685.762		46039	NAminima	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	reichardtiana		Lange-Bertalot	Navicula reichardtiana Lange-Bertalot	4	4773.60945		622227.2101		46666	NAreichd	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	subminuscula		Manguin	Navicula subminuscula Manguin	26	31028.46632		2167464.976		46562	NAsubmin	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	symmetrica		Patrick	Navicula symmetrica Patrick	10	11934.02363		5902888.027		46400	NAsymtrc	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tantula		Hustedt	Navicula tantula Hustedt	2	2386.80473		120915.5936		46107	NAtantul	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	12	14320.8308		13374752.83		46104	NAtripun	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	trivialis		Lange-Bertalot	Navicula trivialis Lange-Bertalot	4	4773.60945		5063357.698		46774	NAtrivls	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	veneta		Kützing	Navicula veneta Kützing	1	1193.40114		193018.557		46504	NAveneta	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Rhoicosphenia	abbreviata		(Agardh) Lange-Bertalot	Rhoicosphenia abbreviata (Agardh) Lange-Bertalot	37	44155.89597		22446671.7		57002	ROabbre	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Sellaphora	seminulum		(Grunow) Mann	Sellaphora seminulum (Grunow) Mann	12	14320.8308		1053320.47		170014	SFseminu	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	dissipata		(Kützing) Grunow	Nitzschia dissipata (Kützing) Grunow	74	88311.79194		22488380.45		48008	NIdissip	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	frustulum		(Kützing) Grunow	Nitzschia frustulum (Kützing) Grunow	10	11934.02363		596016.6615		48013	NIfrustu	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	inconspicua		Grunow	Nitzschia inconspicua Grunow	32	38188.88293		1281674.274		48122	NIincons	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea		(Kützing) Smith	Nitzschia palea (Kützing) Smith	6	7160.41418		2102811.922		48025	NIpalea	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	palea	debilis	(Kützing) Grunow	Nitzschia palea var. debilis (Kützing) Grunow	4	4773.60945		767599.6832		48228	NIpaldeb	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Nitzschiaceae	Nitzschia	supralitorea		Lange-Bertalot	Nitzschia supralitorea Lange-Bertalot	2	2386.80473		211823.5715		48312	NIsupral	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	minuta		Brébisson	Surirella minuta Brébisson	2	2386.80473		1978096.427		65048	SUminuta	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	ovata	salina	Smith	Surirella ovata var. salina Smith	1	1193.40114		874810.5371		65099	SUovasal	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Surirellaceae	Surirella	splendida		(Ehrenberg) Kützing	Surirella splendida (Ehrenberg) Kützing	4	4773.60945		120128829.7		65092	Susplen	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	ambigua		(Grunow) Simonsen	Aulacoseira ambigua (Grunow) Simonsen	2	2386.80473		831911.3172		10008	AUambig	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Aulacoseira	granulata		(Ehrenberg) Simonsen	Aulacoseira granulata (Ehrenberg) Simonsen	4	4773.60945		1733810.161		10018	AUgranlt	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Cyclotella	atomus		Hustedt	Cyclotella atomus Hustedt	4	4773.60945		397114.475		20001	CYatomus	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Skeletonema	potamos		(Weber) Hasle	Skeletonema potamos (Weber) Hasle	4	4773.60945		228055.0155		60002	SKpotamo	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	D	Diatoms	Chrysophyta	Thalassiosiraceae	Thalassiosira	pseudonana		Hasle et Heimdal	Thalassiosira pseudonana Hasle et Heimdal	6	7160.41418		322301.2054		70007	THpsnana	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	N	Green Algae	Chlorophyta	Zygnemataceae	Spirogyra	sp.			Spirogyra sp. 	2	12195.20841		984004009.7		533000	SPIsp	Completed
95729	95728	LIRB0802ARE0010BA	05572000	A	N	Red Algae	Rhodophyta	(Undetermined)	Unknown Rhodophyte	Florideophycidae (chantransia)			Unknown Rhodophyte Florideophycidae (chantransia) 	3	214635.668		435890040.1		1599006	XRHchant	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	N	Blue-Green Algae	Cyanophyta	(undetermined)	Unknown Cyanophyte	Oscillatoriaceae sp. 1 MSU			Unknown Cyanophyte Oscillatoriaceae sp. 1 MSU 	2	254436.8824		23824184.29		888119	XBGosc1	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	N	Blue-Green Algae	Cyanophyta	Nostocaceae	Anabaena	subcylindrica		Borge	Anabaena subcylindrica Borge	8	1681100.83		53638548.62		803002	ANBsbcyl	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	N	Blue-Green Algae	Cyanophyta	Phormidiaceae	Phormidium	tenue		(Agardh ex Gomont) Anagnostidis & Komárek	Phormidium tenue (Agardh ex Gomont) Anagnostidis & Komárek	1	218088.7564		37405817.24		890068	PHRtene	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	N	Blue-Green Algae	Cyanophyta	Pseudanabaenaceae	Homoeothrix	janthina		(Bornet et Flahault) Starmach	Homoeothrix janthina (Bornet et Flahault) Starmach	3	645179.2375		5074912.438		852004	HOMjanth	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Achnanthidium	minutissimum		(Kützing) Czarnecki	Achnanthidium minutissimum (Kützing) Czarnecki	34	152939.8655		6608752.995		1010	AHminuti	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Cocconeis	placentula		Ehrenberg	Cocconeis placentula Ehrenberg	2	8996.46107		6554385.558		16004	CCplacen	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Achnanthaceae	Planothidium	lanceolatum		(Brébisson ex Kützing) Lange-Bertalot	Planothidium lanceolatum (Brébisson ex Kützing) Lange-Bertalot	2	8996.46107		2546907.178		155003	PTlanceo	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Diatoma	vulgaris		Bory	Diatoma vulgaris Bory	2	8996.46107		32222794.77		27013	DAvulg	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Staurosira	construens	venter	(Ehrenberg) Hamilton	Staurosira construens var. venter (Ehrenberg) Hamilton	8	35985.84429		3077234.627		172006	SRconven	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Diatomaceae	Synedra	ulna		(Nitzsch) Ehrenberg	Synedra ulna (Nitzsch) Ehrenberg	2	8996.46107		52615314.56		66024	SYulna	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Melosiraceae	Melosira	varians		Agardh	Melosira varians Agardh	6	26989.38321		136195945.2		44073	MEvarian	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	montana		Krasske	Amphora montana Krasske	2	8996.46107		1934543.354		7042	AMmontan	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Amphora	pediculus		(Kützing) Grunow	Amphora pediculus (Kützing) Grunow	2	8996.46107		891890.2902		7043	AMpedcls	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Diadesmis	contenta		(Grunow ex Van Heurck) Mann	Diadesmis contenta (Grunow ex Van Heurck) Mann	30	134946.9433		5896148.804		197002	DIconten	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Geissleria	decussis		(Hustedt) Lange-Bertalot et Metzeltin	Geissleria decussis (Hustedt) Lange-Bertalot et Metzeltin	2	8996.46107		2352944.245		210003	GEdecu	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Gomphonema	parvulum		(Kützing) Kützing	Gomphonema parvulum (Kützing) Kützing	4	17992.92214		4556876.592		37010	GOparvul	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Luticola	mutica		(Kützing) Mann	Luticola mutica (Kützing) Mann	5	22491.15722		13045554.34		130002	LUmutica	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	antonii		Lange-Bertalot	Navicula antonii Lange-Bertalot	2	8996.46107		2993511.232		46893	NAantoni	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	cryptotenella		Lange-Bertalot ex Krammer et Lange-Bertalot	Navicula cryptotenella Lange-Bertalot ex Krammer et Lange-Bertalot	4	17992.92214		4673869.132		46527	NAcryten	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	germainii		Wallace	Navicula germainii Wallace	2	8996.46107		4089208.076		46616	NAgermii	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	gregaria		Donkin	Navicula gregaria Donkin	2	8996.46107		2439629.311		46023	NAgregar	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	minima		Grunow	Navicula minima Grunow	2	8996.46107		359684.1966		46039	NAminima	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	recens		Lange-Bertalot	Navicula recens Lange-Bertalot	2	8996.46107		4542531.311		46649	NArecens	Completed
95734	95733	LIRB0802ADE0011BA	05572000	A	D	Diatoms	Chrysophyta	Naviculaceae	Navicula	tripunctata		(Müller) Bory	Navicula tripunctata (Müller) Bory	2	8996.46107		8402127.287		46104	NAtripun	Completed
