-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
DUM1        49718.000    1995     1     1     0
DUM1        52274.750    2001    12    31    18
DUM1     -1940883.779  1628483.353 -5833718.017
50423.00    -1.040431    -0.544640    -2.045206
50423.25    -1.048046    -0.521313    -1.881387
50423.50    -0.977653    -0.529827    -1.829548
50423.75    -0.908931    -0.566155    -1.681366
50424.00    -0.879373    -0.608756    -1.604217
50424.25    -0.841440    -0.591889    -1.446792
50424.50    -0.799806    -0.529025    -1.776571
50424.75    -0.696219    -0.530380    -1.384222
50425.00    -0.665352    -0.466971    -1.033766
50425.25    -0.657493    -0.417248    -0.689545
50425.50    -0.594604    -0.366167    -0.630886
50425.75    -0.567157    -0.391724    -0.399335
50426.00    -0.576238    -0.394115    -0.290083
50426.25    -0.695702    -0.367522    -0.418323
50426.50    -0.794388    -0.398200    -1.162364
50426.75    -0.836757    -0.440797    -1.319041
50427.00    -1.002143    -0.480779    -1.945728
50427.25    -1.152665    -0.502274    -2.406068
50427.50    -1.253741    -0.534119    -3.080250
50427.75    -1.274505    -0.611379    -3.082811
50428.00    -1.392340    -0.653373    -3.371983
50428.25    -1.363800    -0.641958    -3.049217
50428.50    -1.439961    -0.572321    -3.681017
50428.75    -1.366348    -0.549168    -3.436202
50429.00    -1.359431    -0.463291    -3.280833
50429.25    -1.277362    -0.364180    -2.641724
50429.50    -1.332155    -0.361070    -3.160559
50429.75    -1.303276    -0.405778    -3.068683
50430.00    -1.451107    -0.462418    -3.665534
50430.25    -1.508778    -0.483694    -3.877596
50430.50    -1.512919    -0.460987    -4.402566
50430.75    -1.389224    -0.399363    -4.110921
50431.00    -1.363605    -0.359509    -4.199227
50431.25    -1.228298    -0.270548    -3.481966
50431.50    -1.051575    -0.174719    -3.325206
50431.75    -0.820124    -0.153081    -2.424107
50432.00    -0.807928    -0.215893    -2.375557
50432.25    -0.750026    -0.170065    -1.929369
50432.50    -0.707403    -0.065964    -2.047115
50432.75    -0.680808    -0.091451    -1.969212
50433.00    -0.701839    -0.157425    -1.956922
50433.25    -0.644043    -0.130271    -1.510234
50433.50    -0.662809    -0.152702    -1.906895
50433.75    -0.627801    -0.180803    -1.898125
50434.00    -0.769477    -0.227578    -2.366478
50434.25    -0.777417    -0.262822    -2.184647
50434.50    -0.780011    -0.243306    -2.452420
50434.75    -0.779960    -0.315071    -2.559620
50435.00    -0.867179    -0.319264    -2.707590
50435.25    -0.885530    -0.321593    -2.489767
50435.50    -0.903612    -0.355249    -2.670550
50435.75    -0.823597    -0.367348    -2.231331
50436.00    -0.777798    -0.302153    -1.644472
50436.25    -0.778805    -0.204266    -1.437905
50436.50    -0.728396    -0.164476    -1.458236
50436.75    -0.637905    -0.119858    -1.056065
50437.00    -0.761811    -0.106147    -1.467037
50437.25    -0.802490    -0.115526    -1.415637
50437.50    -0.764564    -0.102584    -1.524777
50437.75    -0.761965    -0.204782    -1.655330
50438.00    -0.796355    -0.233751    -1.774990
50438.25    -0.777201    -0.228445    -1.478484
50438.50    -0.762253    -0.168232    -1.564583
50438.75    -0.692959    -0.192609    -1.113952
50439.00    -0.842528    -0.232334    -1.508959
50439.25    -0.969453    -0.216918    -1.531717
50439.50    -0.929288    -0.156246    -1.586563
50439.75    -0.979003    -0.219258    -1.719678
50440.00    -1.036370    -0.224083    -1.963036
50440.25    -1.042842    -0.216313    -1.792106
50440.50    -0.988307    -0.121819    -2.028109
50440.75    -0.994892    -0.164319    -2.441422
50441.00    -1.077406    -0.198009    -2.994026
50441.25    -1.090931    -0.243464    -3.069631
50441.50    -0.948997    -0.229712    -2.821981
50441.75    -0.893405    -0.301783    -2.664374
50442.00    -0.844955    -0.367749    -2.249299
50442.25    -0.758281    -0.264295    -1.578179
50442.50    -0.714570    -0.233163    -1.645760
50442.75    -0.610966    -0.277013    -1.105130
50443.00    -0.523080    -0.311961    -0.488918
50443.25    -0.505641    -0.302105     0.046987
50443.50    -0.377290    -0.242806     0.502555
50443.75    -0.247233    -0.205258     1.162612
50444.00    -0.307111    -0.229997     0.940814
50444.25    -0.389167    -0.177985     0.738160
50444.50    -0.398106    -0.175264    -0.023197
50444.75    -0.409430    -0.233953    -0.431290
50445.00    -0.410888    -0.331780    -0.623272
50445.25    -0.406247    -0.370685    -0.549025
50445.50    -0.301513    -0.354626    -0.461663
50445.75    -0.272660    -0.358411    -0.371822
50446.00    -0.353961    -0.363303    -0.775575
50446.25    -0.393422    -0.307975    -0.801116
50446.50    -0.375794    -0.299386    -1.066128
50446.75    -0.395707    -0.323994    -1.163677
50447.00    -0.481301    -0.399904    -1.553893
50447.25    -0.504431    -0.382193    -1.459469
50447.50    -0.415825    -0.337263    -1.468318
50447.75    -0.412132    -0.351817    -1.468306
50448.00    -0.469393    -0.354732    -1.450162
50448.25    -0.522878    -0.319683    -1.140090
50448.50    -0.443971    -0.264136    -0.970077
50448.75    -0.488067    -0.334598    -1.106997
50449.00    -0.534965    -0.359088    -1.040973
50449.25    -0.590406    -0.379873    -0.812666
50449.50    -0.517541    -0.340776    -0.690535
50449.75    -0.559301    -0.432671    -0.659857
50450.00    -0.521992    -0.454386    -0.489366
50450.25    -0.536631    -0.468838    -0.362462
50450.50    -0.473659    -0.426522    -0.557854
50450.75    -0.406360    -0.438889    -0.335761
50451.00    -0.518343    -0.434905    -0.796312
50451.25    -0.562540    -0.377558    -0.895033
50451.50    -0.492510    -0.282794    -1.036787
50451.75    -0.390309    -0.170993    -0.717783
50452.00    -0.339787    -0.077887    -0.244841
50452.25    -0.095201     0.151067     1.552447
50452.50     0.053214     0.263923     2.204169
50452.75     0.295699     0.319746     3.057210
50453.00     0.181194     0.255991     2.485666
50453.25     0.022867     0.153897     1.857858
50453.50    -0.148061     0.045415     0.555690
50453.75    -0.181143    -0.060407     0.304253
50454.00    -0.254029    -0.103003     0.083351
50454.25    -0.209916    -0.077476     0.510886
50454.50    -0.265331    -0.126193    -0.034039
50454.75    -0.153243    -0.149397     0.446939
50455.00    -0.140092    -0.199096     0.616694
50455.25    -0.100692    -0.169165     1.016006
50455.50    -0.091338    -0.163836     0.521095
50455.75     0.004742    -0.155883     0.844621
50456.00    -0.193236    -0.159777     0.150444
50456.25    -0.153137    -0.171372     0.576827
50456.50    -0.093386    -0.128516     0.436225
50456.75    -0.044701    -0.142725     0.574166
50457.00    -0.164744    -0.204158     0.279000
50457.25    -0.163197    -0.179245     0.571835
50457.50    -0.303493    -0.229705    -0.346135
50457.75    -0.265530    -0.280251    -0.027556
50458.00    -0.356934    -0.343201    -0.315725
50458.25    -0.459630    -0.373515    -0.553740
50458.50    -0.508742    -0.328506    -1.009293
50458.75    -0.581655    -0.369203    -1.354191
50459.00    -0.737438    -0.371235    -1.975982
50459.25    -0.808469    -0.345901    -2.103426
50459.50    -0.774931    -0.299568    -2.409460
50459.75    -0.808877    -0.396454    -2.617814
50460.00    -0.804579    -0.495128    -2.408460
50460.25    -0.817501    -0.455746    -2.154186
50460.50    -0.889239    -0.485197    -2.676509
50460.75    -0.796602    -0.492929    -2.227596
50461.00    -0.720776    -0.409821    -1.479543
50461.25    -0.432868    -0.204930     0.385581
50461.50    -0.425279    -0.122039     0.381550
50461.75    -0.447921    -0.077419     0.173954
50462.00    -0.762432    -0.194737    -1.368141
50462.25    -0.846744    -0.159460    -1.495595
50462.50    -0.985556    -0.193202    -2.473877
50462.75    -1.030934    -0.241192    -2.813653
50463.00    -1.032592    -0.272373    -2.738260
50463.25    -0.982696    -0.191973    -2.378365
50463.50    -0.971203    -0.191470    -2.579019
50463.75    -0.908470    -0.163725    -2.292557
50464.00    -0.928830    -0.193132    -2.330609
50464.25    -0.828788    -0.141733    -1.624108
50464.50    -0.925964    -0.116299    -2.273348
50464.75    -0.935453    -0.153548    -2.313834
50465.00    -1.101686    -0.182419    -2.613456
50465.25    -1.202652    -0.191654    -2.731728
50465.50    -1.302744    -0.297640    -3.359575
50465.75    -1.292614    -0.322408    -3.157059
50466.00    -1.460630    -0.364866    -3.535161
50466.25    -1.478687    -0.401020    -3.386302
50466.50    -1.459928    -0.402659    -3.557330
50466.75    -1.448457    -0.422099    -3.527613
50467.00    -1.453066    -0.423104    -3.501297
50467.25    -1.365243    -0.394326    -2.917006
50467.50    -1.385637    -0.419100    -3.480355
50467.75    -1.274439    -0.512693    -3.186598
50468.00    -1.200446    -0.509370    -2.949404
50468.25    -1.168874    -0.512847    -2.736824
50468.50    -1.160230    -0.550537    -3.100878
50468.75    -1.072653    -0.557451    -2.763336
50469.00    -1.067810    -0.580535    -2.753741
50469.25    -1.077685    -0.537191    -2.507929
50469.50    -1.019485    -0.456911    -2.645604
50469.75    -1.009931    -0.463152    -2.851291
50470.00    -1.179716    -0.462273    -3.348169
50470.25    -1.120274    -0.377931    -2.860004
50470.50    -1.116455    -0.291059    -2.890180
50470.75    -1.046107    -0.256895    -2.504094
50471.00    -1.019452    -0.243788    -2.388230
50471.25    -1.086126    -0.217845    -2.514402
50471.50    -1.033240    -0.188937    -2.692388
50471.75    -1.015701    -0.202239    -2.750119
50472.00    -1.133021    -0.250581    -3.217063
50472.25    -1.089846    -0.193912    -2.926497
50472.50    -1.052767    -0.164841    -3.010519
50472.75    -0.947518    -0.194708    -2.692684
50473.00    -0.867774    -0.214393    -2.334632
50473.25    -0.888294    -0.191684    -2.074838
50473.50    -0.811914    -0.202316    -2.186223
50473.75    -0.764045    -0.258541    -2.117823
50474.00    -0.773941    -0.347880    -2.039027
50474.25    -0.717083    -0.339853    -1.549451
50474.50    -0.688188    -0.377980    -1.680017
50474.75    -0.588628    -0.368427    -1.469480
50475.00    -0.571014    -0.317462    -1.591358
50475.25    -0.668801    -0.254865    -1.831152
50475.50    -0.763819    -0.231546    -2.553787
50475.75    -0.787787    -0.241719    -2.542318
50476.00    -0.739982    -0.248342    -2.029245
50476.25    -0.739471    -0.225641    -1.962288
50476.50    -0.771068    -0.244762    -2.426930
50476.75    -0.853793    -0.326374    -3.016085
50477.00    -1.096201    -0.363627    -4.034983
50477.25    -1.141432    -0.327333    -4.101981
50477.50    -1.307075    -0.266396    -4.998010
50477.75    -1.335157    -0.265623    -4.975491
50478.00    -1.482987    -0.292810    -5.300738
50478.25    -1.580963    -0.202062    -4.895377
50478.50    -1.570959    -0.105026    -4.621416
50478.75    -1.458085    -0.073034    -3.758508
50479.00    -1.446600    -0.199751    -3.808735
50479.25    -1.640947    -0.368002    -4.731910
50479.50    -1.734520    -0.434376    -5.605917
50479.75    -1.854455    -0.520198    -6.078066
50480.00    -1.782140    -0.553842    -5.654938
50480.25    -1.884240    -0.580848    -5.746289
50480.50    -1.803621    -0.586695    -5.749846
50480.75    -1.775709    -0.620777    -5.679836
50481.00    -1.792225    -0.608776    -5.668764
50481.25    -1.790062    -0.509110    -5.337276
50481.50    -1.805641    -0.450916    -5.748568
50481.75    -1.682214    -0.430648    -5.305912
50482.00    -1.659829    -0.437145    -5.225114
50482.25    -1.545096    -0.350159    -4.448020
50482.50    -1.520044    -0.282435    -4.593115
50482.75    -1.548646    -0.367567    -4.895449
50483.00    -1.589543    -0.411179    -5.140919
50483.25    -1.641224    -0.389388    -5.085536
50483.50    -1.667983    -0.338391    -5.359629
50483.75    -1.562628    -0.263340    -4.666861
50484.00    -1.472749    -0.214121    -3.968432
50484.25    -1.340910    -0.074037    -2.708972
50484.50    -1.259181    -0.017213    -2.515373
50484.75    -1.115430    -0.047844    -2.027382
50485.00    -0.972381    -0.027678    -1.272309
50485.25    -0.868460    -0.013634    -0.620109
50485.50    -0.838363    -0.026674    -0.966202
50485.75    -0.791369    -0.069585    -1.032311
50486.00    -0.771556    -0.106644    -0.996222
50486.25    -0.759938    -0.112547    -0.844020
50486.50    -0.711046    -0.141397    -0.967422
50486.75    -0.717141    -0.225042    -1.113914
50487.00    -0.805345    -0.228695    -1.263648
50487.25    -0.749413    -0.224728    -0.963478
50487.50    -0.781312    -0.276643    -1.596343
50487.75    -0.709586    -0.234702    -1.360977
50488.00    -0.637943    -0.161152    -0.994633
50488.25    -0.597428    -0.090192    -0.640717
50488.50    -0.587697     0.002681    -0.909747
50488.75    -0.547189     0.000369    -0.829897
50489.00    -0.576847    -0.040324    -0.987260
50489.25    -0.590231     0.053335    -0.676003
50489.50    -0.599663     0.097014    -0.794519
50489.75    -0.521331     0.117336    -0.104729
50490.00    -0.412112     0.213958     0.790639
50490.25    -0.456796     0.196135     0.845924
50490.50    -0.504491     0.178918     0.423658
50490.75    -0.511688     0.088494     0.346470
50491.00    -0.510488    -0.001060     0.557471
50491.25    -0.646585    -0.067985     0.008454
50491.50    -0.769443    -0.188669    -1.033056
50491.75    -0.656545    -0.237194    -0.957429
50492.00    -0.539651    -0.268501    -0.594164
50492.25    -0.446029    -0.223522    -0.181509
50492.50    -0.392963    -0.140461    -0.248640
50492.75    -0.334508    -0.131615    -0.164228
50493.00    -0.217237    -0.087517     0.191050
50493.25    -0.164989     0.022252     0.512746
50493.50    -0.179008     0.077058     0.132387
50493.75    -0.185701     0.068930    -0.067550
50494.00    -0.266868     0.029280    -0.330842
50494.25    -0.281389     0.023770    -0.168195
50494.50    -0.314659    -0.039797    -0.847905
