year2,state,fsize,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,d_flag
1980,42,j) 2500 to 4999,3304,199838,197082,210,6.4,207,6.3,22248,6579,15669,3.3,11.3,16733,4690,12043,2.4,8.5,5515,2.8,17,0
1980,42,k) 5000 to 9999,2518,229602,232405,174,6.9,170,6.8,22008,6537,15471,2.8,9.5,27626,7598,20028,3.3,11.9,-5618,-2.4,19,0
1980,42,l) 10000+,12139,1092173,1083139,763,6.3,600,5,120960,33784,87176,3.1,11.2,102896,26026,76870,2.4,9.5,18064,1.7,19,0
1980,44,a) 1 to 4,9826,21189,21316,1729,17.6,1640,16.7,6433,4274,2159,20.1,30.2,6567,3753,2814,17.6,30.8,-134,-0.6,60.4,0
1980,44,b) 5 to 9,3688,23220,23691,173,4.7,167,4.5,4653,1934,2719,8.2,19.6,5574,1879,3695,7.9,23.5,-921,-3.9,39.2,0
1980,44,c) 10 to 19,2156,27639,27837,72,3.3,65,3,4827,1524,3303,5.5,17.3,5193,1442,3751,5.2,18.7,-366,-1.4,34.6,0
1980,44,d) 20 to 49,1500,39170,39710,38,2.5,46,3.1,5414,1008,4406,2.5,13.6,6493,1234,5259,3.1,16.4,-1079,-2.8,27.2,0
1980,44,e) 50 to 99,606,30043,30213,19,3.1,22,3.6,3760,878,2882,2.9,12.4,4100,749,3351,2.5,13.6,-340,-1.2,24.8,0
1980,44,f) 100 to 249,520,35202,34538,20,3.8,26,5,5013,1001,4012,2.9,14.5,3658,1009,2649,2.9,10.6,1355,3.9,21.2,0
1980,44,g) 250 to 499,289,23999,24261,16,5.5,25,8.5,2793,373,2420,1.5,11.5,3316,645,2671,2.7,13.7,-523,-2.2,23,0
1980,44,h) 500 to 999,282,22029,22381,24,8.7,13,4.7,2255,344,1911,1.5,10.1,2959,630,2329,2.8,13.2,-704,-3.1,20.2,0
1980,44,i) 1000 to 2499,257,27453,26287,12,4.7,11,4.3,3822,738,3084,2.8,14.5,1490,256,1234,1,5.7,2332,8.8,11.4,0
1980,44,j) 2500 to 4999,228,23220,23834,8,3.4,22,9.4,1009,90,919,0.4,4.2,2236,899,1337,3.8,9.4,-1227,-5.2,8.4,0
1980,44,k) 5000 to 9999,217,10884,10635,13,6,15,6.9,1256,294,962,2.8,11.8,757,349,408,3.3,7.1,499,4.7,14.2,0
1980,44,l) 10000+,745,55928,55602,54,7.3,36,4.9,6423,2686,3737,4.8,11.6,5771,894,4877,1.6,10.4,652,1.2,20.8,0
1980,45,a) 1 to 4,24896,55239,55634,5283,21.3,4903,19.8,18732,13489,5243,24.2,33.7,19085,11967,7118,21.5,34.3,-353,-0.6,67.4,0
1980,45,b) 5 to 9,9370,59920,59886,624,6.7,455,4.9,13931,6957,6974,11.6,23.3,13657,4919,8738,8.2,22.8,274,0.5,45.6,0
1980,45,c) 10 to 19,5450,68044,68029,247,4.5,223,4.1,12632,5482,7150,8.1,18.6,12615,4081,8534,6,18.5,17,0.1,37,0
1980,45,d) 20 to 49,3466,83742,82823,152,4.4,116,3.4,14958,5263,9695,6.4,18.1,13029,3919,9110,4.7,15.7,1929,2.4,31.4,0
1980,45,e) 50 to 99,1261,54579,54448,68,5.4,64,5.1,7952,2399,5553,4.4,14.6,7689,2426,5263,4.5,14.1,263,0.5,28.2,0
1980,45,f) 100 to 249,1342,67727,66954,135,10.3,81,6.2,10539,3317,7222,5,15.7,8992,2683,6309,4,13.4,1547,2.3,26.8,0
1980,45,g) 250 to 499,647,43153,44035,48,7.4,60,9.2,6152,1415,4737,3.2,14,7921,2646,5275,6,18,-1769,-4,28,0
1980,45,h) 500 to 999,822,43295,43417,109,13.7,59,7.4,5559,1904,3655,4.4,12.8,5803,2113,3690,4.9,13.4,-244,-0.6,25.6,0
1980,45,i) 1000 to 2499,1216,61375,60795,104,8.7,70,5.8,6192,1355,4837,2.2,10.2,5031,568,4463,0.9,8.3,1161,1.9,16.6,0
1980,45,j) 2500 to 4999,1123,47857,50965,117,10.8,45,4.1,7711,2610,5101,5.1,15.1,13912,1466,12446,2.9,27.3,-6201,-12.2,30.2,0
1980,45,k) 5000 to 9999,716,73788,73115,46,6.5,34,4.8,6745,1548,5197,2.1,9.2,5368,1221,4147,1.7,7.3,1377,1.9,14.6,0
1980,45,l) 10000+,3331,311438,306683,221,6.6,214,6.4,32440,6055,26385,2,10.6,22921,4767,18154,1.6,7.5,9519,3.1,15,0
1980,46,a) 1 to 4,8112,17327,17719,1598,19.7,1488,18.4,5553,4007,1546,22.6,31.3,6185,3727,2458,21,34.9,-632,-3.6,62.6,0
1980,46,b) 5 to 9,2999,19180,19460,192,6.4,175,5.9,4245,2197,2048,11.3,21.8,4807,1941,2866,10,24.7,-562,-2.9,43.6,0
1980,46,c) 10 to 19,1842,22629,22732,89,4.9,71,3.9,4059,1873,2186,8.2,17.9,4317,1430,2887,6.3,19,-258,-1.1,35.8,0
1980,46,d) 20 to 49,1216,28885,29076,26,2.1,41,3.4,3649,815,2834,2.8,12.5,4030,991,3039,3.4,13.9,-381,-1.4,25,0
1980,46,e) 50 to 99,462,18059,18179,24,5.3,13,2.8,1839,185,1654,1,10.1,2074,609,1465,3.4,11.4,-235,-1.3,20.2,0
1980,46,f) 100 to 249,454,19109,19200,19,4.2,10,2.2,1914,431,1483,2.2,10,2096,304,1792,1.6,10.9,-182,-0.9,20,0
1980,46,g) 250 to 499,183,9405,9752,10,5.5,,,766,91,675,0.9,7.9,1459,,1408,,15,-693,-7.1,15.8,1
1980,46,h) 500 to 999,138,5204,5140,8,5.8,7,5.1,552,260,292,5.1,10.7,423,36,387,0.7,8.2,129,2.5,16.4,0
1980,46,i) 1000 to 2499,201,10368,9764,21,10.7,,,1985,517,1468,5.3,20.3,777,,343,,8,1208,12.3,16,1
1980,46,j) 2500 to 4999,144,5969,5863,12,8.5,8,5.6,741,255,486,4.3,12.6,528,170,358,2.9,9,213,3.6,18,0
1980,46,k) 5000 to 9999,175,4775,4609,24,14.4,7,4.2,637,293,344,6.4,13.8,304,83,221,1.8,6.6,333,7.2,13.2,0
1980,46,l) 10000+,606,25653,24499,26,4.3,22,3.6,5038,1925,3113,7.9,20.6,2730,676,2054,2.8,11.1,2308,9.5,22.2,0
1980,47,a) 1 to 4,37115,82893,82691,8069,21.8,7718,20.8,30012,21346,8666,25.8,36.3,29038,18971,10067,22.9,35.1,974,1.2,70.2,0
1980,47,b) 5 to 9,14183,91828,92931,979,6.9,914,6.5,22900,11247,11653,12.1,24.6,24755,10262,14493,11,26.6,-1855,-2,49.2,0
1980,47,c) 10 to 19,8633,108481,110354,396,4.6,415,4.8,20919,8705,12214,7.9,19,24524,8545,15979,7.7,22.2,-3605,-3.2,38,0
1980,47,d) 20 to 49,5954,143947,146561,243,4.1,273,4.6,23356,7180,16176,4.9,15.9,28219,8694,19525,5.9,19.3,-4863,-3.4,31.8,0
1980,47,e) 50 to 99,2581,96432,98251,105,4,129,5,14848,3280,11568,3.3,15.1,18485,5909,12576,6,18.8,-3637,-3.7,30.2,0
1980,47,f) 100 to 249,2042,115796,115813,132,6.6,75,3.7,16094,4793,11301,4.1,13.9,16127,4088,12039,3.5,13.9,-33,0,27.8,0
1980,47,g) 250 to 499,1242,71615,72086,84,6.7,104,8.3,10534,2596,7938,3.6,14.6,11475,4349,7126,6,15.9,-941,-1.3,29.2,0
1980,47,h) 500 to 999,1178,77380,75462,107,9.3,63,5.4,14488,4829,9659,6.4,19.2,10652,1507,9145,2,14.1,3836,5.1,28.2,0
1980,47,i) 1000 to 2499,1540,87049,87447,169,11.2,96,6.4,8634,2783,5851,3.2,9.9,9279,2193,7086,2.5,10.6,-645,-0.7,19.8,0
1980,47,j) 2500 to 4999,1336,69905,73140,127,9.7,71,5.4,7771,1969,5802,2.7,10.6,14240,3783,10457,5.2,19.5,-6469,-8.9,21.2,0
1980,47,k) 5000 to 9999,1319,99294,99033,108,8.3,68,5.2,13284,4000,9284,4,13.4,12759,1737,11022,1.8,12.9,525,0.5,25.8,0
1980,47,l) 10000+,5304,391847,395502,324,6.2,247,4.7,39906,10209,29697,2.6,10.1,47338,7269,40069,1.8,12,-7432,-1.9,20.2,0
1980,48,a) 1 to 4,103203,230202,269825,18078,15.6,30417,26.3,72075,48155,23920,17.8,26.7,111919,81208,30711,30.1,41.5,-39844,-14.8,53.4,0
1980,48,b) 5 to 9,42302,270665,296460,2509,5.7,4142,9.4,63614,27713,35901,9.3,21.5,88078,46592,41486,15.7,29.7,-24464,-8.2,43,0
1980,48,c) 10 to 19,26794,333455,351735,1095,4,1857,6.7,66781,21561,45220,6.1,19,83570,38303,45267,10.9,23.8,-16789,-4.8,38,0
1980,48,d) 20 to 49,20474,489452,503143,817,3.9,1185,5.7,88698,21320,67378,4.2,17.6,101794,39915,61879,7.9,20.2,-13096,-2.6,35.2,0
1980,48,e) 50 to 99,9142,365269,369863,521,5.7,504,5.5,61145,13017,48128,3.5,16.5,62700,20432,42268,5.5,17,-1555,-0.5,33,0
1980,48,f) 100 to 249,8562,420530,417552,605,7.1,543,6.4,73755,15929,57826,3.8,17.7,64796,17439,47357,4.2,15.5,8959,2.2,31,0
1980,48,g) 250 to 499,4940,246584,241964,485,10,282,5.8,46640,12643,33997,5.2,19.3,37400,13004,24396,5.4,15.5,9240,3.8,31,0
1980,48,h) 500 to 999,3760,216688,212778,364,9.8,296,7.9,40109,9768,30341,4.6,18.9,32288,7899,24389,3.7,15.2,7821,3.7,30.4,0
1980,48,i) 1000 to 2499,5359,287684,277236,734,14.1,435,8.3,60434,17571,42863,6.3,21.8,39494,15172,24322,5.5,14.2,20940,7.6,28.4,0
1980,48,j) 2500 to 4999,5120,261616,255408,593,11.9,280,5.6,45401,13527,31874,5.3,17.8,33460,12796,20664,5,13.1,11941,4.7,26.2,0
1980,48,k) 5000 to 9999,4660,280648,271353,417,9.1,271,5.9,48422,16041,32381,5.9,17.8,29869,8038,21831,3,11,18553,6.8,22,0
1980,48,l) 10000+,18709,1248918,1203628,1729,9.5,878,4.8,230833,52971,177862,4.4,19.2,140438,24934,115504,2.1,11.7,90395,7.5,23.4,0
1980,49,a) 1 to 4,11979,27449,28156,3067,25.6,2904,24.2,11005,8257,2748,29.3,39.1,11999,7882,4117,28,42.6,-994,-3.5,78.2,0
1980,49,b) 5 to 9,4854,32002,32350,423,8.7,368,7.6,9114,4724,4390,14.6,28.2,9580,4207,5373,13,29.6,-466,-1.4,56.4,0
1980,49,c) 10 to 19,3164,40115,40737,164,5.2,182,5.7,8861,3622,5239,8.9,21.8,10022,3806,6216,9.3,24.6,-1161,-2.8,43.6,0
1980,49,d) 20 to 49,2156,51219,51340,104,4.8,107,5,9721,2990,6731,5.8,18.9,9813,3053,6760,5.9,19.1,-92,-0.2,37.8,0
1980,49,e) 50 to 99,776,30846,31442,36,4.6,51,6.5,5352,1430,3922,4.5,17,6433,2020,4413,6.4,20.5,-1081,-3.5,34,0
1980,49,f) 100 to 249,775,33309,32868,75,9.8,53,6.9,7566,3087,4479,9.4,23,6255,1560,4695,4.7,19,1311,4,38,0
1980,49,g) 250 to 499,366,19402,18508,42,11.9,18,5.1,4048,1194,2854,6.5,21.9,2259,880,1379,4.8,12.2,1789,9.7,24.4,0
1980,49,h) 500 to 999,274,12892,12198,42,16.1,14,5.4,2839,677,2162,5.6,23.3,1446,198,1248,1.6,11.9,1393,11.4,23.8,0
1980,49,i) 1000 to 2499,468,27492,27778,32,6.9,29,6.2,2268,252,2016,0.9,8.2,2839,683,2156,2.5,10.2,-571,-2,16.4,0
1980,49,j) 2500 to 4999,385,16520,16000,42,11.4,13,3.5,2283,916,1367,5.7,14.3,1256,337,919,2.1,7.9,1027,6.4,15.8,0
1980,49,k) 5000 to 9999,279,24955,23454,31,11.3,22,8,4613,1509,3104,6.4,19.7,1611,683,928,2.9,6.9,3002,12.8,13.8,0
1980,49,l) 10000+,1479,104878,102491,108,7.4,60,4.1,13388,3626,9762,3.5,13.1,8615,2112,6503,2.1,8.4,4773,4.7,16.8,0
1980,50,a) 1 to 4,6602,14401,14295,1351,20.7,1121,17.2,4842,3223,1619,22.5,33.9,4516,2712,1804,19,31.6,326,2.3,63.2,0
1980,50,b) 5 to 9,2207,14165,14328,112,5,135,6.1,3187,1341,1846,9.4,22.2,3476,1476,2000,10.3,24.3,-289,-2.1,44.4,0
1980,50,c) 10 to 19,1348,16832,16877,51,3.8,50,3.7,3111,1024,2087,6.1,18.4,3201,986,2215,5.8,19,-90,-0.6,36.8,0
1980,50,d) 20 to 49,871,21817,21283,30,3.5,27,3.1,3900,1071,2829,5,18.3,2871,679,2192,3.2,13.5,1029,4.8,27,0
1980,50,e) 50 to 99,371,14337,14197,14,3.8,6,1.6,1712,173,1539,1.2,12.1,1431,19,1412,0.1,10.1,281,2,20.2,0
1980,50,f) 100 to 249,349,17738,16897,24,6.9,18,5.2,3459,629,2830,3.7,20.5,1776,523,1253,3.1,10.5,1683,10,21,0
1980,50,g) 250 to 499,201,10998,10500,11,5.6,,,1740,381,1359,3.6,16.6,743,,725,,7.1,997,9.5,14.2,1
1980,50,h) 500 to 999,131,8888,8290,7,5.4,3,2.3,1561,232,1329,2.8,18.8,365,13,352,0.2,4.4,1196,14.4,8.8,0
1980,50,i) 1000 to 2499,93,8104,8395,7,7.6,5,5.4,513,49,464,0.6,6.1,1094,132,962,1.6,13,-581,-6.9,12.2,0
1980,50,j) 2500 to 4999,95,5739,6136,11,11.9,6,6.5,453,98,355,1.6,7.4,1246,50,1196,0.8,20.3,-793,-12.9,14.8,0
1980,50,k) 5000 to 9999,92,4087,4060,6,6.7,,,368,27,341,0.7,9.1,318,,309,,7.8,50,1.3,15.6,1
1980,50,l) 10000+,409,32596,31963,25,6.1,21,5.2,3772,367,3405,1.1,11.8,2506,604,1902,1.9,7.8,1266,4,15.6,0
1980,51,a) 1 to 4,41356,93493,92481,9157,22.3,8177,19.9,34016,24151,9865,26.1,36.8,31193,20143,11050,21.8,33.7,2823,3.1,67.4,0
1980,51,b) 5 to 9,16672,107418,108380,1053,6.3,1002,6,25401,11863,13538,10.9,23.4,27126,10906,16220,10.1,25,-1725,-1.6,46.8,0
1980,51,c) 10 to 19,10284,127491,128033,424,4.1,369,3.6,23587,8650,14937,6.8,18.4,24373,7475,16898,5.8,19,-786,-0.6,36.8,0
1980,51,d) 20 to 49,7043,165330,164936,256,3.6,276,3.9,27334,6864,20470,4.2,16.6,26467,7038,19429,4.3,16,867,0.6,32,0
1980,51,e) 50 to 99,2913,107114,106428,149,5.1,136,4.7,17496,4015,13481,3.8,16.4,16123,4853,11270,4.6,15.1,1373,1.3,30.2,0
1980,51,f) 100 to 249,2654,127256,124400,201,7.6,189,7.1,21523,5739,15784,4.6,17.3,15785,4021,11764,3.2,12.7,5738,4.6,25.4,0
1980,51,g) 250 to 499,1579,85387,84373,143,9.2,86,5.5,11021,3006,8015,3.6,13.1,8997,1204,7793,1.4,10.7,2024,2.4,21.4,0
1980,51,h) 500 to 999,1367,82229,79619,156,11.8,60,4.5,11701,3445,8256,4.3,14.7,6481,1301,5180,1.6,8.1,5220,6.6,16.2,0
1980,51,i) 1000 to 2499,1626,91627,89003,183,11.5,100,6.3,14387,5632,8755,6.3,16.2,9139,3410,5729,3.8,10.3,5248,5.9,20.6,0
1980,51,j) 2500 to 4999,2437,112358,108930,177,7.4,67,2.8,14085,4133,9952,3.8,12.9,7229,1377,5852,1.3,6.6,6856,6.3,13.2,0
1980,51,k) 5000 to 9999,1065,63298,63141,83,7.8,96,9,6915,2619,4296,4.1,11,6628,2226,4402,3.5,10.5,287,0.5,21,0
1980,51,l) 10000+,6109,425583,419375,357,5.9,283,4.7,51961,11339,40622,2.7,12.4,39045,6700,32345,1.6,9.3,12916,3.1,18.6,0
1980,53,a) 1 to 4,40291,90992,91349,10482,26.3,9167,23,36455,27404,9051,30,39.9,35843,23634,12209,25.9,39.2,612,0.7,78.4,0
1980,53,b) 5 to 9,15693,102035,103059,1170,7.5,1087,6.9,26727,13176,13551,12.8,25.9,28391,12142,16249,11.8,27.5,-1664,-1.6,51.8,0
1980,53,c) 10 to 19,9455,117742,118123,504,5.3,454,4.8,26080,10810,15270,9.2,22.1,26637,9062,17575,7.7,22.6,-557,-0.5,44.2,0
1980,53,d) 20 to 49,6618,155596,156046,274,4.1,278,4.2,29297,8859,20438,5.7,18.8,30081,8685,21396,5.6,19.3,-784,-0.5,37.6,0
1980,53,e) 50 to 99,2643,102574,102994,162,6.1,144,5.5,17505,4323,13182,4.2,17,18115,5661,12454,5.5,17.6,-610,-0.6,34,0
1980,53,f) 100 to 249,2253,112880,111350,185,8.3,122,5.5,21276,5497,15779,4.9,19.1,18215,5719,12496,5.1,16.4,3061,2.7,32.8,0
1980,53,g) 250 to 499,1270,67484,65910,86,6.8,78,6.2,10695,1485,9210,2.3,16.2,7547,1709,5838,2.6,11.5,3148,4.7,23,0
1980,53,h) 500 to 999,1117,63171,59972,111,10.3,42,3.9,12627,3764,8863,6.3,21.1,6229,928,5301,1.5,10.4,6398,10.7,20.8,0
1980,53,i) 1000 to 2499,1693,87705,79142,130,7.9,53,3.2,22915,3384,19531,4.3,29,5790,1261,4529,1.6,7.3,17125,21.7,14.6,0
1980,53,j) 2500 to 4999,643,28320,26772,67,10.6,48,7.6,7146,4909,2237,18.3,26.7,4049,1459,2590,5.4,15.1,3097,11.6,30.2,0
1980,53,k) 5000 to 9999,1137,51417,50203,85,7.6,37,3.3,6698,2427,4271,4.8,13.3,4322,914,3408,1.8,8.6,2376,4.7,17.2,0
1980,53,l) 10000+,3945,277690,273073,296,7.6,159,4.1,40013,7054,32959,2.6,14.7,30779,4054,26725,1.5,11.3,9234,3.4,22.6,0
1980,54,a) 1 to 4,15041,32606,32804,2895,19.2,2891,19.2,10857,7508,3349,22.9,33.1,11026,6904,4122,21,33.6,-169,-0.5,66.2,0
1980,54,b) 5 to 9,5536,34795,35634,297,5.4,306,5.5,7417,3240,4177,9.1,20.8,8988,3349,5639,9.4,25.2,-1571,-4.4,41.6,0
1980,54,c) 10 to 19,3284,40538,41130,114,3.5,111,3.4,7199,2622,4577,6.4,17.5,8370,2433,5937,5.9,20.4,-1171,-2.9,35,0
1980,54,d) 20 to 49,2313,53406,54020,77,3.3,67,2.9,8091,2084,6007,3.9,15,9357,2279,7078,4.2,17.3,-1266,-2.3,30,0
1980,54,e) 50 to 99,801,30719,31569,41,5.1,34,4.3,3821,1245,2576,3.9,12.1,5521,934,4587,3,17.5,-1700,-5.4,24.2,0
1980,54,f) 100 to 249,782,37392,37762,52,6.7,52,6.7,6272,2024,4248,5.4,16.6,7024,2153,4871,5.7,18.6,-752,-2,33.2,0
1980,54,g) 250 to 499,434,26488,26592,26,6,23,5.3,3121,1079,2042,4.1,11.7,3328,348,2980,1.3,12.5,-207,-0.8,23.4,0
1980,54,h) 500 to 999,427,18762,19377,30,7.1,19,4.5,2133,374,1759,1.9,11,3363,652,2711,3.4,17.4,-1230,-6.4,22,0
1980,54,i) 1000 to 2499,439,25808,25347,50,11.7,25,5.9,3480,1190,2290,4.7,13.7,2558,654,1904,2.6,10.1,922,3.6,20.2,0
1980,54,j) 2500 to 4999,373,17714,18160,41,11.2,29,7.9,1481,828,653,4.6,8.2,2373,1116,1257,6.1,13.1,-892,-4.9,16.4,0
1980,54,k) 5000 to 9999,372,27731,28333,28,7.6,23,6.2,2866,804,2062,2.8,10.1,4072,702,3370,2.5,14.4,-1206,-4.3,20.2,0
1980,54,l) 10000+,2028,143011,158586,95,4.7,94,4.6,14249,2924,11325,1.8,9,45414,3161,42253,2,28.6,-31165,-19.6,18,0
1980,55,a) 1 to 4,41416,91835,93091,7779,18.8,7457,18,28788,19767,9021,21.2,30.9,30593,18695,11898,20.1,32.9,-1805,-2,61.8,0
1980,55,b) 5 to 9,17553,112945,113298,922,5.3,799,4.6,23452,10442,13010,9.2,20.7,24007,8640,15367,7.6,21.2,-555,-0.5,41.4,0
1980,55,c) 10 to 19,11196,139694,140377,427,3.8,394,3.5,22748,8522,14226,6.1,16.2,23780,7585,16195,5.4,16.9,-1032,-0.7,32.4,0
1980,55,d) 20 to 49,7953,190404,191393,252,3.2,238,3,25242,7364,17878,3.8,13.2,26963,7341,19622,3.8,14.1,-1721,-0.9,26.4,0
1980,55,e) 50 to 99,3078,123771,124089,112,3.6,112,3.6,14239,3226,11013,2.6,11.5,14709,3587,11122,2.9,11.9,-470,-0.4,23,0
1980,55,f) 100 to 249,2562,148451,148895,146,5.7,112,4.4,16282,3354,12928,2.3,10.9,17153,5344,11809,3.6,11.5,-871,-0.6,21.8,0
1980,55,g) 250 to 499,1470,102833,104153,71,4.8,76,5.2,8480,1554,6926,1.5,8.1,11119,1982,9137,1.9,10.7,-2639,-2.6,16.2,0
1980,55,h) 500 to 999,967,76884,75491,86,9,66,6.9,10166,3234,6932,4.3,13.5,7529,3014,4515,4,10,2637,3.5,20,0
1980,55,i) 1000 to 2499,1201,129778,125696,90,7.6,70,5.9,15960,3594,12366,2.9,12.7,7795,2047,5748,1.6,6.2,8165,6.5,12.4,0
1980,55,j) 2500 to 4999,891,83428,83687,74,8.5,41,4.7,8670,2233,6437,2.7,10.4,9194,1002,8192,1.2,11,-524,-0.6,20.8,0
1980,55,k) 5000 to 9999,1142,98782,101211,61,5.4,38,3.4,5741,850,4891,0.8,5.7,9665,1610,8055,1.6,9.5,-3924,-3.8,11.4,0
1980,55,l) 10000+,3828,319896,319870,234,6.2,148,3.9,31468,7970,23498,2.5,9.8,31416,5127,26289,1.6,9.8,52,0,19.6,0
1980,56,a) 1 to 4,5681,13375,13089,1576,28.3,1260,22.7,5872,4402,1470,33.6,44.9,5139,3432,1707,26.2,39.3,733,5.6,78.6,0
1980,56,b) 5 to 9,2318,15268,15261,183,7.9,169,7.3,4228,2032,2196,13.3,27.7,4157,1838,2319,12,27.2,71,0.5,54.4,0
1980,56,c) 10 to 19,1479,18663,18795,74,5,68,4.6,4177,1713,2464,9.1,22.2,4275,1519,2756,8.1,22.7,-98,-0.5,44.4,0
1980,56,d) 20 to 49,867,21837,21647,45,5.2,32,3.7,4534,1407,3127,6.5,20.9,4154,1211,2943,5.6,19.2,380,1.7,38.4,0
1980,56,e) 50 to 99,324,13264,13294,32,10.2,13,4.1,2609,754,1855,5.7,19.6,2668,767,1901,5.8,20.1,-59,-0.5,39.2,0
1980,56,f) 100 to 249,235,9989,9656,23,10,11,4.8,1664,411,1253,4.3,17.2,998,114,884,1.2,10.3,666,6.9,20.6,0
1980,56,g) 250 to 499,172,5501,5408,17,10.3,,,963,205,758,3.8,17.8,777,,731,,14.4,186,3.4,28.8,1
1980,56,h) 500 to 999,136,6610,6012,15,11.4,7,5.3,1657,934,723,15.5,27.6,461,71,390,1.2,7.7,1196,19.9,15.4,0
1980,56,i) 1000 to 2499,160,4456,4463,24,15.7,10,6.5,775,228,547,5.1,17.4,788,157,631,3.5,17.7,-13,-0.3,34.8,0
1980,56,j) 2500 to 4999,136,4174,3928,16,12,11,8.2,922,146,776,3.7,23.5,430,82,348,2.1,10.9,492,12.6,21.8,0
1980,56,k) 5000 to 9999,147,5492,5196,13,9.1,6,4.2,1044,149,895,2.9,20.1,451,37,414,0.7,8.7,593,11.4,17.4,0
1980,56,l) 10000+,671,31404,28995,50,7.6,,,6361,1212,5149,4.2,21.9,1542,,1155,,5.3,4819,16.6,10.6,1
1981,01,a) 1 to 4,28386,64166,65707,5830,20.1,6519,22.5,22229,15661,6568,23.8,33.8,24284,16536,7748,25.2,37,-2055,-3.2,67.6,0
1981,01,b) 5 to 9,11285,73007,73750,775,6.8,816,7.2,17414,8780,8634,11.9,23.6,18580,8326,10254,11.3,25.2,-1166,-1.6,47.2,0
1981,01,c) 10 to 19,6577,83955,84664,303,4.6,440,6.6,16685,6924,9761,8.2,19.7,18083,7355,10728,8.7,21.4,-1398,-1.7,39.4,0
1981,01,d) 20 to 49,4393,109376,110088,195,4.4,339,7.6,19386,7199,12187,6.5,17.6,20784,7545,13239,6.9,18.9,-1398,-1.3,35.2,0
1981,01,e) 50 to 99,1918,72010,73776,101,5.2,111,5.8,11371,3503,7868,4.7,15.4,14557,5417,9140,7.3,19.7,-3186,-4.3,30.8,0
1981,01,f) 100 to 249,1735,82709,81951,146,8.4,133,7.7,14630,6369,8261,7.8,17.9,13114,4764,8350,5.8,16,1516,1.9,32,0
1981,01,g) 250 to 499,986,51275,51610,93,9.5,78,8,7858,3112,4746,6,15.2,8527,2649,5878,5.1,16.5,-669,-1.3,30.4,0
1981,01,h) 500 to 999,772,48436,50646,83,10.8,82,10.6,6490,2267,4223,4.5,12.8,10910,5789,5121,11.4,21.5,-4420,-8.7,25.6,0
1981,01,i) 1000 to 2499,1744,69387,73426,107,6.1,115,6.6,9343,3255,6088,4.4,12.7,17421,7070,10351,9.6,23.7,-8078,-11,25.4,0
1981,01,j) 2500 to 4999,1122,57615,55908,127,11.6,76,6.9,9616,4852,4764,8.7,17.2,6202,1832,4370,3.3,11.1,3414,6.1,22.2,0
1981,01,k) 5000 to 9999,1039,63520,63365,104,10.1,80,7.8,8596,3311,5285,5.2,13.6,7285,1216,6069,1.9,11.5,1311,2.1,23,0
1981,01,l) 10000+,4095,274741,271532,266,6.5,215,5.3,35680,8957,26723,3.3,13.1,29262,4528,24734,1.7,10.8,6418,2.3,21.6,0
1981,02,a) 1 to 4,3654,9005,8572,1101,30.7,890,24.8,4273,3047,1226,35.5,49.8,3213,2317,896,27,37.5,1060,12.3,75,0
1981,02,b) 5 to 9,1651,11399,10791,162,9.9,119,7.3,3946,1794,2152,16.6,36.6,2627,1274,1353,11.8,24.3,1319,12.3,48.6,0
1981,02,c) 10 to 19,941,12831,11944,55,5.8,68,7.2,4131,1238,2893,10.4,34.6,2294,995,1299,8.3,19.2,1837,15.4,38.4,0
1981,02,d) 20 to 49,596,14846,14530,30,4.9,60,9.8,4114,1422,2692,9.8,28.3,3482,1321,2161,9.1,24,632,4.3,48,0
1981,02,e) 50 to 99,232,9269,8621,30,12.7,39,16.5,3195,1150,2045,13.3,37.1,1796,579,1217,6.7,20.8,1399,16.3,41.6,0
1981,02,f) 100 to 249,363,10313,9998,27,7.5,,,1877,357,1520,3.6,18.8,1247,,804,,12.5,630,6.3,25,1
1981,02,g) 250 to 499,134,6486,6332,14,10.8,6,4.6,1035,106,929,1.7,16.3,726,41,685,0.6,11.5,309,4.8,23,0
1981,02,h) 500 to 999,172,9372,9039,,,,,1943,,,,21.5,1276,,1105,,14.1,667,7.4,28.2,1
1981,02,i) 1000 to 2499,156,5725,5193,27,18.7,4,2.8,1427,266,1161,5.1,27.5,363,16,347,0.3,7,1064,20.5,14,0
1981,02,j) 2500 to 4999,56,2046,2020,,,15,24.2,627,,,,31,574,447,127,22.1,28.4,53,2.6,56.8,1
1981,02,k) 5000 to 9999,89,4215,4041,16,18.8,8,9.4,763,504,259,12.5,18.9,415,162,253,4,10.3,348,8.6,20.6,0
1981,02,l) 10000+,345,17687,17018,31,8.8,40,11.4,3737,1472,2265,8.6,22,2380,714,1666,4.2,14,1357,8,28,0
1981,04,a) 1 to 4,22583,53698,52717,6565,29.4,5636,25.3,24072,18140,5932,34.4,45.7,21114,14988,6126,28.4,40.1,2958,5.6,80.2,0
1981,04,b) 5 to 9,9087,61197,60871,898,9.9,823,9.1,19014,10386,8628,17.1,31.2,17956,8928,9028,14.7,29.5,1058,1.7,59,0
