-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :   ECMWF_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
wlsn        49718.000    1995     1     1     0
wlsn        52274.750    2001    12    31    18
wlsn     -2483640.617 -4660073.111  3568172.089
50308.25     0.849150    -0.710580     0.724475
50308.50     1.460473    -1.086828     0.798919
50308.75     1.626998    -0.714263    -0.205189
50309.00     1.820910    -0.943977     0.885538
50309.25     1.836266    -0.945527     0.437047
50309.50     2.221970    -1.244629     0.485263
50309.75     2.099870    -0.848396    -0.357034
50310.00     2.005435    -0.997296     1.045483
50310.25     1.515977    -0.898472     0.586154
50310.50     1.739686    -1.160150     0.761043
50310.75     1.427554    -0.654812    -0.079086
50311.00     1.100048    -0.766687     0.997337
50311.25     0.648625    -0.654361     0.135180
50311.50     0.837539    -0.977349     0.381299
50311.75     0.574310    -0.506009    -0.608298
50312.00     0.408417    -0.683758     0.848804
50312.25     0.226758    -0.680271     0.609849
50312.50     0.578219    -1.002497     1.110495
50312.75     0.380469    -0.527607     0.192703
50313.00     0.154235    -0.677802     1.650123
50313.25    -0.095685    -0.601247     1.098062
50313.50     0.126183    -0.940772     1.369369
50313.75     0.035887    -0.504321     0.210581
50314.00    -0.098729    -0.707803     1.194089
50314.25    -0.332085    -0.666719     0.622958
50314.50     0.032776    -0.909104     0.362044
50314.75     0.055165    -0.369707    -0.874726
50315.00    -0.060293    -0.495117     0.326681
50315.25    -0.174453    -0.453585    -0.144325
50315.50     0.259427    -0.711066     0.080257
50315.75     0.265649    -0.262160    -0.790753
50316.00     0.248180    -0.372814     0.604380
50316.25     0.102356    -0.305240     0.298749
50316.50     0.557438    -0.599379     0.434154
50316.75     0.586623    -0.158690    -0.300471
50317.00     0.505660    -0.333530     1.077778
50317.25     0.330747    -0.348291     0.656768
50317.50     0.789428    -0.712140     1.006369
50317.75     0.946891    -0.262500     0.007206
50318.00     1.095155    -0.451082     1.417594
50318.25     1.354912    -0.470367     0.968479
50318.50     2.052070    -0.811685     1.173288
50318.75     2.299009    -0.354904     0.309201
50319.00     2.540935    -0.463526     1.502431
50319.25     2.821205    -0.446286     1.167754
50319.50     3.415649    -0.757857     1.573994
50319.75     3.548281    -0.331677     0.912853
50320.00     3.548251    -0.433144     2.503203
50320.25     3.407924    -0.407574     2.476423
50320.50     3.746279    -0.697333     3.074790
50320.75     3.693830    -0.214170     2.621018
50321.00     3.453882    -0.344533     4.381179
50321.25     3.137789    -0.276429     4.100443
50321.50     3.294379    -0.553865     4.445214
50321.75     3.025949    -0.088062     3.552679
50322.00     2.695059    -0.303342     4.787639
50322.25     2.338386    -0.365502     4.423156
50322.50     2.638826    -0.790273     4.668411
50322.75     2.532038    -0.403416     3.498129
50323.00     2.524894    -0.658483     4.677168
50323.25     2.379436    -0.617212     3.697048
50323.50     2.795495    -0.900224     3.310330
50323.75     2.809033    -0.464283     1.910177
50324.00     2.753958    -0.598105     2.896079
50324.25     2.526144    -0.499160     1.924640
50324.50     2.813874    -0.825108     2.148676
50324.75     2.542936    -0.278976     1.065479
50325.00     2.101522    -0.335536     2.311912
50325.25     1.817117    -0.196990     1.887371
50325.50     2.083560    -0.411205     2.199147
50325.75     1.859347     0.126163     1.265057
50326.00     1.603117     0.022819     2.880536
50326.25     1.344037     0.045839     2.587214
50326.50     1.571971    -0.311244     3.330904
50326.75     1.430681     0.108906     2.400388
50327.00     1.403998    -0.100133     3.760285
50327.25     1.202210    -0.166620     3.555141
50327.50     1.551673    -0.586699     4.065450
50327.75     1.467548    -0.202465     2.961174
50328.00     1.339516    -0.430768     4.116978
50328.25     1.057923    -0.449550     3.469194
50328.50     1.482884    -0.849355     3.416604
50328.75     1.407155    -0.378460     2.030649
50329.00     1.378810    -0.510382     2.925823
50329.25     1.313778    -0.465069     2.087699
50329.50     1.804204    -0.826700     2.138354
50329.75     1.635590    -0.288586     0.927034
50330.00     1.594353    -0.431256     2.296307
50330.25     1.503513    -0.359821     1.837064
50330.50     1.884905    -0.694021     2.273806
50330.75     1.981682    -0.272629     1.633496
50331.00     2.079111    -0.585730     3.435638
50331.25     1.865875    -0.597743     3.088184
50331.50     2.218372    -1.050462     3.617099
50331.75     2.187009    -0.640037     2.869555
50332.00     2.065480    -0.847279     4.117814
50332.25     1.805909    -0.777742     3.494484
50332.50     2.181849    -1.082844     3.429331
50332.75     1.991522    -0.462315     2.007761
50333.00     1.810920    -0.510731     2.953834
50333.25     1.656714    -0.395512     2.397595
50333.50     2.131942    -0.683273     2.461285
50333.75     2.039505    -0.154363     1.245737
50334.00     2.025856    -0.365951     2.620774
50334.25     1.967162    -0.443251     2.220518
50334.50     2.401617    -0.887845     2.507234
50334.75     2.267071    -0.495616     1.351631
50335.00     2.134056    -0.742991     2.876602
50335.25     2.040592    -0.847350     2.455118
50335.50     2.450532    -1.260327     2.606720
50335.75     2.343177    -0.888960     1.697602
50336.00     2.206313    -1.118666     2.721619
50336.25     1.984173    -1.128540     1.897004
50336.50     2.323322    -1.512169     2.002347
50336.75     2.026273    -1.001543     0.876246
50337.00     1.743526    -1.121253     1.991366
50337.25     1.483094    -1.030694     1.366117
50337.50     1.868119    -1.347969     1.663847
50337.75     1.583967    -0.724672     0.711746
50338.00     1.389486    -0.809154     2.210369
50338.25     1.185258    -0.772380     2.078221
50338.50     1.607532    -1.098322     2.561445
50338.75     1.518277    -0.520601     1.711540
50339.00     1.479347    -0.709590     3.586085
50339.25     1.280012    -0.708061     3.604488
50339.50     1.594778    -1.075877     4.325547
50339.75     1.523565    -0.630693     3.554337
50340.00     1.523485    -0.878965     5.162396
50340.25     1.239992    -0.895637     4.775977
50340.50     1.547640    -1.378729     5.484891
50340.75     1.317719    -0.896995     4.310090
50341.00     1.063302    -0.995921     5.196519
50341.25     0.797041    -0.951877     4.416302
50341.50     1.008995    -1.304847     4.680337
50341.75     0.619293    -0.797914     3.459502
50342.00     0.490635    -0.974746     4.452561
50342.25     0.145599    -0.976952     4.077240
50342.50     0.351199    -1.334473     4.097914
50342.75     0.190747    -0.816758     2.641770
50343.00     0.182189    -0.970820     3.228022
50343.25     0.034480    -0.887281     2.086600
50343.50     0.482127    -1.234025     2.029013
50343.75     0.238908    -0.707947     0.618182
50344.00     0.372829    -0.866524     1.705574
50344.25     0.460219    -0.898781     1.199969
50344.50     1.158538    -1.204383     1.334491
50344.75     1.339522    -0.701506     0.083415
50345.00     1.364279    -0.821957     1.043173
50345.25     1.277986    -0.715702     0.285091
50345.50     1.555450    -0.997152     0.868314
50345.75     1.331085    -0.486151    -0.265970
50346.00     1.170072    -0.633207     1.393050
50346.25     1.024015    -0.605192     1.041975
50346.50     1.504600    -0.899626     1.364262
50346.75     1.270723    -0.381431     0.468860
50347.00     1.307010    -0.498118     1.808744
50347.25     0.985774    -0.473072     1.503564
50347.50     1.246892    -0.865985     2.033065
50347.75     0.886277    -0.384987     1.260450
50348.00     0.660625    -0.616632     2.607866
50348.25     0.197102    -0.608703     2.154076
50348.50     0.425689    -1.006570     2.545857
50348.75     0.152839    -0.564507     1.336170
50349.00    -0.036190    -0.695547     1.943184
50349.25    -0.293829    -0.614983     0.904280
50349.50     0.038506    -0.956000     0.886767
50349.75    -0.274838    -0.375168    -0.748879
50350.00    -0.581284    -0.506670     0.344867
50350.25    -0.960191    -0.397851    -0.465191
50350.50    -0.735698    -0.652318    -0.332039
50350.75    -1.044904    -0.096497    -1.512693
50351.00    -1.062483    -0.324666     0.155155
50351.25    -1.263314    -0.299281    -0.356571
50351.50    -0.892515    -0.750398     0.473892
50351.75    -1.031118    -0.364729    -0.086125
50352.00    -1.057336    -0.639104     1.761736
50352.25    -1.283890    -0.603103     1.505097
50352.50    -0.859838    -0.956610     1.911690
50352.75    -0.957233    -0.442767     0.791822
50353.00    -0.971711    -0.632796     1.902571
50353.25    -1.138107    -0.530986     0.999431
50353.50    -0.598633    -0.807488     0.848154
50353.75    -0.830030    -0.134923    -0.924297
50354.00    -0.983366    -0.246636    -0.051327
50354.25    -1.254513    -0.171551    -0.813718
50354.50    -0.917087    -0.505497    -0.687813
50354.75    -1.261330    -0.047863    -1.944188
50355.00    -1.380098    -0.281640    -0.348801
50355.25    -1.640784    -0.271740    -0.418845
50355.50    -1.186318    -0.656705     0.301514
50355.75    -1.189896    -0.226164    -0.337319
50356.00    -0.960874    -0.370451     1.361682
50356.25    -0.758111    -0.327044     1.276266
50356.50     0.026090    -0.670926     1.981920
50356.75     0.121751    -0.142983     1.096173
50357.00     0.263317    -0.290211     2.263433
50357.25     0.142855    -0.192390     1.767581
50357.50     0.623287    -0.551111     2.092518
50357.75     0.292340     0.063007     0.362942
50358.00     0.262846    -0.062489     1.201785
50358.25     0.028769     0.051010     0.226902
50358.50     0.281977    -0.205061     0.024166
50358.75    -0.190609     0.398569    -1.212384
50359.00    -0.257714     0.224139     0.134662
50359.25    -0.620434     0.360684    -0.765167
50359.50    -0.345635    -0.008886    -0.452717
50359.75    -0.689896     0.429186    -1.225198
50360.00    -0.643584     0.192739     0.329248
50360.25    -0.745388     0.196447     0.061468
50360.50    -0.092140    -0.244071     0.716952
50360.75     0.126641     0.107972     0.047565
50361.00     0.252257    -0.185725     1.515620
50361.25     0.163848    -0.232260     1.207079
50361.50     0.518357    -0.585895     1.238349
50361.75     0.385890    -0.091867    -0.145595
50362.00     0.444791    -0.205135     0.663950
50362.25     0.486382    -0.114664    -0.202063
50362.50     1.004467    -0.333734    -0.263925
50362.75     0.999428     0.247152    -1.528733
50363.00     1.106536     0.118137    -0.158680
50363.25     0.924998     0.197795    -0.643344
50363.50     1.347114    -0.157975    -0.450402
50363.75     1.043943     0.313799    -0.867917
50364.00     0.914216     0.153438     0.544610
50364.25     0.442476     0.145840     0.176180
50364.50     0.548598    -0.280674     0.399424
50364.75     0.040245     0.204779    -0.821249
50365.00    -0.226422    -0.005406     0.357272
50365.25    -0.621981     0.028134    -0.515506
50365.50    -0.342412    -0.323521    -0.497300
50365.75    -0.622546     0.181544    -1.844580
50366.00    -0.794158     0.041749    -0.988461
50366.25    -1.127781     0.139366    -1.373828
50366.50    -0.773182    -0.175572    -1.107120
50366.75    -1.000893     0.373252    -2.271829
50367.00    -1.040060     0.222136    -0.756802
50367.25    -1.314328     0.280243    -0.865376
50367.50    -1.099122     0.029122    -0.496754
50367.75    -1.191878     0.543212    -1.368016
50368.00    -0.978412     0.409279    -0.020787
50368.25    -1.170210     0.518562    -0.518177
50368.50    -0.854246     0.239732    -0.374242
50368.75    -1.003417     0.776047    -1.341835
50369.00    -0.984077     0.658166    -0.034362
50369.25    -1.162309     0.719503    -0.414051
50369.50    -0.618982     0.321106    -0.204820
50369.75    -0.686648     0.702164    -1.047210
50370.00    -0.541733     0.399473     0.320308
50370.25    -0.631617     0.297810     0.078178
50370.50    -0.163317    -0.233755     0.525625
50370.75    -0.304856     0.244894    -0.565797
50371.00    -0.267113    -0.050534     0.926015
50371.25    -0.431782    -0.102158     0.508773
50371.50    -0.061754    -0.550900     1.156617
50371.75    -0.343237    -0.097197     0.221201
50372.00    -0.353022    -0.348623     1.614006
50372.25    -0.669055    -0.263930     1.035494
50372.50    -0.376390    -0.676208     1.454843
50372.75    -0.626308    -0.188704     0.064545
50373.00    -0.939801    -0.219143     0.649662
50373.25    -1.416009    -0.067348    -0.302668
50373.50    -1.280236    -0.362144    -0.379656
50373.75    -1.721220     0.313272    -1.818233
50374.00    -1.962809     0.263388    -0.747785
50374.25    -2.320514     0.418600    -0.981313
50374.50    -2.136757     0.085748    -0.146785
50374.75    -2.444148     0.483907    -0.432728
50375.00    -2.495534     0.157018     1.686552
50375.25    -2.738842     0.070711     1.909368
50375.50    -2.392435    -0.420264     2.665541
50375.75    -2.511282    -0.003537     1.567734
50376.00    -2.376789    -0.309664     2.712964
50376.25    -2.468946    -0.277042     1.822475
50376.50    -2.073793    -0.640439     1.711529
50376.75    -2.159112    -0.140822     0.131498
50377.00    -2.117270    -0.294084     0.788674
50377.25    -2.370307    -0.093249    -0.516262
50377.50    -1.919932    -0.297584    -1.387599
50377.75    -2.125834     0.306894    -3.287688
50378.00    -2.273216     0.203948    -2.480877
50378.25    -2.626583     0.316199    -2.926119
