-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :     NCEP_CME
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MAC1        49718.000    1995     1     1     0
MAC1        52274.750    2001    12    31    18
MAC1     -3464038.501  1334172.763 -5169224.323
50470.25    -0.472976    -0.152530     0.049266
50470.50    -0.448430    -0.107770    -0.182608
50470.75    -0.424039    -0.112817    -0.123223
50471.00    -0.431236    -0.141750    -0.212700
50471.25    -0.489120    -0.088200    -0.115787
50471.50    -0.435171    -0.035411    -0.298005
50471.75    -0.394638    -0.033293    -0.282844
50472.00    -0.403105    -0.074395    -0.416354
50472.25    -0.429851     0.010918    -0.280285
50472.50    -0.393090     0.061794    -0.480231
50472.75    -0.351012     0.037957    -0.354717
50473.00    -0.338890    -0.018228    -0.360227
50473.25    -0.409321     0.026337    -0.179438
50473.50    -0.343283     0.043298    -0.339560
50473.75    -0.315470     0.010289    -0.241566
50474.00    -0.340593    -0.066516    -0.254832
50474.25    -0.381289    -0.008958    -0.024386
50474.50    -0.333005     0.009621    -0.179060
50474.75    -0.254521     0.009361    -0.083067
50475.00    -0.242238     0.001361    -0.192208
50475.25    -0.282029     0.072356    -0.072391
50475.50    -0.240456     0.106820    -0.388227
50475.75    -0.225853     0.084531    -0.358992
50476.00    -0.242181     0.021651    -0.434410
50476.25    -0.287505     0.079542    -0.328070
50476.50    -0.269205     0.105768    -0.599118
50476.75    -0.249294     0.069833    -0.539613
50477.00    -0.299238    -0.011633    -0.671846
50477.25    -0.350767     0.052866    -0.546339
50477.50    -0.352859     0.100636    -0.815544
50477.75    -0.349161     0.088540    -0.695086
50478.00    -0.429642     0.009895    -0.746167
50478.25    -0.558502     0.043261    -0.530078
50478.50    -0.576399     0.056627    -0.680939
50478.75    -0.584326     0.029600    -0.495799
50479.00    -0.615747    -0.044264    -0.516180
50479.25    -0.708253    -0.027559    -0.363296
50479.50    -0.687922    -0.009202    -0.587046
50479.75    -0.691956    -0.080051    -0.525684
50480.00    -0.670413    -0.156274    -0.533759
50480.25    -0.747194    -0.141547    -0.421042
50480.50    -0.676757    -0.123153    -0.619879
50480.75    -0.626754    -0.149030    -0.549246
50481.00    -0.625849    -0.171770    -0.594347
50481.25    -0.673342    -0.095383    -0.362761
50481.50    -0.626380    -0.056988    -0.567744
50481.75    -0.563766    -0.066481    -0.443763
50482.00    -0.547073    -0.107691    -0.542460
50482.25    -0.588926    -0.038654    -0.385792
50482.50    -0.543651     0.023469    -0.605719
50482.75    -0.502837    -0.012622    -0.510385
50483.00    -0.513493    -0.061522    -0.566635
50483.25    -0.580979    -0.007921    -0.346240
50483.50    -0.571685     0.054046    -0.492575
50483.75    -0.525017     0.038375    -0.242364
50484.00    -0.549075     0.001365    -0.282533
50484.25    -0.609415     0.075580     0.007025
50484.50    -0.581967     0.123652    -0.226595
50484.75    -0.504390     0.090449    -0.067625
50485.00    -0.490555     0.028203    -0.181489
50485.25    -0.527962     0.060568    -0.009569
50485.50    -0.481498     0.087616    -0.294255
50485.75    -0.420429     0.056967    -0.225995
50486.00    -0.416817    -0.020359    -0.303801
50486.25    -0.454147     0.019845    -0.171084
50486.50    -0.413728     0.062027    -0.376049
50486.75    -0.390707     0.040103    -0.279368
50487.00    -0.430883    -0.007822    -0.302024
50487.25    -0.479762     0.062367    -0.086273
50487.50    -0.448388     0.094347    -0.322000
50487.75    -0.395221     0.094086    -0.238774
50488.00    -0.393969     0.048449    -0.321083
50488.25    -0.427110     0.119169    -0.112539
50488.50    -0.377320     0.158571    -0.273977
50488.75    -0.310871     0.127962    -0.113746
50489.00    -0.320543     0.067503    -0.142638
50489.25    -0.373306     0.130905     0.048671
50489.50    -0.358539     0.178854    -0.081573
50489.75    -0.341205     0.139007     0.108229
50490.00    -0.346499     0.068056     0.107707
50490.25    -0.395683     0.090132     0.247876
50490.50    -0.381627     0.109639     0.029742
50490.75    -0.357924     0.044065     0.134348
50491.00    -0.412522    -0.054881     0.127523
50491.25    -0.465492    -0.052882     0.283965
50491.50    -0.452057    -0.063131     0.028610
50491.75    -0.354811    -0.079178     0.171106
50492.00    -0.339195    -0.109543     0.097306
50492.25    -0.337943    -0.030600     0.227900
50492.50    -0.308224     0.061544     0.016000
50492.75    -0.257340     0.064218     0.118171
50493.00    -0.231273     0.026868     0.100491
50493.25    -0.237919     0.105816     0.271078
50493.50    -0.207498     0.165487     0.037120
50493.75    -0.167762     0.166150     0.146054
50494.00    -0.191496     0.096455     0.088339
50494.25    -0.236497     0.134428     0.257449
50494.50    -0.177284     0.131749    -0.040935
50494.75    -0.148166     0.094596     0.011319
50495.00    -0.164491     0.037440    -0.110599
50495.25    -0.260204     0.054151     0.073999
50495.50    -0.244706     0.081612    -0.140607
50495.75    -0.232651     0.028781     0.005328
50496.00    -0.269847    -0.024753    -0.044700
50496.25    -0.374580     0.021529     0.108935
50496.50    -0.377805     0.057410    -0.104971
50496.75    -0.358543    -0.000778     0.025772
50497.00    -0.375312    -0.081197    -0.010737
50497.25    -0.384997    -0.019503     0.183337
50497.50    -0.315910     0.053667     0.024236
50497.75    -0.223980     0.033774     0.216524
50498.00    -0.201046    -0.019380     0.211399
50498.25    -0.223343     0.034262     0.403728
50498.50    -0.184647     0.069241     0.227797
50498.75    -0.159020     0.018226     0.377114
50499.00    -0.235934    -0.069173     0.240749
50499.25    -0.302478    -0.035349     0.445368
50499.50    -0.277246     0.002041     0.207233
50499.75    -0.230060    -0.024765     0.375991
50500.00    -0.222882    -0.095023     0.348984
50500.25    -0.278671    -0.025462     0.542955
50500.50    -0.273132     0.021024     0.310286
50500.75    -0.219877     0.032004     0.442835
50501.00    -0.250653    -0.005558     0.345625
50501.25    -0.313899     0.055326     0.483483
50501.50    -0.286800     0.125253     0.235764
50501.75    -0.225709     0.102144     0.324971
50502.00    -0.216406     0.066072     0.183484
50502.25    -0.255987     0.143791     0.271357
50502.50    -0.201307     0.195644    -0.016885
50502.75    -0.120447     0.167874     0.089764
50503.00    -0.118130     0.111192     0.021154
50503.25    -0.132952     0.143132     0.231602
50503.50    -0.105185     0.163705     0.035623
50503.75    -0.104662     0.089926     0.171154
50504.00    -0.152475    -0.016347     0.148983
50504.25    -0.246406     0.012975     0.336591
50504.50    -0.250623     0.017623     0.220516
50504.75    -0.227955    -0.034116     0.395288
50505.00    -0.263319    -0.124080     0.369363
50505.25    -0.313900    -0.092311     0.562723
50505.50    -0.295836    -0.056420     0.306679
50505.75    -0.247657    -0.129561     0.463719
50506.00    -0.249539    -0.198466     0.370846
50506.25    -0.303273    -0.156213     0.457142
50506.50    -0.244762    -0.124939     0.228363
50506.75    -0.185967    -0.149408     0.370965
50507.00    -0.202056    -0.191706     0.378855
50507.25    -0.248304    -0.123015     0.464255
50507.50    -0.197490    -0.050895     0.305661
50507.75    -0.120189    -0.037504     0.406302
50508.00    -0.153340    -0.061087     0.415591
50508.25    -0.198978    -0.006588     0.507764
50508.50    -0.152796     0.038033     0.291489
50508.75    -0.128761    -0.028312     0.285615
50509.00    -0.206299    -0.082228     0.215313
50509.25    -0.305975    -0.057468     0.195572
50509.50    -0.305369    -0.047146    -0.048405
50509.75    -0.265886    -0.085330     0.020508
50510.00    -0.297317    -0.125461    -0.046231
50510.25    -0.340979    -0.041897     0.029433
50510.50    -0.301196     0.005213    -0.105495
50510.75    -0.245884    -0.024291     0.013572
50511.00    -0.268884    -0.064345     0.085812
50511.25    -0.283391     0.013511     0.253508
50511.50    -0.203486     0.065599     0.163139
50511.75    -0.133480     0.063773     0.279803
50512.00    -0.149244     0.023097     0.262044
50512.25    -0.169267     0.092723     0.301307
50512.50    -0.099716     0.127618     0.104118
50512.75    -0.038734     0.078517     0.159992
50513.00    -0.070808     0.015732     0.129575
50513.25    -0.100004     0.036082     0.218439
50513.50    -0.040723     0.042997     0.025944
50513.75     0.026726    -0.043276     0.141952
50514.00     0.001011    -0.114577     0.196882
50514.25    -0.011414    -0.074140     0.374611
50514.50     0.061894    -0.033464     0.210370
50514.75     0.107143    -0.080555     0.287667
50515.00     0.079280    -0.129904     0.300418
50515.25     0.025797    -0.093853     0.417246
50515.50     0.064705    -0.050913     0.291809
50515.75     0.125197    -0.066253     0.415506
50516.00     0.136283    -0.089293     0.399603
50516.25     0.132160    -0.016603     0.482486
50516.50     0.173676     0.031391     0.233106
50516.75     0.233149    -0.019297     0.312672
50517.00     0.227014    -0.063088     0.311159
50517.25     0.157792    -0.026419     0.328770
50517.50     0.207656    -0.007192     0.087468
50517.75     0.289090    -0.054003     0.152550
50518.00     0.270508    -0.099105     0.117063
50518.25     0.241596    -0.025880     0.135828
50518.50     0.307075     0.041673    -0.036688
50518.75     0.409733     0.046708     0.055497
50519.00     0.392465     0.040034     0.107210
50519.25     0.396825     0.135670     0.262188
50519.50     0.476385     0.198043     0.163668
50519.75     0.631482     0.191034     0.327633
50520.00     0.644249     0.182999     0.326307
50520.25     0.589941     0.269852     0.412425
50520.50     0.592795     0.312895     0.221213
50520.75     0.601367     0.288204     0.325117
50521.00     0.545594     0.237900     0.298176
50521.25     0.448207     0.302176     0.445035
50521.50     0.444720     0.316852     0.293956
50521.75     0.453072     0.238999     0.424060
50522.00     0.345161     0.154128     0.433082
50522.25     0.251448     0.162320     0.547318
50522.50     0.279270     0.157336     0.379484
50522.75     0.307097     0.077353     0.505571
50523.00     0.286043     0.006353     0.519684
50523.25     0.221552     0.021677     0.578792
50523.50     0.286027     0.041582     0.342543
50523.75     0.339639    -0.016375     0.407674
50524.00     0.340855    -0.067756     0.358684
50524.25     0.236786    -0.021870     0.400560
50524.50     0.277972     0.027555     0.194353
50524.75     0.310068    -0.000654     0.248617
50525.00     0.255749    -0.031516     0.145886
50525.25     0.134909     0.033623     0.121710
50525.50     0.156155     0.090642    -0.126194
50525.75     0.150098     0.057968    -0.086321
50526.00     0.098433     0.010218    -0.165271
50526.25     0.023712     0.065904    -0.111352
50526.50     0.101799     0.099580    -0.253775
50526.75     0.168625     0.054537    -0.139446
50527.00     0.181156    -0.007168    -0.148456
50527.25     0.137949     0.015438    -0.005272
50527.50     0.220819     0.018360    -0.106527
50527.75     0.304486    -0.028272     0.077441
50528.00     0.288569    -0.102590     0.126991
50528.25     0.206082    -0.067395     0.259190
50528.50     0.257742    -0.025995     0.149135
50528.75     0.282430    -0.037694     0.308337
50529.00     0.250510    -0.065793     0.310027
50529.25     0.166475     0.017980     0.405712
50529.50     0.184989     0.066542     0.169538
50529.75     0.201989     0.054545     0.239717
50530.00     0.117941     0.027340     0.207835
50530.25     0.021816     0.084787     0.218769
50530.50     0.044988     0.117792    -0.010150
50530.75     0.092145     0.060455     0.057962
50531.00     0.064631     0.008695    -0.008348
50531.25     0.019487     0.066985     0.048747
50531.50     0.078104     0.081736    -0.143116
50531.75     0.139563     0.035232     0.012968
50532.00     0.107225    -0.026319     0.023375
50532.25     0.060412     0.028763     0.161423
50532.50     0.090343     0.040163     0.041022
50532.75     0.142499    -0.002808     0.181029
50533.00     0.071488    -0.085129     0.198606
50533.25     0.000223    -0.070925     0.330674
50533.50     0.049526    -0.048388     0.190582
50533.75     0.081302    -0.097090     0.356557
50534.00     0.040442    -0.146474     0.365700
50534.25    -0.006205    -0.090350     0.462014
50534.50     0.065588    -0.044202     0.276819
50534.75     0.153097    -0.051510     0.310103
50535.00     0.163829    -0.081570     0.226330
50535.25     0.159804    -0.021030     0.288635
50535.50     0.249646    -0.003817     0.152809
50535.75     0.354754    -0.040585     0.333408
50536.00     0.382553    -0.110232     0.416093
50536.25     0.326833    -0.033066     0.512832
50536.50     0.422640     0.005763     0.409799
50536.75     0.483886     0.013816     0.564641
50537.00     0.446289    -0.019947     0.615233
50537.25     0.387014     0.040975     0.695220
50537.50     0.405135     0.067206     0.540922
50537.75     0.395144     0.051627     0.580960
50538.00     0.324471     0.020598     0.568131
50538.25     0.208369     0.079475     0.557630
50538.50     0.208515     0.143324     0.254479
50538.75     0.196054     0.121180     0.162366
50539.00     0.112732     0.084850     0.022891
50539.25     0.046763     0.149050    -0.012842
50539.50     0.099931     0.203520    -0.230831
50539.75     0.102390     0.189614    -0.188827
50540.00     0.026792     0.167582    -0.185214
50540.25    -0.088309     0.219254    -0.126290
50540.50    -0.087098     0.231358    -0.273820
50540.75    -0.078008     0.165659    -0.125165
50541.00    -0.146260     0.090511    -0.100126
50541.25    -0.195056     0.123619     0.087394
50541.50    -0.114806     0.169233     0.031503
50541.75    -0.086531     0.109765     0.192978
50542.00    -0.136654     0.066312     0.232638
50542.25    -0.203265     0.093880     0.340971
50542.50    -0.137707     0.125320     0.141188
50542.75    -0.077076     0.086923     0.240422
50543.00    -0.094199     0.003708     0.177358
50543.25    -0.126560     0.039818     0.258681
