-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
BRU1        49718.000    1995     1     1     0
BRU1        52274.750    2001    12    31    18
BRU1      1578685.158 -4324849.945  4399278.141
50221.75     0.812247     0.670698     0.317293
50222.00     0.872851     0.759135     1.280088
50222.25     0.748524     0.814140     1.771011
50222.50     0.838362     1.025756     2.702917
50222.75     0.620247     0.906605     3.281420
50223.00     0.704633     0.890292     4.407785
50223.25     0.413680     0.834424     5.034227
50223.50     0.553560     0.985261     6.057140
50223.75     0.352419     0.723859     5.787248
50224.00     0.472886     0.625796     5.790519
50224.25     0.309839     0.591369     5.584702
50224.50     0.496729     0.806089     6.253389
50224.75     0.186133     0.507058     5.640062
50225.00     0.524379     0.477770     5.389425
50225.25     0.527579     0.429940     4.411687
50225.50     0.774896     0.666518     4.023080
50225.75     0.564951     0.485786     3.391191
50226.00     0.874538     0.488308     3.268727
50226.25     0.716452     0.355746     2.291761
50226.50     0.898982     0.538772     1.894435
50226.75     0.695461     0.347641     1.414594
50227.00     0.850022     0.229869     1.232698
50227.25     0.740533     0.020872     0.260633
50227.50     1.059970     0.184866     0.018453
50227.75     0.711167    -0.120150    -0.623656
50228.00     0.841896    -0.200383    -0.297004
50228.25     0.947136    -0.347291    -0.980044
50228.50     1.257209    -0.178456    -0.623891
50228.75     0.999430    -0.349793    -0.537672
50229.00     1.231781    -0.210312     0.063033
50229.25     1.219876    -0.268274    -0.424718
50229.50     1.366890     0.062392    -0.380866
50229.75     1.158993     0.030950    -0.271722
50230.00     1.195897     0.126187     0.059107
50230.25     1.002519     0.170595    -0.507866
50230.50     1.128256     0.500500    -0.388121
50230.75     0.743754     0.373625    -0.612401
50231.00     0.648588     0.416236    -0.482801
50231.25     0.429392     0.340796    -0.897759
50231.50     0.580644     0.611519    -0.508141
50231.75     0.188848     0.418153    -0.684571
50232.00     0.179065     0.458920    -0.223453
50232.25     0.068192     0.440642    -0.432048
50232.50     0.180511     0.607434    -0.248975
50232.75    -0.109639     0.343522    -0.592691
50233.00    -0.050506     0.256829     0.079909
50233.25    -0.180394     0.107172    -0.276678
50233.50    -0.048467     0.207081    -0.135057
50233.75    -0.252250     0.021467    -0.531803
50234.00     0.020381     0.004500    -0.213294
50234.25     0.039672    -0.026903    -0.690660
50234.50     0.431609     0.192543    -0.503366
50234.75     0.301415     0.040259    -0.773452
50235.00     0.605389     0.111131    -0.511504
50235.25     0.758899     0.100734    -1.509511
50235.50     1.110232     0.331867    -2.084759
50235.75     0.782514     0.214219    -2.865258
50236.00     0.799399     0.279611    -2.762843
50236.25     0.469576     0.285491    -3.546550
50236.50     0.423485     0.539248    -3.855900
50236.75    -0.055045     0.456647    -3.975945
50237.00    -0.024154     0.455144    -3.201401
50237.25    -0.188859     0.386143    -3.666288
50237.50     0.019072     0.618002    -3.132438
50237.75    -0.111089     0.498681    -2.493222
50238.00    -0.041990     0.485093    -1.183332
50238.25    -0.107964     0.482190    -0.858921
50238.50     0.133375     0.763500    -0.202181
50238.75    -0.185311     0.604887    -0.124014
50239.00    -0.190565     0.537885     0.062421
50239.25    -0.260033     0.460147    -0.674013
50239.50     0.049975     0.728436    -0.652645
50239.75    -0.202955     0.550249    -0.728686
50240.00    -0.046142     0.433082    -0.440830
50240.25    -0.044706     0.268442    -0.932990
50240.50     0.246944     0.432140    -1.125089
50240.75     0.145765     0.229083    -1.244210
50241.00     0.449739     0.240543    -0.656372
50241.25     0.494372     0.207492    -0.698203
50241.50     0.692997     0.400507    -0.128266
50241.75     0.453093     0.265295     0.259274
50242.00     0.567112     0.236408     0.721190
50242.25     0.611246     0.196582     0.031577
50242.50     0.905557     0.395888    -0.248962
50242.75     0.737131     0.266746    -0.769464
50243.00     1.019187     0.250347    -0.533932
50243.25     1.104671     0.311738    -0.846032
50243.50     1.341375     0.538953    -1.025929
50243.75     1.146370     0.368304    -1.402226
50244.00     1.167764     0.323341    -0.979778
50244.25     1.009944     0.276009    -1.155188
50244.50     1.176407     0.441833    -0.692830
50244.75     0.810503     0.278607    -0.358394
50245.00     0.835141     0.210118     0.476406
50245.25     0.773584     0.143966     0.519779
50245.50     1.052639     0.364389     1.113725
50245.75     0.730159     0.308244     1.230190
50246.00     0.772856     0.312063     1.403295
50246.25     0.703948     0.353324     1.030174
50246.50     0.947713     0.627538     1.128106
50246.75     0.738250     0.557081     1.400185
50247.00     0.971322     0.581028     1.777401
50247.25     0.919297     0.559712     1.501728
50247.50     1.185667     0.758169     1.566039
50247.75     0.820211     0.632414     1.695150
50248.00     0.942925     0.658156     2.298278
50248.25     0.795053     0.548358     2.229797
50248.50     0.821781     0.675306     2.262639
50248.75     0.487246     0.543043     2.358340
50249.00     0.573572     0.459663     2.191703
50249.25     0.620091     0.422962     1.718256
50249.50     0.799766     0.592267     1.489167
50249.75     0.628066     0.396285     0.946559
50250.00     0.762633     0.322162     0.656305
50250.25     0.949913     0.321381    -0.597361
50250.50     1.285321     0.507846    -1.294416
50250.75     0.997636     0.417590    -1.472853
50251.00     1.050236     0.420137    -1.111925
50251.25     0.904573     0.421288    -1.212883
50251.50     1.106270     0.644902    -1.010008
50251.75     0.802264     0.582308    -0.724492
50252.00     0.974372     0.621191    -0.351057
50252.25     0.979445     0.688762    -0.439532
50252.50     1.309057     0.932526    -0.355332
50252.75     1.036742     0.820100    -0.601947
50253.00     0.927366     0.789926    -0.261285
50253.25     0.891780     0.817199    -0.525072
50253.50     1.095938     1.003627    -0.310196
50253.75     0.702181     0.833960    -0.383639
50254.00     0.597693     0.868137     0.095465
50254.25     0.518484     0.917043    -0.121149
50254.50     0.578883     1.124174     0.380263
50254.75     0.295281     1.003443     0.913283
50255.00     0.443167     0.983233     1.751863
50255.25     0.396325     0.981073     1.808200
50255.50     0.665404     1.163670     2.276900
50255.75     0.392844     0.974289     2.240278
50256.00     0.466871     0.827776     2.071375
50256.25     0.590220     0.774428     1.829770
50256.50     0.882867     0.992321     2.323721
50256.75     0.721579     0.914484     2.825202
50257.00     0.887119     0.910506     3.460721
50257.25     1.030292     0.864678     3.527862
50257.50     1.354004     0.940484     3.409465
50257.75     1.138817     0.592496     2.432538
50258.00     1.608720     0.569020     2.359600
50258.25     1.695652     0.489304     1.704385
50258.50     1.950302     0.704932     2.026681
50258.75     1.855320     0.649447     2.427741
50259.00     1.963775     0.710517     3.225271
50259.25     1.955237     0.735590     3.398654
50259.50     2.068576     0.837652     3.827836
50259.75     1.897936     0.505915     3.470156
50260.00     1.988369     0.269058     2.694921
50260.25     1.913259     0.141129     1.967250
50260.50     2.029704     0.238715     1.650388
50260.75     1.690553    -0.034880     0.949206
50261.00     1.819942     0.029688     0.988995
50261.25     1.931251     0.022220     0.678960
50261.50     2.217166     0.219961     0.808094
50261.75     2.164607     0.145495     1.015256
50262.00     2.591845     0.270219     1.500584
50262.25     2.866463     0.338484     0.871703
50262.50     3.188867     0.539390     0.233775
50262.75     3.035456     0.463402    -0.137441
50263.00     3.163563     0.510929     0.351003
50263.25     3.010497     0.547033     0.016869
50263.50     3.135180     0.855048     0.464200
50263.75     2.748540     0.773038     0.686193
50264.00     2.633510     0.847021     1.540753
50264.25     2.425229     0.893904     1.723061
50264.50     2.451799     1.203208     2.959059
50264.75     1.703023     0.910877     2.882063
50265.00     1.637654     0.876256     3.565920
50265.25     1.442657     0.790667     3.357354
50265.50     1.381231     0.923532     3.567662
50265.75     0.814007     0.681921     3.049630
50266.00     0.962893     0.682469     3.525491
50266.25     0.797136     0.619892     3.060790
50266.50     0.805151     0.792700     2.946198
50266.75     0.468474     0.684763     2.909547
50267.00     0.409757     0.669902     3.334024
50267.25     0.284220     0.686677     3.157425
50267.50     0.476158     0.887192     3.484960
50267.75     0.294420     0.728838     3.483317
50268.00     0.395683     0.658809     3.554333
50268.25     0.524795     0.723021     3.786630
50268.50     0.765059     0.901596     4.316800
50268.75     0.543242     0.768261     4.031491
50269.00     0.790473     0.754995     3.985278
50269.25     0.854572     0.770667     3.653746
50269.50     1.051001     0.860743     3.148566
50269.75     0.887570     0.708292     2.320075
50270.00     1.036989     0.688490     2.157762
50270.25     0.786495     0.716775     1.860400
50270.50     0.742834     0.874823     2.225615
50270.75     0.371726     0.614648     2.410674
50271.00     0.448601     0.489876     1.935556
50271.25     0.352287     0.458351     1.442521
50271.50     0.396320     0.648005     1.594469
50271.75    -0.077139     0.611455     1.920444
50272.00    -0.205979     0.583481     2.486017
50272.25    -0.251960     0.703651     2.947703
50272.50    -0.153357     0.862489     3.630358
50272.75    -0.380635     0.665015     3.647509
50273.00    -0.149074     0.614661     3.884748
50273.25    -0.087521     0.653467     3.742911
50273.50     0.013868     0.812067     3.911862
50273.75    -0.127177     0.647264     3.521402
50274.00     0.242315     0.646696     3.695989
50274.25     0.216685     0.516894     3.089375
50274.50     0.570697     0.661953     2.754033
50274.75     0.348652     0.461961     2.033430
50275.00     0.554783     0.379740     1.354398
50275.25     0.580371     0.334942     0.209814
50275.50     0.899778     0.550285    -0.316380
50275.75     0.624690     0.410860    -1.097691
50276.00     0.838084     0.404448    -1.144752
50276.25     0.890886     0.376012    -1.767743
50276.50     1.204093     0.583200    -1.763489
50276.75     0.848114     0.439791    -1.801095
50277.00     1.094573     0.427091    -1.297763
50277.25     1.103701     0.479416    -1.138941
50277.50     1.309541     0.740048    -0.222882
50277.75     1.072215     0.805734     0.566210
50278.00     1.211196     0.995261     2.727210
50278.25     0.869137     0.688850     3.457557
50278.50     1.200859     0.673062     2.751842
50278.75     1.275473     0.748663     1.153949
50279.00     1.527852     0.898580     0.865749
50279.25     1.550646     1.022452     0.241396
50279.50     1.728830     1.316527     0.560380
50279.75     1.334290     1.270524     0.959081
50280.00     1.197961     1.240492     2.244510
50280.25     0.891185     0.993998     2.183534
50280.50     0.967570     1.006261     2.053998
50280.75     0.586174     0.793328     1.893038
50281.00     0.743914     0.702737     1.934850
50281.25     0.631586     0.574981     1.364549
50281.50     0.771839     0.607919     1.123344
50281.75     0.575754     0.355757     0.622783
50282.00     0.591562     0.275216     0.397635
50282.25     0.444525     0.207567    -0.125007
50282.50     0.612752     0.397141    -0.103588
50282.75     0.275715     0.257689     0.058298
50283.00     0.303247     0.352081     0.617378
50283.25     0.312644     0.506595     1.261155
50283.50     0.570370     0.919844     2.576696
50283.75     0.084620     0.854651     3.851641
50284.00    -0.035637     0.626232     5.385230
50284.25    -0.162919     0.256601     5.531059
50284.50     0.048311     0.410376     5.744319
50284.75    -0.188765     0.352606     6.050513
50285.00     0.157335     0.360596     5.776876
50285.25     0.153036     0.360312     4.804243
50285.50     0.360173     0.529773     3.892954
50285.75     0.317835     0.528296     2.971359
50286.00     0.531015     0.558551     2.368396
50286.25     0.453350     0.610837     1.446005
50286.50     0.702810     0.887233     1.408543
50286.75     0.412513     0.841258     1.262462
50287.00     0.495525     0.816841     1.381244
50287.25     0.510197     0.877884     1.125036
50287.50     0.831869     1.103973     1.310291
50287.75     0.445571     0.937253     1.013485
50288.00     0.544429     0.881352     0.951623
50288.25     0.630521     0.813569     0.399306
50288.50     0.776789     0.932739     0.105906
50288.75     0.606386     0.794537    -0.240813
50289.00     0.972720     0.789870     0.314477
50289.25     0.918614     0.683122    -0.226126
50289.50     1.123179     0.862247     0.152735
50289.75     0.763152     0.637608     0.148655
50290.00     0.722811     0.512043     0.254076
50290.25     0.601946     0.485423     0.067729
50290.50     0.880386     0.657671     0.538320
50290.75     0.657439     0.434216     0.080658
50291.00     0.818652     0.348207     0.121653
50291.25     0.755122     0.263386    -0.239705
50291.50     1.048401     0.459792    -0.266259
50291.75     0.799325     0.215518    -0.983169
50292.00     1.121810     0.196560    -1.241197
50292.25     1.178657     0.137826    -1.839678
50292.50     1.458679     0.346549    -2.446610
50292.75     1.277101     0.227348    -2.820846
50293.00     1.540576     0.297223    -2.724691
50293.25     1.463823     0.293935    -3.289069
50293.50     1.691747     0.573696    -3.172168
50293.75     1.446443     0.481631    -2.997584
50294.00     1.546401     0.499272    -2.393274
50294.25     1.518269     0.451391    -2.411964
50294.50     1.849565     0.764197    -1.746091
50294.75     1.497662     0.557542    -1.785544
50295.00     1.573200     0.499093    -1.242990
