San Martin, Antarctica (Argen ID: 454   Lat: -68.13  Lon:  -67.11  Alt:   30
EarthProbe TOMS V8 Overpass - correction processing epcrsza7_xt5 - Gen: 6-1-07  
  MJD   Year Day sec-UT SCN  LAT     LON  DIS  PT  SZA  OZONE   REF   A.I.   SOI
51468.7 1999 290 59753  10 -67.96  -67.08  19  93 58.81 135.0  90.3  -0.44   -1
51469.7 1999 291 63056  22 -67.99  -67.71  29  97 59.66 142.3  88.6  -0.33   -1
51470.7 1999 292 60430  12 -68.30  -67.24  20  97 58.57 147.1  87.1  -0.53    2
51471.7 1999 293 63734  25 -67.93  -67.00  23  93 59.43 159.2  88.1  -0.27    3
51472.7 1999 294 61116  15 -68.00  -67.08  15  93 57.78 159.9  85.4  -0.63    3
51473.7 1999 295 58483   6 -68.29  -67.21  18  96 57.23 158.1  88.8  -0.39   -1
51474.7 1999 296 61794  18 -68.05  -66.73  18  88 57.44 155.3  91.2  -0.40   -2
51475.7 1999 297 59168   8 -68.07  -67.10   7  93 56.36 147.2  89.4  -0.46   -1
51476.7 1999 298 62471  20 -68.17  -67.32  10  97 57.14 165.9  84.5  -0.40   -1
51477.7 1999 299 59846  10 -68.22  -67.19  11  95 55.91 186.2  86.2  -0.28    0
51478.7 1999 300 63149  23 -67.98  -67.08  17  93 56.71 193.7  85.3  -0.48   -2
51479.7 1999 301 60524  13 -68.20  -66.54  25  86 55.43 168.0  92.1  -0.41    1
51480.7 1999 302 63819  25 -68.28  -66.97  18  92 56.79 147.4  93.1   0.12   -2
51481.7 1999 303 61202  15 -68.23  -67.20  12  96 54.98 177.2  82.6  -0.37   -1
51482.7 1999 304 64497  27 -68.04  -67.43  17  97 56.36 208.1  86.4  -0.40   -1
51483.7 1999 305 61879  18 -68.04  -67.13  10  94 54.45 241.1  87.9  -0.41    0
51484.8 1999 306 65167  29 -68.04  -66.97  12  92 56.38 215.9  90.6  -0.35   -2
51485.7 1999 307 62549  21 -68.20  -66.59  23  86 54.39 251.8  92.1  -0.29    1
51486.7 1999 308 59924  10 -68.34  -67.35  25  99 53.11 328.8  87.1  -0.20    8
51487.7 1999 309 63227  23 -67.99  -67.48  22  97 53.86 333.1  74.8  -0.63    0
51488.7 1999 310 60602  13 -68.08  -66.94   9  91 52.46 295.5  86.5  -0.47   -2
51489.7 1999 311 63897  25 -68.10  -67.70  25  99 53.78 278.1  85.2   0.46    3
51490.7 1999 312 61272  15 -68.34  -67.38  26  99 52.32 252.6  92.8   0.28   -1
51491.7 1999 313 64567  27 -68.06  -67.84  31  99 53.65 218.7  70.1  -0.17    0
51492.7 1999 314 61942  18 -68.34  -67.08  23  94 52.06 226.8  87.8  -0.37   -2
51493.8 1999 315 65229  29 -68.19  -67.13   7  94 53.89 189.5  90.0   0.09    0
51494.7 1999 316 62612  21 -68.24  -66.86  16  90 51.80 208.7  88.3  -0.13   -5
51495.7 1999 317 59986  11 -68.10  -66.57  23  86 50.33 201.3  91.0  -0.05    1
51496.7 1999 318 63282  23 -68.16  -67.53  18  99 51.51 219.4  83.1   0.00    0
51497.7 1999 319 60656  13 -68.10  -67.14   4  94 49.97 270.3  82.5  -0.48    0
51498.7 1999 320 63944  26 -68.12  -66.62  20  86 51.57 266.8  91.0   0.18    0
51500.7 1999 322 64606  28 -68.12  -66.44  28  85 51.63 296.1  91.9  -0.24    0
51501.7 1999 323 61988  18 -68.07  -67.61  22  98 49.43 224.6  79.9   0.31    1
51502.8 1999 324 65268  29 -68.20  -67.37  13  98 51.59 200.0  86.6  -0.09    1
51503.7 1999 325 62650  21 -68.01  -67.35  17  96 49.29 197.9  79.0  -0.39   -1
51504.7 1999 326 60017  11 -68.10  -66.71  17  87 48.16 274.7  91.5  -0.25   -2
51505.7 1999 327 63305  24 -68.21  -66.42  30  85 49.58 301.6  92.4  -0.03    1
51506.7 1999 328 60679  13 -68.16  -67.22   6  95 47.93 307.0  81.3  -0.28    1
51507.7 1999 329 63967  26 -68.02  -66.92  15  91 49.37 217.7  84.3  -0.53   -2
51508.7 1999 330 61342  16 -67.96  -67.08  19  93 47.57 184.6  74.5  -0.96   -2
51509.7 1999 331 64621  28 -68.01  -66.72  21  88 49.52 184.9  87.0  -0.56   -2
51510.7 1999 332 61996  18 -68.23  -67.49  19  99 47.70 188.3  75.6  -0.14    2
51511.8 1999 333 65276  29 -68.17  -67.45  15  98 49.68 221.9  83.1   0.12    6
51512.7 1999 334 62650  21 -68.30  -67.00  19  92 47.80 284.0  81.8  -0.47    1
51513.7 1999 335 60017  11 -68.26  -66.65  24  87 46.62 299.5  87.4  -0.45   -2
51514.7 1999 336 63305  24 -68.20  -66.42  30  84 47.86 218.6  91.5  -0.29    5
51515.7 1999 337 60679  13 -68.04  -67.39  15  97 46.20 182.6  65.8  -0.98   -3
51516.7 1999 338 63959  26 -68.16  -66.61  21  86 47.95 175.7  93.3  -0.22   -4
51517.7 1999 339 61334  16 -68.06  -66.98   9  92 46.18 202.9  87.4  -0.31    0
51518.7 1999 340 64613  28 -67.98  -66.66  25  87 48.00 313.3  95.1  -0.08    4
51519.7 1999 341 61988  18 -68.15  -67.58  20  99 46.22 315.7  88.0   0.38    5
51520.8 1999 342 65268  29 -67.99  -67.65  27  97 48.09 322.7  82.7  -0.18    4
51521.7 1999 343 62642  21 -68.00  -67.33  17  96 46.20 336.1  87.3   0.01    2
51522.7 1999 344 60009  11 -67.88  -67.02  28  93 45.06 312.7  88.4   0.04    3
51523.7 1999 345 63289  23 -68.35  -67.29  26  98 46.69 314.6  93.5  -0.03    2
51524.7 1999 346 60656  13 -68.37  -67.09  27  94 45.50 304.6  91.6   0.08    0
51525.7 1999 347 58015   5 -68.18  -67.10   6  93 45.09 306.4  87.1  -0.10    0
51526.7 1999 348 61310  16 -68.19  -66.81  14  89 45.39 320.1  93.2  -0.02    0
51527.7 1999 349 64590  27 -68.26  -67.52  22  99 47.11 310.9  89.9   0.33    5
51528.7 1999 350 61964  18 -68.06  -67.61  22  98 45.32 284.6  82.4   0.59    0
51529.8 1999 351 65237  29 -68.16  -67.01   5  92 47.50 276.9  88.2   0.17    0
51530.7 1999 352 62611  21 -68.12  -67.03   3  92 45.64 292.5  74.7  -1.04   -4
51531.7 1999 353 59978  11 -67.91  -67.00  25  93 44.55 260.1  88.0  -0.24   -3
51532.7 1999 354 63258  23 -68.22  -67.31  13  97 45.97 285.5  84.8  -0.07    2
51533.7 1999 355 60624  13 -68.15  -67.25   6  96 44.86 303.0  86.5   0.06   -1
51534.7 1999 356 63904  25 -68.23  -67.44  18  99 46.31 314.8  76.4   0.00    6
51535.7 1999 357 61271  16 -68.16  -66.73  16  88 45.05 315.6  83.8  -0.63    0
51536.7 1999 358 64551  27 -68.12  -67.45  14  98 46.63 323.0  72.9  -0.09    6
51537.7 1999 359 61918  18 -68.28  -67.19  17  96 45.37 301.5  71.9  -0.27    0
51538.8 1999 360 65190  29 -68.21  -66.53  26  85 47.38 302.2  86.9  -0.49    1
51539.7 1999 361 62564  21 -68.14  -66.80  13  89 45.59 315.3  85.4  -0.49    0
51540.8 1999 362 65836  30 -68.12  -67.36  10  97 47.72 306.0  80.7  -0.18    5
51541.7 1999 363 63211  23 -68.08  -67.25   8  96 45.88 297.9  78.9   0.15    3
51542.7 1999 364 60577  13 -67.94  -67.33  23  96 44.85 296.5  72.1   0.35   -4
51543.7 1999 365 63849  25 -68.35  -66.94  25  92 46.64 312.4  80.3  -0.36   -3
51544.7 2000 001 61216  16 -68.27  -66.44  32  85 45.50 308.4  88.8  -0.30   -3
51545.7 2000 002 64496  27 -68.11  -67.12   2  94 46.94 311.6  68.3  -0.86   -3
51546.7 2000 003 61863  18 -68.25  -67.02  14  93 45.80 290.3  68.0  -1.07   -1
51547.7 2000 004 59222   9 -68.13  -66.43  28  85 45.39 305.3  89.2  -0.46   -1
51548.7 2000 005 62509  21 -68.00  -66.73  21  88 46.02 291.5  81.5  -0.59   -1
51549.7 2000 006 59868  11 -68.14  -66.60  21  86 45.62 309.0  87.6  -0.43   -1
51550.7 2000 007 63148  23 -68.27  -66.69  23  87 46.78 303.9  81.6  -0.55   -3
51551.7 2000 008 60515  13 -68.10  -67.01   5  92 45.88 298.5  81.5  -0.19    2
51552.7 2000 009 63795  25 -68.03  -67.17  11  94 47.09 309.7  77.9  -0.26    0
51553.7 2000 010 61161  15 -68.03  -67.58  22  97 46.16 307.1  49.2  -0.09    3
51554.7 2000 011 64434  27 -68.08  -66.85  12  90 47.84 291.5  78.6  -0.74    1
51555.7 2000 012 61800  18 -68.18  -66.87  11  90 46.81 260.9  88.6  -0.19   -1
51556.7 2000 013 59159   8 -68.12  -67.67  23  99 46.66 259.1  68.1   0.08    5
51557.7 2000 014 62439  20 -68.38  -67.10  28  95 47.52 287.6  85.9  -0.49    0
51558.8 2000 015 65711  30 -68.01  -66.82  18  89 49.31 277.1  91.1  -0.29   -1
51559.7 2000 016 63086  23 -67.88  -66.98  28  92 47.67 316.4  78.8  -1.30   -1
51560.7 2000 017 60445  13 -68.04  -66.81  16  89 47.29 291.7  82.0  -0.51    2
51561.7 2000 018 57796   5 -67.98  -67.01  17  93 47.71 296.6  80.8  -1.14   -3
51562.7 2000 019 61083  15 -68.22  -67.10  10  94 47.93 277.8  73.6  -0.74    0
51563.7 2000 020 64355  27 -68.14  -66.40  29  84 49.45 265.0  93.3  -0.21    0
51564.7 2000 021 61722  18 -68.16  -66.59  22  86 48.47 274.6  87.3  -0.40    0
51565.8 2000 022 64994  28 -68.17  -67.37  12  98 50.15 300.6  58.4  -1.05    4
51566.7 2000 023 62361  19 -68.34  -67.96  42 100 49.17 302.6  52.3   0.83    8
51567.7 2000 024 59720  10 -68.08  -67.35  11  97 48.83 280.0  59.4  -0.70   -3
51568.7 2000 025 63000  22 -68.12  -67.51  17  98 49.70 290.7  56.7   0.06    4
51569.7 2000 026 60359  12 -68.15  -67.53  18  99 49.38 289.2  68.6  -0.14    0
51570.7 2000 027 63631  24 -68.40  -67.29  31  98 50.75 293.0  79.8   0.09    4
51571.7 2000 028 60997  15 -68.02  -66.96  14  92 49.84 294.1  61.9  -1.79   -2
51572.7 2000 029 64269  26 -68.18  -67.58  20  99 51.34 297.3  64.3  -0.43    0
51573.7 2000 030 61636  17 -67.98  -67.53  24  97 50.41 287.8  46.6  -0.99   -1
51574.8 2000 031 64900  28 -68.21  -67.02  10  92 52.36 269.5  71.6  -0.58    0
51575.7 2000 032 62267  20 -68.15  -66.74  15  88 51.35 264.9  81.1  -0.78    1
51576.7 2000 033 59626  10 -68.00  -66.98  15  92 51.14 283.5  57.2  -1.65   -3
51577.7 2000 034 62906  22 -67.99  -67.36  19  96 51.93 272.2  46.2  -1.19   -4
51578.7 2000 035 60265  12 -67.92  -67.28  24  95 51.64 290.0  51.1  -0.68   -1
51579.7 2000 036 63537  24 -68.16  -67.35  10  98 52.95 293.5  41.7  -1.49    1
51580.7 2000 037 60896  14 -68.26  -67.39  19  98 52.61 290.5  46.6  -0.89   -1
51581.7 2000 038 64168  26 -68.23  -67.20  12  95 53.94 274.5  74.1  -0.85    2
51582.7 2000 039 61535  17 -67.91  -67.20  25  94 52.98 280.7  74.0  -0.85   -3
51583.7 2000 040 64799  28 -68.10  -66.98   6  92 54.84 287.2  68.4  -1.74   -4
51584.7 2000 041 62166  19 -68.05  -67.57  21  98 53.89 267.1  26.8  -1.26    1
51585.7 2000 042 59517   9 -68.17  -67.61  21 100 54.12 271.0  30.2  -0.92    1
51586.7 2000 043 62797  22 -67.94  -67.07  21  93 54.67 279.4  77.5  -0.98   -2
51587.7 2000 044 60148  12 -68.17  -66.55  24  86 54.75 264.8  72.6  -1.17   -2
51588.7 2000 045 63420  24 -68.29  -66.81  22  89 55.94 273.5  74.2  -1.54   -2
51589.7 2000 046 60779  14 -68.16  -66.95   7  91 55.45 249.7  76.7  -0.68   -2
51590.7 2000 047 64051  26 -68.03  -67.21  12  95 56.64 257.2  83.2  -0.07   -1
51591.7 2000 048 61410  16 -68.11  -67.52  17  98 56.15 241.5  80.4   0.00   -2
51592.7 2000 049 64674  28 -68.06  -66.74  17  88 57.77 266.4  88.6  -0.02    1
51593.7 2000 050 62033  19 -68.26  -66.81  19  89 57.17 284.8  91.0  -0.05    0
51594.7 2000 051 59384   9 -68.22  -66.91  13  91 57.26 286.9  78.1  -0.89   -3
51595.7 2000 052 62664  21 -68.03  -67.59  23  97 57.80 291.0  34.4  -1.32    1
51596.7 2000 053 60015  11 -68.10  -67.13   3  94 57.83 261.4  53.0  -2.50   -6
51597.7 2000 054 63287  24 -68.01  -66.79  19  89 58.81 242.5  80.8  -0.91    1
51598.7 2000 055 60638  13 -68.34  -67.26  24  97 58.83 253.5  74.7  -0.19    0
51599.7 2000 056 63910  26 -68.02  -66.82  17  89 59.85 232.5  78.2  -1.24   -3
51600.7 2000 057 61269  16 -67.94  -67.10  21  93 59.25 221.0  53.5  -1.85   -6
51601.7 2000 058 64533  27 -68.12  -67.83  30 100 60.89 232.8  44.3  -1.02    1
51602.7 2000 059 61892  18 -68.01  -67.59  24  97 60.17 243.4  66.4  -0.02    1
51603.8 2000 060 65149  29 -68.23  -66.94  13  91 62.25 253.2  80.1  -0.36    1
51604.7 2000 061 62508  21 -68.28  -66.69  24  87 61.43 289.8  76.0  -0.99   -4
51605.7 2000 062 59859  10 -68.28  -67.47  22  99 61.39 266.2  82.0   0.24    0
51606.7 2000 063 63131  23 -68.12  -67.27   7  96 62.22 275.0  67.1  -1.22    3
51607.7 2000 064 60482  13 -68.07  -66.81  14  89 61.97 269.0  78.7  -1.09   -3
51608.7 2000 065 63746  25 -68.25  -67.22  14  96 63.39 278.7  63.2  -0.49    5
51609.7 2000 066 61097  15 -68.33  -67.02  23  93 63.06 275.0  69.9  -0.64   -1
51610.7 2000 067 64362  27 -68.22  -67.10  10  94 64.47 280.9  50.7  -2.22   -3
51611.7 2000 068 61721  18 -67.91  -67.02  25  93 63.55 276.6  56.8  -1.81   -3
51612.8 2000 069 64977  29 -67.96  -66.92  20  91 65.41 289.1  78.8  -1.17 -999
51613.7 2000 070 62328  20 -68.35  -66.98  25  92 64.93 241.4  81.8  -0.51    1
51614.8 2000 071 65585  30 -68.24  -67.05  12  93 66.84 246.7  88.1   0.19 -999
51615.7 2000 072 62944  23 -68.06  -66.66  20  87 65.69 272.5  87.0  -1.06    2
51616.7 2000 073 60295  12 -67.91  -67.24  25  95 65.31 249.3  73.4  -0.61    1
51617.7 2000 074 63551  25 -68.19  -66.58  23  86 66.89 238.9  77.7  -1.16 -999
51618.7 2000 075 60902  14 -68.19  -67.41  14  98 66.43 259.4  12.5  -1.79 -999
51619.7 2000 076 64159  27 -68.17  -66.42  29  84 68.00 272.8  87.1  -0.93 -999
51620.7 2000 077 61510  17 -68.28  -66.77  22  89 67.45 262.2  70.9  -1.26 -999
51621.7 2000 078 58853   7 -68.09  -67.34  11  97 67.51 242.9  62.5  -0.56 -999
51622.7 2000 079 62125  19 -67.98  -67.65  28  97 68.06 251.7  51.3  -1.11 -999
51623.7 2000 080 59461   9 -68.27  -67.04  16  93 68.43 265.2  72.7  -1.08 -999
51624.7 2000 081 62725  22 -68.28  -66.59  27  86 69.43 232.7  81.8  -1.37 -999
51625.7 2000 082 60076  11 -67.93  -67.45  26  96 68.88 245.0  49.4  -1.60 -999
51626.7 2000 083 63333  24 -68.19  -66.95   9  91 70.35 248.0  77.5  -0.39 -999
51627.7 2000 084 60676  13 -68.39  -67.38  31  99 70.18 266.6  71.7  -0.31 -999
51628.7 2000 085 58011   5 -68.19  -67.08   7  93 70.47 278.8  70.6  -1.02 -999
51629.7 2000 086 61283  16 -68.14  -67.02   4  92 70.83 287.0  47.1  -2.95 -999
51630.7 2000 087 64540  28 -67.90  -66.96  26  92 72.29 245.8  63.8  -1.42 -999
51631.7 2000 088 61883  18 -68.38  -67.23  28  97 71.99 231.3  41.9  -1.47 -999
51632.7 2000 089 59227   8 -68.02  -67.64  25  97 71.71 229.0  27.5  -0.61 -999
51633.7 2000 090 62483  21 -68.31  -66.66  27  87 72.93 229.1  73.9  -0.95 -999
51634.7 2000 091 59826  10 -68.14  -67.52  17  99 72.61 243.2  36.8  -0.75 -999
51635.7 2000 092 63083  23 -68.23  -67.01  12  92 73.84 284.2  71.9  -1.03 -999
51636.7 2000 093 60426  13 -68.02  -66.73  20  88 73.31 283.0  83.4  -0.55 -999
51637.7 2000 094 63683  25 -68.00  -67.41  19  96 74.62 267.0  80.8   0.30 -999
51638.7 2000 095 61018  15 -68.23  -66.91  14  91 74.38 303.4  52.2  -2.07 -999
51639.7 2000 096 58346   6 -68.34  -66.90  25  91 74.77 266.7  80.8   0.16 -999
51640.7 2000 097 61610  17 -68.33  -67.21  23  96 75.36 333.2  54.3  -1.54 -999
51641.7 2000 098 58946   8 -67.98  -66.63  26  87 75.11 309.8  87.1  -0.55 -999
51642.7 2000 099 62202  20 -68.11  -66.81  13  89 76.10 304.1  80.0  -1.32 -999
51643.7 2000 100 59538   9 -68.06  -67.76  28  99 75.93 272.2  67.8  -0.03 -999
51644.7 2000 101 62794  22 -67.90  -67.37  28  96 76.81 259.9  67.2  -0.22 -999
51645.7 2000 102 60122  12 -68.14  -66.57  22  86 76.79 280.6  85.3   0.14 -999
51646.7 2000 103 63370  24 -68.28  -66.89  19  90 78.20 301.7  61.5  -1.54 -999
51647.7 2000 104 60706  14 -68.27  -66.71  23  87 77.73 275.0  76.8  -1.24 -999
51648.7 2000 105 63955  26 -68.15  -66.87  10  90 79.10 247.4  68.8  -1.18 -999
51649.7 2000 106 61290  16 -68.31  -66.99  21  92 78.60 268.6  61.7  -1.11 -999
51650.7 2000 107 58618   7 -68.17  -66.80  14  89 78.59 277.6  77.0  -0.71 -999
51651.7 2000 108 61874  18 -68.26  -67.39  19  98 79.39 280.0  21.9  -1.27 -999
51652.8 2000 109 65115  29 -68.11  -66.93   8  91 81.16 318.2  60.2  -0.93 -999
51653.7 2000 110 62458  21 -67.96  -66.98  20  92 80.01 268.3  70.2  -0.34 -999
51654.7 2000 111 59786  10 -68.18  -67.63  22 100 79.98 248.3  51.8   0.36 -999
51655.7 2000 112 63035  23 -68.12  -66.88  10  90 81.10 290.5  70.1  -0.57 -999
51656.7 2000 113 60370  13 -67.89  -66.82  29  90 80.44 262.1  70.3  -0.54 -999
51657.7 2000 114 63611  25 -68.14  -66.73  16  88 82.07 271.6  77.6  -0.75 -999
51658.7 2000 115 60947  15 -68.06  -66.93  11  91 81.37 324.5  77.0  -0.12 -999
51659.7 2000 116 58267   6 -68.23  -67.12  11  94 81.72 279.5  43.4  -1.10 -999
51660.7 2000 117 61523  17 -68.19  -67.09   7  93 82.28 285.9  39.5  -1.76 -999
51661.7 2000 118 64764  28 -68.05  -67.17   9  94 83.86 280.2  44.2  -0.78 -999
51662.7 2000 119 62099  19 -68.24  -67.32  15  98 83.11 282.1  59.5  -0.19 -999
51663.7 2000 120 59427   9 -68.15  -67.60  20  99 82.86 281.5  54.5  -0.02 -999
51664.7 2000 121 62676  21 -68.19  -67.57  20  99 83.86 243.4  15.1  -0.09 -999
51665.7 2000 122 60004  11 -68.18  -67.46  16  99 83.54 261.9  51.7  -0.44 -999
51666.7 2000 123 57323   4 -67.86  -67.24  31  95 83.66 232.6  60.5   0.00 -999
51667.7 2000 124 60588  13 -67.68  -68.00  62  99 83.68 246.5  34.5  -1.90 -999
51668.7 2000 125 57908   5 -67.52  -67.85  75  96 83.81 248.3  53.9   0.05 -999
51669.7 2000 126 61164  18 -67.16  -65.68 124  87 83.97 213.2  89.7  -0.53 -999
51670.7 2000 127 58492   7 -67.00  -67.23 126  95 83.78 265.0  74.2   1.00 -999
51671.7 2000 128 61748  21 -66.40  -65.87 200  97 83.95 305.1  57.3  -0.77 -999
51672.7 2000 129 59076   8 -66.57  -68.48 183 100 83.88 303.3   2.8   1.37 -999
51673.7 2000 130 56396   3 -65.86  -66.06 257  99 83.78 257.5  27.0   0.94 -999
51674.7 2000 131 59652  13 -66.04  -65.42 244  97 83.93 273.6  79.0   1.23 -999
51675.7 2000 132 56972   5 -65.76  -64.58 286  96 83.98 267.6  76.8  -0.15 -999
51676.7 2000 133 60237  14 -65.51  -67.24 291 100 83.93 291.1  36.1   1.23 -999
51677.7 2000 134 57556   6 -65.22  -65.59 330 100 83.88 272.6  51.6   0.55 -999
51754.7 2000 211 58095   7 -65.28  -66.04 320 100 83.96 258.8  -1.8   1.36 -999
51755.7 2000 212 61328  17 -65.56  -69.09 299 100 83.96 229.8  45.2   0.21 -999
51756.7 2000 213 58625   7 -65.82  -68.05 260 100 83.99 231.1  14.6   2.04 -999
51757.7 2000 214 61850  22 -65.76  -66.41 265 100 83.89 218.9  46.8   0.53 -999
51758.7 2000 215 59147  10 -66.42  -66.26 194  99 83.99 215.0  41.6   0.24 -999
51759.7 2000 216 62380  21 -66.36  -68.96 212 100 83.94 250.5  35.7   0.17 -999
51760.7 2000 217 59676  10 -66.88  -68.22 147  97 83.92 223.4  58.4   0.09 -999
51761.7 2000 218 62902  24 -66.67  -67.60 164  99 83.98 213.0  62.7   0.96 -999
51762.7 2000 219 60198  13 -67.39  -66.77  84  91 83.89 225.4  78.8  -0.11 -999
51763.7 2000 220 57495   4 -67.45  -67.79  81  95 83.96 213.5  69.9   0.08 -999
51764.7 2000 221 60720  15 -67.95  -66.38  36  85 83.94 233.3  83.9   0.01 -999
51765.7 2000 222 58016   5 -68.18  -67.88  32 100 83.99 214.4  62.6   0.49 -999
51766.7 2000 223 61249  16 -68.15  -67.37  11  98 83.61 270.3  81.6   0.43 -999
51767.7 2000 224 58546   7 -68.29  -66.76  23  88 83.38 247.0  83.4  -0.23 -999
51768.7 2000 225 61779  18 -68.14  -67.51  17  99 83.11 223.1  80.1  -0.61 -999
51769.7 2000 226 59083   8 -67.99  -67.76  31  98 82.45 215.4  64.2   0.55 -999
51770.7 2000 227 62309  20 -68.06  -67.71  26  98 82.54 204.6  73.9  -0.85 -999
51771.7 2000 228 59613  10 -67.90  -67.45  29  95 81.70 230.9  64.2   0.76 -999
51772.7 2000 229 62830  22 -68.22  -67.46  18  99 82.26 231.8  51.3  -0.14 -999
51773.7 2000 230 60135  12 -68.22  -67.05  10  93 81.41 241.4  61.3  -0.91 -999
51774.7 2000 231 63352  24 -68.34  -67.05  23  93 81.98 200.7  81.3  -0.43 -999
51775.7 2000 232 60664  14 -68.06  -67.21   9  95 80.64 185.9  79.5  -1.21 -999
51776.7 2000 233 63882  26 -67.95  -67.20  20  95 81.18 191.5  81.1  -0.46 -999
51777.7 2000 234 61186  16 -68.26  -67.06  15  93 80.27 200.7  83.3  -0.41 -999
51778.7 2000 235 64403  27 -68.11  -67.60  20  99 80.90 192.2  82.0  -0.64 -999
51779.7 2000 236 61716  18 -68.00  -67.45  20  97 79.43 192.1  81.7  -0.96 -999
51780.7 2000 237 59012   8 -68.19  -67.57  20  99 79.04 205.0  85.0  -0.06 -999
51781.7 2000 238 62237  20 -68.10  -67.37  11  97 79.01 166.1  85.0  -0.23 -999
51782.7 2000 239 59542  10 -67.92  -67.31  25  96 78.07 198.3  82.8  -0.12 -999
51783.7 2000 240 62759  22 -68.14  -67.25   6  96 78.55 255.0  88.0  -0.65 -999
51784.7 2000 241 60063  12 -68.08  -67.00   7  92 77.54 264.5  87.4  -0.20 -999
51785.7 2000 242 63281  24 -68.11  -67.04   4  93 78.05 246.1  85.9  -0.92 -999
51786.7 2000 243 60585  14 -68.19  -66.85  13  89 77.01 222.6  84.5  -0.04 -999
51787.7 2000 244 63803  26 -67.97  -66.74  24  88 77.52 184.6  89.1   0.34 -999
51788.7 2000 245 61107  16 -68.25  -66.81  18  89 76.44 182.1  80.4  -0.88 -999
51789.7 2000 246 58404   7 -68.21  -66.66  21  87 75.88 201.6  82.7  -0.39 -999
51790.7 2000 247 61629  18 -68.26  -66.84  18  90 75.85 191.3  72.4  -1.26 -999
51791.7 2000 248 58933   8 -67.94  -67.54  28  96 74.85 190.3  58.9  -0.95 -999
51792.7 2000 249 62151  20 -68.18  -66.93   9  91 75.20 193.3  73.5  -1.72 -999
51793.7 2000 250 59455  10 -67.94  -67.06  21  93 74.08 182.0  70.3  -1.18 -999
51794.7 2000 251 62672  22 -68.03  -67.04  11  93 74.51 129.0  72.6  -0.69 -999
51795.7 2000 252 59977  12 -67.87  -66.89  30  91 73.31 126.8  78.1  -0.92 -999
51796.7 2000 253 63186  24 -68.19  -66.52  25  85 74.22 123.1  88.6  -0.86 -999
51797.7 2000 254 60491  14 -68.18  -66.53  25  85 72.95 134.4  88.2  -0.94 -999
51798.7 2000 255 63708  25 -68.06  -67.58  21  98 73.49 177.0  80.7  -0.65 -999
51799.7 2000 256 61012  16 -68.00  -66.72  22  88 72.11 138.5  90.6  -0.69 -999
51800.7 2000 257 64222  27 -68.03  -66.88  15  90 73.12 126.9  99.5   0.20 -999
51801.7 2000 258 61526  18 -68.19  -66.53  25  85 71.71 132.4  93.2  -0.55 -999
51802.7 2000 259 58823   8 -68.19  -66.98   9  92 70.93 152.2  89.8  -0.30 -999
51803.7 2000 260 62048  20 -67.88  -66.91  29  91 70.79 157.1  90.2  -0.77 -999
51804.8 2000 261 65250  29 -68.20  -67.45  16  99 72.38 148.7  93.0  -0.89 -999
51805.7 2000 262 62562  21 -68.10  -67.68  24  99 70.38 131.2  90.0  -0.69 -999
51806.7 2000 263 59859  11 -68.22  -67.33  14  98 69.44 118.0  89.9  -0.45 -999
51807.7 2000 264 63076  23 -68.07  -67.55  19  98 69.84 118.0  86.6  -1.17 -999
51808.7 2000 265 60373  13 -68.26  -67.10  14  94 68.79 122.8  90.6  -0.55 -999
51809.7 2000 266 63590  25 -67.96  -67.32  21  96 69.29 151.1  90.8  -0.51 -999
51810.7 2000 267 60887  15 -68.34  -66.96  24  92 68.22 122.0  89.5  -0.47 -999
51811.7 2000 268 58183   6 -68.02  -67.46  19  97 67.29 126.0  86.2  -0.37 -999
51812.7 2000 269 61400  17 -68.31  -66.98  21  92 67.56 121.2  97.0   0.08 -999
51813.7 2000 270 64610  28 -68.04  -67.01  11  92 68.55 120.3  90.3  -0.98 -999
51814.7 2000 271 61914  19 -68.20  -67.10   8  94 66.87 120.1  85.7  -1.00 -999
51815.7 2000 272 59211   9 -68.10  -67.21   5  95 65.78 138.9  89.3  -0.70 -999
51816.7 2000 273 62428  21 -67.97  -67.37  21  96 66.07 162.5  92.6  -0.02   -7
51817.7 2000 274 59725  11 -67.90  -66.97  26  92 64.87 209.7  87.3  -0.61   -7
51818.7 2000 275 62935  23 -68.08  -67.05   6  93 65.70 183.9  89.5  -0.92   -4
51819.7 2000 276 60231  13 -68.12  -66.61  21  86 64.42 155.1  89.5  -0.99   -7
51820.7 2000 277 63441  25 -68.00  -66.80  19  89 65.20 148.2  92.3  -0.92   -7
51821.7 2000 278 60737  14 -68.29  -67.46  23  99 63.89 134.2  92.4  -0.37   -9
51822.7 2000 279 63947  26 -68.05  -67.50  18  97 64.72 140.9  88.7  -0.27   -5
