-----------------------------------------------
3D SITE DISPLACEMENT DUE TO ATMOSPHERIC LOADING
-----------------------------------------------
METEOROLOGICAL CENTER & DEGREE 1 :    NCEP_CMEA
CMEA : CENTER OF MASS OF THE EARTH + ATMOSPHERE
CME  : CENTER OF MASS OF THE SOLID EARTH  ALONE
SITE COORDINATES ACCORDING TO ITRF2000 SOLUTION
-----------------------------------------------
CREATOR EMAIL : PASCAL.GEGOUT@EOST.U-STRASBG.FR
-----------------------------------------------
MANU        49718.000    1995     1     1     0
MANU        52274.750    2001    12    31    18
MANU      3179009.383 -5518662.137  -344401.868
50451.25     0.986917    -1.138924    -0.016043
50451.50     1.061823    -0.771536     0.035787
50451.75     0.788386    -0.982777     1.654959
50452.00     0.812499    -0.940977     0.919562
50452.25     0.318179    -0.955172    -0.020893
50452.50     0.370360    -0.632997     0.210652
50452.75    -0.032599    -0.855714     1.957613
50453.00    -0.017645    -0.889451     1.337758
50453.25    -0.473934    -0.935027     0.129453
50453.50    -0.252737    -0.617336     0.216293
50453.75    -0.601453    -0.837508     1.614964
50454.00    -0.571828    -0.950578     1.753880
50454.25    -0.987376    -0.995382     0.381306
50454.50    -0.769497    -0.655466     0.123372
50454.75    -0.951625    -0.939469     1.510657
50455.00    -0.924357    -0.891374     1.090380
50455.25    -1.158681    -0.961565     0.147314
50455.50    -1.160842    -0.531006    -0.099701
50455.75    -1.310324    -0.816911     1.028196
50456.00    -1.146236    -0.618557     0.598091
50456.25    -1.428265    -0.775431    -0.050146
50456.50    -1.327906    -0.240545    -0.322616
50456.75    -1.396419    -0.463095     0.821881
50457.00    -1.182491    -0.517224     0.959248
50457.25    -1.186251    -0.598254    -0.200205
50457.50    -0.736502    -0.287764    -0.307030
50457.75    -0.555170    -0.547399     0.693329
50458.00    -0.500477    -0.680835     0.970928
50458.25    -0.740751    -0.932226    -0.622853
50458.50    -0.443010    -0.647555    -0.036788
50458.75    -0.455519    -1.014697     1.085188
50459.00    -0.443867    -1.034679     1.470990
50459.25    -0.606810    -1.047723    -0.167784
50459.50    -0.637793    -0.615931    -0.244383
50459.75    -0.700597    -0.881141     1.044034
50460.00    -0.587961    -0.805470     0.641199
50460.25    -0.810828    -0.862571    -0.273994
50460.50    -0.468016    -0.509352    -0.676999
50460.75    -0.348047    -0.736353     0.773735
50461.00     0.175206    -0.578845     0.616002
50461.25     0.260520    -0.581604    -0.561180
50461.50     0.646791    -0.178727    -1.033316
50461.75     0.919315    -0.359182     0.377750
50462.00     1.221052    -0.364796     0.859712
50462.25     1.231912    -0.420729    -0.258689
50462.50     1.578071     0.032888    -0.551183
50462.75     1.335658    -0.216376     0.982452
50463.00     1.335215    -0.258628     0.985844
50463.25     0.994167    -0.245738     0.024286
50463.50     1.067348     0.103878    -0.265686
50463.75     1.077776    -0.064642     1.566146
50464.00     1.226422    -0.136170     1.490684
50464.25     1.093484    -0.073729     0.106733
50464.50     1.719321     0.270452     0.234611
50464.75     1.744055     0.117144     1.455309
50465.00     2.160404     0.047187     1.617237
50465.25     2.196489     0.005191    -0.281953
50465.50     2.806693     0.244350     0.183453
50465.75     2.976554    -0.090213     1.284878
50466.00     3.381324    -0.102716     1.461205
50466.25     3.268009    -0.316822     0.042105
50466.50     3.786564     0.025596     0.032959
50466.75     3.676510    -0.264426     1.075644
50467.00     3.821373    -0.206512     1.350182
50467.25     3.348301    -0.453105    -0.391106
50467.50     3.455611    -0.127301    -0.798764
50467.75     3.191124    -0.529297     0.904615
50468.00     2.739880    -0.515976     1.152720
50468.25     2.133066    -0.741192    -0.476338
50468.50     2.120919    -0.422574    -0.668539
50468.75     1.824970    -0.781548     1.070962
50469.00     1.628279    -0.786092     0.690941
50469.25     1.171630    -0.800105    -0.431731
50469.50     1.045624    -0.451896    -0.446985
50469.75     0.814691    -0.611975     0.993827
50470.00     1.050561    -0.666253     0.548794
50470.25     0.801614    -0.682297    -0.129044
50470.50     1.361150    -0.293804    -0.858203
50470.75     1.486767    -0.464860     0.903350
50471.00     1.676039    -0.331956     0.656056
50471.25     1.518547    -0.389087    -0.718305
50471.50     1.686779     0.005607    -0.994173
50471.75     1.528889    -0.095939     0.618235
50472.00     1.433933     0.015689     0.803723
50472.25     1.018980    -0.022640     0.234966
50472.50     1.187231     0.414246    -0.328892
50472.75     1.052966     0.141416     1.256964
50473.00     0.949085     0.140228     1.026917
50473.25     0.711324     0.014512    -0.095635
50473.50     0.785942     0.193795    -0.123471
50473.75     0.721105    -0.063429     1.079335
50474.00     0.735512    -0.197528     1.158531
50474.25     0.165899    -0.245260    -0.356202
50474.50     0.038945    -0.085342    -0.251385
50474.75    -0.444221    -0.276527     1.797621
50475.00    -0.710354     0.025961     1.527793
50475.25    -1.297336    -0.099496     0.709640
50475.50    -1.018064     0.242459     1.228385
50475.75    -0.941869     0.117102     2.523198
50476.00    -0.643408     0.111166     3.072628
50476.25    -0.772796     0.127165     1.424884
50476.50    -0.328984     0.466562     1.087023
50476.75    -0.278688     0.203035     2.853610
50477.00    -0.238403     0.107875     3.582901
50477.25    -0.487337     0.139677     1.891810
50477.50    -0.129699     0.518854     1.840431
50477.75    -0.239204     0.285297     2.717583
50478.00    -0.011149     0.191318     3.031062
50478.25    -0.036921    -0.029319     0.795094
50478.50     0.702103     0.275735     0.276909
50478.75     1.265552    -0.026291     1.343492
50479.00     1.664873    -0.165229     1.659229
50479.25     1.528889    -0.354296     0.199651
50479.50     1.933597     0.023830    -0.434945
50479.75     2.041529    -0.363018     0.857260
50480.00     1.928586    -0.459483     1.208116
50480.25     1.554645    -0.627497     0.402892
50480.50     1.678879    -0.330264    -0.001535
50480.75     1.430329    -0.533560     2.061700
50481.00     1.458926    -0.440670     2.180419
50481.25     0.991565    -0.393932     0.626110
50481.50     1.037346     0.017010     0.448349
50481.75     0.672387    -0.189291     2.098283
50482.00     0.635488    -0.152513     2.011701
50482.25     0.233609    -0.209045     0.900484
50482.50     0.270599     0.169144     0.400650
50482.75     0.308513    -0.129702     2.074836
50483.00     0.513134    -0.122979     2.350817
50483.25     0.325786    -0.143065     1.169498
50483.50     0.960267     0.293470     0.969447
50483.75     1.234743     0.124709     2.102965
50484.00     1.505291     0.174931     2.151888
50484.25     1.446681     0.160713     0.617858
50484.50     1.745381     0.527136     0.068879
50484.75     1.519546     0.217714     1.583531
50485.00     1.508652     0.237180     1.514536
50485.25     1.123705     0.128058     0.032973
50485.50     1.195343     0.479760    -0.351435
50485.75     0.908268     0.202369     0.680720
50486.00     0.932086     0.122625     1.074962
50486.25     0.517247     0.030503    -0.499717
50486.50     0.719402     0.397274    -0.559279
50486.75     0.771211     0.194618     0.157166
50487.00     1.079738     0.164294     0.274704
50487.25     0.780456     0.155144    -1.185866
50487.50     0.897632     0.534539    -0.890037
50487.75     0.614244     0.315112     0.607601
50488.00     0.553382     0.248260     0.742730
50488.25     0.203199     0.279856    -0.443642
50488.50     0.336116     0.589084    -0.827806
50488.75     0.147815     0.328304     0.732247
50489.00     0.449107     0.279829     1.332081
50489.25     0.377216     0.282420     0.059979
50489.50     0.718601     0.667902    -0.528831
50489.75     0.577122     0.443003     0.394011
50490.00     0.834552     0.290255     0.790080
50490.25     0.553580     0.153205    -0.343631
50490.50     0.855927     0.408600    -0.978369
50490.75     0.874884     0.048630    -0.040841
50491.00     1.223908    -0.218399     0.175307
50491.25     0.974994    -0.444713    -1.897132
50491.50     1.279418    -0.240840    -1.581261
50491.75     1.083415    -0.437991    -0.309106
50492.00     0.963338    -0.391572     0.332326
50492.25     0.421707    -0.367377    -0.855956
50492.50     0.614221     0.171488    -1.427644
50492.75     0.483078     0.001872    -0.040191
50493.00     0.539159     0.006296     0.789461
50493.25     0.229676     0.054985    -0.123421
50493.50     0.503379     0.528060    -0.425353
50493.75     0.504635     0.345394     0.753286
50494.00     0.719397     0.299712     1.256045
50494.25     0.322948     0.189206    -0.340370
50494.50     0.381697     0.465763    -0.033339
50494.75     0.264776     0.271630     1.079808
50495.00     0.289441     0.093394     1.567760
50495.25    -0.012172    -0.031574    -0.388366
50495.50     0.407500     0.317369    -0.561385
50495.75     0.424277    -0.104893     0.562509
50496.00     0.736934    -0.191888     0.932828
50496.25     0.604389    -0.301295    -0.995982
50496.50     1.016026     0.038714    -1.411314
50496.75     1.071674    -0.396881     0.233467
50497.00     1.220018    -0.477606     0.436983
50497.25     0.941270    -0.544235    -0.934239
50497.50     1.173072    -0.076149    -1.319340
50497.75     0.862004    -0.323561    -0.134023
50498.00     0.952837    -0.333595    -0.386737
50498.25     0.525071    -0.326652    -0.879900
50498.50     0.706464    -0.053173    -1.254170
50498.75     0.659016    -0.359632    -0.126019
50499.00     0.773938    -0.498242     0.333831
50499.25     0.078818    -0.587492    -1.241518
50499.50     0.139175    -0.262400    -1.097510
50499.75    -0.125471    -0.550894     0.425837
50500.00    -0.362118    -0.559582     0.757098
50500.25    -0.692422    -0.649085    -1.106984
50500.50    -0.535081    -0.244366    -0.999036
50500.75    -0.694535    -0.400215     0.151491
50501.00    -0.750941    -0.288986     0.502478
50501.25    -1.121329    -0.283375    -0.989716
50501.50    -0.871421     0.227616    -1.022973
50501.75    -1.021393     0.009798     0.168248
50502.00    -0.875036     0.117736     0.404806
50502.25    -1.240673     0.095482    -0.997819
50502.50    -1.082059     0.560266    -1.132535
50502.75    -1.219869     0.306554     0.383928
50503.00    -1.009560     0.220166     0.420462
50503.25    -1.234531     0.066911    -0.463712
50503.50    -0.860431     0.399394    -0.379101
50503.75    -0.587946     0.016922     1.202056
50504.00    -0.239781    -0.227233     1.365860
50504.25    -0.138677    -0.324059    -0.026385
50504.50     0.330998    -0.164578    -0.053890
50504.75     0.466858    -0.528622     1.124269
50505.00     0.684381    -0.671711     1.208683
50505.25     0.533839    -0.745303    -0.164842
50505.50     0.866921    -0.389586    -1.016512
50505.75     0.458523    -0.812972     0.122478
50506.00     0.417000    -0.837896     0.216385
50506.25    -0.021214    -0.940790    -1.824604
50506.50     0.020615    -0.698219    -1.563401
50506.75    -0.406912    -0.917525    -0.768993
50507.00    -0.431825    -0.960274    -0.557525
50507.25    -0.986026    -0.975900    -1.664241
50507.50    -0.940539    -0.562954    -1.349381
50507.75    -1.046666    -0.700898    -0.066056
50508.00    -0.809368    -0.645408    -0.086914
50508.25    -1.105683    -0.542098    -0.802154
50508.50    -0.686578    -0.275098    -0.886419
50508.75    -0.478984    -0.554759     1.132007
50509.00    -0.052458    -0.669538     1.163272
50509.25     0.023228    -0.623286     0.469877
50509.50     0.425695    -0.347143     0.197975
50509.75     0.442961    -0.599863     1.908831
50510.00     0.431655    -0.567248     1.303534
50510.25     0.041848    -0.399891     0.139328
50510.50     0.253190    -0.034194    -0.403075
50510.75     0.168616    -0.227346     1.152321
50511.00     0.347498    -0.242527     0.810800
50511.25     0.134971    -0.163910    -0.255673
50511.50     0.370304     0.249454    -0.808160
50511.75     0.220344     0.047087     0.959100
50512.00     0.195719     0.052773     0.766680
50512.25    -0.338477     0.034540    -0.362670
50512.50    -0.202325     0.356530    -0.594567
50512.75    -0.397417     0.037832     1.068397
50513.00    -0.393130    -0.017063     0.541399
50513.25    -0.961132    -0.138211    -0.601609
50513.50    -0.786315     0.091819    -0.813459
50513.75    -1.011243    -0.389698     1.273694
50514.00    -1.038550    -0.524912     0.245901
50514.25    -1.484567    -0.575830    -0.458110
50514.50    -1.420098    -0.227198    -1.041304
50514.75    -1.703061    -0.598726     0.575376
50515.00    -1.779521    -0.606447    -0.163781
50515.25    -1.982854    -0.619608    -0.623640
50515.50    -1.696511    -0.214909    -1.373545
50515.75    -1.593184    -0.420965     0.151447
50516.00    -1.634399    -0.373237     0.653535
50516.25    -2.183709    -0.291554    -0.657636
50516.50    -1.947220     0.054343    -0.654962
50516.75    -1.871996    -0.332094     1.035641
50517.00    -1.774146    -0.370464     1.103146
50517.25    -1.886424    -0.310102     0.178361
50517.50    -1.745446     0.025538    -0.238153
50517.75    -2.001928    -0.253931     1.494998
50518.00    -2.322605    -0.269626     1.493464
50518.25    -2.694556    -0.203739     0.603440
50518.50    -2.861668     0.169233     0.152950
50518.75    -3.307183     0.006727     1.906642
50519.00    -3.448308     0.083929     1.685625
50519.25    -3.824161     0.123314     0.960526
50519.50    -3.702410     0.544755     0.162866
50519.75    -3.960920     0.358574     2.025194
50520.00    -3.823807     0.437618     1.911566
50520.25    -3.764072     0.579943     0.942793
50520.50    -3.218081     0.971739     0.092915
50520.75    -2.865043     0.762905     1.974677
50521.00    -2.526771     0.771916     1.844522
50521.25    -2.402147     0.751074     0.384191
50521.50    -1.934384     0.986466    -0.157494
50521.75    -1.685107     0.642076     1.721391
